Date,Team 1,FT,Team 2
Sat Aug 8 1998,Shrewsbury Town,2-1,Scunthorpe United
Sat Aug 8 1998,Hartlepool United,1-1,Cardiff City
Sat Aug 8 1998,Chester,0-2,Leyton Orient
Sat Aug 8 1998,Torquay United,0-1,Cambridge United
Sat Aug 8 1998,Darlington,0-2,Barnet
Sat Aug 8 1998,Rotherham United,3-1,Hull City
Sat Aug 8 1998,Brentford,3-0,Mansfield Town
Sat Aug 8 1998,Plymouth Argyle,2-1,Rochdale
Sat Aug 8 1998,Swansea City,2-0,Exeter City
Sat Aug 8 1998,Peterborough United,0-2,Halifax Town
Sat Aug 8 1998,Carlisle United,1-0,Brighton & Hove Albion
Sat Aug 8 1998,Scarborough,1-2,Southend United
Sat Aug 15 1998,Brighton & Hove Albion,2-2,Chester
Sat Aug 15 1998,Barnet,0-2,Hartlepool United
Sat Aug 15 1998,Exeter City,1-0,Scarborough
Sat Aug 15 1998,Rochdale,0-2,Torquay United
Sat Aug 15 1998,Cambridge United,2-1,Swansea City
Sat Aug 15 1998,Scunthorpe United,3-1,Carlisle United
Sat Aug 15 1998,Mansfield Town,2-0,Plymouth Argyle
Sat Aug 15 1998,Halifax Town,1-0,Brentford
Sat Aug 15 1998,Cardiff City,1-3,Peterborough United
Sat Aug 15 1998,Leyton Orient,1-4,Rotherham United
Sat Aug 15 1998,Southend United,2-1,Shrewsbury Town
Sat Aug 15 1998,Hull City,1-2,Darlington
Fri Aug 21 1998,Shrewsbury Town,0-3,Cardiff City
Sat Aug 22 1998,Scarborough,2-3,Mansfield Town
Sat Aug 22 1998,Torquay United,1-0,Exeter City
Sat Aug 22 1998,Swansea City,1-1,Leyton Orient
Sat Aug 22 1998,Peterborough United,1-1,Southend United
Sat Aug 22 1998,Hartlepool United,1-2,Scunthorpe United
Sat Aug 22 1998,Brentford,2-0,Brighton & Hove Albion
Sat Aug 22 1998,Carlisle United,0-1,Rochdale
Sat Aug 22 1998,Rotherham United,2-0,Cambridge United
Sat Aug 22 1998,Darlington,2-2,Halifax Town
