Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 9 Aug 2014 (31),Albion Rovers (1),2-1,0-1,Annan Athletic (1)
?,(Sat) 9 Aug 2014 (31),Berwick Rangers (1),1-2,1-0,Arbroath (1)
?,(Sat) 9 Aug 2014 (31),Elgin City (1),1-0,0-0,East Fife (1)
?,(Sat) 9 Aug 2014 (31),Montrose (1),4-1,1-0,East Stirlingshire FC (1)
?,(Sat) 9 Aug 2014 (31),Queen's Park (1),1-2,0-0,Clyde (1)
?,(Sat) 16 Aug 2014 (32),Annan Athletic (2),0-1,0-1,Queen's Park (2)
?,(Sat) 16 Aug 2014 (32),Arbroath (2),1-0,0-0,Albion Rovers (2)
?,(Sat) 16 Aug 2014 (32),East Fife (2),2-3,0-2,Berwick Rangers (2)
?,(Sat) 16 Aug 2014 (32),East Stirlingshire FC (2),2-1,1-0,Elgin City (2)
?,(Sat) 23 Aug 2014 (33),Albion Rovers (3),2-0,2-0,East Fife (3)
?,(Sat) 23 Aug 2014 (33),Berwick Rangers (3),5-0,1-0,East Stirlingshire FC (3)
?,(Sat) 23 Aug 2014 (33),Elgin City (3),1-0,1-0,Clyde (2)
?,(Sat) 23 Aug 2014 (33),Montrose (2),2-0,2-0,Annan Athletic (3)
?,(Sat) 23 Aug 2014 (33),Queen's Park (3),0-2,0-0,Arbroath (3)
?,(Sat) 30 Aug 2014 (34),Albion Rovers (4),1-0,0-0,Queen's Park (4)
?,(Sat) 30 Aug 2014 (34),Annan Athletic (4),3-3,2-1,Elgin City (4)
?,(Sat) 30 Aug 2014 (34),Arbroath (4),3-1,2-0,Montrose (3)
?,(Sat) 30 Aug 2014 (34),Clyde (3),3-3,1-2,Berwick Rangers (4)
?,(Sat) 30 Aug 2014 (34),East Fife (4),3-1,2-0,East Stirlingshire FC (4)
?,(Sat) 13 Sep 2014 (36),Annan Athletic (5),2-0,0-0,Berwick Rangers (5)
?,(Sat) 13 Sep 2014 (36),Arbroath (5),0-2,0-0,East Fife (5)
?,(Sat) 13 Sep 2014 (36),East Stirlingshire FC (5),1-0,0-0,Clyde (4)
?,(Sat) 13 Sep 2014 (36),Montrose (4),0-2,0-1,Albion Rovers (5)
?,(Sat) 13 Sep 2014 (36),Queen's Park (5),2-1,0-1,Elgin City (5)
?,(Sat) 20 Sep 2014 (37),Berwick Rangers (6),1-1,1-1,Albion Rovers (6)
?,(Sat) 20 Sep 2014 (37),Clyde (5),2-5,2-2,Arbroath (6)
?,(Sat) 20 Sep 2014 (37),East Fife (6),2-2,1-1,Queen's Park (6)
?,(Sat) 20 Sep 2014 (37),East Stirlingshire FC (6),0-1,0-0,Annan Athletic (6)
?,(Sat) 20 Sep 2014 (37),Elgin City (6),0-1,0-0,Montrose (5)
?,(Tue) 23 Sep 2014 (38),Clyde (6),1-2,1-1,Montrose (6)
?,(Sat) 27 Sep 2014 (38),Albion Rovers (7),1-2,1-2,East Stirlingshire FC (7)
?,(Sat) 27 Sep 2014 (38),Arbroath (7),1-0,0-0,Elgin City (7)
?,(Sat) 27 Sep 2014 (38),Clyde (7),1-1,1-0,Annan Athletic (7)
?,(Sat) 27 Sep 2014 (38),Montrose (7),0-4,0-3,East Fife (7)
?,(Sat) 27 Sep 2014 (38),Queen's Park (7),2-0,2-0,Berwick Rangers (7)
?,(Sat) 11 Oct 2014 (40),East Fife (8),0-1,0-1,Clyde (8)
?,(Sat) 11 Oct 2014 (40),East Stirlingshire FC (8),1-3,0-2,Queen's Park (8)
?,(Wed) 15 Oct 2014 (41),Berwick Rangers (8),2-2,2-1,Montrose (8)
?,(Sat) 18 Oct 2014 (41),Albion Rovers (8),2-2,1-2,Clyde (9)
?,(Sat) 18 Oct 2014 (41),Arbroath (8),4-0,2-0,East Stirlingshire FC (9)
?,(Sat) 18 Oct 2014 (41),Berwick Rangers (9),1-1,1-1,Elgin City (8)
