Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 17 Aug 1996 (W33),East Fife (1),0-4,?,Saint Mirren FC (1)
?,(Sat) 17 Aug 1996 (W33),Greenock Morton (1),3-0,?,Clydebank FC (1)
?,(Sat) 17 Aug 1996 (W33),Partick Thistle (1),0-0,?,Dundee FC (1)
?,(Sat) 17 Aug 1996 (W33),St Johnstone FC (1),0-0,?,Falkirk (1)
?,(Sat) 17 Aug 1996 (W33),Stirling Albion (1),0-1,?,Airdrieonians (1)
?,(Sat) 24 Aug 1996 (W34),Airdrieonians (2),0-0,?,East Fife (2)
?,(Sat) 24 Aug 1996 (W34),Clydebank FC (2),1-0,?,Stirling Albion (2)
?,(Sat) 24 Aug 1996 (W34),Dundee FC (2),2-1,?,Greenock Morton (2)
?,(Sat) 24 Aug 1996 (W34),Falkirk (2),1-0,?,Partick Thistle (2)
?,(Sat) 24 Aug 1996 (W34),Saint Mirren FC (2),0-3,?,St Johnstone FC (2)
?,(Sat) 31 Aug 1996 (W35),Greenock Morton (3),1-0,?,Falkirk (3)
?,(Sat) 31 Aug 1996 (W35),Partick Thistle (3),1-1,?,Saint Mirren FC (3)
?,(Sat) 31 Aug 1996 (W35),Stirling Albion (3),1-1,?,Dundee FC (3)
?,(Tue) 3 Sep 1996 (W36),East Fife (3),1-1,?,Clydebank FC (3)
?,(Sat) 7 Sep 1996 (W36),Clydebank FC (4),2-1,?,Saint Mirren FC (4)
?,(Sat) 7 Sep 1996 (W36),Dundee FC (4),0-1,?,Airdrieonians (3)
?,(Sat) 7 Sep 1996 (W36),Greenock Morton (4),0-0,?,East Fife (4)
?,(Sat) 7 Sep 1996 (W36),St Johnstone FC (3),2-0,?,Partick Thistle (4)
?,(Sat) 7 Sep 1996 (W36),Stirling Albion (4),1-0,?,Falkirk (4)
?,(Sat) 14 Sep 1996 (W37),Airdrieonians (4),1-2,?,Greenock Morton (5)
?,(Sat) 14 Sep 1996 (W37),East Fife (5),1-4,?,St Johnstone FC (4)
?,(Sat) 14 Sep 1996 (W37),Falkirk (5),2-0,?,Clydebank FC (5)
?,(Sat) 14 Sep 1996 (W37),Partick Thistle (5),1-1,?,Stirling Albion (5)
?,(Sat) 14 Sep 1996 (W37),Saint Mirren FC (5),0-1,?,Dundee FC (5)
?,(Sat) 21 Sep 1996 (W38),Airdrieonians (5),4-4,?,Partick Thistle (6)
?,(Sat) 21 Sep 1996 (W38),Clydebank FC (6),2-1,?,St Johnstone FC (5)
?,(Sat) 21 Sep 1996 (W38),Dundee FC (6),2-0,?,East Fife (6)
?,(Sat) 21 Sep 1996 (W38),Saint Mirren FC (6),0-1,?,Falkirk (6)
?,(Sat) 21 Sep 1996 (W38),Stirling Albion (6),1-3,?,Greenock Morton (6)
?,(Tue) 24 Sep 1996 (W39),St Johnstone FC (6),1-1,?,Airdrieonians (6)
?,(Sat) 28 Sep 1996 (W39),East Fife (7),2-2,?,Stirling Albion (7)
?,(Sat) 28 Sep 1996 (W39),Falkirk (7),1-1,?,Airdrieonians (7)
?,(Sat) 28 Sep 1996 (W39),Greenock Morton (7),1-3,?,Saint Mirren FC (7)
?,(Sat) 28 Sep 1996 (W39),Partick Thistle (7),1-0,?,Clydebank FC (7)
?,(Sat) 28 Sep 1996 (W39),St Johnstone FC (7),0-1,?,Dundee FC (7)
?,(Sat) 5 Oct 1996 (W40),Dundee FC (8),2-1,?,Clydebank FC (8)
?,(Sat) 5 Oct 1996 (W40),East Fife (8),3-1,?,Falkirk (8)
?,(Sat) 5 Oct 1996 (W40),Greenock Morton (8),1-0,?,Partick Thistle (8)
?,(Sat) 12 Oct 1996 (W41),Clydebank FC (9),1-4,?,Airdrieonians (8)
?,(Sat) 12 Oct 1996 (W41),Falkirk (9),0-1,?,Dundee FC (9)
?,(Sat) 12 Oct 1996 (W41),Partick Thistle (9),6-0,?,East Fife (9)
?,(Sat) 12 Oct 1996 (W41),St Johnstone FC (8),1-0,?,Greenock Morton (9)
?,(Sat) 12 Oct 1996 (W41),Saint Mirren FC (8),2-1,?,Stirling Albion (8)
?,(Tue) 15 Oct 1996 (W42),Airdrieonians (9),2-2,?,Saint Mirren FC (9)
?,(Tue) 15 Oct 1996 (W42),Stirling Albion (9),1-3,?,St Johnstone FC (9)
?,(Sat) 19 Oct 1996 (W42),Airdrieonians (10),3-1,?,Stirling Albion (10)
?,(Sat) 19 Oct 1996 (W42),Clydebank FC (10),2-1,?,Greenock Morton (10)
