Date,Team 1,FT,Team 2
Sat Aug 31 1935,Charlton Athletic,4-0,Burnley
Sat Aug 31 1935,Nottingham Forest,2-2,Bury
Sat Aug 31 1935,Norwich City,4-3,West Ham United
Sat Aug 31 1935,Hull City,1-1,Fulham
Sat Aug 31 1935,Plymouth Argyle,3-1,Manchester United
Sat Aug 31 1935,Blackpool,5-2,Doncaster Rovers
Sat Aug 31 1935,Southampton,4-3,Swansea City
Sat Aug 31 1935,Bradford City,0-1,Tottenham Hotspur
Sat Aug 31 1935,Sheffield United,1-2,Leicester City
Sat Aug 31 1935,Newcastle United,3-3,Bradford Park Avenue
Sat Aug 31 1935,Barnsley,4-2,Port Vale
Mon Sep 2 1935,Bradford Park Avenue,2-0,West Ham United
Mon Sep 2 1935,Doncaster Rovers,0-1,Southampton
Mon Sep 2 1935,Port Vale,1-1,Burnley
Mon Sep 2 1935,Sheffield United,3-0,Bury
Mon Sep 2 1935,Fulham,6-0,Nottingham Forest
Mon Sep 2 1935,Plymouth Argyle,0-1,Bradford City
Mon Sep 2 1935,Swansea City,2-0,Leicester City
Mon Sep 2 1935,Tottenham Hotspur,3-1,Hull City
Wed Sep 4 1935,Blackpool,2-1,Norwich City
Wed Sep 4 1935,Newcastle United,3-0,Barnsley
Wed Sep 4 1935,Manchester United,3-0,Charlton Athletic
Sat Sep 7 1935,Burnley,2-0,Hull City
Sat Sep 7 1935,Doncaster Rovers,2-0,Charlton Athletic
Sat Sep 7 1935,Bradford Park Avenue,3-3,Sheffield United
Sat Sep 7 1935,Leicester City,1-1,Southampton
Sat Sep 7 1935,Bury,1-1,Blackpool
Sat Sep 7 1935,West Ham United,5-2,Nottingham Forest
Sat Sep 7 1935,Tottenham Hotspur,1-2,Newcastle United
Sat Sep 7 1935,Port Vale,2-0,Plymouth Argyle
Sat Sep 7 1935,Fulham,1-1,Barnsley
Sat Sep 7 1935,Swansea City,4-3,Norwich City
Mon Sep 9 1935,Leicester City,4-1,Swansea City
Mon Sep 9 1935,Hull City,1-0,Tottenham Hotspur
