Date,Team 1,FT,Team 2
Sat Aug 5 2006,Rotherham United,0-1,Brighton & Hove Albion
Sat Aug 5 2006,Millwall,1-1,Yeovil
Sat Aug 5 2006,Brentford,1-0,Blackpool
Sat Aug 5 2006,Crewe Alexandra,2-2,Northampton Town
Sat Aug 5 2006,Carlisle United,1-0,Doncaster Rovers
Sat Aug 5 2006,Port Vale,3-0,Leyton Orient
Sat Aug 5 2006,Swansea City,1-2,Cheltenham
Sat Aug 5 2006,AFC Bournemouth,0-3,Chesterfield
Sat Aug 5 2006,Nottingham Forest,1-0,Bradford City
Sat Aug 5 2006,Bristol City,1-0,Scunthorpe United
Sat Aug 5 2006,Gillingham,2-1,Huddersfield Town
Sat Aug 5 2006,Tranmere Rovers,1-0,Oldham Athletic
Tue Aug 8 2006,Scunthorpe United,2-2,Swansea City
Tue Aug 8 2006,Blackpool,0-2,Nottingham Forest
Tue Aug 8 2006,Leyton Orient,2-0,Millwall
Tue Aug 8 2006,Brighton & Hove Albion,1-0,Gillingham
Tue Aug 8 2006,Northampton Town,0-1,Brentford
Tue Aug 8 2006,Bradford City,2-1,Bristol City
Tue Aug 8 2006,Cheltenham,1-0,Tranmere Rovers
Tue Aug 8 2006,Huddersfield Town,3-0,Rotherham United
Tue Aug 8 2006,Yeovil,0-0,AFC Bournemouth
Tue Aug 8 2006,Oldham Athletic,0-1,Port Vale
Tue Aug 8 2006,Doncaster Rovers,3-1,Crewe Alexandra
Wed Aug 9 2006,Chesterfield,0-0,Carlisle United
Sat Aug 12 2006,Yeovil,2-1,Carlisle United
Sat Aug 12 2006,Brighton & Hove Albion,2-2,Brentford
Sat Aug 12 2006,Oldham Athletic,1-0,Swansea City
Sat Aug 12 2006,Leyton Orient,3-2,AFC Bournemouth
Sat Aug 12 2006,Chesterfield,5-1,Millwall
Sat Aug 12 2006,Doncaster Rovers,0-0,Tranmere Rovers
Sat Aug 12 2006,Bradford City,4-2,Gillingham
Sat Aug 12 2006,Cheltenham,0-1,Port Vale
Sat Aug 12 2006,Huddersfield Town,2-1,Bristol City
Sat Aug 12 2006,Blackpool,0-1,Rotherham United
Sat Aug 12 2006,Scunthorpe United,2-2,Crewe Alexandra
Sat Aug 12 2006,Northampton Town,0-1,Nottingham Forest
Sat Aug 19 2006,Tranmere Rovers,2-1,Yeovil
Sat Aug 19 2006,Nottingham Forest,2-1,Brighton & Hove Albion
Sat Aug 19 2006,AFC Bournemouth,2-1,Cheltenham
