Date,Team 1,FT,Team 2
Sat Aug 5 2006,Wycombe Wanderers,1-1,Wrexham
Sat Aug 5 2006,Chester,2-0,Accrington
Sat Aug 5 2006,Darlington,4-0,Macclesfield
Sat Aug 5 2006,Grimsby Town,3-2,Boston United
Sat Aug 5 2006,Hartlepool United,0-1,Swindon Town
Sat Aug 5 2006,Lincoln City,1-1,Notts County
Sat Aug 5 2006,Shrewsbury Town,2-2,Mansfield Town
Sat Aug 5 2006,Barnet,0-1,Torquay United
Sat Aug 5 2006,Peterborough United,4-1,Bristol Rovers
Sat Aug 5 2006,Rochdale,0-1,Walsall
Sat Aug 5 2006,Stockport County,0-2,Hereford United
Sat Aug 5 2006,Milton Keynes Dons,2-1,Bury
Tue Aug 8 2006,Swindon Town,2-1,Barnet
Tue Aug 8 2006,Bristol Rovers,1-2,Wycombe Wanderers
Tue Aug 8 2006,Bury,1-3,Chester
Tue Aug 8 2006,Wrexham,3-0,Grimsby Town
Tue Aug 8 2006,Notts County,1-1,Shrewsbury Town
Tue Aug 8 2006,Torquay United,1-0,Rochdale
Tue Aug 8 2006,Walsall,2-0,Stockport County
Tue Aug 8 2006,Mansfield Town,2-1,Milton Keynes Dons
Tue Aug 8 2006,Accrington,0-2,Darlington
Tue Aug 8 2006,Macclesfield,0-0,Hartlepool United
Tue Aug 8 2006,Hereford United,1-2,Lincoln City
Wed Aug 9 2006,Boston United,0-1,Peterborough United
Sat Aug 12 2006,Bury,1-2,Shrewsbury Town
Sat Aug 12 2006,Walsall,2-0,Hartlepool United
Sat Aug 12 2006,Mansfield Town,1-1,Stockport County
Sat Aug 12 2006,Notts County,1-0,Wycombe Wanderers
Sat Aug 12 2006,Wrexham,0-0,Peterborough United
Sat Aug 12 2006,Hereford United,2-0,Chester
Sat Aug 12 2006,Torquay United,1-2,Lincoln City
Sat Aug 12 2006,Swindon Town,1-0,Rochdale
Sat Aug 12 2006,Bristol Rovers,1-0,Grimsby Town
Sat Aug 12 2006,Macclesfield,1-2,Milton Keynes Dons
Sat Aug 12 2006,Boston United,4-1,Darlington
Sat Aug 12 2006,Accrington,2-1,Barnet
Fri Aug 18 2006,Stockport County,1-1,Accrington
Fri Aug 18 2006,Grimsby Town,1-1,Mansfield Town
Sat Aug 19 2006,Peterborough United,3-1,Macclesfield
Sat Aug 19 2006,Rochdale,0-1,Notts County
Sat Aug 19 2006,Hartlepool United,1-1,Torquay United
Sat Aug 19 2006,Shrewsbury Town,5-0,Boston United
Sat Aug 19 2006,Milton Keynes Dons,2-0,Bristol Rovers
Sat Aug 19 2006,Barnet,3-0,Hereford United
Sat Aug 19 2006,Darlington,1-2,Swindon Town
Sat Aug 19 2006,Wycombe Wanderers,3-0,Bury
Sat Aug 19 2006,Lincoln City,2-2,Walsall
Sun Aug 20 2006,Chester,1-2,Wrexham
Sat Aug 26 2006,Bristol Rovers,1-0,Shrewsbury Town
Sat Aug 26 2006,Swindon Town,2-0,Stockport County
Sat Aug 26 2006,Torquay United,2-2,Chester
Sat Aug 26 2006,Notts County,0-0,Peterborough United
Sat Aug 26 2006,Accrington,1-1,Rochdale
Sat Aug 26 2006,Macclesfield,0-2,Wycombe Wanderers
Sat Aug 26 2006,Mansfield Town,2-4,Lincoln City
Sat Aug 26 2006,Hereford United,3-1,Hartlepool United
Sat Aug 26 2006,Walsall,1-0,Darlington
Sat Aug 26 2006,Bury,3-0,Grimsby Town
Sat Aug 26 2006,Boston United,0-1,Milton Keynes Dons
Sat Aug 26 2006,Wrexham,1-1,Barnet
Fri Sep 1 2006,Lincoln City,3-1,Accrington
Fri Sep 1 2006,Wycombe Wanderers,1-0,Mansfield Town
Fri Sep 1 2006,Grimsby Town,1-1,Macclesfield
Fri Sep 1 2006,Darlington,1-1,Torquay United
