Date,Team 1,FT,Team 2
Sat Aug 17 1991,West Bromwich Albion,6-3,Exeter City
Sat Aug 17 1991,Bolton Wanderers,1-1,Huddersfield Town
Sat Aug 17 1991,Reading,0-1,Hull City
Sat Aug 17 1991,Brentford,4-3,Leyton Orient
Sat Aug 17 1991,Stockport County,5-0,Swansea City
Sat Aug 17 1991,Chester,2-0,Fulham
Sat Aug 17 1991,AFC Bournemouth,1-2,Darlington
Sat Aug 17 1991,Peterborough United,1-0,Preston North End
Sat Aug 17 1991,Bradford City,1-0,Stoke City
Sat Aug 17 1991,Torquay United,3-1,Hartlepool United
Sat Aug 17 1991,Birmingham City,3-2,Bury
Sun Aug 18 1991,Shrewsbury Town,1-0,Wigan Athletic
Fri Aug 23 1991,Wigan Athletic,2-1,Chester
Sat Aug 24 1991,Bury,0-0,Shrewsbury Town
Sat Aug 24 1991,Darlington,0-1,West Bromwich Albion
Sat Aug 24 1991,Leyton Orient,3-3,Stockport County
Sat Aug 24 1991,Exeter City,1-2,Brentford
Sat Aug 24 1991,Swansea City,1-1,Bolton Wanderers
Sat Aug 24 1991,Stoke City,1-1,AFC Bournemouth
Sat Aug 24 1991,Hull City,1-2,Peterborough United
Sat Aug 24 1991,Fulham,0-1,Birmingham City
Sat Aug 24 1991,Hartlepool United,2-0,Reading
Sat Aug 24 1991,Preston North End,3-0,Torquay United
Sun Aug 25 1991,Huddersfield Town,1-0,Bradford City
Fri Aug 30 1991,Stockport County,2-0,Preston North End
Sat Aug 31 1991,Birmingham City,1-0,Darlington
Sat Aug 31 1991,West Bromwich Albion,1-1,Wigan Athletic
Sat Aug 31 1991,AFC Bournemouth,0-0,Hull City
Sat Aug 31 1991,Bradford City,1-1,Hartlepool United
Sat Aug 31 1991,Reading,3-2,Bury
Sat Aug 31 1991,Brentford,2-3,Huddersfield Town
Sat Aug 31 1991,Shrewsbury Town,6-1,Exeter City
Sat Aug 31 1991,Bolton Wanderers,1-0,Leyton Orient
Sat Aug 31 1991,Chester,2-0,Swansea City
Sat Aug 31 1991,Peterborough United,1-1,Stoke City
Sat Aug 31 1991,Torquay United,0-1,Fulham
Tue Sep 3 1991,Bury,3-0,Peterborough United
Tue Sep 3 1991,Preston North End,2-2,AFC Bournemouth
Tue Sep 3 1991,Darlington,3-2,Bolton Wanderers
Tue Sep 3 1991,Leyton Orient,1-1,Bradford City
Tue Sep 3 1991,Hartlepool United,1-0,Brentford
Tue Sep 3 1991,Fulham,0-0,West Bromwich Albion
Tue Sep 3 1991,Wigan Athletic,1-3,Stockport County
Tue Sep 3 1991,Swansea City,1-2,Reading
Tue Sep 3 1991,Hull City,1-2,Birmingham City
Wed Sep 4 1991,Huddersfield Town,2-0,Chester
Wed Sep 4 1991,Stoke City,1-0,Shrewsbury Town
Wed Sep 4 1991,Exeter City,1-0,Torquay United
Fri Sep 6 1991,Stockport County,2-1,Torquay United
Sat Sep 7 1991,Hull City,0-1,Bury
Sat Sep 7 1991,Huddersfield Town,0-0,Exeter City
Sat Sep 7 1991,Chester,0-1,AFC Bournemouth
Sat Sep 7 1991,Hartlepool United,2-3,Leyton Orient
Sat Sep 7 1991,Bolton Wanderers,3-0,West Bromwich Albion
Sat Sep 7 1991,Darlington,0-1,Stoke City
Sat Sep 7 1991,Peterborough United,0-0,Wigan Athletic
Sat Sep 7 1991,Reading,1-1,Birmingham City
Sat Sep 7 1991,Shrewsbury Town,1-0,Brentford
Sat Sep 7 1991,Preston North End,1-1,Bradford City
Sat Sep 7 1991,Fulham,3-0,Swansea City
Sat Sep 14 1991,Wigan Athletic,0-1,Hull City
Sat Sep 14 1991,Brentford,1-0,Reading
Sat Sep 14 1991,Swansea City,2-2,Preston North End
Sat Sep 14 1991,Stoke City,2-2,Fulham
Sat Sep 14 1991,Exeter City,1-1,Hartlepool United
Sat Sep 14 1991,Bury,4-4,Huddersfield Town
Sat Sep 14 1991,Bradford City,1-1,Chester
Sat Sep 14 1991,AFC Bournemouth,1-2,Bolton Wanderers
Sat Sep 14 1991,Birmingham City,1-1,Peterborough United
Sat Sep 14 1991,Leyton Orient,2-1,Darlington
Sat Sep 14 1991,Torquay United,1-2,Shrewsbury Town
Sat Sep 14 1991,West Bromwich Albion,1-0,Stockport County
Tue Sep 17 1991,Bradford City,4-4,Bolton Wanderers
Tue Sep 17 1991,Wigan Athletic,1-3,Huddersfield Town
Tue Sep 17 1991,Bury,3-1,Fulham
Tue Sep 17 1991,Brentford,4-1,Hull City
Tue Sep 17 1991,Exeter City,2-1,Stockport County
Tue Sep 17 1991,West Bromwich Albion,4-0,Peterborough United
Tue Sep 17 1991,Birmingham City,3-2,Chester
Tue Sep 17 1991,Torquay United,1-2,Reading
Tue Sep 17 1991,Stoke City,3-2,Hartlepool United
Tue Sep 17 1991,Leyton Orient,0-0,Preston North End
Tue Sep 17 1991,AFC Bournemouth,1-0,Shrewsbury Town
Sat Sep 21 1991,Stockport County,2-0,Bury
Sat Sep 21 1991,Preston North End,2-2,Stoke City
