Date,Team 1,FT,Team 2
Sat Aug 17 1991,Blackpool,3-0,Walsall
Sat Aug 17 1991,Scarborough,0-0,Mansfield Town
Sat Aug 17 1991,Rotherham United,2-1,Burnley
Sat Aug 17 1991,Chesterfield,3-0,Maidstone United
Sat Aug 17 1991,Rochdale,1-1,York City
Sat Aug 17 1991,Barnet,4-7,Crewe Alexandra
Sat Aug 17 1991,Halifax Town,0-1,Northampton Town
Sat Aug 17 1991,Cardiff City,1-2,Lincoln City
Sat Aug 17 1991,Doncaster Rovers,0-3,Carlisle United
Sat Aug 17 1991,Wrexham,0-1,Hereford United
Sat Aug 17 1991,Gillingham,4-0,Scunthorpe United
Sat Aug 24 1991,Carlisle United,1-2,Blackpool
Sat Aug 24 1991,Crewe Alexandra,1-1,Cardiff City
Sat Aug 24 1991,Scunthorpe United,3-2,Doncaster Rovers
Sat Aug 24 1991,Lincoln City,0-2,Rotherham United
Sat Aug 24 1991,York City,1-1,Gillingham
Sat Aug 24 1991,Walsall,0-0,Wrexham
Sat Aug 24 1991,Maidstone United,0-1,Halifax Town
Sat Aug 24 1991,Mansfield Town,1-2,Barnet
Sat Aug 24 1991,Hereford United,4-1,Scarborough
Fri Aug 30 1991,Wrexham,2-2,Northampton Town
Fri Aug 30 1991,Halifax Town,0-0,York City
Sat Aug 31 1991,Rotherham United,1-2,Crewe Alexandra
Sat Aug 31 1991,Cardiff City,1-0,Carlisle United
Sat Aug 31 1991,Barnet,1-0,Hereford United
Sat Aug 31 1991,Doncaster Rovers,1-4,Burnley
Sat Aug 31 1991,Blackpool,2-1,Scunthorpe United
Sat Aug 31 1991,Scarborough,2-3,Walsall
Sat Aug 31 1991,Chesterfield,0-2,Mansfield Town
Sat Aug 31 1991,Rochdale,1-0,Lincoln City
Tue Sep 3 1991,Walsall,1-3,Rochdale
Tue Sep 3 1991,York City,1-0,Blackpool
Tue Sep 3 1991,Northampton Town,3-1,Doncaster Rovers
Tue Sep 3 1991,Burnley,3-0,Chesterfield
Tue Sep 3 1991,Mansfield Town,3-0,Wrexham
Tue Sep 3 1991,Carlisle United,1-3,Rotherham United
Tue Sep 3 1991,Scunthorpe United,1-1,Scarborough
Wed Sep 4 1991,Lincoln City,0-6,Barnet
Wed Sep 4 1991,Maidstone United,1-1,Cardiff City
Wed Sep 4 1991,Hereford United,2-0,Gillingham
Sat Sep 7 1991,Rotherham United,0-0,Hereford United
Sat Sep 7 1991,Scunthorpe United,2-0,Maidstone United
Sat Sep 7 1991,Walsall,3-0,Halifax Town
Sat Sep 7 1991,Mansfield Town,1-1,Blackpool
Sat Sep 7 1991,Doncaster Rovers,3-1,Wrexham
Sat Sep 7 1991,York City,0-1,Chesterfield
Sat Sep 7 1991,Cardiff City,1-2,Rochdale
Sat Sep 7 1991,Burnley,1-1,Crewe Alexandra
Sat Sep 7 1991,Gillingham,2-0,Scarborough
Sat Sep 7 1991,Northampton Town,1-1,Barnet
Fri Sep 13 1991,Crewe Alexandra,1-2,Mansfield Town
Fri Sep 13 1991,Halifax Town,0-4,Rotherham United
Sat Sep 14 1991,Rochdale,1-0,Northampton Town
Sat Sep 14 1991,Wrexham,2-1,Gillingham
Sat Sep 14 1991,Barnet,1-0,Doncaster Rovers
Sat Sep 14 1991,Maidstone United,2-1,Walsall
Sat Sep 14 1991,Blackpool,1-1,Cardiff City
Sat Sep 14 1991,Carlisle United,0-2,Lincoln City
Sat Sep 14 1991,Hereford United,2-0,Burnley
Sat Sep 14 1991,Chesterfield,0-1,Scunthorpe United
Tue Sep 17 1991,Blackpool,2-0,Gillingham
Tue Sep 17 1991,Chesterfield,0-1,Walsall
Tue Sep 17 1991,Hereford United,2-1,York City
Tue Sep 17 1991,Halifax Town,1-1,Cardiff City
Tue Sep 17 1991,Rochdale,1-1,Rotherham United
Tue Sep 17 1991,Carlisle United,1-2,Mansfield Town
Tue Sep 17 1991,Crewe Alexandra,1-1,Northampton Town
Tue Sep 17 1991,Barnet,3-2,Scunthorpe United
Tue Sep 17 1991,Maidstone United,0-2,Lincoln City
Wed Sep 18 1991,Scarborough,1-0,Doncaster Rovers
Fri Sep 20 1991,Doncaster Rovers,0-2,Blackpool
Sat Sep 21 1991,Scunthorpe United,1-0,Crewe Alexandra
Sat Sep 21 1991,Cardiff City,2-1,Scarborough
Sat Sep 21 1991,Burnley,0-1,Rochdale
Sat Sep 21 1991,Northampton Town,2-2,Carlisle United
Sat Sep 21 1991,Rotherham United,3-3,Maidstone United
Sat Sep 21 1991,Lincoln City,1-2,Chesterfield
Sat Sep 21 1991,Gillingham,3-3,Barnet
Sat Sep 21 1991,Walsall,3-0,Hereford United
Sat Sep 21 1991,York City,2-2,Wrexham
Fri Sep 27 1991,Halifax Town,1-3,Mansfield Town
Sat Sep 28 1991,Maidstone United,1-0,York City
Sat Sep 28 1991,Scarborough,3-1,Burnley
Sat Sep 28 1991,Hereford United,3-0,Lincoln City
Sat Sep 28 1991,Barnet,3-1,Cardiff City
Sat Sep 28 1991,Blackpool,3-0,Rotherham United
Sat Sep 28 1991,Wrexham,4-0,Scunthorpe United
Sat Sep 28 1991,Rochdale,1-1,Doncaster Rovers
Sat Sep 28 1991,Crewe Alexandra,2-1,Gillingham
Sat Sep 28 1991,Carlisle United,3-3,Walsall
Sat Oct 5 1991,Northampton Town,1-1,Blackpool
Sat Oct 5 1991,Scunthorpe United,1-1,Hereford United
Sat Oct 5 1991,Doncaster Rovers,1-3,Crewe Alexandra
Sat Oct 5 1991,Walsall,2-0,Barnet
Sat Oct 5 1991,Mansfield Town,2-0,Maidstone United
Sat Oct 5 1991,Cardiff City,5-0,Wrexham
Sat Oct 5 1991,Burnley,2-0,Carlisle United
Sat Oct 5 1991,York City,4-1,Scarborough
Sat Oct 5 1991,Gillingham,0-1,Chesterfield
Sat Oct 5 1991,Lincoln City,0-0,Halifax Town
Fri Oct 11 1991,Crewe Alexandra,0-1,Walsall
Sat Oct 12 1991,Rochdale,0-2,Mansfield Town
Sat Oct 12 1991,Chesterfield,1-1,Rotherham United
Sat Oct 12 1991,Scarborough,2-1,Northampton Town
Sat Oct 12 1991,Carlisle United,0-0,Scunthorpe United
Sat Oct 12 1991,Maidstone United,2-2,Doncaster Rovers
Sat Oct 12 1991,Barnet,2-0,York City
Sat Oct 12 1991,Halifax Town,0-3,Gillingham
Sat Oct 12 1991,Wrexham,2-6,Burnley
Sun Oct 13 1991,Blackpool,3-0,Lincoln City
Tue Oct 15 1991,Northampton Town,1-1,Chesterfield
Sat Oct 19 1991,Crewe Alexandra,3-3,Scarborough
Sat Oct 19 1991,Halifax Town,2-0,Chesterfield
Sat Oct 19 1991,Wrexham,3-0,Carlisle United
Sat Oct 19 1991,Burnley,2-0,Walsall
Sat Oct 19 1991,Mansfield Town,3-0,Cardiff City
Sat Oct 19 1991,York City,1-1,Lincoln City
Sat Oct 19 1991,Maidstone United,1-1,Rochdale
Sat Oct 19 1991,Doncaster Rovers,1-1,Gillingham
Sat Oct 19 1991,Northampton Town,0-1,Scunthorpe United
Sat Oct 19 1991,Barnet,3-0,Blackpool
Fri Oct 25 1991,Rotherham United,4-0,York City
Sat Oct 26 1991,Carlisle United,2-1,Crewe Alexandra
Sat Oct 26 1991,Lincoln City,0-3,Burnley
Sat Oct 26 1991,Scunthorpe United,1-4,Mansfield Town
Sat Oct 26 1991,Scarborough,0-4,Barnet
Sat Oct 26 1991,Cardiff City,2-1,Doncaster Rovers
Sat Oct 26 1991,Chesterfield,2-0,Hereford United
Sat Oct 26 1991,Rochdale,1-0,Halifax Town
Sat Oct 26 1991,Gillingham,3-1,Northampton Town
Sat Nov 2 1991,Halifax Town,0-2,Burnley
Sat Nov 2 1991,Rochdale,3-3,Chesterfield
Sat Nov 2 1991,Wrexham,1-0,Barnet
Sat Nov 2 1991,Maidstone United,3-2,Hereford United
Sat Nov 2 1991,Carlisle United,0-0,Gillingham
Sat Nov 2 1991,Mansfield Town,2-2,Doncaster Rovers
Sat Nov 2 1991,Blackpool,1-1,Scarborough
Sat Nov 2 1991,Rotherham United,1-0,Northampton Town
Sat Nov 2 1991,York City,2-0,Walsall
Sat Nov 2 1991,Cardiff City,2-2,Scunthorpe United
Tue Nov 5 1991,Gillingham,0-0,Cardiff City
Tue Nov 5 1991,Walsall,0-0,Lincoln City
Tue Nov 5 1991,Scarborough,4-1,Wrexham
Tue Nov 5 1991,Barnet,4-2,Carlisle United
Tue Nov 5 1991,Burnley,3-1,York City
Tue Nov 5 1991,Scunthorpe United,6-2,Rochdale
Tue Nov 5 1991,Crewe Alexandra,1-1,Maidstone United
Tue Nov 5 1991,Northampton Town,1-2,Mansfield Town
Wed Nov 6 1991,Hereford United,0-2,Halifax Town
Wed Nov 6 1991,Doncaster Rovers,1-1,Rotherham United
Fri Nov 8 1991,Doncaster Rovers,0-1,York City
Sat Nov 9 1991,Hereford United,1-1,Rochdale
Sat Nov 9 1991,Scarborough,2-2,Carlisle United
Sat Nov 9 1991,Chesterfield,1-1,Blackpool
Sat Nov 9 1991,Scunthorpe United,1-0,Rotherham United
Sat Nov 9 1991,Barnet,3-0,Halifax Town
Sat Nov 9 1991,Burnley,3-2,Mansfield Town
Sat Nov 9 1991,Gillingham,1-1,Maidstone United
Sat Nov 9 1991,Northampton Town,1-0,Lincoln City
Sat Nov 9 1991,Crewe Alexandra,2-1,Wrexham
Tue Nov 19 1991,Blackpool,4-0,Wrexham
Fri Nov 22 1991,Halifax Town,1-0,Scarborough
Fri Nov 22 1991,Rotherham United,2-1,Walsall
Sat Nov 23 1991,Maidstone United,0-1,Burnley
Sat Nov 23 1991,Mansfield Town,4-3,Gillingham
Sat Nov 23 1991,Wrexham,0-1,Chesterfield
Sat Nov 23 1991,Blackpool,0-2,Crewe Alexandra
Sat Nov 23 1991,Lincoln City,4-2,Scunthorpe United
Sat Nov 23 1991,Cardiff City,3-2,Northampton Town
Sat Nov 23 1991,Rochdale,1-0,Barnet
Sat Nov 23 1991,Carlisle United,1-0,Hereford United
Sat Nov 30 1991,Mansfield Town,3-1,Walsall
Sat Nov 30 1991,Cardiff City,1-0,Rotherham United
Sat Nov 30 1991,Carlisle United,3-0,Maidstone United
Sat Nov 30 1991,Barnet,1-2,Chesterfield
Sat Nov 30 1991,Doncaster Rovers,1-5,Lincoln City
Sat Nov 30 1991,Scarborough,3-2,Rochdale
Sat Nov 30 1991,Blackpool,3-0,Halifax Town
Sat Nov 30 1991,Northampton Town,1-2,Burnley
Sat Nov 30 1991,Scunthorpe United,1-0,York City
Sat Nov 30 1991,Crewe Alexandra,4-2,Hereford United
Sat Dec 7 1991,Northampton Town,3-2,Scarborough
Fri Dec 13 1991,Halifax Town,4-3,Wrexham
Sat Dec 14 1991,Rotherham United,1-1,Gillingham
Sat Dec 14 1991,York City,1-3,Cardiff City
Sat Dec 14 1991,Burnley,1-1,Scunthorpe United
Sat Dec 14 1991,Rochdale,4-2,Blackpool
Tue Dec 17 1991,Lincoln City,0-2,Scarborough
Fri Dec 20 1991,Doncaster Rovers,1-2,Scunthorpe United
