Date,Team 1,FT,Team 2
Mon Sep 2 1901,Arsenal,2-1,Barnsley
Mon Sep 2 1901,West Bromwich Albion,0-1,Glossop North End
Sat Sep 7 1901,Lincoln City,1-0,Burnley
Sat Sep 7 1901,Manchester United,3-0,Gainsborough Trinity
Sat Sep 7 1901,West Bromwich Albion,3-1,Preston North End
Sat Sep 7 1901,Blackpool,0-2,Bristol City
Sat Sep 7 1901,Barnsley,3-2,Burton United
Sat Sep 7 1901,Doncaster Rovers,3-3,Port Vale
Sat Sep 7 1901,Stockport County,1-3,Middlesbrough
Sat Sep 7 1901,Arsenal,2-0,Leicester City
Sat Sep 7 1901,Glossop North End,3-1,Chesterfield
Mon Sep 9 1901,Port Vale,3-0,Bristol City
Mon Sep 9 1901,West Bromwich Albion,4-0,Chesterfield
Mon Sep 9 1901,Burnley,3-0,Stockport County
Sat Sep 14 1901,Middlesbrough,5-0,Manchester United
Sat Sep 14 1901,Burnley,0-0,West Bromwich Albion
Sat Sep 14 1901,Gainsborough Trinity,2-1,Glossop North End
Sat Sep 14 1901,Port Vale,1-2,Lincoln City
Sat Sep 14 1901,Leicester City,2-0,Barnsley
Sat Sep 14 1901,Preston North End,2-0,Arsenal
Sat Sep 14 1901,Bristol City,3-0,Stockport County
Sat Sep 14 1901,Chesterfield,0-0,Doncaster Rovers
Sat Sep 14 1901,Burton United,1-1,Blackpool
Sat Sep 21 1901,Barnsley,0-4,Preston North End
Sat Sep 21 1901,Manchester United,1-0,Bristol City
Sat Sep 21 1901,Arsenal,4-0,Burnley
Sat Sep 21 1901,Leicester City,4-0,Burton United
Sat Sep 21 1901,Stockport County,3-1,Blackpool
Sat Sep 21 1901,Glossop North End,1-0,Middlesbrough
Sat Sep 21 1901,West Bromwich Albion,3-1,Port Vale
Sat Sep 21 1901,Doncaster Rovers,3-0,Gainsborough Trinity
Sat Sep 21 1901,Lincoln City,4-0,Chesterfield
Sat Sep 28 1901,Burton United,3-2,Stockport County
Sat Sep 28 1901,Port Vale,1-0,Arsenal
Sat Sep 28 1901,Blackpool,2-4,Manchester United
Sat Sep 28 1901,Preston North End,5-0,Leicester City
Sat Sep 28 1901,Burnley,2-0,Barnsley
Sat Sep 28 1901,Middlesbrough,6-0,Doncaster Rovers
Sat Sep 28 1901,Chesterfield,0-3,West Bromwich Albion
Sat Sep 28 1901,Gainsborough Trinity,2-2,Lincoln City
Sat Sep 28 1901,Bristol City,2-0,Glossop North End
Sat Oct 5 1901,Doncaster Rovers,3-0,Bristol City
Sat Oct 5 1901,Arsenal,3-2,Chesterfield
Sat Oct 5 1901,Leicester City,2-1,Burnley
Sat Oct 5 1901,Preston North End,1-0,Burton United
Sat Oct 5 1901,Glossop North End,3-1,Blackpool
Sat Oct 5 1901,Manchester United,3-3,Stockport County
Sat Oct 5 1901,West Bromwich Albion,7-0,Gainsborough Trinity
Sat Oct 5 1901,Barnsley,4-0,Port Vale
Sat Oct 5 1901,Lincoln City,2-1,Middlesbrough
Sat Oct 12 1901,Stockport County,0-0,Glossop North End
Sat Oct 12 1901,Port Vale,3-0,Leicester City
Sat Oct 12 1901,Bristol City,1-1,Lincoln City
Sat Oct 12 1901,Burton United,0-0,Manchester United
Sat Oct 12 1901,Middlesbrough,1-2,West Bromwich Albion
Sat Oct 12 1901,Chesterfield,1-2,Barnsley
Sat Oct 12 1901,Gainsborough Trinity,2-2,Arsenal
Sat Oct 12 1901,Burnley,0-3,Preston North End
Sat Oct 12 1901,Blackpool,3-1,Doncaster Rovers
Sat Oct 19 1901,Lincoln City,0-0,Blackpool
Sat Oct 19 1901,Doncaster Rovers,2-0,Stockport County
Sat Oct 19 1901,Barnsley,2-0,Gainsborough Trinity
Sat Oct 19 1901,Burnley,0-0,Burton United
Sat Oct 19 1901,Leicester City,3-0,Chesterfield
Sat Oct 19 1901,Preston North End,2-0,Port Vale
