Date,Team 1,FT,Team 2
Sat Aug 20 1949,Plymouth Argyle,1-1,Bradford Park Avenue
Sat Aug 20 1949,Coventry City,2-4,Sheffield United
Sat Aug 20 1949,Blackburn Rovers,1-0,Cardiff City
Sat Aug 20 1949,Swansea City,2-1,Preston North End
Sat Aug 20 1949,Southampton,1-2,Grimsby Town
Sat Aug 20 1949,Barnsley,1-2,Chesterfield
Sat Aug 20 1949,Hull City,3-2,Bury
Sat Aug 20 1949,Luton Town,2-2,West Ham United
Sat Aug 20 1949,Brentford,1-4,Tottenham Hotspur
Sat Aug 20 1949,Sheffield Wednesday,3-1,Leicester City
Sat Aug 20 1949,Leeds United,1-1,Queens Park Rangers
Mon Aug 22 1949,Sheffield United,1-1,Swansea City
Mon Aug 22 1949,Tottenham Hotspur,4-1,Plymouth Argyle
Mon Aug 22 1949,Blackburn Rovers,4-2,Hull City
Mon Aug 22 1949,Cardiff City,1-0,Sheffield Wednesday
Mon Aug 22 1949,West Ham United,3-1,Leeds United
Wed Aug 24 1949,Chesterfield,2-1,Bury
Wed Aug 24 1949,Barnsley,2-1,Southampton
Wed Aug 24 1949,Bradford Park Avenue,2-2,Leicester City
Wed Aug 24 1949,Queens Park Rangers,3-3,Brentford
Wed Aug 24 1949,Luton Town,2-0,Coventry City
Wed Aug 24 1949,Preston North End,2-0,Grimsby Town
Sat Aug 27 1949,Queens Park Rangers,1-0,Southampton
Sat Aug 27 1949,Sheffield United,2-2,Luton Town
Sat Aug 27 1949,Cardiff City,1-0,Swansea City
Sat Aug 27 1949,Bradford Park Avenue,1-3,Sheffield Wednesday
Sat Aug 27 1949,Chesterfield,2-0,Plymouth Argyle
Sat Aug 27 1949,West Ham United,2-1,Barnsley
Sat Aug 27 1949,Preston North End,1-1,Leeds United
Sat Aug 27 1949,Grimsby Town,3-2,Coventry City
Sat Aug 27 1949,Bury,1-2,Brentford
Sat Aug 27 1949,Leicester City,1-2,Hull City
Sat Aug 27 1949,Tottenham Hotspur,2-3,Blackburn Rovers
Mon Aug 29 1949,Coventry City,1-0,Luton Town
Mon Aug 29 1949,Leicester City,4-1,Bradford Park Avenue
Mon Aug 29 1949,Sheffield Wednesday,1-1,Cardiff City
Wed Aug 31 1949,Leeds United,2-2,West Ham United
Wed Aug 31 1949,Brentford,0-2,Queens Park Rangers
Wed Aug 31 1949,Plymouth Argyle,0-2,Tottenham Hotspur
Wed Aug 31 1949,Southampton,0-0,Barnsley
Wed Aug 31 1949,Grimsby Town,1-3,Preston North End
Thu Sep 1 1949,Hull City,3-1,Blackburn Rovers
Thu Sep 1 1949,Swansea City,1-0,Sheffield United
Sat Sep 3 1949,Hull City,3-3,Bradford Park Avenue
Sat Sep 3 1949,Coventry City,0-0,Queens Park Rangers
Sat Sep 3 1949,Luton Town,0-0,Grimsby Town
Sat Sep 3 1949,Barnsley,2-2,Sheffield United
Sat Sep 3 1949,Southampton,1-0,Preston North End
Sat Sep 3 1949,Leeds United,1-2,Swansea City
Sat Sep 3 1949,Cardiff City,0-1,Tottenham Hotspur
Sat Sep 3 1949,Plymouth Argyle,0-3,West Ham United
Sat Sep 3 1949,Blackburn Rovers,2-1,Bury
Sat Sep 3 1949,Sheffield Wednesday,4-2,Chesterfield
Sat Sep 3 1949,Brentford,0-1,Leicester City
Mon Sep 5 1949,Tottenham Hotspur,1-0,Sheffield Wednesday
Mon Sep 5 1949,West Ham United,1-2,Southampton
Mon Sep 5 1949,Sheffield United,0-1,Leeds United
Mon Sep 5 1949,Cardiff City,2-0,Hull City
Wed Sep 7 1949,Queens Park Rangers,0-0,Preston North End
Wed Sep 7 1949,Grimsby Town,2-1,Swansea City
Wed Sep 7 1949,Bradford Park Avenue,1-0,Luton Town
Wed Sep 7 1949,Bury,2-0,Chesterfield
Wed Sep 7 1949,Barnsley,4-3,Coventry City
Sat Sep 10 1949,Plymouth Argyle,0-1,Sheffield Wednesday
Sat Sep 10 1949,Preston North End,1-1,Coventry City
Sat Sep 10 1949,Bury,2-2,Cardiff City
Sat Sep 10 1949,Bradford Park Avenue,0-2,Brentford
Sat Sep 10 1949,Grimsby Town,2-2,Barnsley
Sat Sep 10 1949,Tottenham Hotspur,2-0,Leeds United
Sat Sep 10 1949,Chesterfield,0-1,Hull City
Sat Sep 10 1949,Swansea City,4-0,Southampton
Sat Sep 10 1949,Leicester City,3-3,Blackburn Rovers
Sat Sep 10 1949,Sheffield United,0-0,West Ham United
Sat Sep 10 1949,Queens Park Rangers,3-0,Luton Town
Mon Sep 12 1949,Chesterfield,1-0,Leicester City
Wed Sep 14 1949,Bury,5-1,Plymouth Argyle
Wed Sep 14 1949,Preston North End,3-2,Queens Park Rangers
Wed Sep 14 1949,Brentford,2-0,Blackburn Rovers
Wed Sep 14 1949,Leeds United,0-1,Sheffield United
Sat Sep 17 1949,Cardiff City,2-4,Leicester City
Sat Sep 17 1949,Blackburn Rovers,0-1,Bradford Park Avenue
Sat Sep 17 1949,Tottenham Hotspur,3-1,Bury
Sat Sep 17 1949,Sheffield Wednesday,2-1,Sheffield United
Sat Sep 17 1949,Barnsley,3-1,Queens Park Rangers
Sat Sep 17 1949,Luton Town,1-1,Preston North End
Sat Sep 17 1949,West Ham United,4-3,Grimsby Town
Sat Sep 17 1949,Brentford,0-0,Chesterfield
Sat Sep 17 1949,Hull City,4-2,Plymouth Argyle
Sat Sep 17 1949,Southampton,2-1,Leeds United
Sat Sep 17 1949,Coventry City,1-2,Swansea City
Mon Sep 19 1949,Leicester City,0-1,Chesterfield
Mon Sep 19 1949,Blackburn Rovers,4-1,Brentford
Sat Sep 24 1949,Queens Park Rangers,0-1,West Ham United
Sat Sep 24 1949,Grimsby Town,4-0,Sheffield United
Sat Sep 24 1949,Sheffield Wednesday,6-2,Hull City
Sat Sep 24 1949,Leeds United,3-3,Coventry City
Sat Sep 24 1949,Chesterfield,2-1,Blackburn Rovers
Sat Sep 24 1949,Bradford Park Avenue,3-3,Cardiff City
Sat Sep 24 1949,Plymouth Argyle,2-0,Brentford
Sat Sep 24 1949,Preston North End,1-1,Barnsley
Sat Sep 24 1949,Leicester City,1-2,Tottenham Hotspur
Sat Sep 24 1949,Bury,1-1,Southampton
Sat Sep 24 1949,Swansea City,0-0,Luton Town
Sat Oct 1 1949,West Ham United,0-3,Preston North End
Sat Oct 1 1949,Hull City,2-2,Grimsby Town
Sat Oct 1 1949,Tottenham Hotspur,5-0,Bradford Park Avenue
Sat Oct 1 1949,Sheffield United,1-1,Queens Park Rangers
Sat Oct 1 1949,Bury,3-0,Leicester City
Sat Oct 1 1949,Blackburn Rovers,1-0,Plymouth Argyle
Sat Oct 1 1949,Luton Town,1-0,Leeds United
Sat Oct 1 1949,Cardiff City,2-0,Chesterfield
Sat Oct 1 1949,Barnsley,5-2,Swansea City
Sat Oct 1 1949,Coventry City,1-2,Southampton
Sat Oct 1 1949,Brentford,1-1,Sheffield Wednesday
Sat Oct 8 1949,Luton Town,1-0,Leicester City
Sat Oct 8 1949,Grimsby Town,4-1,Sheffield Wednesday
Sat Oct 8 1949,Swansea City,2-0,Blackburn Rovers
Sat Oct 8 1949,Leeds United,2-0,Cardiff City
Sat Oct 8 1949,Coventry City,1-2,Bury
Sat Oct 8 1949,Sheffield United,1-1,Plymouth Argyle
Sat Oct 8 1949,Preston North End,2-0,Brentford
Sat Oct 8 1949,West Ham United,1-1,Chesterfield
Sat Oct 8 1949,Southampton,1-1,Tottenham Hotspur
Sat Oct 8 1949,Barnsley,3-2,Bradford Park Avenue
Sat Oct 8 1949,Queens Park Rangers,1-4,Hull City
Sat Oct 15 1949,Hull City,4-2,Preston North End
Sat Oct 15 1949,Leicester City,2-2,Barnsley
Sat Oct 15 1949,Tottenham Hotspur,3-1,Coventry City
Sat Oct 15 1949,Plymouth Argyle,4-2,Grimsby Town
Sat Oct 15 1949,Chesterfield,0-1,Sheffield United
Sat Oct 15 1949,Bradford Park Avenue,2-1,West Ham United
Sat Oct 15 1949,Bury,5-2,Luton Town
Sat Oct 15 1949,Brentford,0-0,Swansea City
Sat Oct 15 1949,Blackburn Rovers,0-1,Leeds United
Sat Oct 15 1949,Sheffield Wednesday,1-0,Queens Park Rangers
Sat Oct 22 1949,Southampton,3-1,Blackburn Rovers
Sat Oct 22 1949,Queens Park Rangers,0-2,Plymouth Argyle
Sat Oct 22 1949,Coventry City,2-1,Cardiff City
Sat Oct 22 1949,Sheffield United,2-1,Bradford Park Avenue
Sat Oct 22 1949,Barnsley,1-0,Bury
Sat Oct 22 1949,Preston North End,0-1,Sheffield Wednesday
Sat Oct 22 1949,Luton Town,1-1,Tottenham Hotspur
Sat Oct 22 1949,Swansea City,1-2,Hull City
Sat Oct 22 1949,West Ham United,2-2,Leicester City
Sat Oct 22 1949,Leeds United,1-0,Brentford
Sat Oct 22 1949,Grimsby Town,5-2,Chesterfield
Sat Oct 29 1949,Bury,3-1,West Ham United
Sat Oct 29 1949,Brentford,0-1,Southampton
Sat Oct 29 1949,Cardiff City,0-0,Luton Town
Sat Oct 29 1949,Plymouth Argyle,1-0,Preston North End
Sat Oct 29 1949,Hull City,1-0,Leeds United
Sat Oct 29 1949,Chesterfield,2-1,Queens Park Rangers
Sat Oct 29 1949,Sheffield Wednesday,3-0,Swansea City
Sat Oct 29 1949,Blackburn Rovers,0-1,Coventry City
Sat Oct 29 1949,Bradford Park Avenue,4-1,Grimsby Town
Sat Oct 29 1949,Tottenham Hotspur,2-0,Barnsley
Sat Oct 29 1949,Leicester City,1-1,Sheffield United
Sat Nov 5 1949,Southampton,5-0,Hull City
Sat Nov 5 1949,Queens Park Rangers,0-1,Bradford Park Avenue
Sat Nov 5 1949,Leeds United,1-1,Sheffield Wednesday
Sat Nov 5 1949,Coventry City,1-1,Brentford
Sat Nov 5 1949,Luton Town,5-2,Blackburn Rovers
Sat Nov 5 1949,Sheffield United,4-4,Bury
Sat Nov 5 1949,Barnsley,1-0,Cardiff City
Sat Nov 5 1949,Swansea City,2-2,Plymouth Argyle
Sat Nov 5 1949,Grimsby Town,2-1,Leicester City
Sat Nov 5 1949,Preston North End,0-0,Chesterfield
Sat Nov 5 1949,West Ham United,0-1,Tottenham Hotspur
Sat Nov 12 1949,Leicester City,3-2,Queens Park Rangers
Sat Nov 12 1949,Plymouth Argyle,1-2,Leeds United
Sat Nov 12 1949,Chesterfield,4-1,Swansea City
Sat Nov 12 1949,Brentford,1-0,Luton Town
Sat Nov 12 1949,Tottenham Hotspur,7-0,Sheffield United
Sat Nov 12 1949,Hull City,2-1,Coventry City
Sat Nov 12 1949,Bury,3-1,Grimsby Town
Sat Nov 12 1949,Blackburn Rovers,4-0,Barnsley
Sat Nov 12 1949,Cardiff City,0-1,West Ham United
Sat Nov 12 1949,Sheffield Wednesday,2-2,Southampton
Sat Nov 12 1949,Bradford Park Avenue,1-2,Preston North End
Sat Nov 19 1949,Preston North End,2-1,Leicester City
Sat Nov 19 1949,Luton Town,0-3,Hull City
Sat Nov 19 1949,Swansea City,2-0,Bradford Park Avenue
Sat Nov 19 1949,Sheffield United,2-0,Cardiff City
Sat Nov 19 1949,West Ham United,0-2,Blackburn Rovers
Sat Nov 19 1949,Leeds United,0-0,Chesterfield
Sat Nov 19 1949,Southampton,3-3,Plymouth Argyle
