Date,Team 1,FT,Team 2
Sat Aug 23 1958,Watford,5-1,Southport
Sat Aug 23 1958,Port Vale,1-4,Northampton Town
Sat Aug 23 1958,Chester,0-2,Torquay United
Sat Aug 23 1958,Crystal Palace,6-2,Crewe Alexandra
Sat Aug 23 1958,Barrow,0-3,Gateshead
Sat Aug 23 1958,Gillingham,1-2,Millwall
Sat Aug 23 1958,Coventry City,0-0,Darlington
Sat Aug 23 1958,Bradford Park Avenue,3-2,Workington
Sat Aug 23 1958,Exeter City,3-0,Walsall
Sat Aug 23 1958,Hartlepool United,0-2,Shrewsbury Town
Sat Aug 23 1958,Oldham Athletic,0-1,York City
Sat Aug 23 1958,Carlisle United,1-0,Aldershot
Mon Aug 25 1958,Gateshead,1-2,Shrewsbury Town
Mon Aug 25 1958,Darlington,2-3,Aldershot
Mon Aug 25 1958,York City,2-0,Southport
Mon Aug 25 1958,Hartlepool United,3-0,Bradford Park Avenue
Mon Aug 25 1958,Workington,3-3,Torquay United
Tue Aug 26 1958,Watford,0-2,Port Vale
Tue Aug 26 1958,Carlisle United,1-2,Gillingham
Tue Aug 26 1958,Oldham Athletic,2-0,Coventry City
Wed Aug 27 1958,Crystal Palace,3-3,Chester
Thu Aug 28 1958,Exeter City,4-0,Barrow
Thu Aug 28 1958,Walsall,2-1,Millwall
Thu Aug 28 1958,Northampton Town,3-0,Crewe Alexandra
Sat Aug 30 1958,Aldershot,0-1,Barrow
Sat Aug 30 1958,Crewe Alexandra,2-4,Chester
Sat Aug 30 1958,Darlington,1-1,Exeter City
Sat Aug 30 1958,Torquay United,2-3,Watford
Sat Aug 30 1958,Southport,1-1,Hartlepool United
Sat Aug 30 1958,York City,4-0,Bradford Park Avenue
Sat Aug 30 1958,Walsall,1-2,Gillingham
Sat Aug 30 1958,Workington,2-2,Port Vale
Sat Aug 30 1958,Northampton Town,3-0,Crystal Palace
Sat Aug 30 1958,Shrewsbury Town,4-1,Coventry City
Sat Aug 30 1958,Millwall,1-0,Carlisle United
Sat Aug 30 1958,Gateshead,2-1,Oldham Athletic
Mon Sep 1 1958,Port Vale,1-3,Watford
Mon Sep 1 1958,Shrewsbury Town,1-1,Gateshead
Mon Sep 1 1958,Bradford Park Avenue,4-1,Hartlepool United
Mon Sep 1 1958,Crewe Alexandra,1-2,Northampton Town
Mon Sep 1 1958,Millwall,1-3,Walsall
Mon Sep 1 1958,Gillingham,1-1,Carlisle United
Mon Sep 1 1958,Coventry City,1-0,Oldham Athletic
Mon Sep 1 1958,Barrow,1-0,Exeter City
Tue Sep 2 1958,Southport,1-0,York City
Wed Sep 3 1958,Chester,3-2,Crystal Palace
Thu Sep 4 1958,Aldershot,1-4,Darlington
Thu Sep 4 1958,Torquay United,4-1,Workington
Sat Sep 6 1958,Gateshead,1-4,Bradford Park Avenue
Sat Sep 6 1958,Barrow,3-1,Millwall
Sat Sep 6 1958,Coventry City,1-0,Southport
Sat Sep 6 1958,Chester,2-3,Northampton Town
Sat Sep 6 1958,Exeter City,1-0,Shrewsbury Town
Sat Sep 6 1958,Crystal Palace,1-1,Workington
Sat Sep 6 1958,Carlisle United,1-1,Walsall
Sat Sep 6 1958,Port Vale,2-2,York City
Sat Sep 6 1958,Watford,0-1,Crewe Alexandra
Sat Sep 6 1958,Gillingham,0-0,Darlington
Sat Sep 6 1958,Hartlepool United,2-4,Torquay United
Sat Sep 6 1958,Oldham Athletic,0-1,Aldershot
Mon Sep 8 1958,Shrewsbury Town,3-1,Aldershot
Mon Sep 8 1958,York City,1-0,Torquay United
Mon Sep 8 1958,Hartlepool United,1-5,Port Vale
Mon Sep 8 1958,Millwall,1-2,Darlington
Mon Sep 8 1958,Gateshead,1-1,Coventry City
Tue Sep 9 1958,Carlisle United,2-1,Northampton Town
Tue Sep 9 1958,Watford,2-2,Crystal Palace
Tue Sep 9 1958,Southport,1-0,Bradford Park Avenue
Wed Sep 10 1958,Workington,1-0,Crewe Alexandra
Wed Sep 10 1958,Gillingham,4-2,Barrow
Wed Sep 10 1958,Exeter City,3-2,Oldham Athletic
Thu Sep 11 1958,Walsall,2-2,Chester
Sat Sep 13 1958,York City,1-1,Crystal Palace
Sat Sep 13 1958,Aldershot,8-1,Gateshead
Sat Sep 13 1958,Coventry City,2-0,Exeter City
Sat Sep 13 1958,Darlington,0-1,Carlisle United
Sat Sep 13 1958,Walsall,3-1,Barrow
Sat Sep 13 1958,Crewe Alexandra,0-2,Hartlepool United
Sat Sep 13 1958,Workington,1-0,Chester
Sat Sep 13 1958,Northampton Town,2-1,Watford
Sat Sep 13 1958,Shrewsbury Town,3-2,Gillingham
Sat Sep 13 1958,Bradford Park Avenue,0-2,Port Vale
Sat Sep 13 1958,Torquay United,1-0,Southport
Sat Sep 13 1958,Millwall,4-2,Oldham Athletic
Mon Sep 15 1958,Barrow,2-2,Gillingham
Mon Sep 15 1958,Coventry City,4-1,Gateshead
Mon Sep 15 1958,Bradford Park Avenue,3-0,Southport
Mon Sep 15 1958,Oldham Athletic,2-1,Exeter City
Mon Sep 15 1958,Port Vale,1-1,Hartlepool United
Wed Sep 17 1958,Aldershot,0-0,Shrewsbury Town
Wed Sep 17 1958,Crystal Palace,3-0,Watford
Wed Sep 17 1958,Chester,2-0,Walsall
Wed Sep 17 1958,Torquay United,1-1,York City
Thu Sep 18 1958,Darlington,0-2,Millwall
Thu Sep 18 1958,Crewe Alexandra,2-0,Workington
Sat Sep 20 1958,Aldershot,0-4,Port Vale
Sat Sep 20 1958,Watford,3-0,Workington
Sat Sep 20 1958,Exeter City,2-2,Torquay United
Sat Sep 20 1958,Chester,2-2,York City
Sat Sep 20 1958,Gateshead,1-2,Millwall
Sat Sep 20 1958,Barrow,2-1,Darlington
Sat Sep 20 1958,Oldham Athletic,1-4,Walsall
Sat Sep 20 1958,Hartlepool United,3-0,Northampton Town
Sat Sep 20 1958,Carlisle United,0-0,Shrewsbury Town
Sat Sep 20 1958,Gillingham,2-0,Coventry City
Sat Sep 20 1958,Southport,3-0,Crewe Alexandra
Sat Sep 20 1958,Crystal Palace,2-0,Bradford Park Avenue
Mon Sep 22 1958,Hartlepool United,4-1,Crystal Palace
Mon Sep 22 1958,Millwall,0-0,Shrewsbury Town
Mon Sep 22 1958,York City,4-0,Crewe Alexandra
Mon Sep 22 1958,Torquay United,2-1,Bradford Park Avenue
Mon Sep 22 1958,Coventry City,7-1,Aldershot
Mon Sep 22 1958,Oldham Athletic,3-1,Gillingham
Tue Sep 23 1958,Carlisle United,1-0,Barrow
Tue Sep 23 1958,Southport,2-2,Port Vale
Thu Sep 25 1958,Walsall,0-0,Darlington
Thu Sep 25 1958,Northampton Town,1-1,Workington
Sat Sep 27 1958,Bradford Park Avenue,3-0,Chester
Sat Sep 27 1958,Coventry City,1-2,Carlisle United
Sat Sep 27 1958,York City,0-0,Watford
Sat Sep 27 1958,Exeter City,3-0,Gillingham
Sat Sep 27 1958,Northampton Town,3-1,Southport
Sat Sep 27 1958,Workington,3-0,Hartlepool United
Sat Sep 27 1958,Walsall,0-1,Gateshead
Sat Sep 27 1958,Crewe Alexandra,1-1,Torquay United
Sat Sep 27 1958,Millwall,4-0,Aldershot
Sat Sep 27 1958,Port Vale,2-3,Crystal Palace
Sat Sep 27 1958,Shrewsbury Town,1-2,Barrow
Sat Sep 27 1958,Darlington,1-1,Oldham Athletic
Mon Sep 29 1958,Bradford Park Avenue,3-1,Torquay United
Mon Sep 29 1958,Barrow,1-3,Carlisle United
Mon Sep 29 1958,Port Vale,4-1,Southport
Mon Sep 29 1958,Shrewsbury Town,1-2,Millwall
Wed Oct 1 1958,Aldershot,0-4,Coventry City
Wed Oct 1 1958,Chester,2-1,Watford
Wed Oct 1 1958,Gillingham,3-2,Oldham Athletic
Wed Oct 1 1958,Crewe Alexandra,2-4,York City
Wed Oct 1 1958,Darlington,2-3,Walsall
Wed Oct 1 1958,Workington,3-3,Northampton Town
Wed Oct 1 1958,Crystal Palace,1-2,Hartlepool United
Sat Oct 4 1958,Gateshead,1-3,Darlington
Sat Oct 4 1958,Watford,2-1,Bradford Park Avenue
Sat Oct 4 1958,Barrow,0-3,Coventry City
Sat Oct 4 1958,Gillingham,3-0,Crewe Alexandra
Sat Oct 4 1958,Hartlepool United,1-5,York City
Sat Oct 4 1958,Southport,3-0,Workington
Sat Oct 4 1958,Aldershot,0-5,Walsall
Sat Oct 4 1958,Carlisle United,1-2,Exeter City
Sat Oct 4 1958,Chester,1-2,Port Vale
Sat Oct 4 1958,Torquay United,4-2,Northampton Town
Sat Oct 4 1958,Oldham Athletic,3-1,Shrewsbury Town
Sat Oct 4 1958,Millwall,2-1,Crystal Palace
Mon Oct 6 1958,Coventry City,1-0,Millwall
Mon Oct 6 1958,Port Vale,3-1,Torquay United
Wed Oct 8 1958,Gillingham,3-0,Gateshead
Wed Oct 8 1958,Workington,2-2,Barrow
Wed Oct 8 1958,Chester,1-1,Hartlepool United
Wed Oct 8 1958,Crewe Alexandra,4-1,Bradford Park Avenue
Wed Oct 8 1958,Crystal Palace,1-0,Southport
Wed Oct 8 1958,Exeter City,2-0,Aldershot
Wed Oct 8 1958,Darlington,1-1,Watford
Thu Oct 9 1958,Walsall,2-3,Shrewsbury Town
Thu Oct 9 1958,Northampton Town,1-2,York City
Sat Oct 11 1958,Northampton Town,1-1,Exeter City
Sat Oct 11 1958,Port Vale,0-0,Oldham Athletic
Sat Oct 11 1958,Bradford Park Avenue,0-2,Barrow
Sat Oct 11 1958,York City,1-1,Carlisle United
Sat Oct 11 1958,Hartlepool United,1-1,Walsall
Sat Oct 11 1958,Crewe Alexandra,1-1,Coventry City
Sat Oct 11 1958,Southport,2-0,Darlington
Sat Oct 11 1958,Watford,1-1,Millwall
Sat Oct 11 1958,Chester,2-2,Aldershot
Sat Oct 11 1958,Torquay United,1-4,Shrewsbury Town
Sat Oct 11 1958,Workington,0-1,Gillingham
Sat Oct 11 1958,Crystal Palace,3-1,Gateshead
Tue Oct 14 1958,Watford,4-2,Chester
Sat Oct 18 1958,Walsall,5-1,Southport
Sat Oct 18 1958,Shrewsbury Town,2-2,Crewe Alexandra
Sat Oct 18 1958,Barrow,1-2,Port Vale
Sat Oct 18 1958,Oldham Athletic,3-0,Crystal Palace
Sat Oct 18 1958,Gateshead,0-1,Chester
Sat Oct 18 1958,Gillingham,2-2,York City
Sat Oct 18 1958,Darlington,3-2,Torquay United
Sat Oct 18 1958,Coventry City,2-0,Northampton Town
Sat Oct 18 1958,Aldershot,0-0,Watford
Sat Oct 18 1958,Exeter City,1-0,Workington
Sat Oct 18 1958,Millwall,3-2,Hartlepool United
Sat Oct 18 1958,Carlisle United,1-1,Bradford Park Avenue
Sat Oct 25 1958,Workington,2-2,Coventry City
Sat Oct 25 1958,Northampton Town,3-3,Shrewsbury Town
Sat Oct 25 1958,Chester,5-2,Oldham Athletic
Sat Oct 25 1958,Crewe Alexandra,2-1,Darlington
Sat Oct 25 1958,York City,0-2,Exeter City
Sat Oct 25 1958,Crystal Palace,2-2,Barrow
Sat Oct 25 1958,Torquay United,1-2,Walsall
Sat Oct 25 1958,Bradford Park Avenue,2-0,Gillingham
Sat Oct 25 1958,Southport,2-1,Millwall
Sat Oct 25 1958,Port Vale,1-1,Carlisle United
Sat Oct 25 1958,Watford,5-1,Gateshead
Sat Oct 25 1958,Hartlepool United,0-3,Aldershot
Mon Oct 27 1958,Gateshead,1-2,Exeter City
Fri Oct 31 1958,Walsall,6-0,Crewe Alexandra
Sat Nov 1 1958,Oldham Athletic,3-5,Watford
Sat Nov 1 1958,Darlington,2-2,Northampton Town
Sat Nov 1 1958,Aldershot,3-2,Southport
Sat Nov 1 1958,Millwall,2-0,Torquay United
Sat Nov 1 1958,Barrow,1-2,Chester
Sat Nov 1 1958,Carlisle United,3-3,Crystal Palace
Sat Nov 1 1958,Coventry City,2-0,York City
Sat Nov 1 1958,Exeter City,4-0,Bradford Park Avenue
Sat Nov 1 1958,Gillingham,0-2,Port Vale
Sat Nov 1 1958,Shrewsbury Town,1-1,Workington
Sat Nov 1 1958,Gateshead,3-0,Hartlepool United
Sat Nov 8 1958,Workington,3-3,Darlington
Sat Nov 8 1958,York City,2-0,Shrewsbury Town
Sat Nov 8 1958,Northampton Town,3-2,Walsall
Sat Nov 8 1958,Crystal Palace,4-1,Gillingham
Sat Nov 8 1958,Watford,1-1,Barrow
Sat Nov 8 1958,Southport,2-2,Gateshead
Sat Nov 8 1958,Bradford Park Avenue,2-0,Coventry City
Sat Nov 8 1958,Hartlepool United,4-0,Oldham Athletic
Sat Nov 8 1958,Torquay United,1-1,Aldershot
Sat Nov 8 1958,Chester,2-1,Carlisle United
Sat Nov 8 1958,Crewe Alexandra,4-1,Millwall
Sat Nov 8 1958,Port Vale,5-3,Exeter City
Sat Nov 22 1958,Northampton Town,1-0,Aldershot
Sat Nov 22 1958,Port Vale,2-0,Shrewsbury Town
Sat Nov 22 1958,Workington,1-1,Millwall
Sat Nov 22 1958,Hartlepool United,1-2,Carlisle United
Sat Nov 22 1958,Watford,2-2,Gillingham
Sat Nov 22 1958,Southport,0-0,Barrow
Sat Nov 22 1958,York City,3-2,Walsall
Sat Nov 22 1958,Bradford Park Avenue,1-2,Darlington
Sat Nov 22 1958,Chester,4-2,Exeter City
Sat Nov 22 1958,Torquay United,2-1,Oldham Athletic
Sat Nov 22 1958,Crystal Palace,1-1,Coventry City
Sat Nov 22 1958,Crewe Alexandra,0-0,Gateshead
Sat Nov 29 1958,Oldham Athletic,2-1,Crewe Alexandra
Sat Nov 29 1958,Exeter City,3-0,Watford
Sat Nov 29 1958,Darlington,2-0,Port Vale
Sat Nov 29 1958,Gillingham,4-1,Hartlepool United
Sat Nov 29 1958,Walsall,3-2,Bradford Park Avenue
Sat Nov 29 1958,Millwall,5-2,York City
Sat Nov 29 1958,Gateshead,4-1,Northampton Town
Sat Nov 29 1958,Shrewsbury Town,2-1,Crystal Palace
Sat Nov 29 1958,Aldershot,2-0,Workington
Sat Nov 29 1958,Barrow,2-2,Torquay United
Sat Nov 29 1958,Carlisle United,5-0,Southport
Sat Nov 29 1958,Coventry City,5-1,Chester
Fri Dec 5 1958,Workington,4-2,Gateshead
Sat Dec 13 1958,Darlington,0-0,Chester
Sat Dec 13 1958,Carlisle United,2-0,Crewe Alexandra
Sat Dec 13 1958,Gateshead,1-0,York City
Sat Dec 13 1958,Millwall,4-2,Port Vale
Sat Dec 13 1958,Exeter City,3-2,Southport
Sat Dec 13 1958,Barrow,2-2,Northampton Town
Sat Dec 13 1958,Shrewsbury Town,4-2,Watford
Sat Dec 13 1958,Aldershot,3-3,Bradford Park Avenue
Sat Dec 13 1958,Coventry City,4-1,Hartlepool United
Sat Dec 13 1958,Walsall,0-2,Crystal Palace
Sat Dec 13 1958,Oldham Athletic,1-0,Workington
Sat Dec 20 1958,Shrewsbury Town,3-0,Hartlepool United
Sat Dec 20 1958,Workington,2-1,Bradford Park Avenue
Sat Dec 20 1958,Northampton Town,2-4,Port Vale
Sat Dec 20 1958,Aldershot,4-0,Carlisle United
Sat Dec 20 1958,York City,3-1,Oldham Athletic
Sat Dec 20 1958,Millwall,2-0,Gillingham
Sat Dec 20 1958,Darlington,1-4,Coventry City
Sat Dec 20 1958,Torquay United,4-0,Chester
Sat Dec 20 1958,Gateshead,4-0,Barrow
Sat Dec 20 1958,Southport,0-3,Watford
Sat Dec 20 1958,Crewe Alexandra,4-1,Crystal Palace
Thu Dec 25 1958,Southport,0-1,Shrewsbury Town
Thu Dec 25 1958,Millwall,0-1,Chester
Fri Dec 26 1958,York City,1-0,Barrow
Fri Dec 26 1958,Port Vale,8-0,Gateshead
Fri Dec 26 1958,Walsall,3-2,Watford
Fri Dec 26 1958,Shrewsbury Town,6-2,Southport
Fri Dec 26 1958,Coventry City,3-0,Torquay United
Fri Dec 26 1958,Bradford Park Avenue,2-1,Oldham Athletic
Fri Dec 26 1958,Aldershot,1-2,Crystal Palace
Fri Dec 26 1958,Carlisle United,3-2,Workington
Fri Dec 26 1958,Hartlepool United,1-0,Darlington
Fri Dec 26 1958,Gillingham,4-1,Northampton Town
Sat Dec 27 1958,Barrow,2-3,York City
Sat Dec 27 1958,Crystal Palace,4-1,Aldershot
Sat Dec 27 1958,Oldham Athletic,1-0,Bradford Park Avenue
Sat Dec 27 1958,Exeter City,3-0,Crewe Alexandra
Sat Dec 27 1958,Northampton Town,4-2,Gillingham
Sat Dec 27 1958,Workington,0-1,Carlisle United
Sat Dec 27 1958,Darlington,3-1,Hartlepool United
Sat Dec 27 1958,Chester,0-0,Millwall
Sat Dec 27 1958,Watford,1-2,Walsall
Sat Dec 27 1958,Torquay United,1-1,Coventry City
Thu Jan 1 1959,Darlington,2-1,Shrewsbury Town
Thu Jan 1 1959,Barrow,2-2,Workington
Thu Jan 1 1959,Bradford Park Avenue,0-2,Crewe Alexandra
Thu Jan 1 1959,Southport,0-2,Crystal Palace
Thu Jan 1 1959,Hartlepool United,1-3,Chester
Thu Jan 1 1959,Gateshead,0-4,Port Vale
Sat Jan 3 1959,Oldham Athletic,3-0,Gateshead
Sat Jan 3 1959,Bradford Park Avenue,2-1,York City
Sat Jan 3 1959,Crystal Palace,1-1,Northampton Town
Sat Jan 3 1959,Barrow,3-4,Aldershot
Sat Jan 3 1959,Coventry City,3-2,Shrewsbury Town
Sat Jan 3 1959,Exeter City,2-2,Darlington
Sat Jan 3 1959,Carlisle United,0-2,Millwall
Sat Jan 3 1959,Gillingham,4-2,Walsall
Sat Jan 3 1959,Watford,1-2,Torquay United
Sat Jan 3 1959,Hartlepool United,1-1,Southport
Sat Jan 10 1959,Aldershot,0-0,Crewe Alexandra
Sat Jan 10 1959,Millwall,3-0,Northampton Town
Sat Jan 10 1959,Shrewsbury Town,0-1,Bradford Park Avenue
Sat Jan 17 1959,Millwall,3-0,Barrow
Sat Jan 17 1959,Aldershot,1-3,Oldham Athletic
Sat Jan 17 1959,Bradford Park Avenue,4-1,Gateshead
Sat Jan 17 1959,Gillingham,3-3,Chester
Sat Jan 17 1959,Crewe Alexandra,1-3,Watford
Sat Jan 17 1959,Torquay United,1-3,Hartlepool United
Fri Jan 23 1959,Port Vale,2-1,Walsall
Sat Jan 24 1959,Crewe Alexandra,5-0,Barrow
Sat Jan 24 1959,Hartlepool United,3-3,Exeter City
Sat Jan 24 1959,Northampton Town,2-1,Oldham Athletic
Sat Jan 24 1959,Watford,1-4,Coventry City
Sat Jan 24 1959,Crystal Palace,4-1,Darlington
Sat Jan 24 1959,Bradford Park Avenue,4-1,Millwall
Sat Jan 24 1959,Chester,3-5,Shrewsbury Town
Sat Jan 24 1959,Southport,2-1,Gillingham
Sat Jan 24 1959,York City,0-0,Aldershot
Sat Jan 31 1959,Gateshead,1-0,Aldershot
Sat Jan 31 1959,Hartlepool United,2-1,Crewe Alexandra
Sat Jan 31 1959,Barrow,0-0,Walsall
Sat Jan 31 1959,Chester,1-2,Workington
Sat Jan 31 1959,Crystal Palace,0-0,York City
Sat Jan 31 1959,Exeter City,2-1,Coventry City
Sat Jan 31 1959,Oldham Athletic,1-3,Millwall
Sat Jan 31 1959,Gillingham,2-1,Shrewsbury Town
Sat Jan 31 1959,Southport,2-2,Torquay United
Sat Jan 31 1959,Port Vale,4-2,Bradford Park Avenue
Sat Jan 31 1959,Watford,3-1,Northampton Town
Sat Feb 7 1959,Coventry City,1-1,Gillingham
Sat Feb 7 1959,York City,1-1,Chester
Sat Feb 7 1959,Port Vale,3-2,Aldershot
Sat Feb 7 1959,Workington,3-1,Watford
Sat Feb 7 1959,Crewe Alexandra,1-1,Southport
Sat Feb 7 1959,Millwall,0-2,Gateshead
Sat Feb 7 1959,Torquay United,3-4,Exeter City
Sat Feb 7 1959,Walsall,3-0,Oldham Athletic
Sat Feb 7 1959,Shrewsbury Town,4-1,Carlisle United
Sat Feb 7 1959,Northampton Town,2-1,Hartlepool United
Sat Feb 7 1959,Darlington,5-2,Barrow
Sat Feb 7 1959,Bradford Park Avenue,5-0,Crystal Palace
Sat Feb 14 1959,Crystal Palace,1-1,Port Vale
Sat Feb 14 1959,Oldham Athletic,1-3,Darlington
Sat Feb 14 1959,Torquay United,6-2,Crewe Alexandra
Sat Feb 14 1959,Southport,1-2,Northampton Town
Sat Feb 14 1959,Barrow,3-4,Shrewsbury Town
Sat Feb 14 1959,Hartlepool United,0-3,Workington
Sat Feb 14 1959,Chester,2-0,Bradford Park Avenue
Sat Feb 14 1959,Carlisle United,1-6,Coventry City
Sat Feb 14 1959,Aldershot,4-2,Millwall
Sat Feb 14 1959,Gillingham,0-2,Exeter City
Sat Feb 14 1959,Gateshead,2-1,Walsall
Sat Feb 14 1959,Watford,2-3,York City
Tue Feb 17 1959,Crewe Alexandra,3-1,Carlisle United
Sat Feb 21 1959,Northampton Town,1-1,Torquay United
Sat Feb 21 1959,Coventry City,2-0,Barrow
Sat Feb 21 1959,Bradford Park Avenue,1-1,Watford
Sat Feb 21 1959,York City,1-1,Hartlepool United
Sat Feb 21 1959,Exeter City,2-1,Carlisle United
Sat Feb 21 1959,Workington,2-0,Southport
Sat Feb 21 1959,Crewe Alexandra,0-2,Gillingham
Sat Feb 21 1959,Port Vale,4-0,Chester
Sat Feb 21 1959,Crystal Palace,4-0,Millwall
Sat Feb 21 1959,Walsall,2-4,Aldershot
Sat Feb 21 1959,Shrewsbury Town,0-0,Oldham Athletic
Sat Feb 21 1959,Darlington,3-2,Gateshead
Wed Feb 25 1959,Torquay United,0-0,Carlisle United
Sat Feb 28 1959,Oldham Athletic,0-2,Port Vale
Sat Feb 28 1959,Gateshead,1-3,Crystal Palace
Sat Feb 28 1959,Shrewsbury Town,5-0,Torquay United
Sat Feb 28 1959,Barrow,2-3,Bradford Park Avenue
Sat Feb 28 1959,Walsall,0-0,Hartlepool United
Sat Feb 28 1959,Exeter City,3-4,Northampton Town
Sat Feb 28 1959,Darlington,4-0,Southport
Sat Feb 28 1959,Millwall,4-1,Watford
Sat Feb 28 1959,Aldershot,1-0,Chester
Sat Feb 28 1959,Gillingham,5-1,Workington
Sat Feb 28 1959,Coventry City,3-2,Crewe Alexandra
Sat Feb 28 1959,Carlisle United,0-0,York City
Mon Mar 2 1959,Port Vale,2-0,Workington
Tue Mar 3 1959,Carlisle United,3-0,Oldham Athletic
Thu Mar 5 1959,Crewe Alexandra,0-0,Exeter City
Sat Mar 7 1959,Chester,0-1,Gateshead
