Date,Team 1,FT,Team 2
Sat Aug 23 1958,Chesterfield,2-3,Halifax Town
Sat Aug 23 1958,Mansfield Town,1-6,Southampton
Sat Aug 23 1958,Tranmere Rovers,3-0,Doncaster Rovers
Sat Aug 23 1958,Notts County,1-1,Accrington Stanley
Sat Aug 23 1958,Reading,2-2,Queens Park Rangers
Sat Aug 23 1958,Stockport County,1-0,Rochdale
Sat Aug 23 1958,Norwich City,3-0,Newport County
Sat Aug 23 1958,AFC Bournemouth,1-4,Southend United
Sat Aug 23 1958,Brentford,4-0,Bradford City
Sat Aug 23 1958,Swindon Town,1-0,Wrexham
Sat Aug 23 1958,Hull City,1-1,Plymouth Argyle
Sat Aug 23 1958,Colchester United,1-3,Bury
Mon Aug 25 1958,Colchester United,2-1,Norwich City
Mon Aug 25 1958,Chesterfield,3-3,Southampton
Mon Aug 25 1958,Queens Park Rangers,1-1,Tranmere Rovers
Mon Aug 25 1958,Rochdale,0-2,Plymouth Argyle
Tue Aug 26 1958,Bury,3-3,Stockport County
Wed Aug 27 1958,Wrexham,3-2,Notts County
Wed Aug 27 1958,Southend United,2-2,Reading
Wed Aug 27 1958,AFC Bournemouth,3-0,Halifax Town
Wed Aug 27 1958,Bradford City,1-1,Mansfield Town
Wed Aug 27 1958,Swindon Town,2-0,Hull City
Wed Aug 27 1958,Accrington Stanley,2-2,Newport County
Thu Aug 28 1958,Doncaster Rovers,1-0,Brentford
Sat Aug 30 1958,Plymouth Argyle,4-0,Tranmere Rovers
Sat Aug 30 1958,Doncaster Rovers,4-1,Stockport County
Sat Aug 30 1958,Accrington Stanley,2-0,Mansfield Town
Sat Aug 30 1958,Bradford City,2-1,Hull City
Sat Aug 30 1958,Halifax Town,1-1,Notts County
Sat Aug 30 1958,Newport County,0-1,Chesterfield
Sat Aug 30 1958,Wrexham,2-1,Brentford
Sat Aug 30 1958,Bury,5-1,AFC Bournemouth
Sat Aug 30 1958,Southend United,1-0,Norwich City
Sat Aug 30 1958,Rochdale,1-0,Reading
Sat Aug 30 1958,Southampton,1-1,Swindon Town
Sat Aug 30 1958,Queens Park Rangers,4-2,Colchester United
Mon Sep 1 1958,Hull City,0-0,Swindon Town
Mon Sep 1 1958,Mansfield Town,2-1,Bradford City
Mon Sep 1 1958,Southampton,0-0,Chesterfield
Mon Sep 1 1958,Tranmere Rovers,2-0,Queens Park Rangers
Mon Sep 1 1958,Halifax Town,0-1,AFC Bournemouth
Mon Sep 1 1958,Stockport County,0-1,Bury
Tue Sep 2 1958,Brentford,0-1,Doncaster Rovers
Wed Sep 3 1958,Norwich City,1-2,Colchester United
Wed Sep 3 1958,Reading,3-0,Southend United
Thu Sep 4 1958,Notts County,2-0,Wrexham
Thu Sep 4 1958,Plymouth Argyle,2-1,Rochdale
Thu Sep 4 1958,Newport County,2-1,Accrington Stanley
Sat Sep 6 1958,Brentford,2-0,Southampton
Sat Sep 6 1958,Notts County,1-1,Newport County
Sat Sep 6 1958,Stockport County,2-2,Plymouth Argyle
Sat Sep 6 1958,Chesterfield,4-0,Southend United
Sat Sep 6 1958,Mansfield Town,4-3,Halifax Town
Sat Sep 6 1958,Bradford City,2-0,Tranmere Rovers
Sat Sep 6 1958,Norwich City,3-2,Bury
Sat Sep 6 1958,Colchester United,2-1,Rochdale
Sat Sep 6 1958,Reading,2-0,Doncaster Rovers
Sat Sep 6 1958,Hull City,1-0,Wrexham
Sat Sep 6 1958,AFC Bournemouth,2-0,Queens Park Rangers
Sat Sep 6 1958,Swindon Town,1-2,Accrington Stanley
Mon Sep 8 1958,Bury,1-1,Plymouth Argyle
Mon Sep 8 1958,Halifax Town,2-0,Southampton
Mon Sep 8 1958,Colchester United,1-0,Accrington Stanley
Mon Sep 8 1958,Stockport County,2-3,Norwich City
Tue Sep 9 1958,Brentford,2-0,Mansfield Town
Tue Sep 9 1958,Doncaster Rovers,2-0,Queens Park Rangers
Wed Sep 10 1958,Southend United,1-3,Tranmere Rovers
Wed Sep 10 1958,AFC Bournemouth,0-1,Reading
Wed Sep 10 1958,Bradford City,1-0,Chesterfield
