Date,Team 1,FT,Team 2
Sat Aug 30 1919,Huddersfield Town,2-1,Leyton Orient
Sat Aug 30 1919,Grimsby Town,0-3,Stockport County
Sat Aug 30 1919,Bristol City,1-0,Bury
Sat Aug 30 1919,Stoke City,2-0,Barnsley
Sat Aug 30 1919,Coventry City,0-5,Tottenham Hotspur
Sat Aug 30 1919,Fulham,1-0,South Shields
Sat Aug 30 1919,Rotherham County,2-0,Nottingham Forest
Sat Aug 30 1919,Leicester City,1-2,Wolverhampton Wanderers
Sat Aug 30 1919,West Ham United,1-1,Lincoln City
Sat Aug 30 1919,Birmingham City,4-1,Hull City
Sat Aug 30 1919,Blackpool,4-2,Leeds City
Mon Sep 1 1919,Hull City,3-0,Stoke City
Mon Sep 1 1919,Wolverhampton Wanderers,6-1,Grimsby Town
Mon Sep 1 1919,Lincoln City,0-3,Blackpool
Mon Sep 1 1919,South Shields,1-0,Birmingham City
Mon Sep 1 1919,Stockport County,4-1,Rotherham County
Mon Sep 1 1919,Bury,2-0,Huddersfield Town
Mon Sep 1 1919,Barnsley,7-0,West Ham United
Mon Sep 1 1919,Nottingham Forest,1-2,Bristol City
Mon Sep 1 1919,Tottenham Hotspur,4-0,Leicester City
Wed Sep 3 1919,Leeds City,3-0,Coventry City
Thu Sep 4 1919,Leyton Orient,0-1,Fulham
Sat Sep 6 1919,South Shields,2-0,Fulham
Sat Sep 6 1919,Lincoln City,1-4,West Ham United
Sat Sep 6 1919,Tottenham Hotspur,4-1,Coventry City
Sat Sep 6 1919,Leyton Orient,0-1,Huddersfield Town
Sat Sep 6 1919,Barnsley,1-2,Stoke City
Sat Sep 6 1919,Leeds City,1-0,Blackpool
Sat Sep 6 1919,Nottingham Forest,4-1,Rotherham County
Sat Sep 6 1919,Stockport County,1-2,Grimsby Town
Sat Sep 6 1919,Bury,0-1,Bristol City
Sat Sep 6 1919,Hull City,0-0,Birmingham City
Sat Sep 6 1919,Wolverhampton Wanderers,1-1,Leicester City
Mon Sep 8 1919,Rotherham County,1-0,Stockport County
Mon Sep 8 1919,West Ham United,0-2,Barnsley
Mon Sep 8 1919,Bristol City,0-0,Nottingham Forest
Mon Sep 8 1919,Stoke City,3-1,Hull City
Mon Sep 8 1919,Blackpool,6-0,Lincoln City
Mon Sep 8 1919,Grimsby Town,0-1,Wolverhampton Wanderers
Tue Sep 9 1919,Huddersfield Town,5-0,Bury
Wed Sep 10 1919,Birmingham City,4-0,South Shields
Thu Sep 11 1919,Leicester City,2-4,Tottenham Hotspur
Thu Sep 11 1919,Coventry City,0-4,Leeds City
Sat Sep 13 1919,Birmingham City,4-1,Coventry City
Sat Sep 13 1919,Nottingham Forest,0-1,Barnsley
Sat Sep 13 1919,Lincoln City,0-0,Bristol City
Sat Sep 13 1919,Rotherham County,0-1,West Ham United
Sat Sep 13 1919,Leeds City,1-2,Hull City
Sat Sep 13 1919,Leyton Orient,0-0,Wolverhampton Wanderers
Sat Sep 13 1919,Grimsby Town,1-0,Huddersfield Town
Sat Sep 13 1919,Leicester City,3-2,Fulham
Sat Sep 13 1919,Tottenham Hotspur,2-0,South Shields
Sat Sep 13 1919,Stoke City,2-0,Blackpool
Sat Sep 13 1919,Bury,0-2,Stockport County
Mon Sep 15 1919,Fulham,2-1,Leyton Orient
Sat Sep 20 1919,Stockport County,1-1,Bury
Sat Sep 20 1919,Hull City,1-1,Leeds City
Sat Sep 20 1919,Coventry City,1-3,Birmingham City
Sat Sep 20 1919,Huddersfield Town,3-0,Grimsby Town
Sat Sep 20 1919,Blackpool,3-1,Stoke City
Sat Sep 20 1919,Bristol City,6-0,Lincoln City
Sat Sep 20 1919,Barnsley,2-2,Nottingham Forest
Sat Sep 20 1919,Fulham,5-0,Leicester City
Sat Sep 20 1919,Wolverhampton Wanderers,1-2,Leyton Orient
Sat Sep 20 1919,South Shields,0-3,Tottenham Hotspur
Sat Sep 20 1919,West Ham United,2-1,Rotherham County
Sat Sep 27 1919,Stoke City,2-1,West Ham United
Sat Sep 27 1919,Rotherham County,1-0,Barnsley
Sat Sep 27 1919,Bury,2-0,Hull City
Sat Sep 27 1919,Tottenham Hotspur,6-1,Lincoln City
Sat Sep 27 1919,Leeds City,1-1,Wolverhampton Wanderers
Sat Sep 27 1919,Grimsby Town,1-1,Blackpool
Sat Sep 27 1919,Birmingham City,4-2,Huddersfield Town
Sat Sep 27 1919,Leyton Orient,4-0,South Shields
Sat Sep 27 1919,Leicester City,1-0,Coventry City
Sat Sep 27 1919,Nottingham Forest,1-1,Stockport County
Mon Sep 29 1919,Fulham,3-0,Rotherham County
Fri Oct 3 1919,Nottingham Forest,2-0,Blackpool
Sat Oct 4 1919,West Ham United,1-1,Stoke City
Sat Oct 4 1919,Blackpool,2-0,Grimsby Town
Sat Oct 4 1919,South Shields,2-0,Leyton Orient
Sat Oct 4 1919,Barnsley,4-0,Rotherham County
Sat Oct 4 1919,Lincoln City,1-1,Tottenham Hotspur
Sat Oct 4 1919,Bristol City,0-3,Fulham
Sat Oct 4 1919,Stockport County,0-0,Nottingham Forest
Sat Oct 4 1919,Hull City,4-2,Bury
Sat Oct 4 1919,Coventry City,1-2,Leicester City
Sat Oct 4 1919,Wolverhampton Wanderers,2-4,Leeds City
Sat Oct 4 1919,Huddersfield Town,0-0,Birmingham City
Sat Oct 11 1919,Birmingham City,4-2,Blackpool
Sat Oct 11 1919,Tottenham Hotspur,2-1,Leyton Orient
Sat Oct 11 1919,Rotherham County,2-2,Bristol City
Sat Oct 11 1919,Lincoln City,0-4,Barnsley
Sat Oct 11 1919,Bury,2-0,Wolverhampton Wanderers
Sat Oct 11 1919,Grimsby Town,0-1,West Ham United
Sat Oct 11 1919,Leicester City,0-4,Huddersfield Town
Sat Oct 11 1919,Coventry City,0-1,Fulham
Sat Oct 11 1919,Nottingham Forest,0-2,Hull City
Sat Oct 11 1919,Stoke City,2-1,Stockport County
Mon Oct 13 1919,Fulham,1-1,Bristol City
Mon Oct 13 1919,Hull City,3-1,Leyton Orient
Sat Oct 18 1919,Leyton Orient,0-4,Tottenham Hotspur
Sat Oct 18 1919,Blackpool,3-0,Birmingham City
Sat Oct 18 1919,South Shields,2-0,Port Vale
Sat Oct 18 1919,Fulham,0-0,Coventry City
Sat Oct 18 1919,Barnsley,5-3,Lincoln City
Sat Oct 18 1919,West Ham United,1-0,Grimsby Town
Sat Oct 18 1919,Stockport County,3-1,Stoke City
Sat Oct 18 1919,Bristol City,2-1,Rotherham County
Sat Oct 18 1919,Huddersfield Town,0-0,Leicester City
Sat Oct 18 1919,Hull City,2-0,Nottingham Forest
Sat Oct 18 1919,Wolverhampton Wanderers,0-1,Bury
Sat Oct 25 1919,Fulham,2-2,Huddersfield Town
Sat Oct 25 1919,Grimsby Town,2-1,Hull City
Sat Oct 25 1919,Nottingham Forest,1-0,Wolverhampton Wanderers
Sat Oct 25 1919,Bury,2-1,South Shields
Sat Oct 25 1919,Barnsley,0-0,Stockport County
Sat Oct 25 1919,Lincoln City,2-1,Leyton Orient
Sat Oct 25 1919,Stoke City,3-0,Rotherham County
Sat Oct 25 1919,Leicester City,2-3,Blackpool
Sat Oct 25 1919,Birmingham City,0-1,West Ham United
Sat Oct 25 1919,Coventry City,0-0,Bristol City
Mon Oct 27 1919,Port Vale,0-1,Tottenham Hotspur
Sat Nov 1 1919,Tottenham Hotspur,2-0,Port Vale
Sat Nov 1 1919,Hull City,4-1,Grimsby Town
Sat Nov 1 1919,Stockport County,1-0,Barnsley
Sat Nov 1 1919,South Shields,0-0,Bury
Sat Nov 1 1919,Huddersfield Town,3-0,Fulham
Sat Nov 1 1919,West Ham United,1-2,Birmingham City
Sat Nov 1 1919,Bristol City,1-0,Coventry City
Sat Nov 1 1919,Leyton Orient,1-0,Lincoln City
Sat Nov 1 1919,Blackpool,3-0,Leicester City
Sat Nov 1 1919,Wolverhampton Wanderers,4-0,Nottingham Forest
Sat Nov 1 1919,Rotherham County,1-3,Stoke City
Sat Nov 8 1919,Leicester City,0-0,West Ham United
Sat Nov 8 1919,Birmingham City,2-0,Wolverhampton Wanderers
Sat Nov 8 1919,Bury,2-1,Tottenham Hotspur
Sat Nov 8 1919,Grimsby Town,0-1,Rotherham County
Sat Nov 8 1919,Coventry City,0-2,Huddersfield Town
Sat Nov 8 1919,Fulham,1-2,Blackpool
Sat Nov 8 1919,Barnsley,2-3,Hull City
Sat Nov 8 1919,Lincoln City,2-0,Stockport County
