Round,Date,Team 1,FT,HT,Team 2
?,(Sun) 13 Aug 1995 (W32),Airdrieonians (1),0-1,?,Dunfermline Athletic (1)
?,(Sun) 13 Aug 1995 (W32),Clydebank FC (1),1-1,?,Saint Mirren FC (1)
?,(Sun) 13 Aug 1995 (W32),Dumbarton (1),1-0,?,Hamilton Academical FC (1)
?,(Sun) 13 Aug 1995 (W32),Dundee United (1),1-1,?,Greenock Morton (1)
?,(Sun) 13 Aug 1995 (W32),St Johnstone FC (1),0-2,?,Dundee FC (1)
?,(Sat) 26 Aug 1995 (W34),Dundee FC (2),1-1,?,Airdrieonians (2)
?,(Sat) 26 Aug 1995 (W34),Dunfermline Athletic (2),3-0,?,Dundee United (2)
?,(Sat) 26 Aug 1995 (W34),Greenock Morton (2),1-2,?,Dumbarton (2)
?,(Sat) 26 Aug 1995 (W34),Saint Mirren FC (2),0-0,?,St Johnstone FC (2)
?,(Sun) 27 Aug 1995 (W34),Hamilton Academical FC (2),0-2,?,Clydebank FC (2)
?,(Sat) 2 Sep 1995 (W35),Airdrieonians (3),1-2,?,Saint Mirren FC (3)
?,(Sat) 2 Sep 1995 (W35),Clydebank FC (3),1-1,?,Dundee FC (3)
?,(Sat) 2 Sep 1995 (W35),Dumbarton (3),0-4,?,Dunfermline Athletic (3)
?,(Sat) 2 Sep 1995 (W35),Dundee United (3),2-1,?,Hamilton Academical FC (3)
?,(Sat) 2 Sep 1995 (W35),St Johnstone FC (3),0-2,?,Greenock Morton (3)
?,(Sat) 9 Sep 1995 (W36),Dumbarton (4),1-2,?,Airdrieonians (4)
?,(Sat) 9 Sep 1995 (W36),Dundee United (4),1-0,?,Saint Mirren FC (4)
?,(Sat) 9 Sep 1995 (W36),Dunfermline Athletic (4),2-1,?,Clydebank FC (4)
?,(Sat) 9 Sep 1995 (W36),Hamilton Academical FC (4),0-3,?,St Johnstone FC (4)
?,(Sat) 9 Sep 1995 (W36),Greenock Morton (4),2-2,?,Dundee FC (4)
?,(Sat) 16 Sep 1995 (W37),Airdrieonians (5),3-2,?,Greenock Morton (5)
?,(Sat) 16 Sep 1995 (W37),Clydebank FC (5),1-2,?,Dundee United (5)
?,(Sat) 16 Sep 1995 (W37),Dundee FC (5),1-1,?,Hamilton Academical FC (5)
?,(Sat) 16 Sep 1995 (W37),St Johnstone FC (5),4-1,?,Dumbarton (5)
?,(Sat) 16 Sep 1995 (W37),Saint Mirren FC (5),0-2,?,Dunfermline Athletic (5)
?,(Sat) 23 Sep 1995 (W38),Dumbarton (6),1-5,?,Dundee FC (6)
?,(Sat) 23 Sep 1995 (W38),Dundee United (6),1-2,?,Airdrieonians (6)
?,(Sat) 23 Sep 1995 (W38),Hamilton Academical FC (6),2-2,?,Saint Mirren FC (6)
?,(Sat) 23 Sep 1995 (W38),Greenock Morton (6),2-0,?,Dunfermline Athletic (6)
?,(Sat) 23 Sep 1995 (W38),St Johnstone FC (6),2-2,?,Clydebank FC (6)
?,(Sat) 30 Sep 1995 (W39),Airdrieonians (7),0-0,?,Hamilton Academical FC (7)
?,(Sat) 30 Sep 1995 (W39),Clydebank FC (7),2-1,?,Dumbarton (7)
?,(Sat) 30 Sep 1995 (W39),Dundee FC (7),2-3,?,Dundee United (7)
?,(Sat) 30 Sep 1995 (W39),Dunfermline Athletic (7),2-1,?,St Johnstone FC (7)
?,(Sat) 30 Sep 1995 (W39),Saint Mirren FC (7),1-4,?,Greenock Morton (7)
?,(Sat) 7 Oct 1995 (W40),Clydebank FC (8),1-0,?,Greenock Morton (8)
?,(Sat) 7 Oct 1995 (W40),Dumbarton (8),1-0,?,Dundee United (8)
?,(Sat) 7 Oct 1995 (W40),Dundee FC (8),3-1,?,Saint Mirren FC (8)
?,(Sat) 7 Oct 1995 (W40),Hamilton Academical FC (8),1-3,?,Dunfermline Athletic (8)
?,(Sat) 7 Oct 1995 (W40),St Johnstone FC (8),1-0,?,Airdrieonians (8)
?,(Sat) 14 Oct 1995 (W41),Airdrieonians (9),1-1,?,Clydebank FC (9)
?,(Sat) 14 Oct 1995 (W41),Dundee United (9),2-1,?,St Johnstone FC (9)
?,(Sat) 14 Oct 1995 (W41),Dunfermline Athletic (9),0-1,?,Dundee FC (9)
?,(Sat) 14 Oct 1995 (W41),Greenock Morton (9),2-0,?,Hamilton Academical FC (9)
?,(Sat) 14 Oct 1995 (W41),Saint Mirren FC (9),3-2,?,Dumbarton (9)
?,(Sat) 21 Oct 1995 (W42),Dundee FC (10),1-1,?,Clydebank FC (10)
?,(Sat) 21 Oct 1995 (W42),Dunfermline Athletic (10),3-1,?,Dumbarton (10)
?,(Sat) 21 Oct 1995 (W42),Hamilton Academical FC (10),0-1,?,Dundee United (10)
?,(Sat) 21 Oct 1995 (W42),Greenock Morton (10),4-0,?,St Johnstone FC (10)
?,(Sat) 21 Oct 1995 (W42),Saint Mirren FC (10),1-2,?,Airdrieonians (10)
?,(Sat) 28 Oct 1995 (W43),Airdrieonians (11),2-3,?,Dundee FC (11)
?,(Sat) 28 Oct 1995 (W43),Clydebank FC (11),2-0,?,Hamilton Academical FC (11)
?,(Sat) 28 Oct 1995 (W43),Dumbarton (11),0-2,?,Greenock Morton (11)
?,(Sat) 28 Oct 1995 (W43),Dundee United (11),3-1,?,Dunfermline Athletic (11)
?,(Sat) 28 Oct 1995 (W43),St Johnstone FC (11),0-0,?,Saint Mirren FC (11)
?,(Tue) 31 Oct 1995 (W44),Dundee United (12),3-0,?,Clydebank FC (12)
?,(Sat) 4 Nov 1995 (W44),Dumbarton (12),1-3,?,St Johnstone FC (12)
?,(Sat) 4 Nov 1995 (W44),Dunfermline Athletic (12),1-1,?,Saint Mirren FC (12)
?,(Sat) 4 Nov 1995 (W44),Hamilton Academical FC (12),1-2,?,Dundee FC (12)
?,(Sat) 4 Nov 1995 (W44),Greenock Morton (12),2-1,?,Airdrieonians (12)
?,(Sat) 11 Nov 1995 (W45),Airdrieonians (13),2-1,?,Dumbarton (13)
?,(Sat) 11 Nov 1995 (W45),Clydebank FC (13),0-4,?,Dunfermline Athletic (13)
?,(Sat) 11 Nov 1995 (W45),Dundee FC (13),0-0,?,Greenock Morton (13)
?,(Sat) 11 Nov 1995 (W45),St Johnstone FC (13),2-0,?,Hamilton Academical FC (13)
?,(Sat) 11 Nov 1995 (W45),Saint Mirren FC (13),1-1,?,Dundee United (13)
?,(Sat) 18 Nov 1995 (W46),Dumbarton (14),1-2,?,Clydebank FC (14)
?,(Sat) 18 Nov 1995 (W46),Dundee United (14),2-3,?,Dundee FC (14)
?,(Sat) 18 Nov 1995 (W46),Hamilton Academical FC (14),1-2,?,Airdrieonians (14)
?,(Sat) 18 Nov 1995 (W46),Greenock Morton (14),0-3,?,Saint Mirren FC (14)
?,(Sat) 18 Nov 1995 (W46),St Johnstone FC (14),1-0,?,Dunfermline Athletic (14)
?,(Sat) 25 Nov 1995 (W47),Airdrieonians (15),1-1,?,Dundee United (15)
?,(Sat) 25 Nov 1995 (W47),Clydebank FC (15),2-0,?,St Johnstone FC (15)
?,(Sat) 25 Nov 1995 (W47),Dunfermline Athletic (15),0-2,?,Greenock Morton (15)
?,(Sat) 25 Nov 1995 (W47),Saint Mirren FC (15),0-3,?,Hamilton Academical FC (15)
?,(Sat) 2 Dec 1995 (W48),Airdrieonians (16),1-1,?,St Johnstone FC (16)
?,(Sat) 2 Dec 1995 (W48),Dundee United (16),8-0,?,Dumbarton (15)
?,(Sat) 2 Dec 1995 (W48),Dunfermline Athletic (16),4-0,?,Hamilton Academical FC (16)
?,(Sat) 2 Dec 1995 (W48),Greenock Morton (16),3-0,?,Clydebank FC (16)
?,(Sat) 2 Dec 1995 (W48),Saint Mirren FC (16),1-2,?,Dundee FC (15)
?,(Sat) 9 Dec 1995 (W49),Dumbarton (16),0-0,?,Saint Mirren FC (17)
?,(Sat) 9 Dec 1995 (W49),Dundee FC (16),2-4,?,Dunfermline Athletic (17)
?,(Sat) 9 Dec 1995 (W49),Hamilton Academical FC (17),2-3,?,Greenock Morton (17)
?,(Sat) 9 Dec 1995 (W49),St Johnstone FC (17),0-0,?,Dundee United (17)
?,(Tue) 12 Dec 1995 (W50),Dundee FC (17),1-1,?,Dumbarton (17)
?,(Sat) 16 Dec 1995 (W50),Dundee FC (18),0-1,?,St Johnstone FC (18)
?,(Sat) 16 Dec 1995 (W50),Dunfermline Athletic (18),2-0,?,Airdrieonians (17)
?,(Sat) 16 Dec 1995 (W50),Hamilton Academical FC (18),3-0,?,Dumbarton (18)
?,(Sat) 16 Dec 1995 (W50),Greenock Morton (18),1-2,?,Dundee United (18)
?,(Sat) 16 Dec 1995 (W50),Saint Mirren FC (18),2-1,?,Clydebank FC (17)
?,(Tue) 26 Dec 1995 (W52),Dundee United (19),1-1,?,Hamilton Academical FC (19)
?,(Sat) 30 Dec 1995 (W52),Dundee United (20),2-2,?,Airdrieonians (18)
?,(Sat) 6 Jan 1996 (W1),Clydebank FC (18),1-1,?,Dundee United (21)
?,(Sat) 6 Jan 1996 (W1),Dundee FC (19),2-1,?,Hamilton Academical FC (20)
?,(Sat) 6 Jan 1996 (W1),St Johnstone FC (19),3-0,?,Dumbarton (19)
?,(Sat) 6 Jan 1996 (W1),Saint Mirren FC (19),2-1,?,Dunfermline Athletic (19)
?,(Tue) 9 Jan 1996 (W2),Clydebank FC (19),1-1,?,Airdrieonians (19)
?,(Tue) 9 Jan 1996 (W2),Dundee FC (20),0-2,?,Dundee United (22)
?,(Tue) 9 Jan 1996 (W2),St Johnstone FC (20),6-1,?,Greenock Morton (19)
?,(Sat) 13 Jan 1996 (W2),Dumbarton (20),1-2,?,Airdrieonians (20)
?,(Sat) 13 Jan 1996 (W2),Dundee United (23),2-1,?,Saint Mirren FC (20)
?,(Sat) 13 Jan 1996 (W2),Dunfermline Athletic (20),4-3,?,Clydebank FC (20)
?,(Sat) 13 Jan 1996 (W2),Hamilton Academical FC (21),2-1,?,St Johnstone FC (21)
?,(Sat) 13 Jan 1996 (W2),Greenock Morton (20),1-0,?,Dundee FC (21)
?,(Tue) 16 Jan 1996 (W3),Airdrieonians (21),1-2,?,Saint Mirren FC (21)
?,(Tue) 16 Jan 1996 (W3),Clydebank FC (21),0-1,?,Dundee FC (22)
