Date,Team 1,Team 2,FT,HT
2001-08-04,Berwick,Alloa,0-4,0-1
2001-08-04,Forfar,Clydebank,1-2,1-1
2001-08-04,Hamilton,Queen of Sth,1-1,0-1
2001-08-04,Morton,Stenhousemuir,4-1,1-0
2001-08-04,Stranraer,Cowdenbeath,3-0,1-0
2001-08-11,Alloa,Morton,1-1,1-0
2001-08-11,Clydebank,Hamilton,3-2,1-2
2001-08-11,Cowdenbeath,Berwick,2-1,1-1
2001-08-11,Queen of Sth,Forfar,1-2,0-1
2001-08-11,Stenhousemuir,Stranraer,0-0,0-0
2001-08-18,Berwick,Clydebank,0-2,0-1
2001-08-18,Forfar,Stenhousemuir,1-2,1-0
2001-08-18,Hamilton,Cowdenbeath,1-0,0-0
2001-08-18,Morton,Queen of Sth,2-2,0-1
2001-08-18,Stranraer,Alloa,1-1,1-1
2001-08-25,Cowdenbeath,Alloa,1-2,0-1
2001-08-25,Hamilton,Forfar,1-1,1-0
2001-08-25,Morton,Stranraer,1-1,1-0
2001-08-25,Queen of Sth,Clydebank,1-0,0-0
2001-08-25,Stenhousemuir,Berwick,3-0,3-0
2001-09-02,Berwick,Morton,2-0,1-0
2001-09-02,Forfar,Alloa,0-1,0-1
2001-09-02,Queen of Sth,Stenhousemuir,2-0,1-0
2001-09-08,Alloa,Stenhousemuir,0-1,0-0
2001-09-08,Berwick,Hamilton,0-2,0-2
2001-09-08,Clydebank,Morton,3-2,0-1
2001-09-08,Forfar,Cowdenbeath,2-1,2-0
2001-09-08,Stranraer,Queen of Sth,2-2,2-1
2001-09-15,Alloa,Clydebank,1-0,1-0
2001-09-15,Cowdenbeath,Queen of Sth,1-1,1-1
2001-09-15,Morton,Forfar,1-3,1-1
2001-09-15,Stenhousemuir,Hamilton,2-0,0-0
2001-09-15,Stranraer,Berwick,0-2,0-2
2001-09-18,Hamilton,Stranraer,0-1,0-0
2001-09-19,Clydebank,Cowdenbeath,3-2,1-1
2001-09-22,Alloa,Hamilton,2-1,2-1
2001-09-22,Berwick,Queen of Sth,0-4,0-1
2001-09-22,Morton,Cowdenbeath,0-2,0-1
2001-09-22,Stenhousemuir,Clydebank,2-2,0-2
2001-09-22,Stranraer,Forfar,2-0,0-0
2001-09-29,Clydebank,Stranraer,1-3,0-2
2001-09-29,Cowdenbeath,Stenhousemuir,1-1,0-0
2001-09-29,Forfar,Berwick,2-1,0-0
2001-09-29,Hamilton,Morton,2-2,2-1
2001-09-29,Queen of Sth,Alloa,2-1,1-1
2001-10-06,Alloa,Berwick,2-2,1-2
2001-10-13,Clydebank,Forfar,1-1,0-1
2001-10-13,Cowdenbeath,Stranraer,2-2,0-1
2001-10-13,Queen of Sth,Hamilton,0-1,0-0
2001-10-13,Stenhousemuir,Morton,0-3,0-2
2001-10-20,Berwick,Cowdenbeath,2-5,1-3
2001-10-20,Forfar,Queen of Sth,0-3,0-1
2001-10-20,Hamilton,Clydebank,3-0,0-0
2001-10-20,Morton,Alloa,1-1,0-0
2001-10-20,Stranraer,Stenhousemuir,6-1,1-0
2001-10-27,Cowdenbeath,Forfar,3-2,0-1
2001-10-27,Hamilton,Berwick,0-1,0-1
2001-10-27,Morton,Clydebank,0-2,0-1
2001-10-27,Queen of Sth,Stranraer,1-0,0-0
2001-10-27,Stenhousemuir,Alloa,1-1,1-0
2001-11-03,Alloa,Cowdenbeath,5-1,2-1
2001-11-03,Berwick,Stenhousemuir,1-1,1-0
2001-11-03,Clydebank,Queen of Sth,3-0,3-0
2001-11-03,Forfar,Hamilton,3-0,0-0
2001-11-03,Stranraer,Morton,1-4,0-1
2001-11-10,Berwick,Stranraer,2-2,1-1
2001-11-10,Clydebank,Alloa,1-0,1-0
2001-11-10,Forfar,Morton,2-1,2-0
2001-11-10,Hamilton,Stenhousemuir,2-3,0-1
2001-11-10,Queen of Sth,Cowdenbeath,1-3,0-1
2001-11-24,Alloa,Forfar,1-2,1-0
2001-11-24,Cowdenbeath,Clydebank,1-1,0-0
2001-11-24,Morton,Berwick,1-2,0-2
2001-11-24,Stenhousemuir,Queen of Sth,1-1,0-1
2001-11-24,Stranraer,Hamilton,2-1,2-1
2001-12-01,Clydebank,Stenhousemuir,3-2,2-2
2001-12-01,Cowdenbeath,Morton,1-1,0-1
2001-12-01,Forfar,Stranraer,1-1,1-0
2001-12-01,Hamilton,Alloa,1-0,1-0
2001-12-01,Queen of Sth,Berwick,2-2,2-0
2001-12-15,Alloa,Queen of Sth,2-0,1-0
2001-12-15,Berwick,Forfar,1-1,1-1
2001-12-15,Morton,Hamilton,1-1,0-0
2001-12-15,Stenhousemuir,Cowdenbeath,0-3,0-1
2001-12-15,Stranraer,Clydebank,0-1,0-0
2001-12-29,Stranraer,Cowdenbeath,2-1,1-0
2002-01-08,Clydebank,Morton,1-2,1-0
2002-01-12,Cowdenbeath,Alloa,1-2,0-0
2002-01-12,Hamilton,Forfar,2-0,1-0
2002-01-12,Morton,Stranraer,2-2,1-2
