Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Aug 2001 (31),Berwick Rangers (1),0-4,0-1,Alloa Athletic (1)
?,(Sat) 4 Aug 2001 (31),Forfar Athletic (1),1-2,1-1,Clydebank FC (1)
?,(Sat) 4 Aug 2001 (31),Hamilton Academical FC (1),1-1,0-1,Queen of the South (1)
?,(Sat) 4 Aug 2001 (31),Greenock Morton (1),4-1,1-0,Stenhousemuir (1)
?,(Sat) 4 Aug 2001 (31),Stranraer (1),3-0,1-0,Cowdenbeath (1)
?,(Sat) 11 Aug 2001 (32),Alloa Athletic (2),1-1,1-0,Greenock Morton (2)
?,(Sat) 11 Aug 2001 (32),Clydebank FC (2),3-2,1-2,Hamilton Academical FC (2)
?,(Sat) 11 Aug 2001 (32),Cowdenbeath (2),2-1,1-1,Berwick Rangers (2)
?,(Sat) 11 Aug 2001 (32),Queen of the South (2),1-2,0-1,Forfar Athletic (2)
?,(Sat) 11 Aug 2001 (32),Stenhousemuir (2),0-0,0-0,Stranraer (2)
?,(Sat) 18 Aug 2001 (33),Berwick Rangers (3),0-2,0-1,Clydebank FC (3)
?,(Sat) 18 Aug 2001 (33),Forfar Athletic (3),1-2,1-0,Stenhousemuir (3)
?,(Sat) 18 Aug 2001 (33),Hamilton Academical FC (3),1-0,0-0,Cowdenbeath (3)
?,(Sat) 18 Aug 2001 (33),Greenock Morton (3),2-2,0-1,Queen of the South (3)
?,(Sat) 18 Aug 2001 (33),Stranraer (3),1-1,1-1,Alloa Athletic (3)
?,(Sat) 25 Aug 2001 (34),Cowdenbeath (4),1-2,0-1,Alloa Athletic (4)
?,(Sat) 25 Aug 2001 (34),Hamilton Academical FC (4),1-1,1-0,Forfar Athletic (4)
?,(Sat) 25 Aug 2001 (34),Greenock Morton (4),1-1,1-0,Stranraer (4)
?,(Sat) 25 Aug 2001 (34),Queen of the South (4),1-0,0-0,Clydebank FC (4)
?,(Sat) 25 Aug 2001 (34),Stenhousemuir (4),3-0,3-0,Berwick Rangers (4)
?,(Sun) 2 Sep 2001 (35),Berwick Rangers (5),2-0,1-0,Greenock Morton (5)
?,(Sun) 2 Sep 2001 (35),Forfar Athletic (5),0-1,0-1,Alloa Athletic (5)
?,(Sun) 2 Sep 2001 (35),Queen of the South (5),2-0,1-0,Stenhousemuir (5)
?,(Sat) 8 Sep 2001 (36),Alloa Athletic (6),0-1,0-0,Stenhousemuir (6)
?,(Sat) 8 Sep 2001 (36),Berwick Rangers (6),0-2,0-2,Hamilton Academical FC (5)
?,(Sat) 8 Sep 2001 (36),Clydebank FC (5),3-2,0-1,Greenock Morton (6)
?,(Sat) 8 Sep 2001 (36),Forfar Athletic (6),2-1,2-0,Cowdenbeath (5)
?,(Sat) 8 Sep 2001 (36),Stranraer (5),2-2,2-1,Queen of the South (6)
?,(Sat) 15 Sep 2001 (37),Alloa Athletic (7),1-0,1-0,Clydebank FC (6)
?,(Sat) 15 Sep 2001 (37),Cowdenbeath (6),1-1,1-1,Queen of the South (7)
?,(Sat) 15 Sep 2001 (37),Greenock Morton (7),1-3,1-1,Forfar Athletic (7)
?,(Sat) 15 Sep 2001 (37),Stenhousemuir (7),2-0,0-0,Hamilton Academical FC (6)
?,(Sat) 15 Sep 2001 (37),Stranraer (6),0-2,0-2,Berwick Rangers (7)
?,(Tue) 18 Sep 2001 (38),Hamilton Academical FC (7),0-1,0-0,Stranraer (7)
?,(Wed) 19 Sep 2001 (38),Clydebank FC (7),3-2,1-1,Cowdenbeath (7)
?,(Sat) 22 Sep 2001 (38),Alloa Athletic (8),2-1,2-1,Hamilton Academical FC (8)
?,(Sat) 22 Sep 2001 (38),Berwick Rangers (8),0-4,0-1,Queen of the South (8)
?,(Sat) 22 Sep 2001 (38),Greenock Morton (8),0-2,0-1,Cowdenbeath (8)
?,(Sat) 22 Sep 2001 (38),Stenhousemuir (8),2-2,0-2,Clydebank FC (8)
?,(Sat) 22 Sep 2001 (38),Stranraer (8),2-0,0-0,Forfar Athletic (8)
?,(Sat) 29 Sep 2001 (39),Clydebank FC (9),1-3,0-2,Stranraer (9)
?,(Sat) 29 Sep 2001 (39),Cowdenbeath (9),1-1,0-0,Stenhousemuir (9)
?,(Sat) 29 Sep 2001 (39),Forfar Athletic (9),2-1,0-0,Berwick Rangers (9)
?,(Sat) 29 Sep 2001 (39),Hamilton Academical FC (9),2-2,2-1,Greenock Morton (9)
?,(Sat) 29 Sep 2001 (39),Queen of the South (9),2-1,1-1,Alloa Athletic (9)
?,(Sat) 6 Oct 2001 (40),Alloa Athletic (10),2-2,1-2,Berwick Rangers (10)
?,(Sat) 13 Oct 2001 (41),Clydebank FC (10),1-1,0-1,Forfar Athletic (10)
?,(Sat) 13 Oct 2001 (41),Cowdenbeath (10),2-2,0-1,Stranraer (10)
?,(Sat) 13 Oct 2001 (41),Queen of the South (10),0-1,0-0,Hamilton Academical FC (10)
?,(Sat) 13 Oct 2001 (41),Stenhousemuir (10),0-3,0-2,Greenock Morton (10)
?,(Sat) 20 Oct 2001 (42),Berwick Rangers (11),2-5,1-3,Cowdenbeath (11)
?,(Sat) 20 Oct 2001 (42),Forfar Athletic (11),0-3,0-1,Queen of the South (11)
?,(Sat) 20 Oct 2001 (42),Hamilton Academical FC (11),3-0,0-0,Clydebank FC (11)
?,(Sat) 20 Oct 2001 (42),Greenock Morton (11),1-1,0-0,Alloa Athletic (11)
?,(Sat) 20 Oct 2001 (42),Stranraer (11),6-1,1-0,Stenhousemuir (11)
?,(Sat) 27 Oct 2001 (43),Cowdenbeath (12),3-2,0-1,Forfar Athletic (12)
?,(Sat) 27 Oct 2001 (43),Hamilton Academical FC (12),0-1,0-1,Berwick Rangers (12)
?,(Sat) 27 Oct 2001 (43),Greenock Morton (12),0-2,0-1,Clydebank FC (12)
?,(Sat) 27 Oct 2001 (43),Queen of the South (12),1-0,0-0,Stranraer (12)
?,(Sat) 27 Oct 2001 (43),Stenhousemuir (12),1-1,1-0,Alloa Athletic (12)
?,(Sat) 3 Nov 2001 (44),Alloa Athletic (13),5-1,2-1,Cowdenbeath (13)
?,(Sat) 3 Nov 2001 (44),Berwick Rangers (13),1-1,1-0,Stenhousemuir (13)
?,(Sat) 3 Nov 2001 (44),Clydebank FC (13),3-0,3-0,Queen of the South (13)
?,(Sat) 3 Nov 2001 (44),Forfar Athletic (13),3-0,0-0,Hamilton Academical FC (13)
?,(Sat) 3 Nov 2001 (44),Stranraer (13),1-4,0-1,Greenock Morton (13)
?,(Sat) 10 Nov 2001 (45),Berwick Rangers (14),2-2,1-1,Stranraer (14)
?,(Sat) 10 Nov 2001 (45),Clydebank FC (14),1-0,1-0,Alloa Athletic (14)
?,(Sat) 10 Nov 2001 (45),Forfar Athletic (14),2-1,2-0,Greenock Morton (14)
?,(Sat) 10 Nov 2001 (45),Hamilton Academical FC (14),2-3,0-1,Stenhousemuir (14)
?,(Sat) 10 Nov 2001 (45),Queen of the South (14),1-3,0-1,Cowdenbeath (14)
?,(Sat) 24 Nov 2001 (47),Alloa Athletic (15),1-2,1-0,Forfar Athletic (15)
?,(Sat) 24 Nov 2001 (47),Cowdenbeath (15),1-1,0-0,Clydebank FC (15)
?,(Sat) 24 Nov 2001 (47),Greenock Morton (15),1-2,0-2,Berwick Rangers (15)
?,(Sat) 24 Nov 2001 (47),Stenhousemuir (15),1-1,0-1,Queen of the South (15)
?,(Sat) 24 Nov 2001 (47),Stranraer (15),2-1,2-1,Hamilton Academical FC (15)
?,(Sat) 1 Dec 2001 (48),Clydebank FC (16),3-2,2-2,Stenhousemuir (16)
?,(Sat) 1 Dec 2001 (48),Cowdenbeath (16),1-1,0-1,Greenock Morton (16)
?,(Sat) 1 Dec 2001 (48),Forfar Athletic (16),1-1,1-0,Stranraer (16)
?,(Sat) 1 Dec 2001 (48),Hamilton Academical FC (16),1-0,1-0,Alloa Athletic (16)
?,(Sat) 1 Dec 2001 (48),Queen of the South (16),2-2,2-0,Berwick Rangers (16)
?,(Sat) 15 Dec 2001 (50),Alloa Athletic (17),2-0,1-0,Queen of the South (17)
?,(Sat) 15 Dec 2001 (50),Berwick Rangers (17),1-1,1-1,Forfar Athletic (17)
?,(Sat) 15 Dec 2001 (50),Greenock Morton (17),1-1,0-0,Hamilton Academical FC (17)
?,(Sat) 15 Dec 2001 (50),Stenhousemuir (17),0-3,0-1,Cowdenbeath (17)
?,(Sat) 15 Dec 2001 (50),Stranraer (17),0-1,0-0,Clydebank FC (17)
?,(Sat) 29 Dec 2001 (52),Stranraer (18),2-1,1-0,Cowdenbeath (18)
?,(Tue) 8 Jan 2002 (1),Clydebank FC (18),1-2,1-0,Greenock Morton (18)
?,(Sat) 12 Jan 2002 (1),Cowdenbeath (19),1-2,0-0,Alloa Athletic (18)
?,(Sat) 12 Jan 2002 (1),Hamilton Academical FC (18),2-0,1-0,Forfar Athletic (18)
?,(Sat) 12 Jan 2002 (1),Greenock Morton (19),2-2,1-2,Stranraer (19)
?,(Sat) 12 Jan 2002 (1),Queen of the South (18),1-0,0-0,Clydebank FC (19)
?,(Sat) 12 Jan 2002 (1),Stenhousemuir (18),1-3,1-1,Berwick Rangers (18)
?,(Sat) 19 Jan 2002 (2),Berwick Rangers (19),0-0,0-0,Greenock Morton (20)
?,(Sat) 19 Jan 2002 (2),Clydebank FC (20),1-0,1-0,Cowdenbeath (20)
