Date,Team 1,Team 2,FT,HT
2001-08-04,Dumbarton,Brechin,1-2,1-1
2001-08-04,East Fife,Albion Rvs,0-0,0-0
2001-08-04,Elgin,East Stirling,2-1,1-0
2001-08-04,Montrose,Queens Park,3-1,2-0
2001-08-04,Stirling,Peterhead,2-1,1-1
2001-08-11,Albion Rvs,Stirling,1-3,0-3
2001-08-11,Brechin,East Fife,6-0,2-0
2001-08-11,East Stirling,Montrose,0-1,0-1
2001-08-11,Peterhead,Dumbarton,0-3,0-1
2001-08-11,Queens Park,Elgin,0-0,0-0
2001-08-18,Dumbarton,Queens Park,2-1,0-0
2001-08-18,East Fife,East Stirling,0-4,0-3
2001-08-18,Elgin,Albion Rvs,2-0,1-0
2001-08-18,Montrose,Peterhead,0-3,0-1
2001-08-18,Stirling,Brechin,1-3,1-1
2001-08-25,Brechin,Albion Rvs,4-1,3-0
2001-08-25,Dumbarton,Montrose,0-1,0-0
2001-08-25,East Fife,Peterhead,0-1,0-0
2001-08-25,Elgin,Stirling,2-3,1-1
2001-08-25,Queens Park,East Stirling,2-3,0-2
2001-09-08,Albion Rvs,Queens Park,2-1,0-1
2001-09-08,East Stirling,Dumbarton,2-4,1-1
2001-09-08,Montrose,Brechin,0-1,0-1
2001-09-08,Peterhead,Elgin,1-1,0-1
2001-09-08,Stirling,East Fife,2-1,0-0
2001-09-15,Dumbarton,Albion Rvs,1-1,0-0
2001-09-15,East Stirling,Peterhead,2-3,0-1
2001-09-15,Elgin,East Fife,1-1,1-1
2001-09-15,Montrose,Stirling,4-0,3-0
2001-09-15,Queens Park,Brechin,1-3,0-1
2001-09-18,Albion Rvs,East Stirling,0-4,0-1
2001-09-18,East Fife,Montrose,1-2,0-1
2001-09-19,Stirling,Dumbarton,4-5,2-3
2001-09-22,Dumbarton,Elgin,2-2,1-1
2001-09-22,East Stirling,Stirling,1-1,0-1
2001-09-22,Montrose,Albion Rvs,1-2,0-0
2001-09-22,Peterhead,Brechin,4-2,3-0
2001-09-22,Queens Park,East Fife,1-2,1-2
2001-09-29,Albion Rvs,Peterhead,1-0,0-0
2001-09-29,Brechin,East Stirling,1-2,0-1
2001-09-29,East Fife,Dumbarton,4-1,0-0
2001-09-29,Elgin,Montrose,1-2,1-2
2001-09-29,Stirling,Queens Park,0-0,0-0
2001-10-06,Peterhead,Queens Park,2-1,1-0
2001-10-07,Brechin,Elgin,1-0,0-0
2001-10-13,Albion Rvs,East Fife,3-0,2-0
2001-10-13,Brechin,Dumbarton,3-2,2-2
2001-10-13,East Stirling,Elgin,2-1,1-1
2001-10-13,Peterhead,Stirling,3-3,2-1
2001-10-13,Queens Park,Montrose,2-2,2-1
2001-10-20,Dumbarton,Peterhead,0-3,0-2
2001-10-20,East Fife,Brechin,3-1,0-0
2001-10-20,Elgin,Queens Park,2-0,0-0
2001-10-20,Montrose,East Stirling,2-0,1-0
2001-10-20,Stirling,Albion Rvs,2-2,2-1
2001-10-27,Brechin,Montrose,0-0,0-0
2001-10-27,Dumbarton,East Stirling,2-2,1-1
2001-10-27,East Fife,Stirling,1-1,1-0
2001-10-27,Elgin,Peterhead,4-1,0-1
2001-10-27,Queens Park,Albion Rvs,1-2,1-1
2001-11-03,Albion Rvs,Brechin,1-2,1-1
2001-11-03,East Stirling,Queens Park,0-1,0-1
2001-11-03,Montrose,Dumbarton,1-3,0-1
2001-11-03,Peterhead,East Fife,1-3,1-2
2001-11-03,Stirling,Elgin,0-1,0-1
2001-11-10,Albion Rvs,Dumbarton,0-2,0-0
2001-11-10,Brechin,Queens Park,2-1,0-1
2001-11-10,East Fife,Elgin,3-0,1-0
2001-11-10,Peterhead,East Stirling,3-2,2-2
2001-11-10,Stirling,Montrose,1-1,0-0
2001-11-24,Dumbarton,Stirling,4-1,2-0
2001-11-24,East Stirling,Brechin,3-4,2-1
2001-11-24,Montrose,East Fife,2-1,1-0
2001-11-24,Queens Park,Peterhead,0-1,0-0
2001-11-27,East Stirling,Albion Rvs,1-2,1-1
2001-11-27,Elgin,Brechin,0-1,0-1
2001-12-01,Albion Rvs,Montrose,0-0,0-0
2001-12-01,Brechin,Peterhead,4-3,3-2
2001-12-01,East Fife,Queens Park,1-4,0-2
2001-12-01,Stirling,East Stirling,1-1,1-1
2001-12-08,Elgin,Dumbarton,0-3,0-1
2001-12-15,Dumbarton,East Fife,1-0,0-0
2001-12-15,Montrose,Elgin,0-2,0-2
2001-12-15,Peterhead,Albion Rvs,0-0,0-0
2001-12-15,Queens Park,Stirling,2-2,1-1
2001-12-22,Peterhead,Montrose,4-0,2-0
2002-01-05,Peterhead,Elgin,1-0,0-0
2002-01-12,Brechin,Albion Rvs,0-0,0-0
2002-01-12,Dumbarton,Montrose,0-5,0-2
2002-01-12,East Fife,Peterhead,2-3,1-1
2002-01-12,Elgin,Stirling,2-1,2-0
2002-01-12,Queens Park,East Stirling,1-0,1-0
2002-01-19,Albion Rvs,East Stirling,5-1,4-0
2002-01-19,Brechin,Elgin,1-0,0-0
2002-01-19,East Fife,Montrose,2-0,2-0
2002-01-19,Queens Park,Peterhead,2-0,1-0
2002-01-19,Stirling,Dumbarton,2-1,1-0
2002-01-26,Dumbarton,Albion Rvs,2-0,0-0
2002-01-26,Elgin,East Fife,2-0,0-0
2002-01-26,Montrose,Stirling,1-3,1-0
2002-01-26,Queens Park,Brechin,0-0,0-0
2002-02-02,Albion Rvs,Peterhead,2-1,2-1
2002-02-02,Brechin,East Stirling,2-0,2-0
2002-02-02,East Fife,Dumbarton,1-0,1-0
2002-02-02,Elgin,Montrose,1-0,1-0
2002-02-02,Stirling,Queens Park,3-2,2-1
2002-02-09,Dumbarton,Elgin,3-1,2-0
2002-02-09,East Stirling,Stirling,3-0,1-0
2002-02-09,Montrose,Albion Rvs,2-0,2-0
2002-02-09,Peterhead,Brechin,1-3,1-2
2002-02-09,Queens Park,East Fife,2-0,0-0
2002-02-12,East Fife,Albion Rvs,2-3,0-1
2002-02-16,Albion Rvs,Stirling,2-0,2-0
2002-02-16,Brechin,East Fife,1-1,1-0
2002-02-16,East Stirling,Montrose,2-1,0-1
2002-02-16,Peterhead,Dumbarton,4-0,2-0
2002-02-16,Queens Park,Elgin,3-0,2-0
2002-02-23,East Fife,East Stirling,1-0,0-0
2002-02-23,Montrose,Peterhead,2-1,1-0
2002-02-23,Queens Park,Dumbarton,0-0,0-0
2002-02-26,Albion Rvs,Elgin,4-4,3-0
2002-02-26,Montrose,Queens Park,3-1,3-0
2002-02-27,Dumbarton,Brechin,2-1,0-1
2002-02-27,Stirling,Peterhead,0-2,0-1
2002-03-02,Albion Rvs,Brechin,0-1,0-1
2002-03-02,East Stirling,Queens Park,3-1,2-1
2002-03-02,Montrose,Dumbarton,1-1,0-0
2002-03-02,Peterhead,East Fife,1-1,0-1
2002-03-02,Stirling,Elgin,3-1,1-0
2002-03-05,Albion Rvs,Queens Park,2-0,0-0
2002-03-05,Elgin,East Stirling,2-2,1-1
2002-03-05,Montrose,Brechin,0-0,0-0
2002-03-06,Stirling,East Fife,0-1,0-1
2002-03-09,Brechin,Montrose,2-0,0-0
2002-03-09,Dumbarton,East Stirling,2-1,1-1
2002-03-09,East Fife,Stirling,1-1,1-0
2002-03-09,Queens Park,Albion Rvs,0-3,0-1
2002-03-12,Brechin,Stirling,3-1,0-0
2002-03-16,Albion Rvs,Dumbarton,1-1,1-1
2002-03-16,Brechin,Queens Park,5-0,5-0
2002-03-16,East Fife,Elgin,0-1,0-1
2002-03-16,Peterhead,East Stirling,2-1,0-0
2002-03-16,Stirling,Montrose,0-1,0-0
2002-03-19,Elgin,Peterhead,0-3,0-1
2002-03-19,Queens Park,Dumbarton,0-2,0-1
2002-03-19,Stirling,Brechin,1-3,1-0
2002-03-23,Dumbarton,Stirling,2-0,0-0
2002-03-23,East Stirling,Albion Rvs,1-2,1-0
2002-03-23,Elgin,Brechin,3-1,2-0
2002-03-23,Montrose,East Fife,0-1,0-1
2002-03-23,Peterhead,Queens Park,1-2,1-1
2002-03-26,Elgin,Albion Rvs,0-0,0-0
2002-03-30,Albion Rvs,Montrose,0-0,0-0
2002-03-30,Brechin,Peterhead,1-1,1-0
2002-03-30,East Fife,Queens Park,0-3,0-2
2002-03-30,Elgin,Dumbarton,2-0,0-0
2002-03-30,Stirling,East Stirling,1-0,1-0
2002-04-02,East Stirling,Dumbarton,1-0,0-0
2002-04-06,Dumbarton,East Fife,2-0,1-0
2002-04-06,East Stirling,Brechin,2-0,0-0
2002-04-06,Montrose,Elgin,1-0,1-0
2002-04-06,Peterhead,Albion Rvs,0-2,0-0
2002-04-06,Queens Park,Stirling,0-0,0-0
2002-04-09,East Stirling,Peterhead,1-0,1-0
2002-04-13,Albion Rvs,East Fife,2-1,1-1
2002-04-13,Brechin,Dumbarton,0-1,0-1
2002-04-13,East Stirling,Elgin,0-3,0-1
2002-04-13,Peterhead,Stirling,5-1,1-1
2002-04-13,Queens Park,Montrose,0-1,0-0
2002-04-16,East Stirling,East Fife,2-1,1-0
2002-04-20,Dumbarton,Peterhead,3-0,0-0
2002-04-20,East Fife,Brechin,1-1,1-0
2002-04-20,Elgin,Queens Park,0-1,0-0
2002-04-20,Montrose,East Stirling,2-0,1-0
2002-04-20,Stirling,Albion Rvs,0-3,0-2
2002-04-27,Albion Rvs,Elgin,2-2,0-1
2002-04-27,Brechin,Stirling,2-1,2-0
2002-04-27,Dumbarton,Queens Park,1-1,0-0
2002-04-27,East Stirling,East Fife,1-2,0-0
2002-04-27,Peterhead,Montrose,3-1,1-0
