Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Aug 2001 (31),Airdrieonians (1),2-2,2-0,Raith Rovers (1)
?,(Sat) 4 Aug 2001 (31),Clyde (1),1-1,1-0,Inverness Caledonian Thistle (1)
?,(Sat) 4 Aug 2001 (31),Falkirk (1),1-2,1-0,Ayr United (1)
?,(Sat) 4 Aug 2001 (31),Partick Thistle (1),3-3,2-2,Saint Mirren FC (1)
?,(Sat) 4 Aug 2001 (31),Ross County (1),0-2,0-2,Arbroath (1)
?,(Sat) 11 Aug 2001 (32),Arbroath (2),0-6,0-2,Airdrieonians (2)
?,(Sat) 11 Aug 2001 (32),Ayr United (2),2-0,1-0,Ross County (2)
?,(Sat) 11 Aug 2001 (32),Inverness Caledonian Thistle (2),1-2,1-1,Falkirk (2)
?,(Sat) 11 Aug 2001 (32),Raith Rovers (2),1-2,0-1,Partick Thistle (2)
?,(Sat) 11 Aug 2001 (32),Saint Mirren FC (2),4-1,2-1,Clyde (2)
?,(Sat) 18 Aug 2001 (33),Airdrieonians (3),2-1,1-1,Ayr United (3)
?,(Sat) 18 Aug 2001 (33),Clyde (3),1-0,0-0,Arbroath (3)
?,(Sat) 18 Aug 2001 (33),Falkirk (3),3-2,0-1,Saint Mirren FC (3)
?,(Sat) 18 Aug 2001 (33),Partick Thistle (3),1-0,1-0,Inverness Caledonian Thistle (3)
?,(Sat) 18 Aug 2001 (33),Ross County (3),1-0,1-0,Raith Rovers (3)
?,(Sat) 25 Aug 2001 (34),Arbroath (4),1-3,0-0,Partick Thistle (4)
?,(Sat) 25 Aug 2001 (34),Ayr United (4),1-1,1-0,Raith Rovers (4)
?,(Sat) 25 Aug 2001 (34),Falkirk (4),1-1,0-1,Clyde (4)
?,(Sat) 25 Aug 2001 (34),Ross County (4),0-1,0-1,Airdrieonians (4)
?,(Sat) 25 Aug 2001 (34),Saint Mirren FC (4),1-1,0-0,Inverness Caledonian Thistle (4)
?,(Sat) 8 Sep 2001 (36),Airdrieonians (5),0-0,0-0,Saint Mirren FC (5)
?,(Sat) 8 Sep 2001 (36),Clyde (5),3-0,2-0,Ross County (5)
?,(Sat) 8 Sep 2001 (36),Inverness Caledonian Thistle (5),5-1,2-0,Arbroath (5)
