Date,Team 1,FT,Team 2
Sat Aug 6 2005,Barnet,1-1,Bristol Rovers
Sat Aug 6 2005,Stockport County,2-2,Mansfield Town
Sat Aug 6 2005,Wrexham,2-0,Boston United
Sat Aug 6 2005,Shrewsbury Town,0-1,Rochdale
Sat Aug 6 2005,Leyton Orient,2-1,Macclesfield
Sat Aug 6 2005,Cheltenham,2-1,Bury
Sat Aug 6 2005,Torquay United,0-0,Notts County
Sat Aug 6 2005,Grimsby Town,1-1,Oxford United
Sat Aug 6 2005,Wycombe Wanderers,1-1,Carlisle United
Sat Aug 6 2005,Lincoln City,1-1,Northampton Town
Sat Aug 6 2005,Rushden & Diamonds,1-1,Darlington
Sat Aug 6 2005,Peterborough United,0-1,Chester
Tue Aug 9 2005,Bristol Rovers,1-2,Grimsby Town
Tue Aug 9 2005,Northampton Town,1-2,Barnet
Tue Aug 9 2005,Mansfield Town,0-1,Rushden & Diamonds
Tue Aug 9 2005,Bury,1-2,Leyton Orient
Tue Aug 9 2005,Carlisle United,1-0,Peterborough United
Tue Aug 9 2005,Rochdale,1-2,Wycombe Wanderers
Tue Aug 9 2005,Chester,2-2,Lincoln City
Tue Aug 9 2005,Notts County,1-0,Wrexham
Tue Aug 9 2005,Macclesfield,2-2,Cheltenham
Tue Aug 9 2005,Darlington,2-0,Stockport County
Wed Aug 10 2005,Boston United,1-1,Shrewsbury Town
Wed Aug 10 2005,Oxford United,1-0,Torquay United
Sat Aug 13 2005,Boston United,2-2,Stockport County
Sat Aug 13 2005,Northampton Town,0-0,Wrexham
Sat Aug 13 2005,Bristol Rovers,2-3,Peterborough United
Sat Aug 13 2005,Carlisle United,1-3,Barnet
Sat Aug 13 2005,Oxford United,2-2,Wycombe Wanderers
Sat Aug 13 2005,Notts County,2-1,Lincoln City
Sat Aug 13 2005,Mansfield Town,3-0,Torquay United
Sat Aug 13 2005,Rochdale,1-1,Cheltenham
Sat Aug 13 2005,Bury,2-0,Shrewsbury Town
Sat Aug 13 2005,Darlington,0-1,Leyton Orient
Sat Aug 20 2005,Wycombe Wanderers,4-0,Bury
Sat Aug 20 2005,Stockport County,1-1,Notts County
Sat Aug 20 2005,Cheltenham,3-0,Boston United
Sat Aug 20 2005,Wrexham,0-1,Carlisle United
Sat Aug 20 2005,Torquay United,2-3,Bristol Rovers
Sat Aug 20 2005,Grimsby Town,0-1,Darlington
Sat Aug 20 2005,Peterborough United,2-0,Mansfield Town
Sat Aug 20 2005,Rushden & Diamonds,1-1,Chester
Sat Aug 20 2005,Barnet,1-0,Macclesfield
Sat Aug 20 2005,Lincoln City,2-1,Oxford United
Sat Aug 20 2005,Leyton Orient,1-4,Rochdale
Sat Aug 20 2005,Shrewsbury Town,1-1,Northampton Town
Sat Aug 27 2005,Bury,2-2,Wrexham
Sat Aug 27 2005,Boston United,2-2,Mansfield Town
Sat Aug 27 2005,Shrewsbury Town,1-1,Wycombe Wanderers
Sat Aug 27 2005,Carlisle United,0-1,Northampton Town
Sat Aug 27 2005,Cheltenham,1-1,Leyton Orient
Sat Aug 27 2005,Rushden & Diamonds,1-1,Lincoln City
Sat Aug 27 2005,Chester,4-4,Darlington
Sat Aug 27 2005,Barnet,0-1,Grimsby Town
Sat Aug 27 2005,Notts County,2-0,Bristol Rovers
Sat Aug 27 2005,Peterborough United,0-0,Torquay United
Sat Aug 27 2005,Rochdale,3-1,Macclesfield
Sat Aug 27 2005,Oxford United,1-1,Stockport County
Mon Aug 29 2005,Torquay United,0-1,Chester
Mon Aug 29 2005,Wycombe Wanderers,0-0,Cheltenham
Mon Aug 29 2005,Leyton Orient,0-1,Shrewsbury Town
Mon Aug 29 2005,Darlington,2-1,Rochdale
Mon Aug 29 2005,Mansfield Town,2-3,Notts County
Mon Aug 29 2005,Grimsby Town,2-0,Rushden & Diamonds
Mon Aug 29 2005,Northampton Town,3-2,Boston United
Mon Aug 29 2005,Macclesfield,1-0,Bury
Mon Aug 29 2005,Wrexham,3-1,Barnet
Mon Aug 29 2005,Stockport County,1-1,Peterborough United
Mon Aug 29 2005,Lincoln City,0-0,Carlisle United
Fri Sep 2 2005,Shrewsbury Town,2-0,Oxford United
Fri Sep 2 2005,Grimsby Town,1-3,Stockport County
Fri Sep 2 2005,Cheltenham,1-1,Barnet
Fri Sep 2 2005,Bury,0-1,Carlisle United
Fri Sep 2 2005,Wycombe Wanderers,1-1,Northampton Town
Fri Sep 2 2005,Rushden & Diamonds,0-2,Peterborough United
Fri Sep 2 2005,Chester,3-1,Mansfield Town
Fri Sep 2 2005,Darlington,1-1,Notts County
Sat Sep 3 2005,Leyton Orient,2-3,Bristol Rovers
Sat Sep 3 2005,Rochdale,4-1,Torquay United
