Date,Team 1,FT,Team 2
Tue Sep 1 1914,Grimsby Town,2-2,Preston North End
Tue Sep 1 1914,Arsenal,3-0,Glossop North End
Tue Sep 1 1914,Leyton Orient,1-1,Wolverhampton Wanderers
Wed Sep 2 1914,Bristol City,2-1,Blackpool
Wed Sep 2 1914,Leeds City,0-1,Fulham
Wed Sep 2 1914,Leicester City,2-2,Lincoln City
Wed Sep 2 1914,Nottingham Forest,1-1,Birmingham City
Wed Sep 2 1914,Derby County,7-0,Barnsley
Thu Sep 3 1914,Hull City,1-0,Stockport County
Sat Sep 5 1914,Wolverhampton Wanderers,1-0,Arsenal
Sat Sep 5 1914,Barnsley,3-1,Lincoln City
Sat Sep 5 1914,Stockport County,3-1,Leeds City
Sat Sep 5 1914,Preston North End,1-1,Huddersfield Town
Sat Sep 5 1914,Leicester City,1-0,Birmingham City
Sat Sep 5 1914,Fulham,4-0,Leyton Orient
Sat Sep 5 1914,Hull City,1-3,Blackpool
Sat Sep 5 1914,Glossop North End,1-1,Derby County
Sat Sep 5 1914,Bury,2-1,Bristol City
Sat Sep 5 1914,Nottingham Forest,4-2,Grimsby Town
Mon Sep 7 1914,Preston North End,3-0,Grimsby Town
Mon Sep 7 1914,Wolverhampton Wanderers,0-0,Leyton Orient
Tue Sep 8 1914,Huddersfield Town,0-1,Bury
Tue Sep 8 1914,Glossop North End,0-4,Arsenal
Wed Sep 9 1914,Fulham,1-0,Leeds City
Sat Sep 12 1914,Grimsby Town,1-0,Leicester City
Sat Sep 12 1914,Leyton Orient,3-0,Stockport County
Sat Sep 12 1914,Huddersfield Town,4-0,Nottingham Forest
Sat Sep 12 1914,Birmingham City,2-0,Barnsley
Sat Sep 12 1914,Lincoln City,2-1,Glossop North End
Sat Sep 12 1914,Leeds City,2-3,Hull City
Sat Sep 12 1914,Derby County,3-1,Wolverhampton Wanderers
Sat Sep 12 1914,Bristol City,4-0,Preston North End
Sat Sep 12 1914,Blackpool,3-4,Bury
Sat Sep 12 1914,Arsenal,3-0,Fulham
Sat Sep 19 1914,Stockport County,1-1,Arsenal
Sat Sep 19 1914,Preston North End,2-0,Bury
Sat Sep 19 1914,Leicester City,1-2,Huddersfield Town
Sat Sep 19 1914,Wolverhampton Wanderers,3-1,Lincoln City
Sat Sep 19 1914,Nottingham Forest,0-1,Bristol City
Sat Sep 19 1914,Barnsley,0-0,Grimsby Town
Sat Sep 19 1914,Hull City,0-1,Leyton Orient
Sat Sep 19 1914,Glossop North End,3-3,Birmingham City
Sat Sep 19 1914,Fulham,2-0,Derby County
Sat Sep 19 1914,Leeds City,2-0,Blackpool
Mon Sep 21 1914,Huddersfield Town,3-1,Leicester City
Sat Sep 26 1914,Blackpool,0-2,Preston North End
Sat Sep 26 1914,Bristol City,1-0,Leicester City
Sat Sep 26 1914,Grimsby Town,1-0,Glossop North End
Sat Sep 26 1914,Leyton Orient,2-0,Leeds City
Sat Sep 26 1914,Arsenal,2-1,Hull City
Sat Sep 26 1914,Derby County,1-0,Stockport County
Sat Sep 26 1914,Bury,4-2,Nottingham Forest
Sat Sep 26 1914,Lincoln City,3-1,Fulham
Sat Sep 26 1914,Huddersfield Town,1-0,Barnsley
Sat Sep 26 1914,Birmingham City,1-2,Wolverhampton Wanderers
Thu Oct 1 1914,Nottingham Forest,3-2,Lincoln City
Sat Oct 3 1914,Leeds City,2-2,Arsenal
Sat Oct 3 1914,Leicester City,1-3,Bury
Sat Oct 3 1914,Nottingham Forest,1-1,Preston North End
Sat Oct 3 1914,Leyton Orient,2-0,Blackpool
Sat Oct 3 1914,Wolverhampton Wanderers,0-1,Grimsby Town
Sat Oct 3 1914,Fulham,2-3,Birmingham City
Sat Oct 3 1914,Stockport County,1-0,Lincoln City
Sat Oct 3 1914,Barnsley,2-1,Bristol City
Sat Oct 3 1914,Glossop North End,2-2,Huddersfield Town
Sat Oct 3 1914,Hull City,1-0,Derby County
Sat Oct 10 1914,Grimsby Town,1-1,Fulham
Sat Oct 10 1914,Bury,1-2,Barnsley
Sat Oct 10 1914,Arsenal,2-1,Leyton Orient
Sat Oct 10 1914,Bristol City,3-1,Glossop North End
Sat Oct 10 1914,Huddersfield Town,2-0,Wolverhampton Wanderers
