Date,Team 1,FT,Team 2
Sat Aug 17 1985,Exeter City,1-0,Port Vale
Sat Aug 17 1985,Chester,1-1,Halifax Town
Sat Aug 17 1985,Scunthorpe United,4-0,Torquay United
Sat Aug 17 1985,Cambridge United,4-2,Hartlepool United
Sat Aug 17 1985,Colchester United,3-1,Stockport County
Sat Aug 17 1985,Mansfield Town,4-0,Hereford United
Sat Aug 17 1985,Burnley,3-2,Northampton Town
Sat Aug 17 1985,Preston North End,2-4,Peterborough United
Sat Aug 17 1985,Swindon Town,0-1,Wrexham
Sat Aug 17 1985,Crewe Alexandra,1-1,Southend United
Sat Aug 17 1985,Leyton Orient,3-1,Tranmere Rovers
Sat Aug 17 1985,Rochdale,2-0,Aldershot
Fri Aug 23 1985,Halifax Town,2-1,Scunthorpe United
Fri Aug 23 1985,Burnley,0-1,Stockport County
Fri Aug 23 1985,Tranmere Rovers,6-2,Cambridge United
Fri Aug 23 1985,Southend United,5-1,Leyton Orient
Sat Aug 24 1985,Hartlepool United,4-1,Crewe Alexandra
Sat Aug 24 1985,Peterborough United,3-0,Chester
Sat Aug 24 1985,Torquay United,1-2,Rochdale
Sat Aug 24 1985,Aldershot,4-0,Exeter City
Sat Aug 24 1985,Wrexham,2-1,Colchester United
Sat Aug 24 1985,Port Vale,0-0,Mansfield Town
Sat Aug 24 1985,Hereford United,4-1,Swindon Town
Mon Aug 26 1985,Chester,1-1,Hartlepool United
Mon Aug 26 1985,Rochdale,4-1,Stockport County
Mon Aug 26 1985,Exeter City,1-2,Northampton Town
Mon Aug 26 1985,Scunthorpe United,1-1,Wrexham
Mon Aug 26 1985,Preston North End,2-2,Tranmere Rovers
Mon Aug 26 1985,Swindon Town,2-1,Torquay United
Mon Aug 26 1985,Burnley,1-2,Port Vale
Tue Aug 27 1985,Mansfield Town,2-0,Halifax Town
Tue Aug 27 1985,Colchester United,4-0,Aldershot
Tue Aug 27 1985,Cambridge United,1-2,Southend United
Tue Aug 27 1985,Crewe Alexandra,2-0,Hereford United
Tue Aug 27 1985,Leyton Orient,2-2,Peterborough United
Fri Aug 30 1985,Southend United,0-0,Swindon Town
Fri Aug 30 1985,Halifax Town,2-1,Preston North End
Sat Aug 31 1985,Hartlepool United,1-2,Leyton Orient
Sat Aug 31 1985,Aldershot,0-2,Burnley
Sat Aug 31 1985,Peterborough United,1-0,Scunthorpe United
Sat Aug 31 1985,Port Vale,1-1,Rochdale
Sat Aug 31 1985,Wrexham,2-1,Crewe Alexandra
Sat Aug 31 1985,Hereford United,1-0,Cambridge United
Sat Aug 31 1985,Torquay United,2-1,Colchester United
Sat Aug 31 1985,Tranmere Rovers,2-3,Chester
Sat Aug 31 1985,Northampton Town,1-0,Mansfield Town
Fri Sep 6 1985,Colchester United,3-1,Halifax Town
Fri Sep 6 1985,Crewe Alexandra,0-1,Stockport County
Fri Sep 6 1985,Scunthorpe United,0-1,Tranmere Rovers
Fri Sep 6 1985,Swindon Town,3-2,Northampton Town
Sat Sep 7 1985,Preston North End,4-0,Torquay United
Sat Sep 7 1985,Rochdale,2-1,Peterborough United
Sat Sep 7 1985,Exeter City,0-2,Southend United
Sat Sep 7 1985,Chester,1-0,Hereford United
Sat Sep 7 1985,Burnley,2-0,Hartlepool United
Sat Sep 7 1985,Cambridge United,0-2,Aldershot
Sat Sep 7 1985,Mansfield Town,1-1,Wrexham
Sat Sep 7 1985,Leyton Orient,1-0,Port Vale
Tue Sep 10 1985,Northampton Town,6-0,Preston North End
Fri Sep 13 1985,Halifax Town,2-1,Leyton Orient
Fri Sep 13 1985,Preston North End,1-2,Stockport County
Fri Sep 13 1985,Hartlepool United,2-0,Rochdale
Sat Sep 14 1985,Port Vale,4-1,Cambridge United
Sat Sep 14 1985,Peterborough United,3-0,Swindon Town
Sat Sep 14 1985,Wrexham,1-1,Exeter City
Sat Sep 14 1985,Torquay United,0-3,Chester
Sat Sep 14 1985,Aldershot,1-2,Mansfield Town
Sat Sep 14 1985,Northampton Town,0-1,Crewe Alexandra
Sat Sep 14 1985,Southend United,2-1,Scunthorpe United
Sat Sep 14 1985,Tranmere Rovers,3-4,Colchester United
Sat Sep 14 1985,Hereford United,2-2,Burnley
Mon Sep 16 1985,Stockport County,1-1,Hereford United
Tue Sep 17 1985,Preston North End,1-0,Burnley
Tue Sep 17 1985,Colchester United,4-1,Cambridge United
Tue Sep 17 1985,Crewe Alexandra,2-0,Swindon Town
Tue Sep 17 1985,Halifax Town,2-3,Southend United
Tue Sep 17 1985,Aldershot,0-0,Port Vale
Tue Sep 17 1985,Wrexham,1-1,Tranmere Rovers
Wed Sep 18 1985,Exeter City,2-0,Scunthorpe United
Wed Sep 18 1985,Hartlepool United,2-1,Northampton Town
Wed Sep 18 1985,Peterborough United,2-0,Torquay United
Wed Sep 18 1985,Mansfield Town,1-1,Leyton Orient
Fri Sep 20 1985,Southend United,3-0,Wrexham
Fri Sep 20 1985,Cambridge United,1-1,Exeter City
Sat Sep 21 1985,Scunthorpe United,0-3,Mansfield Town
Sat Sep 21 1985,Port Vale,3-2,Halifax Town
Sat Sep 21 1985,Burnley,1-0,Rochdale
Sat Sep 21 1985,Tranmere Rovers,3-0,Aldershot
Sat Sep 21 1985,Leyton Orient,1-2,Colchester United
Sat Sep 21 1985,Torquay United,1-3,Hartlepool United
Sat Sep 21 1985,Northampton Town,3-1,Stockport County
Sat Sep 21 1985,Chester,4-0,Crewe Alexandra
Sat Sep 21 1985,Hereford United,2-1,Peterborough United
Fri Sep 27 1985,Colchester United,1-0,Port Vale
Fri Sep 27 1985,Halifax Town,1-1,Cambridge United
Sat Sep 28 1985,Preston North End,2-0,Hereford United
Sat Sep 28 1985,Stockport County,2-2,Chester
Sat Sep 28 1985,Aldershot,2-1,Scunthorpe United
Sat Sep 28 1985,Rochdale,3-2,Northampton Town
Sat Sep 28 1985,Exeter City,1-0,Tranmere Rovers
Sat Sep 28 1985,Mansfield Town,3-0,Southend United
Sat Sep 28 1985,Wrexham,1-3,Leyton Orient
Sat Sep 28 1985,Peterborough United,0-0,Burnley
Sat Sep 28 1985,Crewe Alexandra,1-0,Torquay United
Sat Sep 28 1985,Hartlepool United,1-0,Swindon Town
Mon Sep 30 1985,Port Vale,4-0,Hartlepool United
Tue Oct 1 1985,Scunthorpe United,3-1,Crewe Alexandra
Tue Oct 1 1985,Swindon Town,2-1,Exeter City
Tue Oct 1 1985,Torquay United,2-0,Halifax Town
Tue Oct 1 1985,Southend United,0-0,Stockport County
Tue Oct 1 1985,Northampton Town,1-2,Wrexham
Tue Oct 1 1985,Burnley,0-2,Colchester United
Tue Oct 1 1985,Leyton Orient,5-0,Rochdale
Wed Oct 2 1985,Hereford United,4-1,Aldershot
Wed Oct 2 1985,Cambridge United,2-0,Preston North End
Wed Oct 2 1985,Chester,1-0,Mansfield Town
Fri Oct 4 1985,Southend United,2-2,Tranmere Rovers
Fri Oct 4 1985,Colchester United,1-1,Exeter City
Sat Oct 5 1985,Halifax Town,1-1,Aldershot
Sat Oct 5 1985,Leyton Orient,3-0,Scunthorpe United
Sat Oct 5 1985,Port Vale,4-0,Wrexham
Sat Oct 5 1985,Crewe Alexandra,3-3,Preston North End
Sat Oct 5 1985,Hartlepool United,2-1,Peterborough United
Sat Oct 5 1985,Cambridge United,4-2,Mansfield Town
Sat Oct 5 1985,Swindon Town,4-0,Rochdale
Sat Oct 5 1985,Northampton Town,1-3,Hereford United
Sat Oct 5 1985,Torquay United,4-3,Stockport County
Sat Oct 5 1985,Chester,4-0,Burnley
Fri Oct 11 1985,Stockport County,1-3,Hartlepool United
Fri Oct 11 1985,Scunthorpe United,0-0,Cambridge United
Sat Oct 12 1985,Wrexham,2-1,Halifax Town
Sat Oct 12 1985,Rochdale,1-0,Crewe Alexandra
Sat Oct 12 1985,Aldershot,1-3,Southend United
Sat Oct 12 1985,Preston North End,3-6,Chester
Sat Oct 12 1985,Hereford United,4-1,Torquay United
Sat Oct 12 1985,Peterborough United,0-5,Northampton Town
Sat Oct 12 1985,Exeter City,1-1,Leyton Orient
Sat Oct 12 1985,Burnley,0-2,Swindon Town
Sat Oct 12 1985,Tranmere Rovers,1-2,Port Vale
Sat Oct 12 1985,Mansfield Town,2-1,Colchester United
Tue Oct 15 1985,Wrexham,6-2,Cambridge United
Fri Oct 18 1985,Colchester United,1-1,Scunthorpe United
Fri Oct 18 1985,Stockport County,2-2,Peterborough United
Fri Oct 18 1985,Halifax Town,1-2,Tranmere Rovers
Sat Oct 19 1985,Aldershot,6-0,Wrexham
Sat Oct 19 1985,Mansfield Town,2-1,Exeter City
Sat Oct 19 1985,Crewe Alexandra,3-1,Burnley
Sat Oct 19 1985,Port Vale,4-0,Southend United
Sat Oct 19 1985,Chester,0-1,Swindon Town
Sat Oct 19 1985,Hartlepool United,2-1,Hereford United
Sat Oct 19 1985,Torquay United,1-1,Northampton Town
Sat Oct 19 1985,Cambridge United,1-2,Leyton Orient
Sat Oct 19 1985,Rochdale,1-1,Preston North End
Tue Oct 22 1985,Burnley,3-0,Torquay United
Tue Oct 22 1985,Preston North End,2-1,Hartlepool United
Tue Oct 22 1985,Tranmere Rovers,1-2,Mansfield Town
Tue Oct 22 1985,Scunthorpe United,0-0,Port Vale
Tue Oct 22 1985,Northampton Town,2-2,Chester
Tue Oct 22 1985,Southend United,2-4,Colchester United
Tue Oct 22 1985,Swindon Town,1-0,Stockport County
Tue Oct 22 1985,Leyton Orient,1-1,Aldershot
Wed Oct 23 1985,Hereford United,2-2,Rochdale
Wed Oct 23 1985,Peterborough United,0-0,Crewe Alexandra
Wed Oct 23 1985,Exeter City,1-0,Halifax Town
Fri Oct 25 1985,Scunthorpe United,2-1,Hereford United
Fri Oct 25 1985,Southend United,2-1,Preston North End
Sat Oct 26 1985,Leyton Orient,0-1,Stockport County
Sat Oct 26 1985,Port Vale,3-0,Swindon Town
Sat Oct 26 1985,Halifax Town,2-2,Burnley
Sat Oct 26 1985,Cambridge United,3-1,Peterborough United
Sat Oct 26 1985,Mansfield Town,4-0,Torquay United
Sat Oct 26 1985,Colchester United,0-2,Northampton Town
Sat Oct 26 1985,Tranmere Rovers,2-0,Rochdale
Sat Oct 26 1985,Exeter City,1-2,Hartlepool United
Sat Oct 26 1985,Wrexham,1-1,Chester
Sat Oct 26 1985,Aldershot,3-2,Crewe Alexandra
Tue Oct 29 1985,Tranmere Rovers,7-0,Peterborough United
Fri Nov 1 1985,Stockport County,3-1,Cambridge United
Sat Nov 2 1985,Chester,1-0,Aldershot
Sat Nov 2 1985,Northampton Town,2-2,Scunthorpe United
Sat Nov 2 1985,Swindon Town,2-1,Tranmere Rovers
Sat Nov 2 1985,Hartlepool United,1-1,Mansfield Town
Sat Nov 2 1985,Peterborough United,1-1,Exeter City
Sat Nov 2 1985,Burnley,1-3,Southend United
Sat Nov 2 1985,Rochdale,3-2,Wrexham
Sat Nov 2 1985,Torquay United,2-2,Leyton Orient
Sat Nov 2 1985,Crewe Alexandra,2-2,Halifax Town
Sat Nov 2 1985,Hereford United,2-0,Colchester United
Sat Nov 2 1985,Preston North End,0-1,Port Vale
Mon Nov 4 1985,Stockport County,2-1,Halifax Town
Tue Nov 5 1985,Rochdale,1-1,Exeter City
Tue Nov 5 1985,Northampton Town,2-2,Tranmere Rovers
Tue Nov 5 1985,Crewe Alexandra,1-3,Leyton Orient
Tue Nov 5 1985,Preston North End,0-1,Scunthorpe United
Tue Nov 5 1985,Burnley,2-1,Mansfield Town
Wed Nov 6 1985,Torquay United,2-2,Southend United
Wed Nov 6 1985,Peterborough United,1-1,Wrexham
Wed Nov 6 1985,Swindon Town,1-0,Cambridge United
Wed Nov 6 1985,Hartlepool United,2-1,Aldershot
Wed Nov 6 1985,Hereford United,1-1,Port Vale
Wed Nov 6 1985,Chester,4-0,Colchester United
Fri Nov 8 1985,Colchester United,0-1,Rochdale
Sat Nov 9 1985,Halifax Town,1-1,Peterborough United
Sat Nov 9 1985,Aldershot,1-0,Northampton Town
Sat Nov 9 1985,Wrexham,0-1,Hereford United
Sat Nov 9 1985,Exeter City,1-3,Chester
Sat Nov 9 1985,Leyton Orient,2-0,Preston North End
Sat Nov 9 1985,Scunthorpe United,0-2,Swindon Town
Sat Nov 9 1985,Mansfield Town,2-2,Crewe Alexandra
Sat Nov 9 1985,Southend United,3-2,Hartlepool United
Sat Nov 9 1985,Tranmere Rovers,2-0,Torquay United
Sat Nov 9 1985,Cambridge United,0-4,Burnley
Sat Nov 9 1985,Port Vale,1-1,Stockport County
Sat Nov 23 1985,Preston North End,3-2,Colchester United
Sat Nov 23 1985,Chester,3-0,Leyton Orient
Sat Nov 23 1985,Crewe Alexandra,0-1,Cambridge United
Sat Nov 23 1985,Burnley,3-1,Exeter City
Sat Nov 23 1985,Torquay United,1-3,Wrexham
Sat Nov 23 1985,Swindon Town,2-1,Mansfield Town
Sat Nov 23 1985,Hartlepool United,1-0,Tranmere Rovers
Sat Nov 23 1985,Peterborough United,1-0,Port Vale
Sat Nov 23 1985,Rochdale,1-0,Scunthorpe United
Sat Nov 23 1985,Northampton Town,4-0,Halifax Town
Sat Nov 23 1985,Stockport County,3-2,Aldershot
Fri Nov 29 1985,Southend United,1-1,Chester
Fri Nov 29 1985,Tranmere Rovers,2-3,Stockport County
Sat Nov 30 1985,Mansfield Town,3-2,Rochdale
Sat Nov 30 1985,Scunthorpe United,1-1,Burnley
Sat Nov 30 1985,Cambridge United,2-5,Northampton Town
Sat Nov 30 1985,Aldershot,1-0,Peterborough United
Sat Nov 30 1985,Exeter City,3-0,Preston North End
Sat Nov 30 1985,Leyton Orient,1-0,Swindon Town
Tue Dec 3 1985,Halifax Town,1-0,Hereford United
Fri Dec 6 1985,Southend United,0-4,Northampton Town
Fri Dec 6 1985,Cambridge United,1-2,Stockport County
Sat Dec 7 1985,Swindon Town,4-1,Preston North End
Sat Dec 7 1985,Aldershot,1-1,Chester
Fri Dec 13 1985,Stockport County,2-0,Wrexham
Fri Dec 13 1985,Crewe Alexandra,0-1,Exeter City
Sat Dec 14 1985,Burnley,1-0,Leyton Orient
Sat Dec 14 1985,Peterborough United,4-2,Mansfield Town
Sat Dec 14 1985,Northampton Town,2-2,Port Vale
Sat Dec 14 1985,Preston North End,1-3,Aldershot
Sat Dec 14 1985,Chester,1-1,Scunthorpe United
Sat Dec 14 1985,Swindon Town,3-2,Halifax Town
Sat Dec 14 1985,Hartlepool United,4-1,Colchester United
Sat Dec 14 1985,Hereford United,1-4,Tranmere Rovers
Sat Dec 14 1985,Torquay United,1-1,Cambridge United
Tue Dec 17 1985,Port Vale,1-0,Torquay United
Fri Dec 20 1985,Cambridge United,3-2,Tranmere Rovers
Fri Dec 20 1985,Stockport County,1-1,Burnley
Fri Dec 20 1985,Crewe Alexandra,0-0,Hartlepool United
Fri Dec 20 1985,Colchester United,5-2,Wrexham
Sat Dec 21 1985,Chester,2-1,Peterborough United
Sat Dec 21 1985,Preston North End,1-1,Northampton Town
Sat Dec 21 1985,Exeter City,2-0,Aldershot
Sat Dec 21 1985,Rochdale,5-0,Torquay United
Sat Dec 21 1985,Leyton Orient,3-0,Southend United
Sun Dec 22 1985,Swindon Town,1-0,Hereford United
Sun Dec 22 1985,Mansfield Town,2-1,Port Vale
Sun Dec 22 1985,Scunthorpe United,3-3,Halifax Town
Thu Dec 26 1985,Scunthorpe United,1-0,Hartlepool United
Thu Dec 26 1985,Port Vale,3-0,Crewe Alexandra
Thu Dec 26 1985,Leyton Orient,2-2,Hereford United
Thu Dec 26 1985,Tranmere Rovers,2-1,Burnley
Thu Dec 26 1985,Cambridge United,3-2,Chester
Thu Dec 26 1985,Halifax Town,1-1,Rochdale
Thu Dec 26 1985,Wrexham,1-1,Preston North End
Thu Dec 26 1985,Mansfield Town,4-2,Stockport County
Sat Dec 28 1985,Aldershot,1-1,Colchester United
Sat Dec 28 1985,Torquay United,0-1,Swindon Town
Sat Dec 28 1985,Hereford United,4-1,Crewe Alexandra
Sat Dec 28 1985,Stockport County,3-0,Rochdale
Sat Dec 28 1985,Peterborough United,2-2,Leyton Orient
Sat Dec 28 1985,Southend United,1-0,Cambridge United
Wed Jan 1 1986,Hereford United,4-1,Exeter City
Wed Jan 1 1986,Stockport County,0-0,Scunthorpe United
Wed Jan 1 1986,Burnley,5-2,Wrexham
Wed Jan 1 1986,Preston North End,0-2,Mansfield Town
Wed Jan 1 1986,Rochdale,2-1,Cambridge United
Wed Jan 1 1986,Hartlepool United,3-0,Halifax Town
Wed Jan 1 1986,Chester,4-1,Port Vale
Wed Jan 1 1986,Peterborough United,1-1,Southend United
Wed Jan 1 1986,Swindon Town,2-1,Colchester United
Fri Jan 3 1986,Colchester United,4-1,Hereford United
Fri Jan 3 1986,Southend United,2-3,Burnley
Sat Jan 4 1986,Port Vale,0-1,Preston North End
Sat Jan 4 1986,Halifax Town,1-0,Crewe Alexandra
Sat Jan 4 1986,Tranmere Rovers,3-1,Swindon Town
Wed Jan 8 1986,Hartlepool United,1-1,Chester
Sat Jan 11 1986,Leyton Orient,1-1,Hartlepool United
Sat Jan 11 1986,Colchester United,0-0,Torquay United
Sat Jan 11 1986,Exeter City,1-0,Stockport County
Sat Jan 11 1986,Scunthorpe United,2-0,Peterborough United
Sat Jan 11 1986,Cambridge United,4-0,Hereford United
Sat Jan 11 1986,Mansfield Town,1-0,Northampton Town
Sat Jan 11 1986,Preston North End,0-1,Halifax Town
Sat Jan 11 1986,Chester,1-0,Tranmere Rovers
Sat Jan 11 1986,Rochdale,3-3,Port Vale
Sat Jan 11 1986,Crewe Alexandra,3-2,Wrexham
Sun Jan 12 1986,Swindon Town,2-1,Southend United
Fri Jan 17 1986,Halifax Town,1-2,Chester
Fri Jan 17 1986,Tranmere Rovers,0-3,Leyton Orient
Fri Jan 17 1986,Port Vale,0-0,Exeter City
Fri Jan 17 1986,Stockport County,1-1,Colchester United
Sat Jan 18 1986,Northampton Town,2-0,Burnley
Sat Jan 18 1986,Hartlepool United,2-1,Cambridge United
Sat Jan 18 1986,Aldershot,2-1,Rochdale
Sat Jan 18 1986,Southend United,0-1,Crewe Alexandra
Sat Jan 18 1986,Wrexham,0-1,Swindon Town
Sat Jan 18 1986,Hereford United,4-2,Mansfield Town
Sat Jan 18 1986,Peterborough United,1-1,Preston North End
Sat Jan 18 1986,Torquay United,1-0,Scunthorpe United
Fri Jan 24 1986,Colchester United,1-2,Tranmere Rovers
Fri Jan 24 1986,Scunthorpe United,2-0,Southend United
Fri Jan 24 1986,Stockport County,2-1,Preston North End
Sat Jan 25 1986,Exeter City,0-1,Wrexham
Sat Jan 25 1986,Mansfield Town,2-0,Aldershot
Sat Jan 25 1986,Cambridge United,1-3,Port Vale
Sat Jan 25 1986,Burnley,3-2,Hereford United
Sat Jan 25 1986,Chester,3-1,Torquay United
Sat Jan 25 1986,Rochdale,0-2,Hartlepool United
Sat Jan 25 1986,Crewe Alexandra,0-1,Northampton Town
Fri Jan 31 1986,Stockport County,3-0,Crewe Alexandra
Fri Jan 31 1986,Halifax Town,2-2,Colchester United
Fri Jan 31 1986,Tranmere Rovers,2-1,Scunthorpe United
Fri Jan 31 1986,Southend United,2-0,Exeter City
Sat Feb 1 1986,Hereford United,0-2,Chester
Sat Feb 1 1986,Wrexham,1-2,Mansfield Town
Sat Feb 1 1986,Hartlepool United,3-1,Burnley
Sat Feb 1 1986,Aldershot,2-1,Cambridge United
Sat Feb 1 1986,Torquay United,1-0,Preston North End
Sat Feb 1 1986,Northampton Town,0-1,Swindon Town
Sat Feb 1 1986,Port Vale,2-0,Leyton Orient
Mon Feb 3 1986,Port Vale,3-1,Scunthorpe United
Mon Feb 3 1986,Stockport County,0-2,Swindon Town
Tue Feb 4 1986,Cambridge United,4-3,Wrexham
Tue Feb 4 1986,Halifax Town,1-0,Exeter City
Tue Feb 4 1986,Aldershot,1-1,Leyton Orient
Tue Feb 4 1986,Rochdale,1-1,Hereford United
Tue Feb 4 1986,Torquay United,2-0,Burnley
Tue Feb 4 1986,Colchester United,2-0,Southend United
Tue Feb 4 1986,Crewe Alexandra,1-1,Peterborough United
Wed Feb 5 1986,Chester,2-3,Northampton Town
Wed Feb 5 1986,Hartlepool United,1-0,Preston North End
Fri Feb 7 1986,Tranmere Rovers,0-3,Halifax Town
Sat Feb 8 1986,Exeter City,0-1,Mansfield Town
Sat Feb 8 1986,Preston North End,1-1,Rochdale
Sat Feb 8 1986,Leyton Orient,3-1,Cambridge United
Sat Feb 15 1986,Leyton Orient,0-1,Mansfield Town
Sat Feb 15 1986,Chester,1-1,Rochdale
Sat Feb 15 1986,Tranmere Rovers,1-3,Wrexham
Fri Feb 21 1986,Exeter City,0-0,Cambridge United
Fri Feb 21 1986,Stockport County,1-0,Northampton Town
Sat Feb 22 1986,Crewe Alexandra,2-2,Chester
Sat Feb 22 1986,Preston North End,0-3,Swindon Town
Mon Feb 24 1986,Port Vale,1-1,Burnley
Mon Feb 24 1986,Stockport County,1-1,Exeter City
Tue Feb 25 1986,Wrexham,1-0,Hartlepool United
Fri Feb 28 1986,Tranmere Rovers,0-1,Exeter City
Sat Mar 1 1986,Torquay United,0-0,Crewe Alexandra
Sat Mar 1 1986,Leyton Orient,1-3,Wrexham
Sat Mar 1 1986,Northampton Town,1-0,Rochdale
Sat Mar 1 1986,Hereford United,1-1,Preston North End
Sat Mar 1 1986,Port Vale,1-1,Colchester United
Sat Mar 1 1986,Scunthorpe United,1-0,Aldershot
Sat Mar 1 1986,Chester,1-2,Stockport County
Sat Mar 1 1986,Burnley,1-1,Peterborough United
Mon Mar 3 1986,Stockport County,2-1,Southend United
Tue Mar 4 1986,Mansfield Town,0-0,Chester
Tue Mar 4 1986,Exeter City,0-3,Swindon Town
Tue Mar 4 1986,Crewe Alexandra,4-0,Scunthorpe United
Tue Mar 4 1986,Wrexham,1-0,Northampton Town
Wed Mar 5 1986,Peterborough United,0-1,Tranmere Rovers
Wed Mar 5 1986,Hartlepool United,1-1,Port Vale
Wed Mar 5 1986,Southend United,2-1,Halifax Town
Fri Mar 7 1986,Stockport County,1-1,Torquay United
Fri Mar 7 1986,Tranmere Rovers,1-1,Southend United
Sat Mar 8 1986,Mansfield Town,2-0,Cambridge United
Sat Mar 8 1986,Scunthorpe United,2-2,Leyton Orient
Sat Mar 8 1986,Preston North End,1-2,Crewe Alexandra
Sat Mar 8 1986,Burnley,1-0,Chester
Sat Mar 8 1986,Aldershot,1-2,Halifax Town
Sat Mar 8 1986,Peterborough United,3-1,Hartlepool United
Sat Mar 8 1986,Wrexham,1-3,Port Vale
