Date,Team 1,FT,Team 2
Sat Aug 28 1920,Merthyr Town,2-1,Crystal Palace
Sat Aug 28 1920,Queens Park Rangers,1-2,Watford
Sat Aug 28 1920,Millwall,2-0,Bristol Rovers
Sat Aug 28 1920,Swindon Town,9-1,Luton Town
Sat Aug 28 1920,Exeter City,3-0,Brentford
Sat Aug 28 1920,Portsmouth,3-0,Swansea City
Sat Aug 28 1920,Southend United,2-0,Brighton & Hove Albion
Sat Aug 28 1920,Newport County,0-1,Reading
Sat Aug 28 1920,Grimsby Town,2-0,Northampton Town
Sat Aug 28 1920,Gillingham,1-1,Southampton
Sat Aug 28 1920,Plymouth Argyle,1-1,Norwich City
Mon Aug 30 1920,Luton Town,2-2,Portsmouth
Mon Aug 30 1920,Brentford,1-0,Millwall
Mon Aug 30 1920,Southampton,4-0,Swindon Town
Mon Aug 30 1920,Grimsby Town,1-0,Southend United
Wed Sep 1 1920,Brighton & Hove Albion,0-0,Merthyr Town
Wed Sep 1 1920,Bristol Rovers,3-2,Newport County
Wed Sep 1 1920,Crystal Palace,0-0,Plymouth Argyle
Wed Sep 1 1920,Reading,1-2,Gillingham
Wed Sep 1 1920,Exeter City,1-1,Norwich City
Thu Sep 2 1920,Queens Park Rangers,1-2,Northampton Town
Thu Sep 2 1920,Swansea City,2-1,Watford
Sat Sep 4 1920,Norwich City,0-0,Plymouth Argyle
Sat Sep 4 1920,Swansea City,0-0,Portsmouth
Sat Sep 4 1920,Luton Town,2-0,Swindon Town
Sat Sep 4 1920,Crystal Palace,3-0,Merthyr Town
Sat Sep 4 1920,Bristol Rovers,1-2,Millwall
Sat Sep 4 1920,Brentford,0-0,Exeter City
Sat Sep 4 1920,Northampton Town,4-1,Grimsby Town
Sat Sep 4 1920,Reading,4-0,Newport County
Sat Sep 4 1920,Southampton,3-0,Gillingham
Sat Sep 4 1920,Watford,0-2,Queens Park Rangers
Sat Sep 4 1920,Brighton & Hove Albion,1-0,Southend United
Mon Sep 6 1920,Swindon Town,3-2,Southampton
Mon Sep 6 1920,Millwall,0-0,Brentford
Mon Sep 6 1920,Northampton Town,0-3,Queens Park Rangers
Mon Sep 6 1920,Southend United,3-1,Grimsby Town
Mon Sep 6 1920,Merthyr Town,4-1,Brighton & Hove Albion
Wed Sep 8 1920,Watford,3-0,Swansea City
Wed Sep 8 1920,Gillingham,1-0,Reading
Wed Sep 8 1920,Norwich City,0-0,Exeter City
Wed Sep 8 1920,Portsmouth,3-0,Luton Town
Wed Sep 8 1920,Plymouth Argyle,0-1,Crystal Palace
Thu Sep 9 1920,Newport County,0-2,Bristol Rovers
Sat Sep 11 1920,Queens Park Rangers,2-0,Reading
Sat Sep 11 1920,Southend United,1-3,Swindon Town
Sat Sep 11 1920,Plymouth Argyle,5-1,Newport County
Sat Sep 11 1920,Bristol Rovers,2-0,Grimsby Town
Sat Sep 11 1920,Exeter City,4-0,Millwall
Sat Sep 11 1920,Norwich City,0-1,Crystal Palace
Sat Sep 11 1920,Northampton Town,0-1,Watford
Sat Sep 11 1920,Gillingham,0-0,Merthyr Town
Sat Sep 11 1920,Luton Town,3-0,Swansea City
Sat Sep 11 1920,Southampton,2-0,Portsmouth
Sat Sep 11 1920,Brentford,2-0,Brighton & Hove Albion
Mon Sep 13 1920,Northampton Town,0-2,Millwall
Wed Sep 15 1920,Gillingham,1-1,Portsmouth
Thu Sep 16 1920,Swansea City,5-2,Norwich City
Sat Sep 18 1920,Reading,0-0,Queens Park Rangers
Sat Sep 18 1920,Grimsby Town,3-1,Bristol Rovers
Sat Sep 18 1920,Brighton & Hove Albion,4-0,Brentford
Sat Sep 18 1920,Merthyr Town,6-1,Gillingham
Sat Sep 18 1920,Millwall,2-0,Exeter City
Sat Sep 18 1920,Crystal Palace,1-0,Norwich City
Sat Sep 18 1920,Portsmouth,0-1,Southampton
Sat Sep 18 1920,Swindon Town,3-0,Southend United
Sat Sep 18 1920,Newport County,0-0,Plymouth Argyle
Sat Sep 18 1920,Watford,7-1,Northampton Town
Sat Sep 18 1920,Swansea City,1-1,Luton Town
Sat Sep 25 1920,Plymouth Argyle,3-1,Gillingham
Sat Sep 25 1920,Exeter City,0-1,Newport County
Sat Sep 25 1920,Reading,4-1,Grimsby Town
Sat Sep 25 1920,Norwich City,0-1,Southampton
Sat Sep 25 1920,Brentford,0-4,Crystal Palace
Sat Sep 25 1920,Queens Park Rangers,4-1,Luton Town
Sat Sep 25 1920,Watford,3-0,Southend United
Sat Sep 25 1920,Swindon Town,3-0,Merthyr Town
Sat Sep 25 1920,Northampton Town,2-0,Swansea City
Sat Sep 25 1920,Bristol Rovers,3-1,Brighton & Hove Albion
Sat Sep 25 1920,Portsmouth,0-0,Millwall
Wed Sep 29 1920,Brighton & Hove Albion,1-3,Grimsby Town
Sat Oct 2 1920,Brighton & Hove Albion,2-0,Bristol Rovers
Sat Oct 2 1920,Southampton,1-0,Norwich City
Sat Oct 2 1920,Grimsby Town,2-0,Reading
Sat Oct 2 1920,Merthyr Town,2-2,Swindon Town
Sat Oct 2 1920,Crystal Palace,4-2,Brentford
Sat Oct 2 1920,Gillingham,0-1,Plymouth Argyle
Sat Oct 2 1920,Swansea City,2-2,Northampton Town
Sat Oct 2 1920,Luton Town,2-1,Queens Park Rangers
Sat Oct 2 1920,Newport County,2-0,Exeter City
Sat Oct 2 1920,Southend United,4-1,Watford
Sat Oct 2 1920,Millwall,1-0,Portsmouth
Sat Oct 9 1920,Bristol Rovers,2-1,Crystal Palace
Sat Oct 9 1920,Exeter City,2-1,Gillingham
Sat Oct 9 1920,Northampton Town,1-0,Portsmouth
Sat Oct 9 1920,Luton Town,3-1,Grimsby Town
Sat Oct 9 1920,Norwich City,0-0,Brentford
Sat Oct 9 1920,Newport County,3-1,Millwall
Sat Oct 9 1920,Merthyr Town,2-0,Watford
Sat Oct 9 1920,Southampton,3-0,Swansea City
Sat Oct 9 1920,Reading,0-1,Brighton & Hove Albion
Sat Oct 9 1920,Queens Park Rangers,2-0,Southend United
Sat Oct 9 1920,Plymouth Argyle,0-0,Swindon Town
Sat Oct 16 1920,Grimsby Town,0-1,Luton Town
Sat Oct 16 1920,Millwall,1-0,Newport County
Sat Oct 16 1920,Portsmouth,2-0,Northampton Town
Sat Oct 16 1920,Watford,1-0,Merthyr Town
Sat Oct 16 1920,Southend United,1-0,Queens Park Rangers
Sat Oct 16 1920,Crystal Palace,3-0,Bristol Rovers
