Date,Team 1,FT,Team 2
Sat Aug 28 1926,Swansea City,3-0,Reading
Sat Aug 28 1926,South Shields,5-0,Notts County
Sat Aug 28 1926,Nottingham Forest,2-0,Blackpool
Sat Aug 28 1926,Chelsea,3-0,Middlesbrough
Sat Aug 28 1926,Darlington,0-1,Oldham Athletic
Sat Aug 28 1926,Barnsley,2-1,Grimsby Town
Sat Aug 28 1926,Manchester City,4-2,Fulham
Sat Aug 28 1926,Portsmouth,3-1,Southampton
Sat Aug 28 1926,Preston North End,2-2,Leyton Orient
Sat Aug 28 1926,Bradford City,1-2,Port Vale
Sat Aug 28 1926,Hull City,1-0,Wolverhampton Wanderers
Mon Aug 30 1926,Hull City,2-0,South Shields
Mon Aug 30 1926,Barnsley,0-1,Oldham Athletic
Mon Aug 30 1926,Darlington,4-3,Port Vale
Mon Aug 30 1926,Preston North End,4-1,Notts County
Mon Aug 30 1926,Grimsby Town,0-1,Swansea City
Mon Aug 30 1926,Wolverhampton Wanderers,0-3,Chelsea
Mon Aug 30 1926,Southampton,2-1,Middlesbrough
Mon Aug 30 1926,Fulham,2-1,Nottingham Forest
Mon Aug 30 1926,Blackpool,3-1,Reading
Wed Sep 1 1926,Manchester City,4-0,Portsmouth
Thu Sep 2 1926,Leyton Orient,1-1,Bradford City
Sat Sep 4 1926,Middlesbrough,0-2,Preston North End
Sat Sep 4 1926,Wolverhampton Wanderers,2-2,Swansea City
Sat Sep 4 1926,Southampton,0-0,Bradford City
Sat Sep 4 1926,Leyton Orient,1-0,South Shields
Sat Sep 4 1926,Reading,4-0,Nottingham Forest
Sat Sep 4 1926,Grimsby Town,2-2,Manchester City
Sat Sep 4 1926,Notts County,1-0,Hull City
Sat Sep 4 1926,Oldham Athletic,1-0,Portsmouth
Sat Sep 4 1926,Fulham,2-1,Darlington
Sat Sep 4 1926,Port Vale,0-0,Chelsea
Sat Sep 4 1926,Blackpool,6-1,Barnsley
Mon Sep 6 1926,Chelsea,2-0,Notts County
Mon Sep 6 1926,Oldham Athletic,1-2,Manchester City
Mon Sep 6 1926,Nottingham Forest,1-1,Grimsby Town
Wed Sep 8 1926,Reading,0-1,Blackpool
Wed Sep 8 1926,Bradford City,1-3,Leyton Orient
Sat Sep 11 1926,South Shields,0-0,Middlesbrough
Sat Sep 11 1926,Portsmouth,2-0,Fulham
Sat Sep 11 1926,Manchester City,2-1,Blackpool
Sat Sep 11 1926,Bradford City,0-1,Oldham Athletic
Sat Sep 11 1926,Darlington,2-3,Grimsby Town
Sat Sep 11 1926,Chelsea,2-3,Southampton
Sat Sep 11 1926,Barnsley,2-2,Reading
Sat Sep 11 1926,Preston North End,4-4,Port Vale
Sat Sep 11 1926,Hull City,4-0,Leyton Orient
Sat Sep 11 1926,Wolverhampton Wanderers,0-1,Notts County
Sat Sep 11 1926,Nottingham Forest,2-2,Swansea City
Mon Sep 13 1926,Fulham,1-0,Barnsley
Mon Sep 13 1926,Wolverhampton Wanderers,1-2,Preston North End
Mon Sep 13 1926,Swansea City,1-1,Grimsby Town
Mon Sep 13 1926,Notts County,5-0,Chelsea
Mon Sep 13 1926,Southampton,2-2,Port Vale
Wed Sep 15 1926,Reading,0-1,Hull City
Sat Sep 18 1926,Southampton,1-1,Preston North End
Sat Sep 18 1926,Fulham,1-1,Oldham Athletic
Sat Sep 18 1926,Port Vale,4-2,South Shields
Sat Sep 18 1926,Middlesbrough,2-0,Hull City
Sat Sep 18 1926,Reading,1-0,Manchester City
Sat Sep 18 1926,Grimsby Town,0-0,Portsmouth
Sat Sep 18 1926,Notts County,1-2,Nottingham Forest
Sat Sep 18 1926,Swansea City,5-2,Barnsley
Sat Sep 18 1926,Blackpool,1-1,Darlington
Sat Sep 18 1926,Bradford City,0-1,Chelsea
Sat Sep 18 1926,Leyton Orient,2-0,Wolverhampton Wanderers
Mon Sep 20 1926,Port Vale,3-2,Darlington
Mon Sep 20 1926,Swansea City,2-0,Blackpool
Mon Sep 20 1926,Hull City,1-1,Reading
Wed Sep 22 1926,Manchester City,3-0,Oldham Athletic
Wed Sep 22 1926,Middlesbrough,4-3,Bradford City
Sat Sep 25 1926,Manchester City,3-1,Swansea City
Sat Sep 25 1926,Preston North End,3-2,Bradford City
Sat Sep 25 1926,Darlington,4-2,Reading
Sat Sep 25 1926,Barnsley,0-2,Nottingham Forest
Sat Sep 25 1926,South Shields,1-2,Southampton
Sat Sep 25 1926,Notts County,3-1,Leyton Orient
Sat Sep 25 1926,Oldham Athletic,3-1,Grimsby Town
Sat Sep 25 1926,Portsmouth,5-0,Blackpool
Sat Sep 25 1926,Chelsea,2-2,Fulham
Sat Sep 25 1926,Wolverhampton Wanderers,1-2,Middlesbrough
Sat Sep 25 1926,Hull City,0-0,Port Vale
Mon Sep 27 1926,Port Vale,3-1,Southampton
Mon Sep 27 1926,Preston North End,2-0,Wolverhampton Wanderers
Wed Sep 29 1926,Bradford City,0-1,Middlesbrough
Sat Oct 2 1926,Blackpool,2-0,Oldham Athletic
Sat Oct 2 1926,Swansea City,5-1,Darlington
Sat Oct 2 1926,Leyton Orient,0-1,Barnsley
Sat Oct 2 1926,Nottingham Forest,3-3,Manchester City
Sat Oct 2 1926,Reading,1-2,Portsmouth
Sat Oct 2 1926,Southampton,0-1,Hull City
Sat Oct 2 1926,Bradford City,3-1,South Shields
Sat Oct 2 1926,Middlesbrough,4-2,Notts County
Sat Oct 2 1926,Chelsea,2-1,Preston North End
Sat Oct 2 1926,Grimsby Town,2-0,Fulham
Sat Oct 2 1926,Port Vale,1-1,Wolverhampton Wanderers
Thu Oct 7 1926,Nottingham Forest,2-0,Fulham
Sat Oct 9 1926,Portsmouth,1-0,Swansea City
Sat Oct 9 1926,Manchester City,1-1,Barnsley
Sat Oct 9 1926,Oldham Athletic,3-1,Reading
Sat Oct 9 1926,Wolverhampton Wanderers,2-2,Southampton
Sat Oct 9 1926,Darlington,4-2,Nottingham Forest
Sat Oct 9 1926,Leyton Orient,2-3,Middlesbrough
Sat Oct 9 1926,Preston North End,3-2,Grimsby Town
