Date,Team 1,Team 2,FT,HT
2009-12-12,Dundee,Ayr,3-1,1-1
2009-12-12,Dunfermline,Ross County,3-3,3-2
2009-12-12,Inverness C,Raith Rvs,1-0,1-0
2009-12-12,Morton,Queen of Sth,1-2,1-1
2009-12-15,Raith Rvs,Airdrie Utd,1-1,1-0
2009-12-19,Dundee,Morton,3-1,0-0
2009-12-19,Dunfermline,Inverness C,0-0,0-0
2009-12-19,Ross County,Airdrie Utd,5-3,2-2
2009-12-26,Inverness C,Dundee,1-1,0-1
2009-12-26,Partick,Queen of Sth,2-2,1-0
2010-01-03,Dundee,Airdrie Utd,0-1,0-1
2010-01-04,Partick,Morton,1-0,0-0
2010-01-16,Raith Rvs,Partick,1-0,0-0
2010-01-17,Dundee,Dunfermline,3-2,2-1
2010-01-23,Airdrie Utd,Inverness C,0-1,0-1
2010-01-23,Partick,Dunfermline,1-4,0-0
2010-01-23,Queen of Sth,Dundee,1-1,1-0
2010-01-23,Raith Rvs,Morton,1-2,0-1
2010-01-23,Ross County,Ayr,1-0,0-0
2010-01-30,Dundee,Ross County,0-1,0-1
2010-01-30,Inverness C,Partick,2-1,1-1
2010-02-13,Partick,Airdrie Utd,2-0,2-0
2010-02-13,Queen of Sth,Morton,1-2,0-2
2010-02-13,Raith Rvs,Inverness C,0-4,0-0
2010-02-13,Ross County,Dunfermline,2-2,0-2
2010-02-16,Queen of Sth,Ayr,3-0,1-0
2010-02-20,Dundee,Partick,1-0,1-0
2010-02-20,Dunfermline,Ayr,0-1,0-1
2010-02-27,Inverness C,Ayr,3-3,1-2
2010-02-27,Morton,Dunfermline,1-2,0-0
2010-02-27,Partick,Ross County,2-1,1-0
2010-03-06,Ayr,Morton,2-0,1-0
2010-03-06,Dundee,Inverness C,2-2,0-0
2010-03-06,Dunfermline,Airdrie Utd,2-0,0-0
2010-03-06,Queen of Sth,Partick,1-0,0-0
2010-03-06,Ross County,Raith Rvs,1-0,0-0
2010-03-09,Airdrie Utd,Dunfermline,1-1,1-0
2010-03-09,Inverness C,Queen of Sth,3-1,1-0
2010-03-09,Raith Rvs,Ross County,2-1,0-1
2010-03-10,Ayr,Partick,1-0,1-0
2010-03-13,Airdrie Utd,Ayr,1-1,0-0
2010-03-13,Dunfermline,Queen of Sth,3-1,2-0
2010-03-13,Inverness C,Morton,1-0,0-0
2010-03-16,Dunfermline,Raith Rvs,2-1,1-0
2010-03-17,Ayr,Dundee,1-1,1-1
2010-03-17,Morton,Airdrie Utd,2-1,1-0
2010-03-20,Airdrie Utd,Dundee,3-0,0-0
2010-03-20,Ayr,Queen of Sth,3-0,1-0
2010-03-20,Morton,Partick,1-0,0-0
2010-03-20,Raith Rvs,Dunfermline,1-2,0-0
2010-03-20,Ross County,Inverness C,0-0,0-0
2010-03-23,Dundee,Queen of Sth,1-1,1-0
2010-03-23,Dunfermline,Partick,1-2,1-1
2010-03-23,Inverness C,Airdrie Utd,4-0,2-0
2010-03-23,Morton,Raith Rvs,1-1,0-0
2010-03-27,Airdrie Utd,Morton,3-0,1-0
2010-03-27,Partick,Inverness C,0-1,0-1
2010-03-27,Queen of Sth,Dunfermline,2-0,1-0
2010-03-27,Raith Rvs,Ayr,1-1,0-1
2010-03-27,Ross County,Dundee,1-1,0-0
2010-03-30,Dunfermline,Dundee,2-1,2-0
2010-03-30,Inverness C,Ross County,3-0,3-0
2010-03-30,Morton,Ayr,1-0,0-0
2010-04-03,Airdrie Utd,Partick,2-0,0-0
2010-04-03,Dundee,Ayr,3-0,2-0
2010-04-03,Dunfermline,Ross County,1-2,0-2
2010-04-03,Inverness C,Raith Rvs,4-3,2-1
2010-04-03,Morton,Queen of Sth,3-3,2-1
2010-04-06,Morton,Inverness C,0-2,0-1
2010-04-06,Ross County,Queen of Sth,1-1,0-0
2010-04-07,Ayr,Raith Rvs,0-2,0-2
2010-04-10,Ayr,Dunfermline,1-2,1-1
2010-04-10,Partick,Dundee,0-1,0-0
2010-04-10,Queen of Sth,Inverness C,1-3,1-1
2010-04-12,Airdrie Utd,Queen of Sth,0-1,0-0
2010-04-13,Morton,Ross County,1-1,1-1
2010-04-14,Airdrie Utd,Raith Rvs,3-0,1-0
2010-04-17,Airdrie Utd,Ross County,1-1,0-0
2010-04-17,Inverness C,Dunfermline,2-0,0-0
2010-04-17,Morton,Dundee,2-2,1-0
2010-04-17,Partick,Ayr,0-1,0-0
2010-04-17,Queen of Sth,Raith Rvs,3-0,2-0
2010-04-19,Partick,Raith Rvs,0-0,0-0
2010-04-20,Queen of Sth,Ross County,1-0,0-0
2010-04-21,Ayr,Airdrie Utd,1-4,0-0
2010-04-21,Raith Rvs,Dundee,1-0,0-0
2010-04-24,Ayr,Inverness C,0-7,0-4
2010-04-24,Dundee,Raith Rvs,2-0,0-0
2010-04-24,Dunfermline,Morton,4-1,3-1
2010-04-24,Queen of Sth,Airdrie Utd,2-2,1-1
2010-04-24,Ross County,Partick,1-2,0-0
2010-04-26,Raith Rvs,Airdrie Utd,0-1,0-0
2010-04-26,Ross County,Morton,2-1,1-0
2010-04-28,Ayr,Ross County,0-1,0-1
2010-04-28,Raith Rvs,Queen of Sth,0-0,0-0
2010-05-01,Airdrie Utd,Dunfermline,0-1,0-1
2010-05-01,Inverness C,Dundee,1-0,1-0
2010-05-01,Morton,Ayr,2-1,0-1
2010-05-01,Partick,Queen of Sth,1-0,0-0
2010-05-01,Raith Rvs,Ross County,4-1,3-0
