Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 8 Aug 2009 (W32),Berwick Rangers (1),2-1,1-1,Annan Athletic (1)
?,(Sat) 8 Aug 2009 (W32),Montrose (1),1-1,0-0,Elgin City (1)
?,(Sat) 8 Aug 2009 (W32),Queen's Park (1),2-2,1-1,Forfar Athletic (1)
?,(Sat) 8 Aug 2009 (W32),Stranraer (1),1-1,1-0,Albion Rovers (1)
?,(Sat) 15 Aug 2009 (W33),Albion Rovers (2),2-1,1-1,Berwick Rangers (2)
?,(Sat) 15 Aug 2009 (W33),Annan Athletic (2),0-1,0-0,East Stirlingshire FC (1)
?,(Sat) 15 Aug 2009 (W33),Elgin City (2),0-1,0-1,Queen's Park (2)
?,(Sat) 15 Aug 2009 (W33),Forfar Athletic (2),1-0,1-0,Stranraer (2)
?,(Sat) 15 Aug 2009 (W33),Livingston FC (1),2-0,1-0,Montrose (2)
?,(Sat) 22 Aug 2009 (W34),Berwick Rangers (3),1-0,0-0,Livingston FC (2)
?,(Sat) 22 Aug 2009 (W34),East Stirlingshire FC (2),1-1,0-1,Elgin City (3)
?,(Sat) 22 Aug 2009 (W34),Montrose (3),1-2,0-1,Forfar Athletic (3)
?,(Sat) 22 Aug 2009 (W34),Stranraer (3),2-0,1-0,Annan Athletic (3)
?,(Sat) 29 Aug 2009 (W35),Albion Rovers (3),1-0,1-0,Livingston FC (3)
?,(Sat) 29 Aug 2009 (W35),Berwick Rangers (4),1-0,0-0,Queen's Park (3)
?,(Sat) 29 Aug 2009 (W35),Elgin City (4),1-1,0-1,Annan Athletic (4)
?,(Sat) 29 Aug 2009 (W35),Forfar Athletic (4),5-1,3-1,East Stirlingshire FC (3)
?,(Sat) 29 Aug 2009 (W35),Stranraer (4),2-0,1-0,Montrose (4)
?,(Sat) 12 Sep 2009 (W37),Annan Athletic (5),1-0,0-0,Forfar Athletic (5)
?,(Sat) 12 Sep 2009 (W37),East Stirlingshire FC (4),1-0,0-0,Queen's Park (4)
?,(Sat) 12 Sep 2009 (W37),Livingston FC (4),3-2,1-0,Elgin City (5)
?,(Sat) 12 Sep 2009 (W37),Montrose (5),0-0,0-0,Albion Rovers (4)
