Date,Team 1,FT,Team 2
Sat Aug 22 1959,Barrow,4-1,Darlington
Sat Aug 22 1959,Notts County,2-1,Chester
Sat Aug 22 1959,Millwall,3-0,Workington
Sat Aug 22 1959,Oldham Athletic,2-0,Bradford Park Avenue
Sat Aug 22 1959,Carlisle United,2-2,Crystal Palace
Sat Aug 22 1959,Hartlepool United,3-0,Aldershot
Sat Aug 22 1959,Gillingham,5-4,Gateshead
Sat Aug 22 1959,Watford,0-0,Stockport County
Sat Aug 22 1959,Southport,2-2,Rochdale
Sat Aug 22 1959,Exeter City,1-1,Northampton Town
Sat Aug 22 1959,Walsall,3-1,Crewe Alexandra
Sat Aug 22 1959,Torquay United,2-1,Doncaster Rovers
Mon Aug 24 1959,Oldham Athletic,1-0,Crystal Palace
Mon Aug 24 1959,Stockport County,1-0,Exeter City
Mon Aug 24 1959,Darlington,4-0,Aldershot
Mon Aug 24 1959,Gateshead,3-1,Barrow
Mon Aug 24 1959,Bradford Park Avenue,1-1,Watford
Tue Aug 25 1959,Walsall,2-2,Hartlepool United
Wed Aug 26 1959,Chester,0-1,Carlisle United
Wed Aug 26 1959,Crewe Alexandra,2-1,Notts County
Thu Aug 27 1959,Workington,1-1,Southport
Thu Aug 27 1959,Doncaster Rovers,0-0,Millwall
Thu Aug 27 1959,Rochdale,1-0,Gillingham
Thu Aug 27 1959,Northampton Town,3-0,Torquay United
Sat Aug 29 1959,Crewe Alexandra,1-0,Hartlepool United
Sat Aug 29 1959,Aldershot,6-1,Barrow
Sat Aug 29 1959,Doncaster Rovers,3-2,Northampton Town
Sat Aug 29 1959,Darlington,2-1,Gillingham
Sat Aug 29 1959,Crystal Palace,1-1,Notts County
Sat Aug 29 1959,Bradford Park Avenue,1-1,Carlisle United
Sat Aug 29 1959,Exeter City,2-0,Watford
Sat Aug 29 1959,Stockport County,3-1,Oldham Athletic
Sat Aug 29 1959,Rochdale,0-1,Millwall
Sat Aug 29 1959,Chester,1-3,Walsall
Sat Aug 29 1959,Workington,0-2,Torquay United
Sat Aug 29 1959,Gateshead,1-0,Southport
Mon Aug 31 1959,Millwall,1-1,Doncaster Rovers
Mon Aug 31 1959,Barrow,2-2,Gateshead
Mon Aug 31 1959,Hartlepool United,1-2,Walsall
Tue Sep 1 1959,Southport,2-2,Workington
Tue Sep 1 1959,Watford,1-0,Bradford Park Avenue
Tue Sep 1 1959,Carlisle United,2-1,Chester
Wed Sep 2 1959,Exeter City,2-1,Stockport County
Wed Sep 2 1959,Torquay United,5-3,Northampton Town
Wed Sep 2 1959,Crystal Palace,3-2,Oldham Athletic
Wed Sep 2 1959,Aldershot,3-0,Darlington
Thu Sep 3 1959,Notts County,4-1,Crewe Alexandra
Thu Sep 3 1959,Gillingham,2-0,Rochdale
Sat Sep 5 1959,Gillingham,3-1,Aldershot
Sat Sep 5 1959,Oldham Athletic,1-2,Exeter City
Sat Sep 5 1959,Torquay United,1-1,Rochdale
Sat Sep 5 1959,Millwall,4-0,Gateshead
Sat Sep 5 1959,Hartlepool United,2-3,Chester
Sat Sep 5 1959,Walsall,3-0,Crystal Palace
Sat Sep 5 1959,Notts County,0-1,Bradford Park Avenue
Sat Sep 5 1959,Barrow,0-0,Crewe Alexandra
Sat Sep 5 1959,Doncaster Rovers,1-0,Watford
Sat Sep 5 1959,Northampton Town,0-0,Workington
Sat Sep 5 1959,Carlisle United,0-4,Stockport County
Sat Sep 5 1959,Southport,0-1,Darlington
Mon Sep 7 1959,Hartlepool United,2-2,Oldham Athletic
Mon Sep 7 1959,Bradford Park Avenue,1-1,Millwall
Mon Sep 7 1959,Stockport County,0-1,Crystal Palace
Mon Sep 7 1959,Chester,1-0,Exeter City
Mon Sep 7 1959,Gateshead,0-0,Notts County
Tue Sep 8 1959,Doncaster Rovers,1-4,Barrow
Tue Sep 8 1959,Rochdale,2-0,Darlington
Wed Sep 9 1959,Torquay United,4-0,Southport
Wed Sep 9 1959,Crewe Alexandra,1-3,Watford
Thu Sep 10 1959,Workington,3-3,Aldershot
Thu Sep 10 1959,Northampton Town,2-1,Gillingham
Thu Sep 10 1959,Walsall,0-1,Carlisle United
Sat Sep 12 1959,Crystal Palace,5-2,Hartlepool United
Sat Sep 12 1959,Gateshead,0-2,Torquay United
Sat Sep 12 1959,Watford,6-0,Oldham Athletic
Sat Sep 12 1959,Stockport County,3-1,Notts County
Sat Sep 12 1959,Bradford Park Avenue,1-3,Walsall
Sat Sep 12 1959,Barrow,0-1,Gillingham
Sat Sep 12 1959,Rochdale,2-2,Northampton Town
Sat Sep 12 1959,Aldershot,0-0,Southport
Sat Sep 12 1959,Exeter City,1-3,Carlisle United
Sat Sep 12 1959,Darlington,1-1,Millwall
Sat Sep 12 1959,Chester,0-0,Crewe Alexandra
Sat Sep 12 1959,Workington,2-0,Doncaster Rovers
Mon Sep 14 1959,Barrow,1-1,Doncaster Rovers
Mon Sep 14 1959,Millwall,2-0,Bradford Park Avenue
Tue Sep 15 1959,Oldham Athletic,1-2,Hartlepool United
Tue Sep 15 1959,Watford,2-0,Crewe Alexandra
Tue Sep 15 1959,Southport,1-2,Torquay United
Tue Sep 15 1959,Carlisle United,1-1,Walsall
Wed Sep 16 1959,Aldershot,3-1,Workington
Wed Sep 16 1959,Darlington,0-0,Rochdale
Wed Sep 16 1959,Gillingham,2-1,Northampton Town
Wed Sep 16 1959,Crystal Palace,3-1,Stockport County
Thu Sep 17 1959,Notts County,4-0,Gateshead
Thu Sep 17 1959,Exeter City,2-0,Chester
Sat Sep 19 1959,Gillingham,3-1,Chester
Sat Sep 19 1959,Notts County,3-0,Exeter City
Sat Sep 19 1959,Carlisle United,1-0,Watford
Sat Sep 19 1959,Millwall,2-0,Aldershot
Sat Sep 19 1959,Doncaster Rovers,2-1,Rochdale
Sat Sep 19 1959,Workington,2-0,Oldham Athletic
Sat Sep 19 1959,Southport,1-0,Barrow
Sat Sep 19 1959,Northampton Town,2-0,Gateshead
Sat Sep 19 1959,Crewe Alexandra,1-1,Crystal Palace
Sat Sep 19 1959,Torquay United,1-2,Darlington
Sat Sep 19 1959,Hartlepool United,3-0,Bradford Park Avenue
Sat Sep 19 1959,Walsall,3-1,Stockport County
Mon Sep 21 1959,Hartlepool United,2-4,Notts County
Mon Sep 21 1959,Aldershot,3-2,Gateshead
Mon Sep 21 1959,Northampton Town,0-3,Millwall
Mon Sep 21 1959,Bradford Park Avenue,1-0,Exeter City
Mon Sep 21 1959,Stockport County,0-1,Torquay United
Tue Sep 22 1959,Walsall,1-0,Darlington
Tue Sep 22 1959,Rochdale,4-1,Barrow
Wed Sep 23 1959,Crewe Alexandra,3-0,Carlisle United
Wed Sep 23 1959,Crystal Palace,8-1,Watford
Wed Sep 23 1959,Chester,0-0,Oldham Athletic
Thu Sep 24 1959,Doncaster Rovers,5-0,Southport
Thu Sep 24 1959,Workington,1-1,Gillingham
Sat Sep 26 1959,Aldershot,1-3,Torquay United
Sat Sep 26 1959,Stockport County,2-1,Hartlepool United
Sat Sep 26 1959,Gillingham,4-1,Southport
Sat Sep 26 1959,Darlington,3-2,Northampton Town
Sat Sep 26 1959,Barrow,2-2,Millwall
Sat Sep 26 1959,Oldham Athletic,0-1,Carlisle United
Sat Sep 26 1959,Gateshead,5-0,Doncaster Rovers
Sat Sep 26 1959,Exeter City,1-2,Walsall
Sat Sep 26 1959,Watford,4-2,Notts County
Sat Sep 26 1959,Bradford Park Avenue,2-2,Crewe Alexandra
Sat Sep 26 1959,Rochdale,1-1,Workington
Sat Sep 26 1959,Crystal Palace,3-4,Chester
Mon Sep 28 1959,Gateshead,4-1,Aldershot
Mon Sep 28 1959,Millwall,2-1,Northampton Town
Mon Sep 28 1959,Barrow,3-0,Rochdale
Tue Sep 29 1959,Oldham Athletic,0-0,Chester
Tue Sep 29 1959,Watford,4-2,Crystal Palace
Tue Sep 29 1959,Carlisle United,4-2,Crewe Alexandra
Wed Sep 30 1959,Gillingham,2-2,Workington
Wed Sep 30 1959,Exeter City,3-1,Bradford Park Avenue
Wed Sep 30 1959,Torquay United,4-0,Stockport County
Wed Sep 30 1959,Darlington,0-2,Walsall
Thu Oct 1 1959,Notts County,4-0,Hartlepool United
Sat Oct 3 1959,Millwall,3-3,Gillingham
Sat Oct 3 1959,Chester,1-1,Bradford Park Avenue
Sat Oct 3 1959,Northampton Town,2-0,Aldershot
Sat Oct 3 1959,Hartlepool United,4-3,Exeter City
Sat Oct 3 1959,Workington,1-1,Gateshead
Sat Oct 3 1959,Southport,3-1,Crystal Palace
Sat Oct 3 1959,Doncaster Rovers,0-1,Darlington
Sat Oct 3 1959,Notts County,3-1,Oldham Athletic
Sat Oct 3 1959,Torquay United,3-2,Barrow
Sat Oct 3 1959,Crewe Alexandra,4-2,Stockport County
Sat Oct 3 1959,Walsall,3-4,Watford
Sat Oct 3 1959,Rochdale,3-0,Carlisle United
Mon Oct 5 1959,Stockport County,3-0,Chester
Mon Oct 5 1959,Millwall,2-2,Southport
Mon Oct 5 1959,Gateshead,1-2,Rochdale
Tue Oct 6 1959,Carlisle United,2-0,Notts County
Wed Oct 7 1959,Exeter City,2-4,Crewe Alexandra
Wed Oct 7 1959,Gillingham,1-0,Torquay United
Wed Oct 7 1959,Aldershot,1-1,Doncaster Rovers
Wed Oct 7 1959,Bradford Park Avenue,3-1,Crystal Palace
Wed Oct 7 1959,Darlington,0-3,Workington
Sat Oct 10 1959,Hartlepool United,3-0,Gateshead
Sat Oct 10 1959,Notts County,2-0,Workington
Sat Oct 10 1959,Bradford Park Avenue,3-0,Gillingham
Sat Oct 10 1959,Oldham Athletic,0-1,Northampton Town
Sat Oct 10 1959,Crewe Alexandra,5-0,Darlington
Sat Oct 10 1959,Walsall,4-2,Rochdale
Sat Oct 10 1959,Watford,0-1,Torquay United
Sat Oct 10 1959,Stockport County,1-0,Southport
Sat Oct 10 1959,Exeter City,2-2,Millwall
Sat Oct 10 1959,Carlisle United,2-0,Doncaster Rovers
Sat Oct 10 1959,Chester,5-1,Aldershot
Sat Oct 10 1959,Crystal Palace,9-0,Barrow
Tue Oct 13 1959,Walsall,2-1,Oldham Athletic
Tue Oct 13 1959,Rochdale,2-0,Gateshead
Tue Oct 13 1959,Watford,7-2,Hartlepool United
Wed Oct 14 1959,Crewe Alexandra,1-1,Exeter City
Wed Oct 14 1959,Chester,1-2,Stockport County
Thu Oct 15 1959,Workington,1-1,Darlington
Thu Oct 15 1959,Notts County,2-1,Carlisle United
Thu Oct 15 1959,Doncaster Rovers,1-2,Aldershot
Sat Oct 17 1959,Torquay United,4-1,Oldham Athletic
Sat Oct 17 1959,Doncaster Rovers,0-4,Notts County
Sat Oct 17 1959,Southport,3-2,Exeter City
Sat Oct 17 1959,Workington,0-3,Walsall
Sat Oct 17 1959,Barrow,3-3,Bradford Park Avenue
Sat Oct 17 1959,Gillingham,0-2,Stockport County
Sat Oct 17 1959,Northampton Town,2-2,Carlisle United
Sat Oct 17 1959,Darlington,0-0,Chester
Sat Oct 17 1959,Aldershot,1-0,Crystal Palace
Sat Oct 17 1959,Millwall,2-2,Watford
Sat Oct 17 1959,Rochdale,2-0,Hartlepool United
Sat Oct 17 1959,Gateshead,4-2,Crewe Alexandra
Sat Oct 24 1959,Oldham Athletic,1-1,Millwall
Sat Oct 24 1959,Watford,2-1,Southport
Sat Oct 24 1959,Exeter City,2-0,Gillingham
Sat Oct 24 1959,Notts County,2-1,Northampton Town
Sat Oct 24 1959,Walsall,5-2,Doncaster Rovers
Sat Oct 24 1959,Crewe Alexandra,1-3,Rochdale
Sat Oct 24 1959,Carlisle United,2-0,Torquay United
Sat Oct 24 1959,Bradford Park Avenue,3-2,Aldershot
Sat Oct 24 1959,Crystal Palace,2-0,Darlington
Sat Oct 24 1959,Stockport County,1-0,Barrow
Sat Oct 24 1959,Chester,4-2,Gateshead
Sat Oct 24 1959,Hartlepool United,1-4,Workington
Wed Oct 28 1959,Crystal Palace,1-2,Millwall
Sat Oct 31 1959,Rochdale,0-0,Chester
Sat Oct 31 1959,Darlington,4-3,Bradford Park Avenue
Sat Oct 31 1959,Millwall,1-1,Carlisle United
Sat Oct 31 1959,Torquay United,3-1,Notts County
Sat Oct 31 1959,Barrow,3-3,Exeter City
Sat Oct 31 1959,Gillingham,2-0,Watford
Sat Oct 31 1959,Workington,5-0,Crewe Alexandra
Sat Oct 31 1959,Southport,1-0,Oldham Athletic
Sat Oct 31 1959,Doncaster Rovers,5-1,Hartlepool United
Sat Oct 31 1959,Northampton Town,0-1,Walsall
Sat Oct 31 1959,Gateshead,0-2,Crystal Palace
Sat Oct 31 1959,Aldershot,1-0,Stockport County
Sat Nov 7 1959,Walsall,3-2,Torquay United
Sat Nov 7 1959,Stockport County,1-0,Darlington
Sat Nov 7 1959,Crystal Palace,4-0,Rochdale
Sat Nov 7 1959,Watford,2-0,Barrow
Sat Nov 7 1959,Notts County,2-1,Millwall
Sat Nov 7 1959,Bradford Park Avenue,4-2,Gateshead
Sat Nov 7 1959,Carlisle United,1-0,Southport
Sat Nov 7 1959,Exeter City,3-1,Aldershot
Sat Nov 7 1959,Chester,3-1,Workington
Sat Nov 7 1959,Oldham Athletic,3-1,Gillingham
Sat Nov 7 1959,Hartlepool United,1-4,Northampton Town
Sat Nov 7 1959,Crewe Alexandra,2-0,Doncaster Rovers
Sat Nov 21 1959,Oldham Athletic,0-1,Aldershot
Sat Nov 21 1959,Stockport County,2-1,Rochdale
Sat Nov 21 1959,Bradford Park Avenue,3-2,Workington
Sat Nov 21 1959,Notts County,3-1,Gillingham
Sat Nov 21 1959,Carlisle United,0-1,Barrow
Sat Nov 21 1959,Walsall,8-0,Southport
Sat Nov 21 1959,Watford,2-1,Darlington
Sat Nov 21 1959,Chester,1-1,Northampton Town
Sat Nov 21 1959,Crewe Alexandra,1-2,Torquay United
Sat Nov 21 1959,Hartlepool United,0-2,Millwall
Sat Nov 21 1959,Exeter City,2-1,Gateshead
Sat Nov 21 1959,Crystal Palace,4-0,Doncaster Rovers
Sat Nov 28 1959,Torquay United,1-2,Chester
Sat Nov 28 1959,Doncaster Rovers,2-0,Bradford Park Avenue
Sat Nov 28 1959,Millwall,1-4,Crewe Alexandra
Sat Nov 28 1959,Barrow,4-3,Notts County
Sat Nov 28 1959,Northampton Town,0-2,Crystal Palace
Sat Nov 28 1959,Aldershot,0-2,Carlisle United
Sat Nov 28 1959,Gateshead,1-3,Watford
Sat Nov 28 1959,Darlington,1-3,Oldham Athletic
