Date,Team 1,FT,Team 2
Sat Aug 22 1959,Queens Park Rangers,2-0,Swindon Town
Sat Aug 22 1959,Tranmere Rovers,5-1,Accrington Stanley
Sat Aug 22 1959,Grimsby Town,5-1,Chesterfield
Sat Aug 22 1959,Reading,2-3,Port Vale
Sat Aug 22 1959,Wrexham,0-0,Newport County
Sat Aug 22 1959,Bradford City,2-0,York City
Sat Aug 22 1959,Barnsley,1-2,Brentford
Sat Aug 22 1959,Southampton,2-2,Norwich City
Sat Aug 22 1959,Halifax Town,2-1,Southend United
Sat Aug 22 1959,Shrewsbury Town,0-0,AFC Bournemouth
Sat Aug 22 1959,Coventry City,2-0,Mansfield Town
Sat Aug 22 1959,Bury,3-1,Colchester United
Mon Aug 24 1959,Colchester United,2-2,Grimsby Town
Mon Aug 24 1959,Newport County,3-2,Reading
Mon Aug 24 1959,Port Vale,1-0,AFC Bournemouth
Mon Aug 24 1959,Coventry City,0-1,Halifax Town
Mon Aug 24 1959,Accrington Stanley,2-2,Shrewsbury Town
Mon Aug 24 1959,Mansfield Town,0-0,Bradford City
Mon Aug 24 1959,Southend United,3-2,Queens Park Rangers
Mon Aug 24 1959,York City,1-0,Bury
Mon Aug 24 1959,Chesterfield,3-2,Southampton
Tue Aug 25 1959,Brentford,3-1,Wrexham
Wed Aug 26 1959,Norwich City,3-0,Tranmere Rovers
Wed Aug 26 1959,Swindon Town,1-1,Barnsley
Sat Aug 29 1959,Swindon Town,5-3,Bradford City
Sat Aug 29 1959,Port Vale,0-3,Shrewsbury Town
Sat Aug 29 1959,Accrington Stanley,2-2,Wrexham
Sat Aug 29 1959,Brentford,2-2,Southampton
Sat Aug 29 1959,Chesterfield,0-4,Queens Park Rangers
Sat Aug 29 1959,York City,1-1,Coventry City
Sat Aug 29 1959,Newport County,0-2,Grimsby Town
Sat Aug 29 1959,AFC Bournemouth,2-1,Tranmere Rovers
Sat Aug 29 1959,Colchester United,2-2,Barnsley
Sat Aug 29 1959,Southend United,0-4,Bury
Sat Aug 29 1959,Norwich City,4-2,Reading
Sat Aug 29 1959,Mansfield Town,1-1,Halifax Town
Mon Aug 31 1959,Queens Park Rangers,0-0,Southend United
Mon Aug 31 1959,Shrewsbury Town,5-0,Accrington Stanley
Mon Aug 31 1959,Halifax Town,2-2,Coventry City
Mon Aug 31 1959,Tranmere Rovers,0-0,Norwich City
Tue Sep 1 1959,Bury,2-0,York City
Tue Sep 1 1959,Bradford City,4-1,Mansfield Town
Tue Sep 1 1959,Grimsby Town,4-1,Colchester United
Wed Sep 2 1959,AFC Bournemouth,3-0,Port Vale
Wed Sep 2 1959,Wrexham,3-2,Brentford
Wed Sep 2 1959,Barnsley,0-3,Swindon Town
Wed Sep 2 1959,Reading,0-1,Newport County
Wed Sep 2 1959,Southampton,4-3,Chesterfield
Sat Sep 5 1959,Queens Park Rangers,3-0,Newport County
Sat Sep 5 1959,Tranmere Rovers,6-0,Port Vale
Sat Sep 5 1959,Bradford City,1-0,Chesterfield
Sat Sep 5 1959,Southampton,4-2,Colchester United
Sat Sep 5 1959,Reading,3-3,Brentford
Sat Sep 5 1959,Shrewsbury Town,1-3,Norwich City
Sat Sep 5 1959,Coventry City,3-1,Swindon Town
Sat Sep 5 1959,York City,1-2,Halifax Town
Sat Sep 5 1959,Grimsby Town,4-0,Accrington Stanley
Sat Sep 5 1959,Wrexham,1-2,AFC Bournemouth
Sat Sep 5 1959,Bury,4-1,Mansfield Town
Sat Sep 5 1959,Barnsley,4-1,Southend United
Mon Sep 7 1959,Accrington Stanley,2-1,AFC Bournemouth
Mon Sep 7 1959,Colchester United,1-0,Halifax Town
Mon Sep 7 1959,Port Vale,1-1,Southampton
Mon Sep 7 1959,Chesterfield,5-1,Wrexham
