Date,Team 1,FT,Team 2
Sat Aug 20 1966,York City,1-1,Chesterfield
Sat Aug 20 1966,Crewe Alexandra,2-1,Rochdale
Sat Aug 20 1966,Port Vale,2-1,Southport
Sat Aug 20 1966,Barrow,1-1,Stockport County
Sat Aug 20 1966,Barnsley,0-1,Brentford
Sat Aug 20 1966,Wrexham,0-0,Exeter City
Sat Aug 20 1966,Tranmere Rovers,0-0,Chester
Sat Aug 20 1966,Southend United,2-1,Bradford City
Sat Aug 20 1966,Lincoln City,2-2,Newport County
Sat Aug 20 1966,Luton Town,2-0,Halifax Town
Sat Aug 20 1966,Aldershot,1-1,Hartlepool United
Sat Aug 20 1966,Bradford Park Avenue,4-1,Notts County
Fri Aug 26 1966,Southport,4-1,Crewe Alexandra
Fri Aug 26 1966,Stockport County,3-1,York City
Sat Aug 27 1966,Newport County,2-0,Barnsley
Sat Aug 27 1966,Exeter City,0-1,Southend United
Sat Aug 27 1966,Bradford City,1-0,Tranmere Rovers
Sat Aug 27 1966,Chester,0-3,Bradford Park Avenue
Sat Aug 27 1966,Chesterfield,3-1,Lincoln City
Sat Aug 27 1966,Halifax Town,2-2,Aldershot
Sat Aug 27 1966,Notts County,0-0,Port Vale
Sat Aug 27 1966,Brentford,1-0,Luton Town
Sat Aug 27 1966,Hartlepool United,2-1,Wrexham
Sat Aug 27 1966,Rochdale,1-3,Barrow
Tue Aug 30 1966,Barnsley,2-3,Barrow
Fri Sep 2 1966,York City,1-1,Rochdale
Fri Sep 2 1966,Lincoln City,0-1,Stockport County
Fri Sep 2 1966,Barnsley,0-3,Chesterfield
Fri Sep 2 1966,Southend United,2-0,Hartlepool United
Sat Sep 3 1966,Bradford City,2-3,Bradford Park Avenue
Sat Sep 3 1966,Aldershot,3-1,Brentford
Sat Sep 3 1966,Crewe Alexandra,4-1,Notts County
Sat Sep 3 1966,Luton Town,3-1,Newport County
Sat Sep 3 1966,Port Vale,1-1,Chester
Sat Sep 3 1966,Tranmere Rovers,1-1,Exeter City
Sat Sep 3 1966,Wrexham,4-0,Halifax Town
Sat Sep 3 1966,Barrow,2-2,Southport
Mon Sep 5 1966,Chesterfield,0-1,Newport County
Mon Sep 5 1966,Stockport County,2-1,Barnsley
Mon Sep 5 1966,Crewe Alexandra,2-2,Exeter City
Mon Sep 5 1966,Hartlepool United,2-1,Barrow
Mon Sep 5 1966,Southport,1-0,Aldershot
Mon Sep 5 1966,Port Vale,3-2,Bradford City
Mon Sep 5 1966,York City,4-3,Halifax Town
Tue Sep 6 1966,Rochdale,3-0,Luton Town
Tue Sep 6 1966,Bradford Park Avenue,2-3,Tranmere Rovers
Wed Sep 7 1966,Lincoln City,3-1,Brentford
Wed Sep 7 1966,Notts County,2-2,Wrexham
Wed Sep 7 1966,Chester,1-1,Southend United
Fri Sep 9 1966,Halifax Town,2-2,Southend United
Fri Sep 9 1966,Stockport County,3-1,Chesterfield
Sat Sep 10 1966,Notts County,2-2,Barrow
Sat Sep 10 1966,Hartlepool United,0-2,Tranmere Rovers
Sat Sep 10 1966,Newport County,1-2,Aldershot
Sat Sep 10 1966,Bradford Park Avenue,1-1,Port Vale
Sat Sep 10 1966,Chester,0-3,Crewe Alexandra
Sat Sep 10 1966,Brentford,1-1,Wrexham
Sat Sep 10 1966,Rochdale,1-0,Lincoln City
Sat Sep 10 1966,Southport,2-0,York City
Sat Sep 10 1966,Exeter City,2-2,Bradford City
Sat Sep 10 1966,Barnsley,2-1,Luton Town
Fri Sep 16 1966,Tranmere Rovers,1-0,Halifax Town
Fri Sep 16 1966,York City,4-1,Notts County
Fri Sep 16 1966,Crewe Alexandra,1-3,Bradford Park Avenue
Fri Sep 16 1966,Barrow,1-1,Chester
Sat Sep 17 1966,Aldershot,3-2,Barnsley
Sat Sep 17 1966,Luton Town,0-3,Stockport County
Sat Sep 17 1966,Bradford City,3-0,Hartlepool United
Sat Sep 17 1966,Southend United,3-0,Brentford
Sat Sep 17 1966,Lincoln City,0-4,Southport
Sat Sep 17 1966,Wrexham,2-2,Newport County
Sat Sep 17 1966,Exeter City,0-1,Port Vale
Sat Sep 17 1966,Chesterfield,0-0,Rochdale
Mon Sep 19 1966,Southport,2-1,Notts County
Mon Sep 19 1966,Hartlepool United,0-1,Newport County
Fri Sep 23 1966,Halifax Town,2-2,Bradford City
Fri Sep 23 1966,Barnsley,2-2,Wrexham
Sat Sep 24 1966,Chester,3-1,York City
Sat Sep 24 1966,Bradford Park Avenue,0-1,Barrow
