Date,Team 1,FT,Team 2
Sat Aug 7 2004,Peterborough United,1-0,Tranmere Rovers
Sat Aug 7 2004,Wrexham,2-1,Swindon Town
Sat Aug 7 2004,Luton Town,2-1,Oldham Athletic
Sat Aug 7 2004,Bristol City,1-1,Torquay United
Sat Aug 7 2004,Chesterfield,3-1,Brentford
Sat Aug 7 2004,Doncaster Rovers,2-0,Blackpool
Sat Aug 7 2004,Walsall,3-2,Port Vale
Sat Aug 7 2004,Hartlepool United,2-1,Bradford City
Sat Aug 7 2004,Sheffield Wednesday,0-3,Colchester United
Sat Aug 7 2004,Hull City,1-0,AFC Bournemouth
Sat Aug 7 2004,Stockport County,2-3,Huddersfield Town
Sat Aug 7 2004,Milton Keynes Dons,1-1,Barnsley
Tue Aug 10 2004,Blackpool,1-2,Sheffield Wednesday
Tue Aug 10 2004,Bradford City,2-2,Peterborough United
Tue Aug 10 2004,Torquay United,0-3,Hull City
Tue Aug 10 2004,Colchester United,3-2,Stockport County
Tue Aug 10 2004,Tranmere Rovers,2-1,Hartlepool United
Tue Aug 10 2004,Huddersfield Town,0-0,Chesterfield
Tue Aug 10 2004,Port Vale,3-2,Milton Keynes Dons
Tue Aug 10 2004,Brentford,4-3,Doncaster Rovers
Tue Aug 10 2004,Barnsley,2-1,Bristol City
Tue Aug 10 2004,AFC Bournemouth,2-2,Walsall
Tue Aug 10 2004,Oldham Athletic,2-3,Wrexham
Wed Aug 11 2004,Swindon Town,2-3,Luton Town
Sat Aug 14 2004,Brentford,1-0,Wrexham
Sat Aug 14 2004,Oldham Athletic,5-3,Walsall
Sat Aug 14 2004,Port Vale,3-2,Hull City
Sat Aug 14 2004,Torquay United,2-4,Sheffield Wednesday
Sat Aug 14 2004,Bradford City,2-0,Doncaster Rovers
Sat Aug 14 2004,Barnsley,3-4,Luton Town
Sat Aug 14 2004,AFC Bournemouth,2-2,Bristol City
Sat Aug 14 2004,Colchester United,2-1,Peterborough United
Sat Aug 14 2004,Tranmere Rovers,1-0,Chesterfield
Sat Aug 14 2004,Blackpool,0-4,Stockport County
Sat Aug 14 2004,Swindon Town,2-1,Milton Keynes Dons
Mon Aug 16 2004,Huddersfield Town,0-2,Hartlepool United
Sat Aug 21 2004,Hartlepool United,1-1,Blackpool
Sat Aug 21 2004,Stockport County,0-1,Bradford City
Sat Aug 21 2004,Chesterfield,2-1,Colchester United
Sat Aug 21 2004,Wrexham,1-1,Port Vale
Sat Aug 21 2004,Walsall,2-2,Barnsley
Sat Aug 21 2004,Luton Town,1-0,Torquay United
Sat Aug 21 2004,Doncaster Rovers,0-0,Tranmere Rovers
Sat Aug 21 2004,Peterborough United,3-0,Brentford
Sat Aug 21 2004,Milton Keynes Dons,1-3,AFC Bournemouth
Sat Aug 21 2004,Hull City,2-0,Oldham Athletic
Sat Aug 21 2004,Sheffield Wednesday,1-0,Huddersfield Town
Sat Aug 21 2004,Bristol City,1-2,Swindon Town
Fri Aug 27 2004,Tranmere Rovers,4-2,Sheffield Wednesday
Sat Aug 28 2004,AFC Bournemouth,1-0,Wrexham
Sat Aug 28 2004,Bradford City,2-3,Chesterfield
Sat Aug 28 2004,Brentford,3-0,Stockport County
Sat Aug 28 2004,Port Vale,3-0,Bristol City
Sat Aug 28 2004,Oldham Athletic,3-0,Milton Keynes Dons
Sat Aug 28 2004,Torquay United,0-0,Walsall
Sat Aug 28 2004,Barnsley,1-2,Hull City
Sat Aug 28 2004,Swindon Town,3-0,Hartlepool United
Sat Aug 28 2004,Blackpool,1-3,Luton Town
Sat Aug 28 2004,Huddersfield Town,2-1,Peterborough United
Sat Aug 28 2004,Colchester United,4-1,Doncaster Rovers
Mon Aug 30 2004,Doncaster Rovers,2-1,Huddersfield Town
Mon Aug 30 2004,Sheffield Wednesday,1-1,Oldham Athletic
Mon Aug 30 2004,Walsall,3-2,Swindon Town
Mon Aug 30 2004,Peterborough United,0-0,Blackpool
Mon Aug 30 2004,Luton Town,1-0,AFC Bournemouth
Mon Aug 30 2004,Hartlepool United,2-1,Colchester United
Mon Aug 30 2004,Bristol City,4-1,Brentford
Mon Aug 30 2004,Milton Keynes Dons,1-0,Torquay United
Mon Aug 30 2004,Wrexham,2-1,Barnsley
Mon Aug 30 2004,Stockport County,1-1,Tranmere Rovers
Tue Aug 31 2004,Chesterfield,1-0,Port Vale
Tue Aug 31 2004,Hull City,0-1,Bradford City
Sat Sep 4 2004,Doncaster Rovers,3-1,Walsall
Sat Sep 4 2004,Hartlepool United,1-1,Barnsley
Sat Sep 4 2004,Brentford,2-1,AFC Bournemouth
Sat Sep 4 2004,Stockport County,0-2,Torquay United
Sat Sep 4 2004,Bradford City,0-2,Port Vale
Sat Sep 4 2004,Sheffield Wednesday,0-0,Luton Town
Sat Sep 4 2004,Colchester United,0-1,Swindon Town
Sat Sep 4 2004,Peterborough United,0-1,Bristol City
Sat Sep 4 2004,Chesterfield,2-2,Milton Keynes Dons
Sun Sep 5 2004,Huddersfield Town,4-0,Hull City
Sat Sep 11 2004,Barnsley,0-0,Tranmere Rovers
