Date,Team 1,FT,Team 2
Sat Sep 2 1911,Huddersfield Town,2-1,Barnsley
Sat Sep 2 1911,Leyton Orient,3-0,Derby County
Sat Sep 2 1911,Bristol City,1-0,Fulham
Sat Sep 2 1911,Grimsby Town,0-0,Wolverhampton Wanderers
Sat Sep 2 1911,Gainsborough Trinity,0-1,Leicester City
Sat Sep 2 1911,Chelsea,0-0,Stockport County
Sat Sep 2 1911,Nottingham Forest,2-1,Leeds City
Sat Sep 2 1911,Blackpool,3-2,Hull City
Sat Sep 2 1911,Glossop North End,1-3,Burnley
Sat Sep 2 1911,Birmingham City,2-3,Bradford Park Avenue
Mon Sep 4 1911,Leicester City,2-0,Gainsborough Trinity
Mon Sep 4 1911,Burnley,4-2,Leeds City
Mon Sep 4 1911,Wolverhampton Wanderers,3-1,Bristol City
Sat Sep 9 1911,Wolverhampton Wanderers,1-0,Nottingham Forest
Sat Sep 9 1911,Bradford Park Avenue,3-1,Huddersfield Town
Sat Sep 9 1911,Burnley,2-0,Gainsborough Trinity
Sat Sep 9 1911,Stockport County,1-1,Leyton Orient
Sat Sep 9 1911,Leicester City,0-2,Grimsby Town
Sat Sep 9 1911,Fulham,2-1,Birmingham City
Sat Sep 9 1911,Leeds City,0-0,Chelsea
Sat Sep 9 1911,Barnsley,1-0,Blackpool
Sat Sep 9 1911,Derby County,3-0,Bristol City
Sat Sep 9 1911,Hull City,2-0,Glossop North End
Mon Sep 11 1911,Birmingham City,1-3,Barnsley
Mon Sep 11 1911,Chelsea,1-0,Derby County
Mon Sep 11 1911,Burnley,3-0,Leicester City
Sat Sep 16 1911,Nottingham Forest,4-1,Leicester City
Sat Sep 16 1911,Birmingham City,0-4,Derby County
Sat Sep 16 1911,Hull City,4-1,Burnley
Sat Sep 16 1911,Leyton Orient,2-1,Leeds City
Sat Sep 16 1911,Huddersfield Town,2-0,Fulham
Sat Sep 16 1911,Glossop North End,0-2,Barnsley
Sat Sep 16 1911,Blackpool,0-4,Bradford Park Avenue
Sat Sep 16 1911,Bristol City,2-1,Stockport County
Sat Sep 16 1911,Chelsea,4-0,Wolverhampton Wanderers
Sat Sep 16 1911,Grimsby Town,3-3,Gainsborough Trinity
Sat Sep 23 1911,Derby County,4-2,Huddersfield Town
Sat Sep 23 1911,Burnley,1-1,Grimsby Town
Sat Sep 23 1911,Fulham,3-0,Blackpool
Sat Sep 23 1911,Stockport County,2-0,Birmingham City
Sat Sep 23 1911,Bradford Park Avenue,1-1,Glossop North End
Sat Sep 23 1911,Gainsborough Trinity,1-2,Nottingham Forest
Sat Sep 23 1911,Leicester City,2-0,Chelsea
Sat Sep 23 1911,Barnsley,1-2,Hull City
Sat Sep 23 1911,Wolverhampton Wanderers,0-1,Leyton Orient
Sat Sep 23 1911,Leeds City,3-1,Bristol City
Tue Sep 26 1911,Grimsby Town,0-0,Barnsley
Sat Sep 30 1911,Barnsley,1-1,Burnley
Sat Sep 30 1911,Blackpool,1-0,Derby County
Sat Sep 30 1911,Nottingham Forest,1-0,Grimsby Town
Sat Sep 30 1911,Birmingham City,4-3,Leeds City
Sat Sep 30 1911,Bristol City,0-3,Wolverhampton Wanderers
Sat Sep 30 1911,Huddersfield Town,2-0,Stockport County
Sat Sep 30 1911,Chelsea,1-0,Gainsborough Trinity
Sat Sep 30 1911,Hull City,5-1,Bradford Park Avenue
Sat Sep 30 1911,Glossop North End,1-1,Fulham
Sat Sep 30 1911,Leyton Orient,4-1,Leicester City
Sat Oct 7 1911,Bradford Park Avenue,1-0,Barnsley
Sat Oct 7 1911,Stockport County,1-2,Blackpool
Sat Oct 7 1911,Derby County,5-0,Glossop North End
Sat Oct 7 1911,Burnley,2-0,Nottingham Forest
Sat Oct 7 1911,Fulham,0-1,Hull City
Sat Oct 7 1911,Leeds City,2-0,Huddersfield Town
Sat Oct 7 1911,Gainsborough Trinity,0-2,Leyton Orient
Sat Oct 7 1911,Wolverhampton Wanderers,1-0,Birmingham City
Sat Oct 7 1911,Grimsby Town,2-1,Chelsea
Sat Oct 7 1911,Leicester City,2-0,Bristol City
Sat Oct 14 1911,Barnsley,2-2,Fulham
Sat Oct 14 1911,Bristol City,2-0,Gainsborough Trinity
Sat Oct 14 1911,Huddersfield Town,1-1,Wolverhampton Wanderers
Sat Oct 14 1911,Glossop North End,1-1,Stockport County
Sat Oct 14 1911,Blackpool,3-0,Leeds City
Sat Oct 14 1911,Chelsea,2-0,Nottingham Forest
Sat Oct 14 1911,Hull City,0-0,Derby County
Sat Oct 14 1911,Bradford Park Avenue,2-1,Burnley
Sat Oct 14 1911,Leyton Orient,1-0,Grimsby Town
Sat Oct 14 1911,Birmingham City,4-0,Leicester City
Sat Oct 21 1911,Fulham,2-0,Bradford Park Avenue
Sat Oct 21 1911,Leicester City,0-2,Huddersfield Town
Sat Oct 21 1911,Gainsborough Trinity,0-0,Birmingham City
Sat Oct 21 1911,Derby County,0-0,Barnsley
Sat Oct 21 1911,Leeds City,2-1,Glossop North End
Sat Oct 21 1911,Nottingham Forest,3-0,Leyton Orient
Sat Oct 21 1911,Stockport County,1-1,Hull City
Sat Oct 21 1911,Wolverhampton Wanderers,3-0,Blackpool
Sat Oct 21 1911,Grimsby Town,3-0,Bristol City
Sat Oct 21 1911,Burnley,2-2,Chelsea
Wed Oct 25 1911,Gainsborough Trinity,0-3,Hull City
Sat Oct 28 1911,Bristol City,2-2,Nottingham Forest
Sat Oct 28 1911,Bradford Park Avenue,0-1,Derby County
Sat Oct 28 1911,Fulham,3-4,Burnley
Sat Oct 28 1911,Birmingham City,2-2,Grimsby Town
Sat Oct 28 1911,Glossop North End,0-1,Wolverhampton Wanderers
Sat Oct 28 1911,Hull City,1-0,Leeds City
Sat Oct 28 1911,Huddersfield Town,2-2,Gainsborough Trinity
Sat Oct 28 1911,Leyton Orient,1-4,Chelsea
Sat Oct 28 1911,Barnsley,2-1,Stockport County
Sat Oct 28 1911,Blackpool,1-1,Leicester City
Sat Nov 4 1911,Derby County,6-1,Fulham
Sat Nov 4 1911,Leeds City,3-2,Barnsley
Sat Nov 4 1911,Chelsea,2-2,Bristol City
Sat Nov 4 1911,Gainsborough Trinity,0-0,Blackpool
Sat Nov 4 1911,Leicester City,1-0,Glossop North End
Sat Nov 4 1911,Nottingham Forest,0-1,Birmingham City
Sat Nov 4 1911,Stockport County,1-0,Bradford Park Avenue
Sat Nov 4 1911,Wolverhampton Wanderers,8-0,Hull City
Sat Nov 4 1911,Grimsby Town,1-2,Huddersfield Town
Sat Nov 4 1911,Burnley,1-0,Leyton Orient
Sat Nov 11 1911,Bradford Park Avenue,1-1,Leeds City
Sat Nov 11 1911,Birmingham City,1-4,Chelsea
Sat Nov 11 1911,Huddersfield Town,1-2,Nottingham Forest
Sat Nov 11 1911,Glossop North End,1-1,Gainsborough Trinity
Sat Nov 11 1911,Hull City,4-1,Leicester City
Sat Nov 11 1911,Bristol City,1-0,Leyton Orient
Sat Nov 11 1911,Blackpool,1-2,Grimsby Town
Sat Nov 11 1911,Fulham,3-1,Stockport County
