Date,Team 1,FT,Team 2
Wed Sep 1 1909,Leeds City,5-0,Lincoln City
Wed Sep 1 1909,Grimsby Town,0-1,Bradford Park Avenue
Wed Sep 1 1909,Stockport County,0-2,West Bromwich Albion
Wed Sep 1 1909,Leicester City,2-1,Wolverhampton Wanderers
Wed Sep 1 1909,Derby County,2-2,Gainsborough Trinity
Thu Sep 2 1909,Manchester City,1-2,Blackpool
Thu Sep 2 1909,Barnsley,1-2,Hull City
Sat Sep 4 1909,Glossop North End,3-0,Barnsley
Sat Sep 4 1909,Birmingham City,2-2,Oldham Athletic
Sat Sep 4 1909,Stockport County,0-2,Fulham
Sat Sep 4 1909,West Bromwich Albion,1-0,Bradford Park Avenue
Sat Sep 4 1909,Hull City,3-1,Leeds City
Sat Sep 4 1909,Leyton Orient,2-0,Gainsborough Trinity
Sat Sep 4 1909,Leicester City,1-3,Manchester City
Sat Sep 4 1909,Blackpool,2-0,Wolverhampton Wanderers
Sat Sep 4 1909,Derby County,5-2,Burnley
Sat Sep 4 1909,Lincoln City,0-0,Grimsby Town
Mon Sep 6 1909,Burnley,0-1,Hull City
Mon Sep 6 1909,West Bromwich Albion,0-1,Stockport County
Sat Sep 11 1909,Barnsley,5-1,Birmingham City
Sat Sep 11 1909,Oldham Athletic,1-2,West Bromwich Albion
Sat Sep 11 1909,Burnley,2-2,Stockport County
Sat Sep 11 1909,Manchester City,6-2,Lincoln City
Sat Sep 11 1909,Gainsborough Trinity,3-1,Blackpool
Sat Sep 11 1909,Wolverhampton Wanderers,2-2,Hull City
Sat Sep 11 1909,Grimsby Town,2-0,Leyton Orient
Sat Sep 11 1909,Fulham,2-0,Glossop North End
Sat Sep 11 1909,Bradford Park Avenue,1-3,Leicester City
Sat Sep 11 1909,Leeds City,2-1,Derby County
Mon Sep 13 1909,Birmingham City,2-2,Glossop North End
Mon Sep 13 1909,Wolverhampton Wanderers,3-1,Leyton Orient
Mon Sep 13 1909,Fulham,0-1,Blackpool
Sat Sep 18 1909,Derby County,5-0,Wolverhampton Wanderers
Sat Sep 18 1909,Leyton Orient,3-2,Manchester City
Sat Sep 18 1909,Hull City,5-1,Gainsborough Trinity
Sat Sep 18 1909,West Bromwich Albion,4-3,Barnsley
Sat Sep 18 1909,Birmingham City,1-1,Fulham
Sat Sep 18 1909,Stockport County,0-0,Leeds City
Sat Sep 18 1909,Oldham Athletic,1-1,Bradford Park Avenue
Sat Sep 18 1909,Blackpool,1-0,Grimsby Town
Sat Sep 18 1909,Lincoln City,3-1,Leicester City
Sat Sep 18 1909,Glossop North End,2-0,Burnley
Sat Sep 25 1909,Gainsborough Trinity,2-4,Derby County
Sat Sep 25 1909,Barnsley,2-1,Oldham Athletic
Sat Sep 25 1909,Leeds City,1-2,Glossop North End
Sat Sep 25 1909,Wolverhampton Wanderers,2-1,Stockport County
Sat Sep 25 1909,Leicester City,4-0,Leyton Orient
Sat Sep 25 1909,Grimsby Town,2-3,Hull City
Sat Sep 25 1909,Bradford Park Avenue,4-0,Lincoln City
Sat Sep 25 1909,Fulham,0-2,West Bromwich Albion
Sat Sep 25 1909,Blackpool,0-0,Manchester City
Sat Sep 25 1909,Burnley,2-0,Birmingham City
Wed Sep 29 1909,Lincoln City,0-3,West Bromwich Albion
Sat Oct 2 1909,Hull City,1-2,Manchester City
Sat Oct 2 1909,Birmingham City,1-2,Leeds City
Sat Oct 2 1909,West Bromwich Albion,1-2,Burnley
Sat Oct 2 1909,Derby County,6-0,Grimsby Town
Sat Oct 2 1909,Blackpool,0-1,Leicester City
Sat Oct 2 1909,Barnsley,4-0,Bradford Park Avenue
Sat Oct 2 1909,Stockport County,3-0,Gainsborough Trinity
Sat Oct 2 1909,Oldham Athletic,0-1,Fulham
Sat Oct 2 1909,Glossop North End,2-0,Wolverhampton Wanderers
Sat Oct 2 1909,Leyton Orient,1-2,Lincoln City
Mon Oct 4 1909,Blackpool,1-1,Fulham
Sat Oct 9 1909,Leeds City,0-1,West Bromwich Albion
Sat Oct 9 1909,Gainsborough Trinity,1-3,Glossop North End
Sat Oct 9 1909,Leicester City,3-1,Hull City
Sat Oct 9 1909,Lincoln City,2-2,Blackpool
Sat Oct 9 1909,Manchester City,2-1,Derby County
Sat Oct 9 1909,Bradford Park Avenue,3-1,Leyton Orient
Sat Oct 9 1909,Wolverhampton Wanderers,4-2,Birmingham City
Sat Oct 9 1909,Grimsby Town,0-1,Stockport County
Sat Oct 9 1909,Fulham,3-0,Barnsley
Sat Oct 9 1909,Burnley,1-2,Oldham Athletic
Mon Oct 11 1909,Hull City,1-0,Barnsley
Sat Oct 16 1909,Hull City,0-0,Lincoln City
Sat Oct 16 1909,Birmingham City,5-0,Gainsborough Trinity
Sat Oct 16 1909,Glossop North End,3-0,Grimsby Town
Sat Oct 16 1909,Derby County,0-1,Leicester City
Sat Oct 16 1909,Stockport County,1-2,Manchester City
Sat Oct 16 1909,Barnsley,0-0,Burnley
Sat Oct 16 1909,Blackpool,2-2,Leyton Orient
Sat Oct 16 1909,Oldham Athletic,2-1,Leeds City
Sat Oct 16 1909,Fulham,3-1,Bradford Park Avenue
