Date,Team 1,FT,Team 2
Mon Sep 1 1913,Wolverhampton Wanderers,1-0,Lincoln City
Mon Sep 1 1913,Fulham,1-1,Bury
Wed Sep 3 1913,Nottingham Forest,1-3,Leicester City
Wed Sep 3 1913,Bristol City,4-1,Glossop North End
Wed Sep 3 1913,Birmingham City,3-2,Stockport County
Sat Sep 6 1913,Leeds City,3-0,Glossop North End
Sat Sep 6 1913,Grimsby Town,0-0,Notts County
Sat Sep 6 1913,Nottingham Forest,1-3,Wolverhampton Wanderers
Sat Sep 6 1913,Blackpool,2-2,Hull City
Sat Sep 6 1913,Birmingham City,1-2,Bradford Park Avenue
Sat Sep 6 1913,Bristol City,5-0,Stockport County
Sat Sep 6 1913,Leyton Orient,1-0,Fulham
Sat Sep 6 1913,Arsenal,2-1,Leicester City
Sat Sep 6 1913,Huddersfield Town,1-1,Bury
Sat Sep 6 1913,Lincoln City,2-2,Barnsley
Tue Sep 9 1913,Huddersfield Town,0-0,Wolverhampton Wanderers
Wed Sep 10 1913,Bradford Park Avenue,3-0,Grimsby Town
Thu Sep 11 1913,Leicester City,5-1,Nottingham Forest
Sat Sep 13 1913,Hull City,1-0,Nottingham Forest
Sat Sep 13 1913,Stockport County,2-1,Leeds City
Sat Sep 13 1913,Fulham,1-0,Huddersfield Town
Sat Sep 13 1913,Barnsley,2-1,Blackpool
Sat Sep 13 1913,Bury,1-0,Lincoln City
Sat Sep 13 1913,Notts County,5-1,Birmingham City
Sat Sep 13 1913,Wolverhampton Wanderers,1-2,Arsenal
Sat Sep 13 1913,Glossop North End,0-3,Leyton Orient
Sat Sep 13 1913,Leicester City,2-0,Grimsby Town
Sat Sep 13 1913,Bradford Park Avenue,4-3,Bristol City
Mon Sep 15 1913,Arsenal,3-0,Notts County
Sat Sep 20 1913,Bristol City,1-1,Notts County
Sat Sep 20 1913,Nottingham Forest,0-2,Barnsley
Sat Sep 20 1913,Lincoln City,3-0,Huddersfield Town
Sat Sep 20 1913,Leyton Orient,1-1,Stockport County
Sat Sep 20 1913,Birmingham City,1-0,Leicester City
Sat Sep 20 1913,Glossop North End,0-1,Fulham
Sat Sep 20 1913,Arsenal,0-0,Hull City
Sat Sep 20 1913,Grimsby Town,1-0,Wolverhampton Wanderers
Sat Sep 20 1913,Leeds City,5-1,Bradford Park Avenue
Sat Sep 20 1913,Blackpool,0-1,Bury
Wed Sep 24 1913,Notts County,2-0,Blackpool
Sat Sep 27 1913,Wolverhampton Wanderers,1-0,Birmingham City
Sat Sep 27 1913,Bradford Park Avenue,1-0,Leyton Orient
Sat Sep 27 1913,Hull City,2-1,Grimsby Town
Sat Sep 27 1913,Barnsley,1-0,Arsenal
Sat Sep 27 1913,Leicester City,3-0,Bristol City
Sat Sep 27 1913,Huddersfield Town,1-0,Blackpool
Sat Sep 27 1913,Fulham,4-0,Lincoln City
Sat Sep 27 1913,Notts County,4-0,Leeds City
Sat Sep 27 1913,Bury,1-0,Nottingham Forest
Sat Sep 27 1913,Stockport County,1-1,Glossop North End
Thu Oct 2 1913,Notts County,2-1,Lincoln City
Sat Oct 4 1913,Leeds City,2-1,Leicester City
Sat Oct 4 1913,Birmingham City,1-1,Hull City
Sat Oct 4 1913,Arsenal,0-1,Bury
Sat Oct 4 1913,Nottingham Forest,1-1,Huddersfield Town
Sat Oct 4 1913,Stockport County,1-3,Fulham
Sat Oct 4 1913,Blackpool,2-1,Lincoln City
Sat Oct 4 1913,Leyton Orient,1-0,Notts County
Sat Oct 4 1913,Glossop North End,2-1,Bradford Park Avenue
Sat Oct 4 1913,Grimsby Town,1-1,Barnsley
Sat Oct 4 1913,Bristol City,0-0,Wolverhampton Wanderers
Sat Oct 11 1913,Leicester City,1-0,Leyton Orient
Sat Oct 11 1913,Bury,3-1,Grimsby Town
Sat Oct 11 1913,Lincoln City,1-0,Nottingham Forest
Sat Oct 11 1913,Barnsley,1-1,Birmingham City
Sat Oct 11 1913,Bradford Park Avenue,0-2,Stockport County
Sat Oct 11 1913,Fulham,0-0,Blackpool
Sat Oct 11 1913,Wolverhampton Wanderers,1-3,Leeds City
Sat Oct 11 1913,Hull City,0-1,Bristol City
Sat Oct 11 1913,Notts County,2-2,Glossop North End
Sat Oct 11 1913,Huddersfield Town,1-2,Arsenal
Mon Oct 13 1913,Hull City,1-1,Lincoln City
Sat Oct 18 1913,Glossop North End,0-2,Leicester City
Sat Oct 18 1913,Arsenal,3-0,Lincoln City
Sat Oct 18 1913,Stockport County,1-2,Notts County
Sat Oct 18 1913,Nottingham Forest,3-0,Blackpool
Sat Oct 18 1913,Bristol City,1-1,Barnsley
Sat Oct 18 1913,Grimsby Town,2-1,Huddersfield Town
Sat Oct 18 1913,Birmingham City,1-0,Bury
Sat Oct 18 1913,Bradford Park Avenue,1-0,Fulham
Sat Oct 18 1913,Leeds City,1-2,Hull City
Sat Oct 18 1913,Leyton Orient,2-2,Wolverhampton Wanderers
Sat Oct 25 1913,Wolverhampton Wanderers,1-0,Glossop North End
Sat Oct 25 1913,Notts County,2-3,Bradford Park Avenue
Sat Oct 25 1913,Barnsley,1-4,Leeds City
Sat Oct 25 1913,Hull City,2-0,Leyton Orient
Sat Oct 25 1913,Leicester City,2-5,Stockport County
Sat Oct 25 1913,Blackpool,1-1,Arsenal
Sat Oct 25 1913,Bury,3-1,Bristol City
Sat Oct 25 1913,Fulham,2-0,Nottingham Forest
Sat Oct 25 1913,Lincoln City,1-3,Grimsby Town
Sat Oct 25 1913,Huddersfield Town,7-0,Birmingham City
Sat Nov 1 1913,Glossop North End,2-1,Hull City
Sat Nov 1 1913,Birmingham City,2-0,Lincoln City
Sat Nov 1 1913,Notts County,4-0,Fulham
Sat Nov 1 1913,Grimsby Town,2-0,Blackpool
Sat Nov 1 1913,Arsenal,3-2,Nottingham Forest
Sat Nov 1 1913,Stockport County,0-0,Wolverhampton Wanderers
Sat Nov 1 1913,Bristol City,1-0,Huddersfield Town
Sat Nov 1 1913,Leeds City,2-1,Bury
Sat Nov 1 1913,Leyton Orient,1-0,Barnsley
Sat Nov 1 1913,Bradford Park Avenue,3-2,Leicester City
Sat Nov 8 1913,Hull City,3-0,Stockport County
Sat Nov 8 1913,Bury,0-0,Leyton Orient
Sat Nov 8 1913,Barnsley,2-0,Glossop North End
Sat Nov 8 1913,Leicester City,0-2,Notts County
Sat Nov 8 1913,Lincoln City,2-1,Bristol City
