Date,Team 1,FT,Team 2
Sat Aug 18 1979,Doncaster Rovers,2-1,Northampton Town
Sat Aug 18 1979,Torquay United,3-0,Scunthorpe United
Sat Aug 18 1979,Newport County,2-1,Port Vale
Sat Aug 18 1979,Lincoln City,0-1,Peterborough United
Sat Aug 18 1979,Tranmere Rovers,2-0,Halifax Town
Sat Aug 18 1979,Rochdale,0-2,AFC Bournemouth
Sat Aug 18 1979,Darlington,2-2,Wigan Athletic
Sat Aug 18 1979,Bradford City,4-0,Crewe Alexandra
Sat Aug 18 1979,Hereford United,3-1,York City
Sat Aug 18 1979,Hartlepool United,0-3,Portsmouth
Sat Aug 18 1979,Huddersfield Town,2-0,Aldershot
Sat Aug 18 1979,Walsall,2-1,Stockport County
Mon Aug 20 1979,Port Vale,0-1,Hereford United
Mon Aug 20 1979,Stockport County,1-1,Rochdale
Tue Aug 21 1979,Aldershot,0-1,Newport County
Tue Aug 21 1979,Scunthorpe United,1-3,Hartlepool United
Tue Aug 21 1979,Halifax Town,1-1,Doncaster Rovers
Tue Aug 21 1979,Portsmouth,3-0,Torquay United
Tue Aug 21 1979,York City,3-1,Darlington
Tue Aug 21 1979,AFC Bournemouth,1-1,Walsall
Wed Aug 22 1979,Wigan Athletic,1-2,Huddersfield Town
Wed Aug 22 1979,Northampton Town,1-2,Bradford City
Wed Aug 22 1979,Peterborough United,1-2,Tranmere Rovers
Wed Aug 22 1979,Crewe Alexandra,0-2,Lincoln City
Fri Aug 24 1979,Crewe Alexandra,2-2,Torquay United
Fri Aug 24 1979,Rochdale,1-0,Hartlepool United
Sat Aug 25 1979,Hereford United,1-0,Darlington
Sat Aug 25 1979,York City,0-2,Lincoln City
Sat Aug 25 1979,Portsmouth,6-1,Scunthorpe United
Sat Aug 25 1979,Stockport County,1-2,Wigan Athletic
Sat Aug 25 1979,Huddersfield Town,3-0,Doncaster Rovers
Sat Aug 25 1979,Bradford City,2-0,Tranmere Rovers
Sat Aug 25 1979,Northampton Town,1-2,Walsall
Sat Aug 25 1979,AFC Bournemouth,3-2,Newport County
Sat Aug 25 1979,Aldershot,3-1,Port Vale
Sat Aug 25 1979,Peterborough United,2-1,Halifax Town
Fri Aug 31 1979,Darlington,3-1,Rochdale
Fri Aug 31 1979,Tranmere Rovers,0-1,Stockport County
Sat Sep 1 1979,Newport County,2-0,York City
Sat Sep 1 1979,Hartlepool United,1-0,Aldershot
Sat Sep 1 1979,Port Vale,0-1,Peterborough United
Sat Sep 1 1979,Scunthorpe United,2-1,AFC Bournemouth
Sat Sep 1 1979,Halifax Town,3-1,Crewe Alexandra
Sat Sep 1 1979,Wigan Athletic,1-2,Portsmouth
Sat Sep 1 1979,Lincoln City,2-0,Huddersfield Town
Sat Sep 1 1979,Walsall,3-2,Hereford United
Sat Sep 1 1979,Doncaster Rovers,0-3,Bradford City
Sat Sep 1 1979,Torquay United,2-2,Northampton Town
Fri Sep 7 1979,Northampton Town,0-0,Halifax Town
Fri Sep 7 1979,Crewe Alexandra,0-2,Port Vale
Sat Sep 8 1979,Rochdale,1-1,Walsall
Sat Sep 8 1979,Portsmouth,1-0,Stockport County
Sat Sep 8 1979,Huddersfield Town,2-1,Newport County
Sat Sep 8 1979,AFC Bournemouth,1-2,Wigan Athletic
Sat Sep 8 1979,Hereford United,1-2,Tranmere Rovers
Sat Sep 8 1979,Hartlepool United,3-1,Darlington
Sat Sep 8 1979,Aldershot,2-0,Scunthorpe United
Sat Sep 8 1979,York City,0-2,Peterborough United
Sat Sep 8 1979,Bradford City,1-1,Lincoln City
Tue Sep 11 1979,Doncaster Rovers,5-3,Torquay United
Fri Sep 14 1979,Stockport County,1-1,AFC Bournemouth
Fri Sep 14 1979,Tranmere Rovers,4-1,Portsmouth
Fri Sep 14 1979,Scunthorpe United,1-1,Huddersfield Town
Sat Sep 15 1979,Wigan Athletic,2-5,York City
Sat Sep 15 1979,Darlington,0-0,Aldershot
Sat Sep 15 1979,Torquay United,3-0,Rochdale
Sat Sep 15 1979,Peterborough United,3-0,Crewe Alexandra
Sat Sep 15 1979,Lincoln City,1-1,Doncaster Rovers
Sat Sep 15 1979,Walsall,3-1,Hartlepool United
Sat Sep 15 1979,Newport County,1-2,Bradford City
Sat Sep 15 1979,Port Vale,5-0,Northampton Town
Sat Sep 15 1979,Halifax Town,1-0,Hereford United
Mon Sep 17 1979,Tranmere Rovers,1-0,Doncaster Rovers
Mon Sep 17 1979,Port Vale,1-2,Bradford City
Mon Sep 17 1979,Stockport County,1-1,Darlington
Tue Sep 18 1979,Portsmouth,4-0,AFC Bournemouth
Tue Sep 18 1979,Halifax Town,1-0,Rochdale
Tue Sep 18 1979,Newport County,2-1,Northampton Town
Tue Sep 18 1979,Walsall,3-0,Lincoln City
Tue Sep 18 1979,Scunthorpe United,6-1,York City
Wed Sep 19 1979,Crewe Alexandra,1-3,Huddersfield Town
Wed Sep 19 1979,Torquay United,1-1,Hereford United
Wed Sep 19 1979,Peterborough United,1-3,Aldershot
Wed Sep 19 1979,Wigan Athletic,2-1,Hartlepool United
Sat Sep 22 1979,Lincoln City,3-0,Tranmere Rovers
Sat Sep 22 1979,Hereford United,2-1,Wigan Athletic
Sat Sep 22 1979,AFC Bournemouth,0-1,Halifax Town
Sat Sep 22 1979,Rochdale,1-2,Portsmouth
Sat Sep 22 1979,Hartlepool United,2-2,Torquay United
Sat Sep 22 1979,York City,2-2,Stockport County
Sat Sep 22 1979,Northampton Town,1-0,Peterborough United
Sat Sep 22 1979,Huddersfield Town,7-1,Port Vale
Sat Sep 22 1979,Aldershot,3-0,Crewe Alexandra
Sat Sep 22 1979,Doncaster Rovers,1-3,Newport County
Sat Sep 22 1979,Bradford City,2-0,Scunthorpe United
Sat Sep 22 1979,Darlington,1-3,Walsall
Fri Sep 28 1979,Stockport County,1-2,Huddersfield Town
Fri Sep 28 1979,Scunthorpe United,0-0,Doncaster Rovers
Fri Sep 28 1979,Tranmere Rovers,0-5,AFC Bournemouth
Sat Sep 29 1979,Peterborough United,2-0,Hereford United
Sat Sep 29 1979,Portsmouth,5-2,York City
Sat Sep 29 1979,Torquay United,4-0,Darlington
Sat Sep 29 1979,Walsall,1-1,Aldershot
Sat Sep 29 1979,Crewe Alexandra,2-1,Northampton Town
Sat Sep 29 1979,Halifax Town,2-1,Hartlepool United
Sat Sep 29 1979,Newport County,1-1,Lincoln City
Sat Sep 29 1979,Port Vale,5-1,Rochdale
Sat Sep 29 1979,Wigan Athletic,4-1,Bradford City
Tue Oct 2 1979,AFC Bournemouth,0-1,Portsmouth
Tue Oct 2 1979,Darlington,3-0,Stockport County
Tue Oct 2 1979,Doncaster Rovers,1-1,Tranmere Rovers
Tue Oct 2 1979,Huddersfield Town,3-0,Crewe Alexandra
Tue Oct 2 1979,Northampton Town,3-2,Newport County
Tue Oct 2 1979,Bradford City,2-0,Port Vale
Tue Oct 2 1979,York City,2-0,Scunthorpe United
Tue Oct 2 1979,Rochdale,2-2,Halifax Town
Wed Oct 3 1979,Hereford United,0-0,Torquay United
Wed Oct 3 1979,Lincoln City,2-2,Walsall
Fri Oct 5 1979,Stockport County,2-1,Hereford United
Sat Oct 6 1979,Wigan Athletic,0-3,Torquay United
Sat Oct 6 1979,Northampton Town,2-1,Tranmere Rovers
Sat Oct 6 1979,Crewe Alexandra,1-2,Doncaster Rovers
Sat Oct 6 1979,AFC Bournemouth,2-1,Hartlepool United
Sat Oct 6 1979,Peterborough United,1-3,Huddersfield Town
Sat Oct 6 1979,Port Vale,1-2,Lincoln City
Sat Oct 6 1979,Aldershot,3-1,Bradford City
Sat Oct 6 1979,Portsmouth,4-3,Darlington
Sat Oct 6 1979,York City,3-2,Rochdale
Sat Oct 6 1979,Halifax Town,2-1,Newport County
Sat Oct 6 1979,Scunthorpe United,2-2,Walsall
Mon Oct 8 1979,Tranmere Rovers,3-0,Peterborough United
Tue Oct 9 1979,Walsall,0-0,AFC Bournemouth
Tue Oct 9 1979,Darlington,2-1,York City
Tue Oct 9 1979,Rochdale,0-1,Stockport County
Tue Oct 9 1979,Doncaster Rovers,2-1,Halifax Town
