Date,Team 1,FT,Team 2
Sat Aug 18 1979,Southend United,1-0,Carlisle United
Sat Aug 18 1979,Barnsley,0-3,Sheffield Wednesday
Sat Aug 18 1979,Blackpool,2-1,Gillingham
Sat Aug 18 1979,Wimbledon,2-3,Chester
Sat Aug 18 1979,Grimsby Town,4-1,Exeter City
Sat Aug 18 1979,Sheffield United,2-1,Swindon Town
Sat Aug 18 1979,Reading,2-2,Brentford
Sat Aug 18 1979,Mansfield Town,3-2,Chesterfield
Sat Aug 18 1979,Oxford United,5-1,Rotherham United
Sat Aug 18 1979,Blackburn Rovers,1-1,Millwall
Sat Aug 18 1979,Plymouth Argyle,2-0,Bury
Sat Aug 18 1979,Hull City,0-2,Colchester United
Tue Aug 21 1979,Bury,3-0,Blackpool
Tue Aug 21 1979,Chesterfield,2-0,Barnsley
Tue Aug 21 1979,Swindon Town,0-0,Reading
Tue Aug 21 1979,Carlisle United,1-1,Blackburn Rovers
Tue Aug 21 1979,Sheffield Wednesday,0-0,Hull City
Tue Aug 21 1979,Colchester United,1-0,Sheffield United
Tue Aug 21 1979,Rotherham United,2-1,Mansfield Town
Tue Aug 21 1979,Millwall,2-1,Plymouth Argyle
Wed Aug 22 1979,Exeter City,0-2,Wimbledon
Wed Aug 22 1979,Chester,3-1,Grimsby Town
Sat Aug 25 1979,Rotherham United,3-0,Colchester United
Sat Aug 25 1979,Hull City,2-2,Oxford United
Sat Aug 25 1979,Grimsby Town,4-3,Blackpool
Sat Aug 25 1979,Chester,1-1,Sheffield United
Sat Aug 25 1979,Chesterfield,3-1,Plymouth Argyle
Sat Aug 25 1979,Wimbledon,0-1,Southend United
Sat Aug 25 1979,Gillingham,1-1,Millwall
Sat Aug 25 1979,Exeter City,2-1,Mansfield Town
Sat Aug 25 1979,Sheffield Wednesday,0-3,Blackburn Rovers
Sat Aug 25 1979,Swindon Town,4-0,Brentford
Sat Aug 25 1979,Carlisle United,1-0,Bury
Sat Aug 25 1979,Barnsley,2-0,Reading
Fri Aug 31 1979,Colchester United,2-3,Swindon Town
Sat Sep 1 1979,Blackburn Rovers,0-0,Grimsby Town
Sat Sep 1 1979,Blackpool,3-0,Wimbledon
Sat Sep 1 1979,Sheffield United,3-1,Exeter City
Sat Sep 1 1979,Bury,2-0,Chester
Sat Sep 1 1979,Plymouth Argyle,1-3,Sheffield Wednesday
Sat Sep 1 1979,Brentford,3-1,Chesterfield
Sat Sep 1 1979,Mansfield Town,1-1,Hull City
Sat Sep 1 1979,Oxford United,1-0,Barnsley
Sat Sep 1 1979,Southend United,0-2,Rotherham United
Sat Sep 1 1979,Millwall,1-0,Carlisle United
Sat Sep 1 1979,Reading,1-3,Gillingham
Fri Sep 7 1979,Southend United,1-2,Blackpool
Sat Sep 8 1979,Chester,1-1,Millwall
Sat Sep 8 1979,Chesterfield,3-0,Colchester United
Sat Sep 8 1979,Oxford United,4-0,Reading
Sat Sep 8 1979,Barnsley,1-0,Mansfield Town
Sat Sep 8 1979,Grimsby Town,1-0,Plymouth Argyle
Sat Sep 8 1979,Hull City,3-1,Sheffield United
Sat Sep 8 1979,Exeter City,1-0,Bury
Sat Sep 8 1979,Carlisle United,1-2,Gillingham
Sat Sep 8 1979,Rotherham United,3-0,Swindon Town
Sat Sep 8 1979,Wimbledon,1-0,Blackburn Rovers
Sat Sep 8 1979,Sheffield Wednesday,0-2,Brentford
Sat Sep 15 1979,Blackpool,3-2,Rotherham United
Sat Sep 15 1979,Reading,2-0,Carlisle United
Sat Sep 15 1979,Plymouth Argyle,3-0,Wimbledon
Sat Sep 15 1979,Sheffield United,2-0,Barnsley
Sat Sep 15 1979,Millwall,5-1,Exeter City
Sat Sep 15 1979,Brentford,1-0,Grimsby Town
Sat Sep 15 1979,Swindon Town,2-1,Chesterfield
Sat Sep 15 1979,Colchester United,0-0,Sheffield Wednesday
Sat Sep 15 1979,Bury,0-1,Hull City
Sat Sep 15 1979,Mansfield Town,1-0,Oxford United
Sat Sep 15 1979,Gillingham,2-2,Chester
Sat Sep 15 1979,Blackburn Rovers,1-1,Southend United
Mon Sep 17 1979,Brentford,0-2,Exeter City
Tue Sep 18 1979,Carlisle United,3-1,Rotherham United
Tue Sep 18 1979,Swindon Town,3-1,Chester
Tue Sep 18 1979,Plymouth Argyle,1-1,Oxford United
Tue Sep 18 1979,Sheffield United,3-1,Blackpool
Tue Sep 18 1979,Chesterfield,1-1,Hull City
Tue Sep 18 1979,Bury,1-1,Grimsby Town
Tue Sep 18 1979,Colchester United,2-1,Mansfield Town
Tue Sep 18 1979,Millwall,3-3,Sheffield Wednesday
Tue Sep 18 1979,Gillingham,1-0,Wimbledon
Wed Sep 19 1979,Blackburn Rovers,0-1,Barnsley
Wed Sep 19 1979,Reading,1-1,Southend United
Fri Sep 21 1979,Southend United,4-1,Plymouth Argyle
Sat Sep 22 1979,Wimbledon,0-0,Brentford
Sat Sep 22 1979,Blackpool,2-1,Blackburn Rovers
Sat Sep 22 1979,Mansfield Town,3-4,Sheffield United
Sat Sep 22 1979,Oxford United,3-1,Bury
Sat Sep 22 1979,Rotherham United,2-0,Chesterfield
Sat Sep 22 1979,Grimsby Town,1-2,Colchester United
Sat Sep 22 1979,Chester,0-2,Reading
Sat Sep 22 1979,Hull City,0-0,Gillingham
Sat Sep 22 1979,Exeter City,1-2,Carlisle United
Sat Sep 22 1979,Barnsley,2-1,Millwall
Sat Sep 22 1979,Sheffield Wednesday,4-2,Swindon Town
Sat Sep 29 1979,Plymouth Argyle,2-2,Blackpool
Sat Sep 29 1979,Colchester United,0-0,Barnsley
Sat Sep 29 1979,Sheffield United,3-1,Oxford United
Sat Sep 29 1979,Swindon Town,3-0,Grimsby Town
Sat Sep 29 1979,Gillingham,1-0,Exeter City
Sat Sep 29 1979,Blackburn Rovers,0-3,Rotherham United
Sat Sep 29 1979,Carlisle United,2-2,Chester
Sat Sep 29 1979,Reading,1-0,Mansfield Town
Sat Sep 29 1979,Brentford,2-0,Southend United
Sat Sep 29 1979,Bury,1-2,Wimbledon
Sat Sep 29 1979,Chesterfield,2-1,Sheffield Wednesday
Sat Sep 29 1979,Millwall,3-2,Hull City
Mon Oct 1 1979,Mansfield Town,0-1,Colchester United
Tue Oct 2 1979,Rotherham United,4-1,Carlisle United
Tue Oct 2 1979,Sheffield Wednesday,2-0,Millwall
Tue Oct 2 1979,Grimsby Town,1-0,Bury
Tue Oct 2 1979,Hull City,2-1,Chesterfield
Tue Oct 2 1979,Blackpool,2-3,Sheffield United
Tue Oct 2 1979,Barnsley,1-1,Blackburn Rovers
Wed Oct 3 1979,Exeter City,0-0,Brentford
Fri Oct 5 1979,Colchester United,1-1,Reading
Sat Oct 6 1979,Swindon Town,0-0,Hull City
Sat Oct 6 1979,Bury,1-1,Southend United
Sat Oct 6 1979,Rotherham United,1-2,Sheffield United
Sat Oct 6 1979,Gillingham,1-2,Blackburn Rovers
Sat Oct 6 1979,Carlisle United,1-1,Wimbledon
Sat Oct 6 1979,Exeter City,1-0,Blackpool
Sat Oct 6 1979,Millwall,2-0,Grimsby Town
Sat Oct 6 1979,Chester,1-0,Plymouth Argyle
Sat Oct 6 1979,Chesterfield,2-2,Oxford United
Sat Oct 6 1979,Brentford,3-1,Barnsley
Sat Oct 6 1979,Sheffield Wednesday,0-0,Mansfield Town
Mon Oct 8 1979,Mansfield Town,5-1,Rotherham United
Tue Oct 9 1979,Barnsley,0-1,Chesterfield
Tue Oct 9 1979,Plymouth Argyle,1-1,Millwall
Tue Oct 9 1979,Grimsby Town,0-2,Chester
Tue Oct 9 1979,Hull City,1-1,Sheffield Wednesday
Tue Oct 9 1979,Wimbledon,2-2,Exeter City
Tue Oct 9 1979,Sheffield United,1-2,Colchester United
Wed Oct 10 1979,Blackpool,1-2,Bury
Wed Oct 10 1979,Oxford United,0-2,Brentford
Wed Oct 10 1979,Blackburn Rovers,1-2,Carlisle United
Wed Oct 10 1979,Reading,2-1,Swindon Town
Fri Oct 12 1979,Southend United,0-1,Colchester United
Sat Oct 13 1979,Exeter City,1-0,Chester
Sat Oct 13 1979,Oxford United,1-2,Millwall
Sat Oct 13 1979,Sheffield United,2-0,Reading
Sat Oct 13 1979,Blackburn Rovers,1-0,Plymouth Argyle
Sat Oct 13 1979,Barnsley,2-0,Gillingham
Sat Oct 13 1979,Rotherham United,1-2,Sheffield Wednesday
Sat Oct 13 1979,Mansfield Town,1-0,Bury
Sat Oct 13 1979,Hull City,2-0,Carlisle United
Sat Oct 13 1979,Grimsby Town,1-1,Chesterfield
Sat Oct 13 1979,Blackpool,5-4,Brentford
Sat Oct 13 1979,Wimbledon,2-0,Swindon Town
Fri Oct 19 1979,Colchester United,3-1,Blackpool
Sat Oct 20 1979,Sheffield Wednesday,2-2,Oxford United
Sat Oct 20 1979,Bury,1-2,Sheffield United
Sat Oct 20 1979,Chester,2-1,Hull City
Sat Oct 20 1979,Reading,2-1,Exeter City
Sat Oct 20 1979,Brentford,2-0,Blackburn Rovers
Sat Oct 20 1979,Millwall,2-2,Mansfield Town
Sat Oct 20 1979,Plymouth Argyle,1-0,Rotherham United
Sat Oct 20 1979,Gillingham,0-1,Grimsby Town
Sat Oct 20 1979,Carlisle United,3-1,Barnsley
Sat Oct 20 1979,Swindon Town,1-0,Southend United
Sat Oct 20 1979,Chesterfield,0-0,Wimbledon
Mon Oct 22 1979,Brentford,1-2,Sheffield United
Tue Oct 23 1979,Millwall,2-0,Reading
Tue Oct 23 1979,Chesterfield,0-0,Blackpool
Tue Oct 23 1979,Carlisle United,1-1,Mansfield Town
Tue Oct 23 1979,Rotherham United,2-1,Hull City
Tue Oct 23 1979,Bury,2-2,Barnsley
Tue Oct 23 1979,Sheffield Wednesday,2-0,Grimsby Town
Tue Oct 23 1979,Gillingham,4-0,Oxford United
Tue Oct 23 1979,Swindon Town,2-1,Plymouth Argyle
Tue Oct 23 1979,Colchester United,4-0,Wimbledon
Wed Oct 24 1979,Chester,0-0,Blackburn Rovers
Wed Oct 24 1979,Exeter City,4-2,Southend United
Fri Oct 26 1979,Southend United,0-0,Chesterfield
Sat Oct 27 1979,Hull City,2-2,Exeter City
Sat Oct 27 1979,Mansfield Town,2-0,Gillingham
Sat Oct 27 1979,Reading,3-1,Bury
Sat Oct 27 1979,Blackpool,0-1,Swindon Town
Sat Oct 27 1979,Oxford United,1-0,Carlisle United
Sat Oct 27 1979,Wimbledon,3-4,Sheffield Wednesday
Sat Oct 27 1979,Plymouth Argyle,0-1,Brentford
Sat Oct 27 1979,Blackburn Rovers,3-0,Colchester United
Sat Oct 27 1979,Sheffield United,0-1,Millwall
Sat Oct 27 1979,Barnsley,1-1,Chester
Sat Oct 27 1979,Grimsby Town,2-0,Rotherham United
Mon Oct 29 1979,Southend United,0-3,Gillingham
Wed Oct 31 1979,Oxford United,1-1,Plymouth Argyle
Fri Nov 2 1979,Colchester United,1-1,Hull City
Sat Nov 3 1979,Gillingham,1-1,Blackpool
Sat Nov 3 1979,Chesterfield,2-0,Mansfield Town
Sat Nov 3 1979,Chester,3-1,Wimbledon
Sat Nov 3 1979,Sheffield Wednesday,0-2,Barnsley
Sat Nov 3 1979,Swindon Town,3-2,Sheffield United
Sat Nov 3 1979,Carlisle United,4-0,Southend United
Sat Nov 3 1979,Brentford,2-2,Reading
Sat Nov 3 1979,Millwall,1-0,Blackburn Rovers
Sat Nov 3 1979,Exeter City,1-2,Grimsby Town
Sat Nov 3 1979,Bury,2-1,Plymouth Argyle
Sat Nov 3 1979,Rotherham United,0-2,Oxford United
Mon Nov 5 1979,Southend United,4-0,Exeter City
Tue Nov 6 1979,Plymouth Argyle,2-0,Swindon Town
Tue Nov 6 1979,Mansfield Town,2-1,Carlisle United
Tue Nov 6 1979,Grimsby Town,3-1,Sheffield Wednesday
Tue Nov 6 1979,Sheffield United,0-2,Brentford
Tue Nov 6 1979,Wimbledon,3-3,Colchester United
Tue Nov 6 1979,Barnsley,2-1,Bury
Tue Nov 6 1979,Hull City,1-1,Rotherham United
Wed Nov 7 1979,Reading,2-0,Millwall
Wed Nov 7 1979,Blackpool,2-2,Chesterfield
Wed Nov 7 1979,Blackburn Rovers,2-0,Chester
Wed Nov 7 1979,Oxford United,1-1,Gillingham
Fri Nov 9 1979,Southend United,1-0,Grimsby Town
Sat Nov 10 1979,Reading,3-0,Hull City
Sat Nov 10 1979,Wimbledon,0-1,Rotherham United
Sat Nov 10 1979,Blackpool,1-1,Sheffield Wednesday
Sat Nov 10 1979,Sheffield United,4-0,Gillingham
Sat Nov 10 1979,Plymouth Argyle,4-2,Carlisle United
Sat Nov 10 1979,Brentford,1-0,Colchester United
Sat Nov 10 1979,Mansfield Town,1-1,Swindon Town
Sat Nov 10 1979,Barnsley,2-2,Exeter City
Sat Nov 10 1979,Oxford United,0-1,Chester
Sat Nov 10 1979,Bury,3-0,Millwall
Tue Nov 13 1979,Gillingham,1-0,Southend United
