Date,Team 1,FT,Team 2
Sat Aug 18 1979,Wrexham,1-0,West Ham United
Sat Aug 18 1979,Charlton Athletic,0-3,Preston North End
Sat Aug 18 1979,Chelsea,0-0,Sunderland
Sat Aug 18 1979,Leicester City,2-0,Watford
Sat Aug 18 1979,Leyton Orient,2-2,Burnley
Sat Aug 18 1979,Luton Town,1-1,Cambridge United
Sat Aug 18 1979,Birmingham City,3-4,Fulham
Sat Aug 18 1979,Swansea City,2-0,Shrewsbury Town
Sat Aug 18 1979,Queens Park Rangers,2-0,Bristol Rovers
Sat Aug 18 1979,Notts County,4-1,Cardiff City
Sat Aug 18 1979,Newcastle United,3-2,Oldham Athletic
Mon Aug 20 1979,West Ham United,0-1,Chelsea
Tue Aug 21 1979,Burnley,1-1,Charlton Athletic
Tue Aug 21 1979,Bristol Rovers,3-2,Luton Town
Tue Aug 21 1979,Cambridge United,1-1,Leicester City
Tue Aug 21 1979,Shrewsbury Town,1-1,Notts County
Tue Aug 21 1979,Watford,0-0,Swansea City
Tue Aug 21 1979,Oldham Athletic,2-3,Wrexham
Tue Aug 21 1979,Preston North End,1-0,Newcastle United
Wed Aug 22 1979,Fulham,0-0,Leyton Orient
Wed Aug 22 1979,Sunderland,2-0,Birmingham City
Wed Aug 22 1979,Cardiff City,1-0,Queens Park Rangers
Sat Aug 25 1979,Charlton Athletic,1-1,Newcastle United
Sat Aug 25 1979,Sunderland,2-1,Fulham
Sat Aug 25 1979,Luton Town,2-1,Leyton Orient
Sat Aug 25 1979,Cardiff City,1-2,Birmingham City
Sat Aug 25 1979,Bristol Rovers,2-1,Shrewsbury Town
Sat Aug 25 1979,Cambridge United,2-2,Watford
Sat Aug 25 1979,Preston North End,1-1,Swansea City
Sat Aug 25 1979,West Ham United,1-0,Oldham Athletic
Sat Aug 25 1979,Queens Park Rangers,1-4,Leicester City
Sat Aug 25 1979,Chelsea,3-1,Wrexham
Sat Aug 25 1979,Burnley,0-1,Notts County
Sat Sep 1 1979,Fulham,1-0,Preston North End
Sat Sep 1 1979,Leicester City,1-3,Luton Town
Sat Sep 1 1979,Wrexham,0-1,Cardiff City
Sat Sep 1 1979,Leyton Orient,1-1,Charlton Athletic
Sat Sep 1 1979,Newcastle United,2-1,Chelsea
Sat Sep 1 1979,Swansea City,2-1,Burnley
Sat Sep 1 1979,Notts County,1-0,Queens Park Rangers
Sat Sep 1 1979,Oldham Athletic,3-0,Sunderland
Sat Sep 1 1979,Shrewsbury Town,1-2,Cambridge United
Sat Sep 1 1979,Watford,2-0,West Ham United
Sat Sep 1 1979,Birmingham City,1-1,Bristol Rovers
Sat Sep 8 1979,Burnley,1-1,Oldham Athletic
Sat Sep 8 1979,Preston North End,1-1,West Ham United
Sat Sep 8 1979,Bristol Rovers,1-1,Watford
Sat Sep 8 1979,Chelsea,1-2,Birmingham City
Sat Sep 8 1979,Leyton Orient,1-4,Newcastle United
Sat Sep 8 1979,Charlton Athletic,1-2,Wrexham
Sat Sep 8 1979,Sunderland,2-0,Cambridge United
Sat Sep 8 1979,Cardiff City,1-0,Shrewsbury Town
Sat Sep 8 1979,Luton Town,5-0,Swansea City
Sat Sep 8 1979,Leicester City,1-0,Notts County
Sat Sep 8 1979,Queens Park Rangers,3-0,Fulham
Sat Sep 15 1979,Watford,1-1,Cardiff City
Sat Sep 15 1979,Wrexham,2-1,Leyton Orient
Sat Sep 15 1979,Swansea City,1-2,Queens Park Rangers
Sat Sep 15 1979,Newcastle United,3-2,Leicester City
Sat Sep 15 1979,Birmingham City,1-0,Charlton Athletic
Sat Sep 15 1979,Shrewsbury Town,3-0,Chelsea
Sat Sep 15 1979,Notts County,0-0,Luton Town
Sat Sep 15 1979,Oldham Athletic,3-2,Preston North End
Sat Sep 15 1979,West Ham United,2-0,Sunderland
Sat Sep 15 1979,Cambridge United,4-1,Bristol Rovers
Sat Sep 15 1979,Fulham,3-1,Burnley
Sat Sep 22 1979,Notts County,0-0,Swansea City
Sat Sep 22 1979,Leyton Orient,2-2,Birmingham City
Sat Sep 22 1979,Leicester City,3-3,Fulham
Sat Sep 22 1979,Cardiff City,0-0,Cambridge United
Sat Sep 22 1979,Chelsea,2-0,Watford
Sat Sep 22 1979,Burnley,1-1,Sunderland
Sat Sep 22 1979,Charlton Athletic,2-1,Shrewsbury Town
Sat Sep 22 1979,Newcastle United,1-0,Wrexham
Sat Sep 22 1979,Preston North End,3-2,Bristol Rovers
Sat Sep 22 1979,Luton Town,0-0,Oldham Athletic
Sat Sep 22 1979,Queens Park Rangers,3-0,West Ham United
Sat Sep 29 1979,Sunderland,1-1,Preston North End
Sat Sep 29 1979,Swansea City,0-2,Leicester City
Sat Sep 29 1979,Wrexham,1-0,Notts County
Sat Sep 29 1979,West Ham United,2-1,Burnley
Sat Sep 29 1979,Cambridge United,0-1,Chelsea
Sat Sep 29 1979,Shrewsbury Town,1-0,Leyton Orient
Sat Sep 29 1979,Birmingham City,0-0,Newcastle United
Sat Sep 29 1979,Oldham Athletic,0-0,Queens Park Rangers
Sat Sep 29 1979,Watford,2-1,Charlton Athletic
Sat Sep 29 1979,Bristol Rovers,1-1,Cardiff City
Sat Sep 29 1979,Fulham,1-3,Luton Town
Sat Oct 6 1979,Shrewsbury Town,2-2,Leicester City
Sat Oct 6 1979,Cambridge United,0-1,Swansea City
Sat Oct 6 1979,Burnley,0-1,Chelsea
Sat Oct 6 1979,Watford,1-2,Queens Park Rangers
Sat Oct 6 1979,Sunderland,4-0,Charlton Athletic
Sat Oct 6 1979,Cardiff City,2-1,Luton Town
Sat Oct 6 1979,Oldham Athletic,1-0,Leyton Orient
Sat Oct 6 1979,West Ham United,1-1,Newcastle United
Sat Oct 6 1979,Fulham,0-2,Wrexham
Sat Oct 6 1979,Preston North End,0-0,Birmingham City
Sat Oct 6 1979,Bristol Rovers,2-3,Notts County
Mon Oct 8 1979,Wrexham,1-1,Oldham Athletic
Tue Oct 9 1979,Birmingham City,1-0,Sunderland
Tue Oct 9 1979,Notts County,5-2,Shrewsbury Town
Tue Oct 9 1979,Queens Park Rangers,3-0,Cardiff City
Tue Oct 9 1979,Leyton Orient,1-0,Fulham
Tue Oct 9 1979,Swansea City,1-0,Watford
Tue Oct 9 1979,Charlton Athletic,3-3,Burnley
Tue Oct 9 1979,Luton Town,3-1,Bristol Rovers
Wed Oct 10 1979,Leicester City,2-1,Cambridge United
Wed Oct 10 1979,Newcastle United,0-0,Preston North End
Sat Oct 13 1979,Newcastle United,1-0,Shrewsbury Town
Sat Oct 13 1979,Burnley,0-2,Cardiff City
Sat Oct 13 1979,Luton Town,2-0,Sunderland
Sat Oct 13 1979,Swansea City,4-1,Fulham
Sat Oct 13 1979,Queens Park Rangers,1-1,Preston North End
Sat Oct 13 1979,Leyton Orient,1-0,Watford
Sat Oct 13 1979,Chelsea,1-0,Bristol Rovers
Sat Oct 13 1979,Charlton Athletic,1-1,Cambridge United
Sat Oct 13 1979,Wrexham,1-0,Birmingham City
Sat Oct 13 1979,Notts County,1-1,Oldham Athletic
Sat Oct 13 1979,Leicester City,1-2,West Ham United
Sat Oct 20 1979,Oldham Athletic,1-1,Leicester City
Sat Oct 20 1979,Shrewsbury Town,3-1,Wrexham
Sat Oct 20 1979,Preston North End,3-2,Burnley
Sat Oct 20 1979,Fulham,1-3,Notts County
Sat Oct 20 1979,Watford,2-0,Newcastle United
Sat Oct 20 1979,Birmingham City,2-0,Swansea City
Sat Oct 20 1979,Cardiff City,1-2,Chelsea
Sat Oct 20 1979,West Ham United,1-2,Luton Town
Sat Oct 20 1979,Bristol Rovers,3-0,Charlton Athletic
Sat Oct 20 1979,Sunderland,3-0,Queens Park Rangers
Mon Oct 22 1979,Cambridge United,1-1,Leyton Orient
Sat Oct 27 1979,Queens Park Rangers,7-0,Burnley
Sat Oct 27 1979,Chelsea,0-2,Fulham
Sat Oct 27 1979,Birmingham City,1-0,Shrewsbury Town
Sat Oct 27 1979,Notts County,0-1,West Ham United
Sat Oct 27 1979,Luton Town,1-1,Preston North End
Sat Oct 27 1979,Swansea City,2-0,Oldham Athletic
Sat Oct 27 1979,Wrexham,3-0,Watford
Sat Oct 27 1979,Charlton Athletic,3-2,Cardiff City
Sat Oct 27 1979,Leicester City,2-1,Sunderland
Sat Oct 27 1979,Newcastle United,2-0,Cambridge United
Sat Oct 27 1979,Leyton Orient,2-1,Bristol Rovers
Sat Nov 3 1979,Cambridge United,1-2,Luton Town
Sat Nov 3 1979,Sunderland,2-1,Chelsea
Sat Nov 3 1979,Burnley,1-2,Leyton Orient
Sat Nov 3 1979,Bristol Rovers,1-3,Queens Park Rangers
Sat Nov 3 1979,Cardiff City,3-2,Notts County
Sat Nov 3 1979,Fulham,2-4,Birmingham City
Sat Nov 3 1979,West Ham United,1-0,Wrexham
Sat Nov 3 1979,Preston North End,1-1,Charlton Athletic
Sat Nov 3 1979,Shrewsbury Town,2-2,Swansea City
Sat Nov 3 1979,Watford,1-3,Leicester City
Sat Nov 3 1979,Oldham Athletic,1-0,Newcastle United
Fri Nov 9 1979,Charlton Athletic,2-1,Oldham Athletic
Sat Nov 10 1979,Leicester City,1-1,Burnley
Sat Nov 10 1979,Leyton Orient,3-7,Chelsea
