Date,Team 1,FT,Team 2
Sat Aug 24 1957,Chester,1-3,Tranmere Rovers
Sat Aug 24 1957,Oldham Athletic,1-0,Carlisle United
Sat Aug 24 1957,Workington,4-4,Halifax Town
Sat Aug 24 1957,Hull City,0-1,York City
Sat Aug 24 1957,Bury,1-0,Bradford Park Avenue
Sat Aug 24 1957,Gateshead,3-1,Crewe Alexandra
Sat Aug 24 1957,Bradford City,2-1,Stockport County
Sat Aug 24 1957,Darlington,2-1,Wrexham
Sat Aug 24 1957,Barrow,1-0,Southport
Sat Aug 24 1957,Mansfield Town,2-4,Rochdale
Sat Aug 24 1957,Chesterfield,1-1,Scunthorpe United
Sat Aug 24 1957,Accrington Stanley,1-2,Hartlepool United
Mon Aug 26 1957,Hartlepool United,5-1,Darlington
Mon Aug 26 1957,Hull City,1-1,Barrow
Mon Aug 26 1957,Tranmere Rovers,1-4,Scunthorpe United
Mon Aug 26 1957,Halifax Town,1-2,Bury
Mon Aug 26 1957,York City,2-0,Bradford City
Mon Aug 26 1957,Bradford Park Avenue,2-2,Gateshead
Mon Aug 26 1957,Stockport County,3-0,Oldham Athletic
Tue Aug 27 1957,Carlisle United,3-4,Mansfield Town
Tue Aug 27 1957,Southport,0-1,Workington
Wed Aug 28 1957,Rochdale,3-0,Accrington Stanley
Wed Aug 28 1957,Wrexham,2-2,Chesterfield
Wed Aug 28 1957,Chester,3-2,Crewe Alexandra
Sat Aug 31 1957,Southport,2-1,Oldham Athletic
Sat Aug 31 1957,Crewe Alexandra,1-0,Mansfield Town
Sat Aug 31 1957,Wrexham,1-2,Gateshead
Sat Aug 31 1957,Bradford Park Avenue,1-3,Accrington Stanley
Sat Aug 31 1957,Rochdale,1-0,Workington
Sat Aug 31 1957,York City,0-0,Barrow
Sat Aug 31 1957,Halifax Town,3-2,Bradford City
Sat Aug 31 1957,Stockport County,1-0,Hull City
Sat Aug 31 1957,Hartlepool United,2-1,Chester
Sat Aug 31 1957,Scunthorpe United,5-0,Darlington
Sat Aug 31 1957,Carlisle United,0-2,Bury
Sat Aug 31 1957,Tranmere Rovers,1-2,Chesterfield
Mon Sep 2 1957,Barrow,0-0,Hull City
Mon Sep 2 1957,Crewe Alexandra,0-3,Chester
Mon Sep 2 1957,Accrington Stanley,3-2,Rochdale
Mon Sep 2 1957,Bury,1-0,Halifax Town
Mon Sep 2 1957,Mansfield Town,2-0,Carlisle United
Mon Sep 2 1957,Gateshead,2-4,Bradford Park Avenue
