Date,Team 1,Team 2,FT,HT
2014-03-19,Motherwell,Inverness C,2-0,2-0
2014-03-21,Hearts,Dundee United,1-2,0-1
2014-03-22,Aberdeen,Kilmarnock,2-1,1-1
2014-03-22,Celtic,St Mirren,3-0,1-0
2014-03-22,Inverness C,Partick,1-0,0-0
2014-03-22,Motherwell,Ross County,2-1,0-0
2014-03-22,St Johnstone,Hibernian,2-0,1-0
2014-03-25,Ross County,Aberdeen,1-1,1-0
2014-03-25,St Mirren,St Johnstone,0-1,0-1
2014-03-26,Dundee United,Inverness C,2-1,0-0
2014-03-26,Partick,Celtic,1-5,0-1
2014-03-29,Aberdeen,Dundee United,1-1,0-1
2014-03-29,Celtic,Ross County,1-1,1-1
2014-03-29,Inverness C,St Mirren,2-2,2-1
2014-03-29,Motherwell,Kilmarnock,1-2,1-0
2014-03-29,St Johnstone,Partick,1-1,1-0
2014-03-30,Hearts,Hibernian,2-0,1-0
2014-04-01,Inverness C,Motherwell,1-2,0-1
2014-04-02,Hearts,Aberdeen,1-1,0-0
2014-04-04,Ross County,Inverness C,1-2,0-1
2014-04-05,Dundee United,Celtic,0-2,0-2
2014-04-05,Kilmarnock,St Johnstone,1-2,1-2
2014-04-05,Partick,Hearts,2-4,1-1
2014-04-05,St Mirren,Motherwell,3-2,1-2
2014-04-07,Hibernian,Aberdeen,0-2,0-1
2014-04-18,Inverness C,Aberdeen,0-0,0-0
2014-04-19,Hearts,Ross County,2-0,0-0
2014-04-19,Kilmarnock,Partick,1-2,0-0
2014-04-19,Motherwell,Celtic,3-3,2-1
2014-04-19,St Johnstone,Dundee United,2-0,1-0
2014-04-19,St Mirren,Hibernian,2-0,2-0
2014-04-25,Partick,St Mirren,1-1,1-1
2014-04-26,Aberdeen,St Johnstone,1-1,1-1
2014-04-26,Dundee United,Motherwell,5-1,2-0
2014-04-26,Ross County,Kilmarnock,2-1,1-0
2014-04-27,Celtic,Inverness C,6-0,2-0
2014-04-27,Hibernian,Hearts,1-2,0-2
2014-05-03,Celtic,Aberdeen,5-2,2-1
2014-05-03,Hibernian,Partick,1-1,0-1
2014-05-03,Inverness C,Dundee United,1-1,1-0
2014-05-03,Motherwell,St Johnstone,2-1,2-1
2014-05-03,St Mirren,Ross County,1-0,0-0
2014-05-04,Hearts,Kilmarnock,5-0,3-0
2014-05-06,Dundee United,Aberdeen,1-3,1-1
2014-05-06,Ross County,Hibernian,1-0,0-0
2014-05-07,Hearts,Partick,2-4,2-1
2014-05-07,Kilmarnock,St Mirren,1-0,1-0
2014-05-07,Motherwell,Inverness C,2-1,2-0
2014-05-07,St Johnstone,Celtic,3-3,1-0
2014-05-10,Hibernian,Kilmarnock,0-1,0-1
2014-05-10,Partick,Ross County,2-3,0-1
2014-05-10,St Mirren,Hearts,1-1,1-0
2014-05-11,Aberdeen,Motherwell,0-1,0-0
2014-05-11,Celtic,Dundee United,3-1,0-0
2014-05-11,Inverness C,St Johnstone,2-0,0-0
