Date,Team 1,Team 2,FT,HT
2014-03-22,Alloa,Falkirk,3-0,0-0
2014-03-22,Dumbarton,Dundee,0-1,0-0
2014-03-22,Morton,Hamilton,3-4,1-1
2014-03-22,Queen of Sth,Cowdenbeath,2-1,2-0
2014-03-22,Raith Rvs,Livingston,2-4,0-1
2014-03-25,Cowdenbeath,Morton,3-0,1-0
2014-03-25,Dundee,Queen of Sth,1-0,0-0
2014-03-25,Falkirk,Dumbarton,2-0,1-0
2014-03-25,Hamilton,Raith Rvs,3-2,0-1
2014-03-25,Livingston,Alloa,2-0,1-0
2014-03-29,Alloa,Raith Rvs,0-1,0-0
2014-03-29,Cowdenbeath,Hamilton,1-1,0-0
2014-03-29,Dundee,Falkirk,0-1,0-1
2014-03-29,Livingston,Dumbarton,1-2,1-0
2014-03-29,Queen of Sth,Morton,3-0,1-0
2014-04-01,Morton,Dumbarton,3-0,2-0
2014-04-05,Dumbarton,Alloa,4-1,1-0
2014-04-05,Falkirk,Cowdenbeath,5-0,3-0
2014-04-05,Hamilton,Dundee,1-1,0-1
2014-04-05,Morton,Livingston,2-0,2-0
2014-04-12,Alloa,Morton,2-0,1-0
2014-04-12,Dundee,Cowdenbeath,4-0,2-0
2014-04-12,Livingston,Hamilton,1-1,0-0
2014-04-12,Queen of Sth,Falkirk,1-2,0-0
2014-04-12,Raith Rvs,Dumbarton,1-3,0-2
2014-04-15,Raith Rvs,Queen of Sth,3-2,2-2
2014-04-19,Cowdenbeath,Livingston,4-0,1-0
2014-04-19,Dumbarton,Queen of Sth,0-3,0-1
2014-04-19,Falkirk,Raith Rvs,2-1,2-1
2014-04-19,Hamilton,Alloa,2-1,1-0
2014-04-19,Morton,Dundee,1-0,0-0
2014-04-26,Alloa,Dundee,0-3,0-1
2014-04-26,Dumbarton,Hamilton,4-1,1-1
2014-04-26,Morton,Falkirk,1-1,0-1
2014-04-26,Queen of Sth,Livingston,2-0,1-0
2014-04-26,Raith Rvs,Cowdenbeath,1-2,0-1
2014-05-03,Cowdenbeath,Queen of Sth,1-1,0-0
2014-05-03,Dundee,Dumbarton,2-1,2-0
2014-05-03,Falkirk,Alloa,3-1,1-1
2014-05-03,Hamilton,Morton,10-2,5-1
2014-05-03,Livingston,Raith Rvs,2-0,1-0
