Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Aug 2006 (31),Airdrieonians (1),0-2,0-1,Ross County (1)
?,(Sat) 5 Aug 2006 (31),Dundee FC (1),0-1,0-1,Partick Thistle (1)
?,(Sat) 5 Aug 2006 (31),Gretna FC (1),6-0,3-0,Hamilton Academical FC (1)
?,(Sat) 5 Aug 2006 (31),Livingston FC (1),2-0,0-0,Queen of the South (1)
?,(Sat) 5 Aug 2006 (31),St Johnstone FC (1),0-0,0-0,Clyde (1)
?,(Sat) 12 Aug 2006 (32),Hamilton Academical FC (2),1-0,0-0,Dundee FC (2)
?,(Sat) 12 Aug 2006 (32),Partick Thistle (2),4-2,2-0,Airdrieonians (2)
?,(Sat) 12 Aug 2006 (32),Queen of the South (2),0-1,0-1,St Johnstone FC (2)
?,(Sat) 12 Aug 2006 (32),Ross County (2),0-3,0-2,Livingston FC (2)
?,(Sun) 13 Aug 2006 (32),Clyde (2),1-2,1-1,Gretna FC (2)
?,(Sat) 19 Aug 2006 (33),Airdrieonians (3),2-2,0-0,Queen of the South (3)
?,(Sat) 19 Aug 2006 (33),Gretna FC (3),2-1,2-0,Ross County (3)
?,(Sat) 19 Aug 2006 (33),Livingston FC (3),2-2,0-1,Partick Thistle (3)
?,(Sat) 19 Aug 2006 (33),St Johnstone FC (3),0-0,0-0,Hamilton Academical FC (3)
?,(Sun) 20 Aug 2006 (33),Dundee FC (3),3-0,2-0,Clyde (3)
?,(Sat) 26 Aug 2006 (34),Airdrieonians (4),1-2,0-0,Hamilton Academical FC (4)
?,(Sat) 26 Aug 2006 (34),Clyde (4),0-0,0-0,Partick Thistle (4)
?,(Sat) 26 Aug 2006 (34),Dundee FC (4),0-1,0-0,Livingston FC (4)
?,(Sat) 26 Aug 2006 (34),St Johnstone FC (4),3-1,2-0,Ross County (4)
?,(Sun) 27 Aug 2006 (34),Queen of the South (4),0-3,0-2,Gretna FC (4)
?,(Sat) 9 Sep 2006 (36),Gretna FC (5),0-4,0-4,Dundee FC (5)
?,(Sat) 9 Sep 2006 (36),Livingston FC (5),3-0,2-0,Airdrieonians (5)
?,(Sat) 9 Sep 2006 (36),Partick Thistle (5),1-5,0-3,St Johnstone FC (5)
?,(Sat) 9 Sep 2006 (36),Ross County (5),1-0,0-0,Queen of the South (5)
?,(Sat) 16 Sep 2006 (37),Clyde (5),3-0,0-0,Ross County (6)
?,(Sat) 16 Sep 2006 (37),Dundee FC (6),2-1,1-1,Queen of the South (6)
?,(Sat) 16 Sep 2006 (37),Gretna FC (6),1-1,1-1,Livingston FC (6)
?,(Sat) 16 Sep 2006 (37),Hamilton Academical FC (5),1-2,0-1,Partick Thistle (6)
?,(Sat) 16 Sep 2006 (37),St Johnstone FC (6),1-0,1-0,Airdrieonians (6)
?,(Sat) 23 Sep 2006 (38),Airdrieonians (7),0-1,0-1,Dundee FC (7)
?,(Sat) 23 Sep 2006 (38),Livingston FC (7),1-1,1-1,St Johnstone FC (7)
?,(Sat) 23 Sep 2006 (38),Partick Thistle (7),0-6,0-1,Gretna FC (7)
?,(Sat) 23 Sep 2006 (38),Queen of the South (7),0-2,0-1,Clyde (6)
?,(Sat) 23 Sep 2006 (38),Ross County (7),0-1,0-1,Hamilton Academical FC (6)
?,(Sat) 30 Sep 2006 (39),Clyde (7),1-1,0-0,Livingston FC (8)
?,(Sat) 30 Sep 2006 (39),Dundee FC (8),1-1,0-1,St Johnstone FC (8)
?,(Sat) 30 Sep 2006 (39),Gretna FC (8),0-2,0-1,Airdrieonians (8)
?,(Sat) 30 Sep 2006 (39),Hamilton Academical FC (7),1-1,1-1,Queen of the South (8)
?,(Sat) 30 Sep 2006 (39),Partick Thistle (8),3-2,1-1,Ross County (8)
?,(Fri) 13 Oct 2006 (41),Livingston FC (9),0-1,0-1,Hamilton Academical FC (8)
?,(Sat) 14 Oct 2006 (41),Airdrieonians (9),2-1,0-0,Clyde (8)
?,(Sat) 14 Oct 2006 (41),Queen of the South (9),0-2,0-0,Partick Thistle (9)
?,(Sat) 14 Oct 2006 (41),Ross County (9),1-0,1-0,Dundee FC (9)
?,(Sat) 14 Oct 2006 (41),St Johnstone FC (9),3-3,0-0,Gretna FC (9)
?,(Tue) 17 Oct 2006 (42),Hamilton Academical FC (9),3-1,3-1,Clyde (9)
?,(Sat) 21 Oct 2006 (42),Airdrieonians (10),1-2,1-1,Partick Thistle (10)
