Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Aug 2006 (W31),Cowdenbeath (1),6-1,2-0,Alloa Athletic (1)
?,(Sat) 5 Aug 2006 (W31),Forfar Athletic (1),2-1,1-1,Stranraer (1)
?,(Sat) 5 Aug 2006 (W31),Greenock Morton (1),2-0,1-0,Raith Rovers (1)
?,(Sat) 5 Aug 2006 (W31),Peterhead (1),1-1,0-0,Brechin City (1)
?,(Sat) 5 Aug 2006 (W31),Stirling Albion (1),1-3,0-0,Ayr United (1)
?,(Sat) 12 Aug 2006 (W32),Alloa Athletic (2),1-1,1-1,Peterhead (2)
?,(Sat) 12 Aug 2006 (W32),Ayr United (2),0-4,0-1,Cowdenbeath (2)
?,(Sat) 12 Aug 2006 (W32),Brechin City (2),0-1,0-1,Stirling Albion (2)
?,(Sat) 12 Aug 2006 (W32),Raith Rovers (2),0-0,0-0,Forfar Athletic (2)
?,(Sat) 12 Aug 2006 (W32),Stranraer (2),0-3,0-0,Greenock Morton (2)
?,(Sat) 19 Aug 2006 (W33),Cowdenbeath (3),1-3,1-0,Brechin City (3)
?,(Sat) 19 Aug 2006 (W33),Forfar Athletic (3),0-2,0-1,Alloa Athletic (3)
?,(Sat) 19 Aug 2006 (W33),Greenock Morton (3),0-0,0-0,Ayr United (3)
?,(Sat) 19 Aug 2006 (W33),Peterhead (3),0-1,0-0,Raith Rovers (3)
?,(Sat) 19 Aug 2006 (W33),Stirling Albion (3),3-3,2-2,Stranraer (3)
?,(Sat) 26 Aug 2006 (W34),Alloa Athletic (4),1-2,1-1,Stirling Albion (4)
?,(Sat) 26 Aug 2006 (W34),Ayr United (4),0-2,0-2,Stranraer (4)
?,(Sat) 26 Aug 2006 (W34),Brechin City (4),4-2,2-1,Forfar Athletic (4)
?,(Sat) 26 Aug 2006 (W34),Peterhead (4),0-4,0-4,Greenock Morton (4)
?,(Sat) 26 Aug 2006 (W34),Raith Rovers (4),1-3,0-1,Cowdenbeath (4)
?,(Sun) 3 Sep 2006 (W35),Cowdenbeath (5),4-2,2-2,Peterhead (5)
?,(Sun) 3 Sep 2006 (W35),Forfar Athletic (5),0-1,0-1,Ayr United (5)
?,(Sun) 3 Sep 2006 (W35),Greenock Morton (5),4-0,2-0,Alloa Athletic (5)
?,(Sun) 3 Sep 2006 (W35),Stirling Albion (5),1-1,0-0,Raith Rovers (5)
?,(Sun) 3 Sep 2006 (W35),Stranraer (5),3-1,1-1,Brechin City (5)
?,(Sat) 9 Sep 2006 (W36),Ayr United (6),1-2,1-0,Peterhead (6)
?,(Sat) 9 Sep 2006 (W36),Brechin City (6),2-0,0-0,Alloa Athletic (6)
?,(Sat) 9 Sep 2006 (W36),Cowdenbeath (6),1-2,0-2,Greenock Morton (6)
?,(Sat) 9 Sep 2006 (W36),Stirling Albion (6),3-0,0-0,Forfar Athletic (6)
?,(Sat) 9 Sep 2006 (W36),Stranraer (6),1-4,1-0,Raith Rovers (6)
?,(Sat) 16 Sep 2006 (W37),Alloa Athletic (7),0-1,0-0,Ayr United (7)
?,(Sat) 16 Sep 2006 (W37),Forfar Athletic (7),1-1,0-1,Cowdenbeath (7)
?,(Sat) 16 Sep 2006 (W37),Greenock Morton (7),1-1,0-0,Stirling Albion (7)
?,(Sat) 16 Sep 2006 (W37),Peterhead (7),5-2,2-0,Stranraer (7)
?,(Sat) 16 Sep 2006 (W37),Raith Rovers (7),1-1,0-1,Brechin City (7)
?,(Sat) 23 Sep 2006 (W38),Brechin City (8),0-2,0-1,Ayr United (8)
?,(Sat) 23 Sep 2006 (W38),Forfar Athletic (8),1-3,0-1,Greenock Morton (8)
?,(Sat) 23 Sep 2006 (W38),Raith Rovers (8),0-0,0-0,Alloa Athletic (8)
?,(Sat) 23 Sep 2006 (W38),Stirling Albion (8),2-0,0-0,Peterhead (8)
?,(Sat) 23 Sep 2006 (W38),Stranraer (8),1-0,1-0,Cowdenbeath (8)
?,(Sat) 30 Sep 2006 (W39),Alloa Athletic (9),1-1,0-0,Stranraer (9)
?,(Sat) 30 Sep 2006 (W39),Ayr United (9),1-0,0-0,Raith Rovers (9)
?,(Sat) 30 Sep 2006 (W39),Cowdenbeath (9),2-2,2-2,Stirling Albion (9)
?,(Sat) 30 Sep 2006 (W39),Greenock Morton (9),1-0,1-0,Brechin City (9)
?,(Sat) 30 Sep 2006 (W39),Peterhead (9),8-0,5-0,Forfar Athletic (9)
?,(Sat) 14 Oct 2006 (W41),Alloa Athletic (10),2-1,2-1,Cowdenbeath (10)
?,(Sat) 14 Oct 2006 (W41),Ayr United (10),0-0,0-0,Stirling Albion (10)
?,(Sat) 14 Oct 2006 (W41),Brechin City (10),1-0,1-0,Peterhead (10)
?,(Sat) 14 Oct 2006 (W41),Raith Rovers (10),1-3,1-0,Greenock Morton (10)
?,(Sat) 14 Oct 2006 (W41),Stranraer (10),3-2,2-2,Forfar Athletic (10)
?,(Sat) 21 Oct 2006 (W42),Cowdenbeath (11),1-1,1-0,Ayr United (11)
?,(Sat) 21 Oct 2006 (W42),Forfar Athletic (11),1-1,0-1,Raith Rovers (11)
