Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Aug 2006 (W31),Airdrieonians (1),0-2,0-1,Ross County (1)
?,(Sat) 5 Aug 2006 (W31),Dundee FC (1),0-1,0-1,Partick Thistle (1)
?,(Sat) 5 Aug 2006 (W31),Gretna FC (1),6-0,3-0,Hamilton Academical FC (1)
?,(Sat) 5 Aug 2006 (W31),Livingston FC (1),2-0,0-0,Queen of the South (1)
?,(Sat) 5 Aug 2006 (W31),St Johnstone FC (1),0-0,0-0,Clyde (1)
?,(Sat) 12 Aug 2006 (W32),Hamilton Academical FC (2),1-0,0-0,Dundee FC (2)
?,(Sat) 12 Aug 2006 (W32),Partick Thistle (2),4-2,2-0,Airdrieonians (2)
?,(Sat) 12 Aug 2006 (W32),Queen of the South (2),0-1,0-1,St Johnstone FC (2)
?,(Sat) 12 Aug 2006 (W32),Ross County (2),0-3,0-2,Livingston FC (2)
?,(Sun) 13 Aug 2006 (W32),Clyde (2),1-2,1-1,Gretna FC (2)
?,(Sat) 19 Aug 2006 (W33),Airdrieonians (3),2-2,0-0,Queen of the South (3)
?,(Sat) 19 Aug 2006 (W33),Gretna FC (3),2-1,2-0,Ross County (3)
?,(Sat) 19 Aug 2006 (W33),Livingston FC (3),2-2,0-1,Partick Thistle (3)
?,(Sat) 19 Aug 2006 (W33),St Johnstone FC (3),0-0,0-0,Hamilton Academical FC (3)
?,(Sun) 20 Aug 2006 (W33),Dundee FC (3),3-0,2-0,Clyde (3)
?,(Sat) 26 Aug 2006 (W34),Airdrieonians (4),1-2,0-0,Hamilton Academical FC (4)
?,(Sat) 26 Aug 2006 (W34),Clyde (4),0-0,0-0,Partick Thistle (4)
?,(Sat) 26 Aug 2006 (W34),Dundee FC (4),0-1,0-0,Livingston FC (4)
?,(Sat) 26 Aug 2006 (W34),St Johnstone FC (4),3-1,2-0,Ross County (4)
?,(Sun) 27 Aug 2006 (W34),Queen of the South (4),0-3,0-2,Gretna FC (4)
?,(Sat) 9 Sep 2006 (W36),Gretna FC (5),0-4,0-4,Dundee FC (5)
?,(Sat) 9 Sep 2006 (W36),Livingston FC (5),3-0,2-0,Airdrieonians (5)
?,(Sat) 9 Sep 2006 (W36),Partick Thistle (5),1-5,0-3,St Johnstone FC (5)
?,(Sat) 9 Sep 2006 (W36),Ross County (5),1-0,0-0,Queen of the South (5)
?,(Sat) 16 Sep 2006 (W37),Clyde (5),3-0,0-0,Ross County (6)
?,(Sat) 16 Sep 2006 (W37),Dundee FC (6),2-1,1-1,Queen of the South (6)
?,(Sat) 16 Sep 2006 (W37),Gretna FC (6),1-1,1-1,Livingston FC (6)
?,(Sat) 16 Sep 2006 (W37),Hamilton Academical FC (5),1-2,0-1,Partick Thistle (6)
?,(Sat) 16 Sep 2006 (W37),St Johnstone FC (6),1-0,1-0,Airdrieonians (6)
?,(Sat) 23 Sep 2006 (W38),Airdrieonians (7),0-1,0-1,Dundee FC (7)
?,(Sat) 23 Sep 2006 (W38),Livingston FC (7),1-1,1-1,St Johnstone FC (7)
?,(Sat) 23 Sep 2006 (W38),Partick Thistle (7),0-6,0-1,Gretna FC (7)
?,(Sat) 23 Sep 2006 (W38),Queen of the South (7),0-2,0-1,Clyde (6)
?,(Sat) 23 Sep 2006 (W38),Ross County (7),0-1,0-1,Hamilton Academical FC (6)
?,(Sat) 30 Sep 2006 (W39),Clyde (7),1-1,0-0,Livingston FC (8)
?,(Sat) 30 Sep 2006 (W39),Dundee FC (8),1-1,0-1,St Johnstone FC (8)
