Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 29 Jul 2006 (30),Celtic FC (1),4-1,2-0,Kilmarnock FC (1)
?,(Sat) 29 Jul 2006 (30),Dundee United (1),1-2,1-1,Falkirk (1)
?,(Sat) 29 Jul 2006 (30),Dunfermline Athletic (1),1-2,0-1,Heart of Midlothian FC (1)
?,(Sat) 29 Jul 2006 (30),Hibernian FC (1),1-1,1-1,Aberdeen FC (1)
?,(Sat) 29 Jul 2006 (30),Inverness Caledonian Thistle (1),1-2,0-0,Saint Mirren FC (1)
?,(Sun) 30 Jul 2006 (30),Motherwell FC (1),1-2,0-1,Rangers FC (1)
?,(Sat) 5 Aug 2006 (31),Aberdeen FC (2),1-1,1-0,Inverness Caledonian Thistle (2)
?,(Sat) 5 Aug 2006 (31),Falkirk (2),1-0,1-0,Dunfermline Athletic (2)
?,(Sat) 5 Aug 2006 (31),Kilmarnock FC (2),2-1,0-1,Hibernian FC (2)
?,(Sat) 5 Aug 2006 (31),Rangers FC (2),2-2,0-1,Dundee United (2)
?,(Sat) 5 Aug 2006 (31),Saint Mirren FC (2),2-0,1-0,Motherwell FC (2)
?,(Sun) 6 Aug 2006 (31),Heart of Midlothian FC (2),2-1,0-0,Celtic FC (2)
?,(Sat) 12 Aug 2006 (32),Celtic FC (3),2-0,1-0,Saint Mirren FC (3)
?,(Sat) 12 Aug 2006 (32),Heart of Midlothian FC (3),0-0,0-0,Falkirk (3)
?,(Sat) 12 Aug 2006 (32),Inverness Caledonian Thistle (3),0-0,0-0,Hibernian FC (3)
?,(Sat) 12 Aug 2006 (32),Kilmarnock FC (3),0-0,0-0,Dundee United (3)
?,(Sat) 12 Aug 2006 (32),Motherwell FC (3),0-2,0-1,Aberdeen FC (3)
?,(Sun) 13 Aug 2006 (32),Dunfermline Athletic (3),1-1,0-0,Rangers FC (3)
?,(Sat) 19 Aug 2006 (33),Dundee United (4),0-0,0-0,Dunfermline Athletic (4)
