Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 7 Aug 1999 (31),Albion Rovers (1),1-3,?,Dumbarton (1)
?,(Sat) 7 Aug 1999 (31),East Fife (1),1-2,?,Berwick Rangers (1)
?,(Sat) 7 Aug 1999 (31),Forfar Athletic (1),0-0,?,Brechin City (1)
?,(Sat) 7 Aug 1999 (31),Montrose (1),0-1,?,Cowdenbeath (1)
?,(Sat) 7 Aug 1999 (31),Queen's Park (1),2-1,?,East Stirlingshire FC (1)
?,(Sat) 14 Aug 1999 (32),Berwick Rangers (2),1-1,?,Albion Rovers (2)
?,(Sat) 14 Aug 1999 (32),Brechin City (2),1-2,?,Queen's Park (2)
?,(Sat) 14 Aug 1999 (32),Cowdenbeath (2),0-3,?,Forfar Athletic (2)
?,(Sat) 14 Aug 1999 (32),Dumbarton (2),3-4,?,Montrose (2)
?,(Sat) 14 Aug 1999 (32),East Stirlingshire FC (2),0-2,?,East Fife (2)
?,(Sat) 21 Aug 1999 (33),Albion Rovers (3),0-0,?,Brechin City (3)
?,(Sat) 21 Aug 1999 (33),East Fife (3),1-0,?,Dumbarton (3)
?,(Sat) 21 Aug 1999 (33),Forfar Athletic (3),1-1,?,East Stirlingshire FC (3)
?,(Sat) 21 Aug 1999 (33),Montrose (3),1-2,?,Berwick Rangers (3)
?,(Sat) 21 Aug 1999 (33),Queen's Park (3),1-0,?,Cowdenbeath (3)
?,(Sat) 28 Aug 1999 (34),Berwick Rangers (4),1-2,?,Queen's Park (4)
?,(Sat) 28 Aug 1999 (34),Brechin City (4),0-2,?,Dumbarton (4)
?,(Sat) 28 Aug 1999 (34),East Fife (4),0-0,?,Montrose (4)
?,(Sat) 28 Aug 1999 (34),East Stirlingshire FC (4),0-1,?,Cowdenbeath (4)
?,(Sat) 28 Aug 1999 (34),Forfar Athletic (4),2-0,?,Albion Rovers (4)
?,(Sat) 4 Sep 1999 (35),Albion Rovers (5),1-3,?,East Fife (5)
?,(Sat) 4 Sep 1999 (35),Cowdenbeath (5),6-1,?,Brechin City (5)
?,(Sat) 4 Sep 1999 (35),Dumbarton (5),2-1,?,Berwick Rangers (5)
?,(Sat) 4 Sep 1999 (35),Montrose (5),1-2,?,East Stirlingshire FC (5)
?,(Sat) 4 Sep 1999 (35),Queen's Park (5),1-1,?,Forfar Athletic (5)
?,(Sat) 11 Sep 1999 (36),Albion Rovers (6),1-3,?,Montrose (6)
?,(Sat) 11 Sep 1999 (36),Berwick Rangers (6),0-2,?,Cowdenbeath (6)
?,(Sat) 11 Sep 1999 (36),Brechin City (6),1-2,?,East Stirlingshire FC (6)
?,(Sat) 11 Sep 1999 (36),Dumbarton (6),0-1,?,Queen's Park (6)
?,(Sat) 11 Sep 1999 (36),East Fife (6),2-0,?,Forfar Athletic (6)
?,(Sat) 18 Sep 1999 (37),Cowdenbeath (7),4-0,?,East Fife (7)
?,(Sat) 18 Sep 1999 (37),East Stirlingshire FC (7),1-3,?,Dumbarton (7)
?,(Sat) 18 Sep 1999 (37),Forfar Athletic (7),1-1,?,Berwick Rangers (7)
?,(Sat) 18 Sep 1999 (37),Montrose (7),0-1,?,Brechin City (7)
