Date,Team 1,Team 2,FT,HT
1999-10-30,St Mirren,Dunfermline,3-1,
1999-11-06,Ayr,Clydebank,0-0,
1999-11-06,Dunfermline,Raith Rvs,1-1,
1999-11-06,Falkirk,Airdrie,2-0,
1999-11-06,Inverness C,Livingston,2-0,
1999-11-06,Morton,St Mirren,1-4,
1999-11-12,Airdrie,St Mirren,0-2,
1999-11-12,Morton,Inverness C,5-1,
1999-11-14,Ayr,Raith Rvs,0-1,
1999-11-14,Clydebank,Falkirk,0-3,
1999-11-14,Dunfermline,Livingston,3-0,
1999-11-20,Falkirk,Dunfermline,1-3,
1999-11-20,Livingston,Morton,2-1,
1999-11-20,Raith Rvs,Airdrie,1-1,
1999-11-20,St Mirren,Clydebank,2-1,
1999-11-27,Dunfermline,Clydebank,2-1,
1999-11-27,Falkirk,Raith Rvs,2-1,
1999-11-27,Inverness C,Airdrie,2-0,
1999-11-27,Livingston,St Mirren,1-2,
1999-11-27,Morton,Ayr,0-0,
1999-11-30,Inverness C,Ayr,1-1,
1999-12-04,Ayr,Dunfermline,2-3,
1999-12-04,Clydebank,Livingston,1-5,
1999-12-04,Raith Rvs,Inverness C,4-2,
1999-12-04,St Mirren,Falkirk,2-1,
1999-12-07,Airdrie,Morton,1-0,
1999-12-11,Ayr,Falkirk,1-1,
1999-12-11,Inverness C,St Mirren,1-1,
1999-12-11,Morton,Dunfermline,0-3,
1999-12-14,Airdrie,Livingston,2-3,
1999-12-18,Clydebank,Airdrie,1-1,
1999-12-18,Dunfermline,Inverness C,1-0,
1999-12-18,Falkirk,Morton,2-1,
1999-12-18,St Mirren,Ayr,1-2,
1999-12-27,Ayr,Airdrie,5-0,
1999-12-27,Falkirk,Livingston,2-3,
1999-12-27,Inverness C,Clydebank,4-1,
1999-12-27,Morton,Raith Rvs,1-0,
2000-01-03,Airdrie,Falkirk,0-2,
2000-01-03,Clydebank,Ayr,0-2,
2000-01-03,Livingston,Inverness C,1-1,
2000-01-03,Raith Rvs,Dunfermline,3-0,
2000-01-03,St Mirren,Morton,1-1,
2000-01-08,Falkirk,Clydebank,4-0,
2000-01-08,Inverness C,Morton,6-2,
2000-01-08,Livingston,Dunfermline,1-0,
2000-01-08,Raith Rvs,Ayr,2-0,
2000-01-08,St Mirren,Airdrie,3-1,
2000-01-15,Airdrie,Raith Rvs,0-2,
2000-01-15,Dunfermline,Falkirk,2-2,
2000-01-18,Raith Rvs,Clydebank,1-0,
2000-01-22,Dunfermline,Ayr,2-0,
2000-01-22,Falkirk,St Mirren,2-0,
2000-01-22,Inverness C,Raith Rvs,1-1,
2000-01-22,Livingston,Clydebank,3-0,
2000-01-22,Morton,Airdrie,4-0,
2000-02-05,Airdrie,Inverness C,1-4,
2000-02-05,Ayr,Morton,3-2,
2000-02-05,Clydebank,Dunfermline,1-3,
2000-02-05,Raith Rvs,Falkirk,0-1,
2000-02-05,St Mirren,Livingston,0-2,
2000-02-12,Dunfermline,Morton,1-1,
2000-02-12,Falkirk,Ayr,1-0,
2000-02-12,St Mirren,Inverness C,2-0,
2000-02-19,Dunfermline,St Mirren,1-1,
2000-02-26,Airdrie,Dunfermline,1-2,
2000-02-26,Inverness C,Falkirk,0-3,
2000-02-26,Morton,Clydebank,1-0,
2000-02-26,Raith Rvs,St Mirren,1-2,
2000-02-29,Ayr,Livingston,0-1,
2000-03-04,Airdrie,Ayr,0-0,
2000-03-04,Clydebank,Inverness C,0-1,
2000-03-04,Livingston,Falkirk,0-1,
2000-03-04,Raith Rvs,Morton,3-0,
2000-03-04,St Mirren,Dunfermline,0-2,
2000-03-07,Ayr,Inverness C,1-3,
2000-03-07,Clydebank,Raith Rvs,2-1,
2000-03-11,Livingston,Raith Rvs,0-0,
2000-03-11,St Mirren,Clydebank,8-0,
2000-03-14,Morton,Livingston,1-0,
2000-03-18,Ayr,Clydebank,4-0,
2000-03-18,Dunfermline,Raith Rvs,0-2,
2000-03-18,Falkirk,Airdrie,8-0,
2000-03-18,Inverness C,Livingston,4-1,
2000-03-18,Morton,St Mirren,0-2,
2000-03-25,Clydebank,St Mirren,0-0,
2000-03-25,Falkirk,Dunfermline,1-1,
2000-03-25,Inverness C,Ayr,1-1,
2000-03-25,Livingston,Morton,1-0,
2000-03-25,Raith Rvs,Airdrie,2-0,
2000-04-01,Airdrie,St Mirren,0-1,
2000-04-01,Ayr,Raith Rvs,0-1,
2000-04-01,Dunfermline,Livingston,4-1,
2000-04-01,Morton,Inverness C,0-2,
2000-04-02,Clydebank,Falkirk,0-1,
2000-04-04,Livingston,Airdrie,3-2,
2000-04-08,Airdrie,Morton,3-0,
2000-04-08,Clydebank,Livingston,1-2,
2000-04-08,Raith Rvs,Inverness C,2-0,
2000-04-08,St Mirren,Falkirk,1-0,
2000-04-11,Ayr,Dunfermline,0-2,
2000-04-15,Dunfermline,Clydebank,6-0,
2000-04-15,Falkirk,Raith Rvs,1-0,
2000-04-15,Inverness C,Airdrie,1-5,
2000-04-15,Livingston,St Mirren,1-2,
2000-04-15,Morton,Ayr,1-2,
2000-04-22,Airdrie,Clydebank,0-0,
2000-04-22,Ayr,St Mirren,1-2,
2000-04-22,Inverness C,Dunfermline,1-2,
2000-04-22,Morton,Falkirk,0-2,
2000-04-22,Raith Rvs,Livingston,1-3,
2000-04-29,Clydebank,Morton,0-3,
2000-04-29,Dunfermline,Airdrie,1-0,
2000-04-29,Falkirk,Inverness C,2-2,
2000-04-29,Livingston,Ayr,3-1,
2000-04-29,St Mirren,Raith Rvs,3-0,
2000-05-06,Airdrie,Livingston,0-2,
2000-05-06,Ayr,Falkirk,3-3,
2000-05-06,Inverness C,St Mirren,5-0,
2000-05-06,Morton,Dunfermline,2-0,
2000-05-06,Raith Rvs,Clydebank,0-0,
