Date,Team 1,Team 2,FT,HT
1999-08-07,Clyde,Alloa,0-1,
1999-08-07,Partick,Stenhousemuir,0-1,
1999-08-07,Queen of Sth,Arbroath,2-3,
1999-08-07,Ross County,Hamilton,2-1,
1999-08-07,Stirling,Stranraer,1-1,
1999-08-14,Alloa,Partick,1-0,
1999-08-14,Arbroath,Clyde,2-1,
1999-08-14,Hamilton,Queen of Sth,0-3,
1999-08-14,Stenhousemuir,Stirling,2-1,
1999-08-14,Stranraer,Ross County,0-0,
1999-08-21,Clyde,Stranraer,0-0,
1999-08-21,Partick,Arbroath,1-3,
1999-08-21,Queen of Sth,Alloa,1-1,
1999-08-21,Ross County,Stenhousemuir,0-0,
1999-08-21,Stirling,Hamilton,2-0,
1999-08-28,Alloa,Hamilton,1-1,
1999-08-28,Clyde,Stirling,3-0,
1999-08-28,Partick,Queen of Sth,2-0,
1999-08-28,Ross County,Arbroath,2-0,
1999-08-28,Stenhousemuir,Stranraer,1-1,
1999-09-04,Arbroath,Alloa,2-2,
1999-09-04,Queen of Sth,Clyde,1-1,
1999-09-04,Stirling,Ross County,2-1,
1999-09-04,Stranraer,Partick,1-1,
1999-09-05,Hamilton,Stenhousemuir,1-1,
1999-09-11,Alloa,Ross County,2-0,
1999-09-11,Arbroath,Stirling,2-1,
1999-09-11,Clyde,Partick,2-0,
1999-09-11,Hamilton,Stranraer,2-1,
1999-09-11,Queen of Sth,Stenhousemuir,0-3,
1999-09-18,Partick,Hamilton,0-1,
1999-09-18,Ross County,Clyde,2-0,
1999-09-18,Stenhousemuir,Arbroath,1-3,
1999-09-18,Stirling,Alloa,0-1,
1999-09-18,Stranraer,Queen of Sth,1-0,
1999-09-25,Alloa,Stenhousemuir,1-4,
1999-09-25,Arbroath,Stranraer,1-2,
1999-09-25,Clyde,Hamilton,2-1,
1999-09-25,Partick,Ross County,0-2,
1999-09-25,Queen of Sth,Stirling,3-3,
1999-10-02,Hamilton,Arbroath,2-2,
1999-10-02,Ross County,Queen of Sth,1-1,
1999-10-02,Stenhousemuir,Clyde,1-3,
1999-10-02,Stirling,Partick,3-1,
1999-10-02,Stranraer,Alloa,0-0,
1999-10-09,Hamilton,Ross County,1-0,
1999-10-15,Clyde,Arbroath,0-0,
1999-10-15,Partick,Alloa,2-2,
1999-10-15,Queen of Sth,Hamilton,3-2,
1999-10-15,Ross County,Stranraer,1-1,
1999-10-15,Stirling,Stenhousemuir,5-1,
1999-10-23,Alloa,Clyde,1-0,
1999-10-23,Arbroath,Queen of Sth,5-2,
1999-10-23,Stenhousemuir,Partick,0-1,
1999-10-23,Stranraer,Stirling,2-1,
1999-10-30,Partick,Clyde,0-0,
1999-10-30,Ross County,Alloa,1-0,
1999-10-30,Stenhousemuir,Queen of Sth,2-1,
1999-10-30,Stirling,Arbroath,3-4,
1999-10-30,Stranraer,Hamilton,0-2,
1999-11-06,Alloa,Stirling,4-4,
1999-11-06,Arbroath,Stenhousemuir,0-3,
1999-11-06,Clyde,Ross County,3-1,
1999-11-06,Hamilton,Partick,0-0,
1999-11-06,Queen of Sth,Stranraer,0-5,
1999-11-09,Alloa,Arbroath,0-0,
1999-11-09,Clyde,Queen of Sth,3-0,
1999-11-10,Stenhousemuir,Hamilton,0-0,
1999-11-12,Ross County,Stirling,1-3,
1999-11-14,Partick,Stranraer,2-0,
1999-11-16,Hamilton,Alloa,1-2,
1999-11-20,Arbroath,Ross County,0-1,
1999-11-20,Queen of Sth,Partick,1-2,
1999-11-20,Stirling,Clyde,1-2,
1999-11-20,Stranraer,Stenhousemuir,2-0,
1999-11-27,Alloa,Stranraer,1-1,
1999-11-27,Arbroath,Hamilton,1-1,
1999-11-27,Clyde,Stenhousemuir,1-0,
1999-11-27,Partick,Stirling,1-0,
1999-11-27,Queen of Sth,Ross County,0-2,
1999-12-04,Hamilton,Clyde,2-3,
1999-12-04,Ross County,Partick,2-1,
1999-12-04,Stenhousemuir,Alloa,1-3,
1999-12-04,Stranraer,Arbroath,2-2,
1999-12-11,Stirling,Queen of Sth,3-0,
1999-12-18,Clyde,Alloa,0-0,
1999-12-18,Partick,Stenhousemuir,1-0,
1999-12-18,Queen of Sth,Arbroath,1-0,
1999-12-18,Stirling,Stranraer,2-5,
1999-12-27,Arbroath,Partick,0-0,
1999-12-27,Hamilton,Stirling,0-2,
1999-12-27,Stranraer,Clyde,2-2,
2000-01-03,Partick,Hamilton,2-2,
2000-01-03,Stenhousemuir,Arbroath,3-0,
2000-01-03,Stirling,Alloa,1-1,
2000-01-03,Stranraer,Queen of Sth,1-2,
2000-01-15,Hamilton,Stranraer,2-0,
2000-01-15,Queen of Sth,Stenhousemuir,3-1,
2000-01-22,Arbroath,Stranraer,1-1,
2000-01-22,Clyde,Hamilton,1-0,
2000-01-22,Partick,Ross County,4-2,
2000-01-22,Queen of Sth,Stirling,2-3,
2000-01-29,Ross County,Hamilton,0-1,
2000-02-05,Hamilton,Arbroath,2-2,
2000-02-05,Ross County,Queen of Sth,2-0,
2000-02-05,Stenhousemuir,Clyde,3-4,
2000-02-05,Stirling,Partick,0-2,
2000-02-12,Clyde,Stirling,4-1,
2000-02-12,Partick,Queen of Sth,5-4,
2000-02-12,Ross County,Arbroath,1-1,
2000-02-12,Stenhousemuir,Stranraer,1-1,
2000-02-19,Stirling,Ross County,3-1,
2000-02-26,Alloa,Partick,1-1,
2000-02-26,Arbroath,Clyde,1-1,
2000-02-26,Hamilton,Queen of Sth,1-1,
2000-02-26,Stenhousemuir,Stirling,1-2,
2000-02-26,Stranraer,Ross County,0-2,
2000-02-29,Arbroath,Stirling,3-2,
2000-02-29,Clyde,Partick,1-0,
2000-03-04,Partick,Arbroath,2-0,
2000-03-04,Queen of Sth,Alloa,2-1,
2000-03-04,Stirling,Hamilton,1-4,
2000-03-07,Alloa,Stenhousemuir,3-1,
2000-03-07,Ross County,Clyde,2-2,
2000-03-07,Stranraer,Partick,3-1,
2000-03-11,Ross County,Alloa,3-4,
2000-03-11,Stenhousemuir,Queen of Sth,2-0,
2000-03-11,Stirling,Arbroath,1-1,
2000-03-11,Stranraer,Hamilton,2-2,
2000-03-14,Alloa,Ross County,1-2,
2000-03-14,Hamilton,Stenhousemuir,2-1,
2000-03-14,Queen of Sth,Clyde,3-0,
2000-03-18,Alloa,Stirling,1-0,
2000-03-18,Arbroath,Stenhousemuir,2-2,
2000-03-18,Clyde,Ross County,0-0,
2000-03-18,Hamilton,Partick,0-1,
2000-03-18,Queen of Sth,Stranraer,0-0,
2000-03-21,Partick,Clyde,1-2,
2000-03-21,Stenhousemuir,Ross County,0-2,
2000-03-21,Stranraer,Alloa,2-2,
2000-03-25,Arbroath,Ross County,1-2,
2000-03-25,Hamilton,Alloa,0-0,
2000-03-25,Queen of Sth,Partick,1-1,
2000-03-25,Stirling,Clyde,3-6,
2000-03-25,Stranraer,Stenhousemuir,2-2,
2000-03-28,Arbroath,Alloa,2-0,
2000-03-28,Clyde,Stranraer,1-1,
2000-03-28,Ross County,Stenhousemuir,2-0,
2000-04-01,Alloa,Arbroath,2-1,
2000-04-01,Clyde,Queen of Sth,3-1,
2000-04-01,Partick,Stranraer,1-1,
2000-04-01,Ross County,Stirling,5-1,
2000-04-04,Alloa,Hamilton,2-0,
2000-04-08,Hamilton,Clyde,1-1,
2000-04-08,Ross County,Partick,1-3,
2000-04-08,Stenhousemuir,Alloa,2-1,
2000-04-08,Stirling,Queen of Sth,2-2,
2000-04-08,Stranraer,Arbroath,0-1,
2000-04-11,Alloa,Queen of Sth,3-1,
2000-04-15,Alloa,Stranraer,4-0,
2000-04-15,Arbroath,Hamilton,1-1,
2000-04-15,Clyde,Stenhousemuir,7-0,
2000-04-15,Partick,Stirling,1-1,
2000-04-15,Queen of Sth,Ross County,0-3,
2000-04-18,Stenhousemuir,Hamilton,0-1,
2000-04-22,Alloa,Clyde,2-1,
2000-04-22,Arbroath,Queen of Sth,1-2,
2000-04-22,Hamilton,Ross County,0-3,
2000-04-22,Stenhousemuir,Partick,2-0,
2000-04-22,Stranraer,Stirling,3-1,
2000-04-29,Clyde,Arbroath,4-1,
2000-04-29,Partick,Alloa,0-1,
2000-04-29,Queen of Sth,Hamilton,1-1,
2000-04-29,Ross County,Stranraer,3-1,
2000-04-29,Stirling,Stenhousemuir,1-0,
2000-05-06,Alloa,Queen of Sth,6-1,
2000-05-06,Arbroath,Partick,3-2,
2000-05-06,Hamilton,Stirling,1-0,
2000-05-06,Stenhousemuir,Ross County,2-2,
2000-05-06,Stranraer,Clyde,2-1,
