Date,Team 1,Team 2,FT,HT
1999-08-07,Albion Rvs,Dumbarton,1-3,
1999-08-07,East Fife,Berwick,1-2,
1999-08-07,Forfar,Brechin,0-0,
1999-08-07,Montrose,Cowdenbeath,0-1,
1999-08-07,Queens Park,East Stirling,2-1,
1999-08-14,Berwick,Albion Rvs,1-1,
1999-08-14,Brechin,Queens Park,1-2,
1999-08-14,Cowdenbeath,Forfar,0-3,
1999-08-14,Dumbarton,Montrose,3-4,
1999-08-14,East Stirling,East Fife,0-2,
1999-08-21,Albion Rvs,Brechin,0-0,
1999-08-21,East Fife,Dumbarton,1-0,
1999-08-21,Forfar,East Stirling,1-1,
1999-08-21,Montrose,Berwick,1-2,
1999-08-21,Queens Park,Cowdenbeath,1-0,
1999-08-28,Berwick,Queens Park,1-2,
1999-08-28,Brechin,Dumbarton,0-2,
1999-08-28,East Fife,Montrose,0-0,
1999-08-28,East Stirling,Cowdenbeath,0-1,
1999-08-28,Forfar,Albion Rvs,2-0,
1999-09-04,Albion Rvs,East Fife,1-3,
1999-09-04,Cowdenbeath,Brechin,6-1,
1999-09-04,Dumbarton,Berwick,2-1,
1999-09-04,Montrose,East Stirling,1-2,
1999-09-04,Queens Park,Forfar,1-1,
1999-09-11,Albion Rvs,Montrose,1-3,
1999-09-11,Berwick,Cowdenbeath,0-2,
1999-09-11,Brechin,East Stirling,1-2,
1999-09-11,Dumbarton,Queens Park,0-1,
1999-09-11,East Fife,Forfar,2-0,
1999-09-18,Cowdenbeath,East Fife,4-0,
1999-09-18,East Stirling,Dumbarton,1-3,
1999-09-18,Forfar,Berwick,1-1,
1999-09-18,Montrose,Brechin,0-1,
1999-09-18,Queens Park,Albion Rvs,2-0,
1999-09-25,Albion Rvs,East Stirling,1-1,
1999-09-25,Berwick,Brechin,2-0,
1999-09-25,Dumbarton,Cowdenbeath,1-1,
1999-09-25,East Fife,Queens Park,0-0,
1999-09-28,Montrose,Forfar,2-0,
1999-10-02,Brechin,East Fife,1-3,
1999-10-02,Cowdenbeath,Albion Rvs,0-0,
1999-10-02,East Stirling,Berwick,0-3,
1999-10-02,Forfar,Dumbarton,5-0,
1999-10-02,Queens Park,Montrose,2-1,
1999-10-16,Albion Rvs,Berwick,0-3,
1999-10-16,East Fife,East Stirling,1-0,
1999-10-16,Forfar,Cowdenbeath,3-1,
1999-10-16,Montrose,Dumbarton,1-4,
1999-10-16,Queens Park,Brechin,5-3,
1999-10-23,Berwick,East Fife,0-1,
1999-10-23,Brechin,Forfar,0-2,
1999-10-23,Cowdenbeath,Montrose,1-1,
1999-10-23,Dumbarton,Albion Rvs,1-1,
1999-10-23,East Stirling,Queens Park,1-1,
1999-10-30,Cowdenbeath,Berwick,1-1,
1999-10-30,East Stirling,Brechin,0-0,
1999-10-30,Forfar,East Fife,3-2,
1999-10-30,Montrose,Albion Rvs,2-1,
1999-10-30,Queens Park,Dumbarton,3-2,
1999-11-06,Albion Rvs,Queens Park,2-4,
1999-11-06,Berwick,Forfar,2-2,
1999-11-06,Brechin,Montrose,1-0,
1999-11-06,Dumbarton,East Stirling,1-0,
1999-11-06,East Fife,Cowdenbeath,2-3,
1999-11-14,Berwick,Dumbarton,0-1,
1999-11-14,Brechin,Cowdenbeath,2-0,
1999-11-14,East Fife,Albion Rvs,1-4,
1999-11-14,East Stirling,Montrose,2-0,
1999-11-14,Forfar,Queens Park,2-2,
1999-11-20,Albion Rvs,Forfar,0-1,
