Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 7 Aug 1999 (W31),Clyde (1),0-1,?,Alloa Athletic (1)
?,(Sat) 7 Aug 1999 (W31),Partick Thistle (1),0-1,?,Stenhousemuir (1)
?,(Sat) 7 Aug 1999 (W31),Queen of the South (1),2-3,?,Arbroath (1)
?,(Sat) 7 Aug 1999 (W31),Ross County (1),2-1,?,Hamilton Academical FC (1)
?,(Sat) 7 Aug 1999 (W31),Stirling Albion (1),1-1,?,Stranraer (1)
?,(Sat) 14 Aug 1999 (W32),Alloa Athletic (2),1-0,?,Partick Thistle (2)
?,(Sat) 14 Aug 1999 (W32),Arbroath (2),2-1,?,Clyde (2)
?,(Sat) 14 Aug 1999 (W32),Hamilton Academical FC (2),0-3,?,Queen of the South (2)
?,(Sat) 14 Aug 1999 (W32),Stenhousemuir (2),2-1,?,Stirling Albion (2)
?,(Sat) 14 Aug 1999 (W32),Stranraer (2),0-0,?,Ross County (2)
?,(Sat) 21 Aug 1999 (W33),Clyde (3),0-0,?,Stranraer (3)
?,(Sat) 21 Aug 1999 (W33),Partick Thistle (3),1-3,?,Arbroath (3)
?,(Sat) 21 Aug 1999 (W33),Queen of the South (3),1-1,?,Alloa Athletic (3)
?,(Sat) 21 Aug 1999 (W33),Ross County (3),0-0,?,Stenhousemuir (3)
?,(Sat) 21 Aug 1999 (W33),Stirling Albion (3),2-0,?,Hamilton Academical FC (3)
?,(Sat) 28 Aug 1999 (W34),Alloa Athletic (4),1-1,?,Hamilton Academical FC (4)
?,(Sat) 28 Aug 1999 (W34),Clyde (4),3-0,?,Stirling Albion (4)
?,(Sat) 28 Aug 1999 (W34),Partick Thistle (4),2-0,?,Queen of the South (4)
?,(Sat) 28 Aug 1999 (W34),Ross County (4),2-0,?,Arbroath (4)
?,(Sat) 28 Aug 1999 (W34),Stenhousemuir (4),1-1,?,Stranraer (4)
?,(Sat) 4 Sep 1999 (W35),Arbroath (5),2-2,?,Alloa Athletic (5)
?,(Sat) 4 Sep 1999 (W35),Queen of the South (5),1-1,?,Clyde (5)
?,(Sat) 4 Sep 1999 (W35),Stirling Albion (5),2-1,?,Ross County (5)
