Date,Team 1,FT,Team 2
Wed Aug 19 1953,Grimsby Town,3-0,York City
Wed Aug 19 1953,Halifax Town,0-0,Gateshead
Wed Aug 19 1953,Stockport County,1-1,Southport
Wed Aug 19 1953,Chesterfield,1-1,Darlington
Wed Aug 19 1953,Mansfield Town,1-2,Port Vale
Wed Aug 19 1953,Bradford City,1-0,Barnsley
Wed Aug 19 1953,Wrexham,1-1,Crewe Alexandra
Sat Aug 22 1953,Crewe Alexandra,1-0,Darlington
Sat Aug 22 1953,Chester,1-1,Hartlepool United
Sat Aug 22 1953,Chesterfield,1-1,Barrow
Sat Aug 22 1953,Halifax Town,0-2,Wrexham
Sat Aug 22 1953,Bradford Park Avenue,4-0,Bradford City
Sat Aug 22 1953,Tranmere Rovers,2-5,Mansfield Town
Sat Aug 22 1953,Carlisle United,7-0,Rochdale
Sat Aug 22 1953,Grimsby Town,0-1,Scunthorpe United
Sat Aug 22 1953,Port Vale,0-0,Barnsley
Sat Aug 22 1953,York City,0-0,Workington
Sat Aug 22 1953,Southport,2-4,Gateshead
Sat Aug 22 1953,Accrington Stanley,2-1,Stockport County
Mon Aug 24 1953,Gateshead,0-0,Scunthorpe United
Mon Aug 24 1953,Barrow,0-0,Port Vale
Mon Aug 24 1953,Hartlepool United,2-2,York City
Mon Aug 24 1953,Stockport County,1-1,Halifax Town
Tue Aug 25 1953,Rochdale,0-1,Tranmere Rovers
Wed Aug 26 1953,Darlington,0-1,Southport
Wed Aug 26 1953,Bradford City,2-2,Mansfield Town
Wed Aug 26 1953,Grimsby Town,3-2,Carlisle United
Wed Aug 26 1953,Crewe Alexandra,1-1,Bradford Park Avenue
Wed Aug 26 1953,Wrexham,1-2,Chesterfield
Wed Aug 26 1953,Accrington Stanley,4-2,Workington
Wed Aug 26 1953,Chester,1-1,Barnsley
Sat Aug 29 1953,Barnsley,2-1,Bradford Park Avenue
Sat Aug 29 1953,Barrow,2-1,Tranmere Rovers
Sat Aug 29 1953,Rochdale,1-0,Accrington Stanley
Sat Aug 29 1953,Bradford City,2-0,Chesterfield
Sat Aug 29 1953,Hartlepool United,0-0,Crewe Alexandra
Sat Aug 29 1953,Darlington,0-3,Port Vale
Sat Aug 29 1953,Wrexham,4-2,Carlisle United
Sat Aug 29 1953,Stockport County,3-2,Grimsby Town
Sat Aug 29 1953,Scunthorpe United,3-0,York City
Sat Aug 29 1953,Mansfield Town,3-1,Halifax Town
Sat Aug 29 1953,Gateshead,2-1,Chester
Sat Aug 29 1953,Workington,0-1,Southport
Mon Aug 31 1953,Halifax Town,0-1,Stockport County
Mon Aug 31 1953,Bradford Park Avenue,1-1,Crewe Alexandra
Mon Aug 31 1953,York City,5-0,Hartlepool United
Mon Aug 31 1953,Chesterfield,1-0,Wrexham
Mon Aug 31 1953,Port Vale,4-0,Barrow
Mon Aug 31 1953,Mansfield Town,0-0,Bradford City
Mon Aug 31 1953,Workington,3-1,Accrington Stanley
Tue Sep 1 1953,Carlisle United,3-3,Grimsby Town
Tue Sep 1 1953,Southport,3-0,Darlington
Tue Sep 1 1953,Tranmere Rovers,5-1,Rochdale
Wed Sep 2 1953,Barnsley,3-0,Chester
Thu Sep 3 1953,Scunthorpe United,1-1,Gateshead
Sat Sep 5 1953,Grimsby Town,3-2,Rochdale
Sat Sep 5 1953,Crewe Alexandra,3-1,Gateshead
Sat Sep 5 1953,Halifax Town,2-0,Barrow
Sat Sep 5 1953,Accrington Stanley,1-2,Wrexham
Sat Sep 5 1953,Bradford Park Avenue,2-2,Darlington
Sat Sep 5 1953,Barnsley,4-1,Chesterfield
Sat Sep 5 1953,Carlisle United,5-0,Mansfield Town
Sat Sep 5 1953,Southport,4-3,Scunthorpe United
Sat Sep 5 1953,Chester,3-0,Workington
Sat Sep 5 1953,York City,0-0,Stockport County
Sat Sep 5 1953,Port Vale,3-1,Hartlepool United
Sat Sep 5 1953,Tranmere Rovers,0-1,Bradford City
Mon Sep 7 1953,Port Vale,2-0,Bradford Park Avenue
Mon Sep 7 1953,Workington,1-3,Scunthorpe United
Mon Sep 7 1953,Hartlepool United,1-1,Southport
Mon Sep 7 1953,Gateshead,3-0,York City
Mon Sep 7 1953,Stockport County,3-2,Carlisle United
Mon Sep 7 1953,Crewe Alexandra,3-2,Barnsley
Tue Sep 8 1953,Rochdale,0-1,Halifax Town
Wed Sep 9 1953,Grimsby Town,2-0,Accrington Stanley
Wed Sep 9 1953,Bradford City,1-0,Barrow
Wed Sep 9 1953,Darlington,1-0,Chester
Wed Sep 9 1953,Wrexham,3-0,Tranmere Rovers
Sat Sep 12 1953,Gateshead,1-0,Port Vale
Sat Sep 12 1953,Darlington,1-1,Barnsley
Sat Sep 12 1953,Bradford City,2-0,Halifax Town
Sat Sep 12 1953,Hartlepool United,0-2,Bradford Park Avenue
Sat Sep 12 1953,Mansfield Town,1-1,Accrington Stanley
Sat Sep 12 1953,Chesterfield,2-1,Tranmere Rovers
Sat Sep 12 1953,Wrexham,4-0,Grimsby Town
Sat Sep 12 1953,Rochdale,0-0,Stockport County
Sat Sep 12 1953,Scunthorpe United,1-0,Chester
Sat Sep 12 1953,York City,2-1,Southport
Sat Sep 12 1953,Barrow,1-1,Carlisle United
Sat Sep 12 1953,Workington,1-2,Crewe Alexandra
Mon Sep 14 1953,Mansfield Town,2-2,Chesterfield
Mon Sep 14 1953,Barrow,3-0,Bradford City
Mon Sep 14 1953,York City,1-1,Gateshead
Mon Sep 14 1953,Halifax Town,1-1,Rochdale
Tue Sep 15 1953,Southport,2-1,Hartlepool United
Tue Sep 15 1953,Carlisle United,2-0,Stockport County
Tue Sep 15 1953,Tranmere Rovers,6-1,Wrexham
Wed Sep 16 1953,Accrington Stanley,3-1,Grimsby Town
Wed Sep 16 1953,Chester,2-2,Darlington
Wed Sep 16 1953,Bradford Park Avenue,1-2,Port Vale
Wed Sep 16 1953,Barnsley,1-1,Crewe Alexandra
Thu Sep 17 1953,Scunthorpe United,4-1,Workington
Sat Sep 19 1953,Carlisle United,2-0,Bradford City
Sat Sep 19 1953,Stockport County,2-2,Wrexham
Sat Sep 19 1953,Crewe Alexandra,1-1,Scunthorpe United
Sat Sep 19 1953,Southport,1-1,Rochdale
Sat Sep 19 1953,Port Vale,2-0,Workington
Sat Sep 19 1953,Darlington,2-1,Tranmere Rovers
Sat Sep 19 1953,Grimsby Town,0-2,Mansfield Town
Sat Sep 19 1953,Accrington Stanley,3-2,Barrow
Sat Sep 19 1953,Barnsley,3-2,Hartlepool United
Sat Sep 19 1953,Chester,3-1,York City
Sat Sep 19 1953,Bradford Park Avenue,3-1,Gateshead
Sat Sep 19 1953,Halifax Town,2-1,Chesterfield
Mon Sep 21 1953,Barrow,4-2,Mansfield Town
Mon Sep 21 1953,Port Vale,1-0,Crewe Alexandra
Mon Sep 21 1953,Hartlepool United,3-2,Scunthorpe United
Mon Sep 21 1953,York City,3-3,Darlington
Mon Sep 21 1953,Gateshead,4-1,Workington
Mon Sep 21 1953,Stockport County,6-0,Tranmere Rovers
Tue Sep 22 1953,Carlisle United,2-1,Accrington Stanley
Tue Sep 22 1953,Rochdale,0-1,Chesterfield
Wed Sep 23 1953,Grimsby Town,2-1,Halifax Town
Wed Sep 23 1953,Chester,2-3,Bradford Park Avenue
Wed Sep 23 1953,Bradford City,1-2,Wrexham
Wed Sep 23 1953,Barnsley,2-1,Southport
Sat Sep 26 1953,Tranmere Rovers,1-0,Halifax Town
Sat Sep 26 1953,Wrexham,2-0,Rochdale
Sat Sep 26 1953,Gateshead,0-0,Barnsley
Sat Sep 26 1953,Scunthorpe United,0-2,Port Vale
Sat Sep 26 1953,Chesterfield,5-0,Carlisle United
Sat Sep 26 1953,Bradford City,1-0,Accrington Stanley
Sat Sep 26 1953,Hartlepool United,1-0,Darlington
Sat Sep 26 1953,Barrow,4-0,Grimsby Town
Sat Sep 26 1953,Southport,0-1,Chester
Sat Sep 26 1953,Workington,1-1,Bradford Park Avenue
Sat Sep 26 1953,York City,0-3,Crewe Alexandra
Sat Sep 26 1953,Mansfield Town,3-1,Stockport County
Mon Sep 28 1953,Halifax Town,2-0,Grimsby Town
Mon Sep 28 1953,Workington,2-0,Gateshead
Mon Sep 28 1953,Chesterfield,2-1,Rochdale
Mon Sep 28 1953,Mansfield Town,2-3,Barrow
Mon Sep 28 1953,Accrington Stanley,2-2,Carlisle United
Mon Sep 28 1953,Crewe Alexandra,0-0,Port Vale
Tue Sep 29 1953,Tranmere Rovers,2-2,Stockport County
Wed Sep 30 1953,Bradford Park Avenue,5-0,Chester
Wed Sep 30 1953,Wrexham,0-1,Bradford City
Thu Oct 1 1953,Scunthorpe United,0-0,Hartlepool United
Sat Oct 3 1953,Port Vale,5-0,York City
Sat Oct 3 1953,Barnsley,4-2,Workington
Sat Oct 3 1953,Hartlepool United,2-0,Halifax Town
Sat Oct 3 1953,Carlisle United,0-2,Tranmere Rovers
Sat Oct 3 1953,Stockport County,5-1,Barrow
Sat Oct 3 1953,Darlington,0-2,Gateshead
Sat Oct 3 1953,Bradford Park Avenue,2-2,Scunthorpe United
Sat Oct 3 1953,Rochdale,1-0,Mansfield Town
Sat Oct 3 1953,Crewe Alexandra,0-0,Southport
Sat Oct 3 1953,Grimsby Town,1-0,Bradford City
Sat Oct 3 1953,Accrington Stanley,2-2,Chesterfield
Sat Oct 3 1953,Chester,2-1,Wrexham
Sat Oct 10 1953,Accrington Stanley,2-0,Hartlepool United
Sat Oct 10 1953,Grimsby Town,2-0,Gateshead
Sat Oct 10 1953,Wrexham,1-1,York City
Sat Oct 10 1953,Stockport County,2-0,Workington
Sat Oct 10 1953,Mansfield Town,4-2,Southport
Sat Oct 10 1953,Rochdale,1-1,Scunthorpe United
