Date,Team 1,FT,Team 2
Sat Aug 19 1978,Exeter City,0-0,Mansfield Town
Sat Aug 19 1978,Chesterfield,1-3,Plymouth Argyle
Sat Aug 19 1978,Swindon Town,2-1,Bury
Sat Aug 19 1978,Lincoln City,2-1,Tranmere Rovers
Sat Aug 19 1978,Blackpool,1-0,Oxford United
Sat Aug 19 1978,Southend United,0-1,Chester
Sat Aug 19 1978,Shrewsbury Town,1-0,Brentford
Sat Aug 19 1978,Peterborough United,2-0,Sheffield Wednesday
Sat Aug 19 1978,Walsall,2-4,Watford
Sat Aug 19 1978,Gillingham,0-0,Rotherham United
Sat Aug 19 1978,Colchester United,2-2,Swansea City
Sat Aug 19 1978,Hull City,1-1,Carlisle United
Mon Aug 21 1978,Brentford,1-0,Colchester United
Mon Aug 21 1978,Tranmere Rovers,1-1,Swindon Town
Mon Aug 21 1978,Mansfield Town,1-1,Gillingham
Tue Aug 22 1978,Bury,3-3,Southend United
Tue Aug 22 1978,Watford,5-1,Blackpool
Tue Aug 22 1978,Swansea City,3-0,Lincoln City
Tue Aug 22 1978,Carlisle United,1-1,Chesterfield
Wed Aug 23 1978,Chester,2-1,Walsall
Wed Aug 23 1978,Oxford United,0-1,Shrewsbury Town
Sat Aug 26 1978,Tranmere Rovers,1-3,Hull City
Sat Aug 26 1978,Plymouth Argyle,2-1,Lincoln City
Sat Aug 26 1978,Watford,1-2,Peterborough United
Sat Aug 26 1978,Rotherham United,2-1,Blackpool
Sat Aug 26 1978,Sheffield Wednesday,0-0,Colchester United
Sat Aug 26 1978,Shrewsbury Town,0-0,Swindon Town
Sat Aug 26 1978,Brentford,0-3,Chesterfield
Sat Aug 26 1978,Mansfield Town,1-1,Southend United
Sat Aug 26 1978,Bury,2-2,Gillingham
Sat Aug 26 1978,Oxford United,0-2,Swansea City
Sat Aug 26 1978,Chester,3-0,Exeter City
Sat Aug 26 1978,Carlisle United,1-0,Walsall
Fri Sep 1 1978,Southend United,2-1,Plymouth Argyle
Sat Sep 2 1978,Hull City,3-0,Chester
Sat Sep 2 1978,Lincoln City,1-2,Sheffield Wednesday
Sat Sep 2 1978,Swansea City,2-0,Bury
Sat Sep 2 1978,Blackpool,3-1,Carlisle United
Sat Sep 2 1978,Chesterfield,1-1,Oxford United
Sat Sep 2 1978,Colchester United,0-0,Rotherham United
Sat Sep 2 1978,Exeter City,2-2,Brentford
Sat Sep 2 1978,Walsall,1-1,Shrewsbury Town
Sat Sep 2 1978,Peterborough United,1-0,Tranmere Rovers
Sat Sep 2 1978,Swindon Town,1-0,Mansfield Town
Sat Sep 2 1978,Gillingham,2-3,Watford
Tue Sep 5 1978,Rotherham United,0-2,Hull City
Fri Sep 8 1978,Chester,1-1,Peterborough United
Fri Sep 8 1978,Carlisle United,4-0,Colchester United
Sat Sep 9 1978,Chesterfield,0-1,Exeter City
Sat Sep 9 1978,Tranmere Rovers,1-1,Gillingham
Sat Sep 9 1978,Rotherham United,2-0,Lincoln City
Sat Sep 9 1978,Shrewsbury Town,2-0,Blackpool
Sat Sep 9 1978,Walsall,4-1,Swindon Town
Sat Sep 9 1978,Plymouth Argyle,1-4,Mansfield Town
Sat Sep 9 1978,Watford,0-2,Swansea City
Sat Sep 9 1978,Oxford United,0-0,Bury
Sat Sep 9 1978,Brentford,1-0,Hull City
Sat Sep 9 1978,Sheffield Wednesday,3-2,Southend United
Mon Sep 11 1978,Southend United,2-0,Oxford United
Tue Sep 12 1978,Bury,1-2,Plymouth Argyle
Tue Sep 12 1978,Blackpool,0-0,Chesterfield
Tue Sep 12 1978,Swindon Town,2-0,Brentford
Tue Sep 12 1978,Colchester United,2-1,Chester
Tue Sep 12 1978,Gillingham,0-0,Sheffield Wednesday
Tue Sep 12 1978,Peterborough United,0-0,Carlisle United
Tue Sep 12 1978,Swansea City,4-4,Rotherham United
Tue Sep 12 1978,Hull City,4-1,Walsall
Wed Sep 13 1978,Lincoln City,0-5,Watford
Wed Sep 13 1978,Exeter City,0-1,Shrewsbury Town
Fri Sep 15 1978,Colchester United,1-0,Shrewsbury Town
