Date,Team 1,FT,Team 2
Sat Aug 19 1989,Stockport County,1-1,Torquay United
Sat Aug 19 1989,Southend United,2-0,York City
Sat Aug 19 1989,Exeter City,1-0,Doncaster Rovers
Sat Aug 19 1989,Peterborough United,1-0,Maidstone United
Sat Aug 19 1989,Hereford United,2-2,Carlisle United
Sat Aug 19 1989,Gillingham,0-0,Aldershot
Sat Aug 19 1989,Scarborough,2-1,Wrexham
Sat Aug 19 1989,Rochdale,2-1,Burnley
Sat Aug 19 1989,Grimsby Town,0-0,Cambridge United
Sat Aug 19 1989,Chesterfield,1-1,Colchester United
Sat Aug 19 1989,Halifax Town,4-0,Hartlepool United
Sat Aug 19 1989,Lincoln City,1-0,Scunthorpe United
Sat Aug 26 1989,York City,1-0,Peterborough United
Sat Aug 26 1989,Aldershot,0-1,Lincoln City
Sat Aug 26 1989,Burnley,0-0,Stockport County
Sat Aug 26 1989,Scunthorpe United,0-1,Rochdale
Sat Aug 26 1989,Hartlepool United,0-3,Exeter City
Sat Aug 26 1989,Carlisle United,4-3,Chesterfield
Sat Aug 26 1989,Maidstone United,4-1,Scarborough
Sat Aug 26 1989,Torquay United,0-3,Grimsby Town
Sat Aug 26 1989,Wrexham,3-3,Southend United
Sat Aug 26 1989,Cambridge United,0-1,Hereford United
Sat Aug 26 1989,Colchester United,2-2,Halifax Town
Sat Aug 26 1989,Doncaster Rovers,0-0,Gillingham
Fri Sep 1 1989,Southend United,3-0,Hartlepool United
Fri Sep 1 1989,Stockport County,2-2,York City
Sat Sep 2 1989,Rochdale,0-3,Wrexham
Sat Sep 2 1989,Gillingham,0-3,Scunthorpe United
Sat Sep 2 1989,Hereford United,3-0,Maidstone United
Sat Sep 2 1989,Peterborough United,1-1,Aldershot
Sat Sep 2 1989,Lincoln City,2-1,Doncaster Rovers
Sat Sep 2 1989,Chesterfield,0-1,Burnley
Sat Sep 2 1989,Grimsby Town,4-1,Colchester United
Sat Sep 2 1989,Halifax Town,3-1,Torquay United
Sat Sep 2 1989,Scarborough,1-1,Cambridge United
Sat Sep 2 1989,Exeter City,0-0,Carlisle United
Tue Sep 5 1989,Wrexham,0-1,Stockport County
Fri Sep 8 1989,Colchester United,1-1,Hereford United
Sat Sep 9 1989,York City,1-0,Rochdale
Sat Sep 9 1989,Wrexham,2-1,Halifax Town
Sat Sep 9 1989,Aldershot,0-5,Southend United
Sat Sep 9 1989,Carlisle United,1-1,Grimsby Town
Sat Sep 9 1989,Torquay United,0-3,Lincoln City
Sat Sep 9 1989,Hartlepool United,1-2,Gillingham
Sat Sep 9 1989,Cambridge United,0-1,Chesterfield
Sat Sep 9 1989,Maidstone United,0-1,Stockport County
Sat Sep 9 1989,Scunthorpe United,0-1,Scarborough
Sat Sep 9 1989,Doncaster Rovers,0-3,Peterborough United
Sat Sep 9 1989,Burnley,1-0,Exeter City
Fri Sep 15 1989,Stockport County,6-0,Hartlepool United
Fri Sep 15 1989,Halifax Town,1-1,Carlisle United
Fri Sep 15 1989,Southend United,1-0,Torquay United
Sat Sep 16 1989,Scarborough,1-2,Doncaster Rovers
Sat Sep 16 1989,Gillingham,0-0,Burnley
Sat Sep 16 1989,Grimsby Town,2-3,Maidstone United
Sat Sep 16 1989,Exeter City,3-2,Cambridge United
Sat Sep 16 1989,Hereford United,0-0,Wrexham
Sat Sep 16 1989,Peterborough United,1-1,Scunthorpe United
Sat Sep 16 1989,Rochdale,2-2,Colchester United
Sat Sep 16 1989,Lincoln City,0-0,York City
Sat Sep 16 1989,Chesterfield,2-0,Aldershot
Fri Sep 22 1989,Cambridge United,1-0,Halifax Town
Fri Sep 22 1989,Doncaster Rovers,0-1,Southend United
Sat Sep 23 1989,Hartlepool United,2-2,Peterborough United
Sat Sep 23 1989,Scunthorpe United,5-4,Exeter City
Sat Sep 23 1989,Aldershot,2-1,Stockport County
Sat Sep 23 1989,Maidstone United,0-1,Chesterfield
Sat Sep 23 1989,Wrexham,0-2,Lincoln City
Sat Sep 23 1989,Carlisle United,3-0,Gillingham
Sat Sep 23 1989,Burnley,3-1,Hereford United
Sat Sep 23 1989,York City,0-1,Grimsby Town
Sat Sep 23 1989,Torquay United,1-0,Rochdale
Sat Sep 23 1989,Colchester United,0-0,Scarborough
Tue Sep 26 1989,Colchester United,4-1,Maidstone United
Tue Sep 26 1989,Cambridge United,1-2,Carlisle United
Tue Sep 26 1989,Rochdale,0-0,Hartlepool United
Tue Sep 26 1989,Scunthorpe United,2-0,Torquay United
Tue Sep 26 1989,Burnley,1-1,York City
Tue Sep 26 1989,Gillingham,5-0,Southend United
Tue Sep 26 1989,Doncaster Rovers,0-1,Aldershot
Wed Sep 27 1989,Lincoln City,1-0,Peterborough United
Wed Sep 27 1989,Scarborough,2-3,Halifax Town
Wed Sep 27 1989,Hereford United,3-2,Chesterfield
Wed Sep 27 1989,Exeter City,2-1,Grimsby Town
Sat Sep 30 1989,York City,1-0,Wrexham
Sat Sep 30 1989,Carlisle United,1-0,Colchester United
Sat Sep 30 1989,Aldershot,4-2,Scunthorpe United
Sat Sep 30 1989,Torquay United,0-1,Burnley
Sat Sep 30 1989,Hartlepool United,0-6,Doncaster Rovers
Sat Sep 30 1989,Grimsby Town,0-2,Hereford United
Sat Sep 30 1989,Maidstone United,2-2,Cambridge United
Sat Sep 30 1989,Halifax Town,1-2,Exeter City
Sat Sep 30 1989,Southend United,2-0,Lincoln City
Sat Sep 30 1989,Stockport County,3-2,Scarborough
Sat Sep 30 1989,Peterborough United,1-1,Gillingham
Sat Sep 30 1989,Chesterfield,2-1,Rochdale
Fri Oct 6 1989,Halifax Town,0-1,Gillingham
Sat Oct 7 1989,Torquay United,2-0,Doncaster Rovers
Sat Oct 7 1989,Grimsby Town,1-2,Rochdale
Sat Oct 7 1989,Stockport County,2-1,Hereford United
Sat Oct 7 1989,Peterborough United,4-3,Exeter City
Sat Oct 7 1989,Aldershot,4-0,Colchester United
Sat Oct 7 1989,Southend United,1-0,Scarborough
Sat Oct 7 1989,York City,4-2,Cambridge United
Sat Oct 7 1989,Chesterfield,0-0,Lincoln City
Sat Oct 7 1989,Carlisle United,1-0,Wrexham
Sat Oct 7 1989,Hartlepool United,3-2,Scunthorpe United
Sat Oct 7 1989,Maidstone United,1-2,Burnley
Fri Oct 13 1989,Colchester United,0-2,York City
Fri Oct 13 1989,Cambridge United,5-2,Torquay United
Sat Oct 14 1989,Scunthorpe United,1-0,Maidstone United
Sat Oct 14 1989,Wrexham,2-2,Aldershot
Sat Oct 14 1989,Gillingham,0-3,Stockport County
Sat Oct 14 1989,Doncaster Rovers,1-1,Carlisle United
Sat Oct 14 1989,Scarborough,3-1,Grimsby Town
Sat Oct 14 1989,Rochdale,1-2,Peterborough United
Sat Oct 14 1989,Lincoln City,2-1,Halifax Town
Sat Oct 14 1989,Exeter City,2-1,Chesterfield
Sat Oct 14 1989,Hereford United,0-3,Southend United
Sat Oct 14 1989,Burnley,0-0,Hartlepool United
Mon Oct 16 1989,Stockport County,1-0,Southend United
Tue Oct 17 1989,Carlisle United,0-1,Scunthorpe United
Tue Oct 17 1989,York City,2-2,Aldershot
Tue Oct 17 1989,Colchester United,1-3,Wrexham
Tue Oct 17 1989,Grimsby Town,2-0,Gillingham
Tue Oct 17 1989,Burnley,1-2,Peterborough United
Tue Oct 17 1989,Chesterfield,4-3,Halifax Town
Tue Oct 17 1989,Torquay United,4-3,Hartlepool United
Tue Oct 17 1989,Rochdale,1-0,Exeter City
Tue Oct 17 1989,Cambridge United,1-0,Doncaster Rovers
Wed Oct 18 1989,Hereford United,3-1,Scarborough
Wed Oct 18 1989,Maidstone United,2-0,Lincoln City
Sat Oct 21 1989,Wrexham,2-3,Cambridge United
Sat Oct 21 1989,Peterborough United,2-0,Stockport County
Sat Oct 21 1989,Aldershot,1-2,Torquay United
Sat Oct 21 1989,Exeter City,2-0,Hereford United
Sat Oct 21 1989,Scarborough,2-1,Carlisle United
