Date,Team 1,FT,Team 2
Sat Aug 19 1989,Fulham,1-2,Tranmere Rovers
Sat Aug 19 1989,Huddersfield Town,1-0,Swansea City
Sat Aug 19 1989,Blackpool,0-0,Wigan Athletic
Sat Aug 19 1989,Bury,1-1,Bristol City
Sat Aug 19 1989,Walsall,1-0,Northampton Town
Sat Aug 19 1989,Rotherham United,3-1,Preston North End
Sat Aug 19 1989,Chester,0-2,Mansfield Town
Sat Aug 19 1989,Reading,3-3,Shrewsbury Town
Sat Aug 19 1989,Birmingham City,3-0,Crewe Alexandra
Sat Aug 19 1989,Cardiff City,0-2,Bolton Wanderers
Sat Aug 19 1989,Bristol Rovers,1-0,Brentford
Sat Aug 19 1989,Leyton Orient,0-1,Notts County
Fri Aug 25 1989,Crewe Alexandra,1-1,Reading
Sat Aug 26 1989,Wigan Athletic,0-3,Rotherham United
Sat Aug 26 1989,Mansfield Town,0-1,Bristol Rovers
Sat Aug 26 1989,Bolton Wanderers,0-0,Fulham
Sat Aug 26 1989,Brentford,1-1,Chester
Sat Aug 26 1989,Swansea City,1-1,Northampton Town
Sat Aug 26 1989,Notts County,0-1,Blackpool
Sat Aug 26 1989,Walsall,2-3,Huddersfield Town
Sat Aug 26 1989,Tranmere Rovers,3-0,Cardiff City
Sat Aug 26 1989,Preston North End,2-3,Bury
Sat Aug 26 1989,Shrewsbury Town,4-2,Leyton Orient
Sat Aug 26 1989,Bristol City,1-0,Birmingham City
Sat Sep 2 1989,Rotherham United,2-2,Walsall
Sat Sep 2 1989,Bristol Rovers,3-2,Notts County
Sat Sep 2 1989,Bury,2-2,Wigan Athletic
Sat Sep 2 1989,Leyton Orient,3-1,Preston North End
Sat Sep 2 1989,Northampton Town,2-0,Bristol City
Sat Sep 2 1989,Chester,2-1,Crewe Alexandra
Sat Sep 2 1989,Birmingham City,2-0,Swansea City
Sat Sep 2 1989,Huddersfield Town,1-1,Bolton Wanderers
Sat Sep 2 1989,Cardiff City,2-2,Brentford
Sat Sep 2 1989,Blackpool,0-1,Shrewsbury Town
Sat Sep 2 1989,Fulham,1-0,Mansfield Town
Sat Sep 2 1989,Reading,1-0,Tranmere Rovers
Sat Sep 9 1989,Notts County,0-0,Reading
Sat Sep 9 1989,Mansfield Town,1-0,Cardiff City
Sat Sep 9 1989,Swansea City,2-1,Chester
Sat Sep 9 1989,Wigan Athletic,0-0,Northampton Town
Sat Sep 9 1989,Tranmere Rovers,2-1,Rotherham United
Sat Sep 9 1989,Brentford,0-1,Bury
Sat Sep 9 1989,Crewe Alexandra,2-3,Fulham
Sat Sep 9 1989,Walsall,1-3,Leyton Orient
Sat Sep 9 1989,Bristol City,2-0,Blackpool
Sat Sep 9 1989,Shrewsbury Town,2-0,Birmingham City
Sat Sep 9 1989,Bolton Wanderers,1-0,Bristol Rovers
Sat Sep 9 1989,Preston North End,3-3,Huddersfield Town
Fri Sep 15 1989,Chester,3-3,Notts County
Sat Sep 16 1989,Fulham,2-0,Swansea City
Sat Sep 16 1989,Huddersfield Town,1-0,Brentford
Sat Sep 16 1989,Reading,0-1,Walsall
Sat Sep 16 1989,Rotherham United,1-0,Bolton Wanderers
Sat Sep 16 1989,Cardiff City,0-3,Bristol City
Sat Sep 16 1989,Leyton Orient,1-0,Wigan Athletic
Sat Sep 16 1989,Birmingham City,2-1,Tranmere Rovers
Sat Sep 16 1989,Northampton Town,2-1,Shrewsbury Town
Sat Sep 16 1989,Bristol Rovers,3-0,Preston North End
Sat Sep 16 1989,Blackpool,1-3,Crewe Alexandra
Sat Sep 16 1989,Bury,3-0,Mansfield Town
Fri Sep 22 1989,Tranmere Rovers,4-0,Huddersfield Town
Sat Sep 23 1989,Mansfield Town,0-3,Blackpool
