Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 5 Aug 2017 (W31),Albion Rovers (1),1-5,0-3,Ayr United (1)
?,(Sat) 5 Aug 2017 (W31),Alloa Athletic (1),1-1,1-0,Raith Rovers (1)
?,(Sat) 5 Aug 2017 (W31),Arbroath (1),2-0,1-0,Queen's Park (1)
?,(Sat) 5 Aug 2017 (W31),Forfar Athletic (1),2-1,1-0,Airdrieonians (1)
?,(Sat) 5 Aug 2017 (W31),Stranraer (1),1-0,0-0,East Fife (1)
?,(Sat) 12 Aug 2017 (W32),Airdrieonians (2),1-1,0-1,Arbroath (2)
?,(Sat) 12 Aug 2017 (W32),Ayr United (2),3-0,2-0,Forfar Athletic (2)
?,(Sat) 12 Aug 2017 (W32),East Fife (2),1-0,0-0,Alloa Athletic (2)
?,(Sat) 12 Aug 2017 (W32),Queen's Park (2),2-5,1-2,Albion Rovers (2)
?,(Sat) 12 Aug 2017 (W32),Raith Rovers (2),3-0,1-0,Stranraer (2)
?,(Sat) 19 Aug 2017 (W33),Albion Rovers (3),1-2,1-2,Airdrieonians (3)
?,(Sat) 19 Aug 2017 (W33),Alloa Athletic (3),1-0,0-0,Queen's Park (3)
?,(Sat) 19 Aug 2017 (W33),Arbroath (3),2-3,1-3,East Fife (3)
?,(Sat) 19 Aug 2017 (W33),Raith Rovers (3),3-1,1-1,Forfar Athletic (3)
?,(Sat) 19 Aug 2017 (W33),Stranraer (3),3-4,1-1,Ayr United (3)
?,(Sat) 26 Aug 2017 (W34),Airdrieonians (4),2-0,1-0,Alloa Athletic (4)
?,(Sat) 26 Aug 2017 (W34),Ayr United (4),1-2,1-1,Arbroath (4)
?,(Sat) 26 Aug 2017 (W34),East Fife (4),0-5,0-3,Raith Rovers (4)
?,(Sat) 26 Aug 2017 (W34),Forfar Athletic (4),0-2,0-1,Albion Rovers (4)
?,(Sat) 26 Aug 2017 (W34),Queen's Park (4),2-2,1-2,Stranraer (4)
?,(Sat) 9 Sep 2017 (W36),Alloa Athletic (5),2-1,0-0,Forfar Athletic (5)
