Date,Team 1,FT,Team 2
Sat Aug 30 1930,West Bromwich Albion,3-0,Bristol City
Sat Aug 30 1930,Millwall,1-3,Stoke City
Sat Aug 30 1930,Preston North End,5-0,Southampton
Sat Aug 30 1930,Tottenham Hotspur,7-1,Reading
Sat Aug 30 1930,Bradford City,3-2,Charlton Athletic
Sat Aug 30 1930,Burnley,0-2,Bury
Sat Aug 30 1930,Swansea City,3-2,Cardiff City
Sat Aug 30 1930,Port Vale,5-2,Barnsley
Sat Aug 30 1930,Nottingham Forest,3-4,Wolverhampton Wanderers
Sat Aug 30 1930,Oldham Athletic,2-0,Bradford Park Avenue
Sat Aug 30 1930,Plymouth Argyle,2-3,Everton
Mon Sep 1 1930,Southampton,0-0,Nottingham Forest
Mon Sep 1 1930,Charlton Athletic,0-4,West Bromwich Albion
Mon Sep 1 1930,Tottenham Hotspur,8-1,Burnley
Mon Sep 1 1930,Barnsley,1-0,Swansea City
Mon Sep 1 1930,Stoke City,1-1,Bradford Park Avenue
Mon Sep 1 1930,Wolverhampton Wanderers,2-0,Millwall
Wed Sep 3 1930,Everton,2-1,Preston North End
Wed Sep 3 1930,Bury,3-0,Cardiff City
Wed Sep 3 1930,Bradford City,2-1,Port Vale
Wed Sep 3 1930,Reading,1-3,Oldham Athletic
Wed Sep 3 1930,Bristol City,2-1,Plymouth Argyle
Sat Sep 6 1930,Bury,2-0,Plymouth Argyle
Sat Sep 6 1930,Bradford Park Avenue,4-1,Nottingham Forest
Sat Sep 6 1930,Charlton Athletic,2-0,Millwall
Sat Sep 6 1930,Cardiff City,3-6,West Bromwich Albion
Sat Sep 6 1930,Reading,1-4,Preston North End
Sat Sep 6 1930,Everton,5-1,Swansea City
Sat Sep 6 1930,Southampton,1-1,Burnley
Sat Sep 6 1930,Wolverhampton Wanderers,3-1,Tottenham Hotspur
Sat Sep 6 1930,Stoke City,4-0,Oldham Athletic
Sat Sep 6 1930,Barnsley,2-1,Bradford City
Sat Sep 6 1930,Bristol City,1-1,Port Vale
Mon Sep 8 1930,Bradford Park Avenue,5-1,Port Vale
Mon Sep 8 1930,West Bromwich Albion,1-0,Bradford City
Mon Sep 8 1930,Millwall,4-0,Reading
Mon Sep 8 1930,Burnley,5-2,Nottingham Forest
Mon Sep 8 1930,Wolverhampton Wanderers,5-1,Stoke City
Mon Sep 8 1930,Preston North End,2-1,Tottenham Hotspur
Mon Sep 8 1930,Cardiff City,1-2,Everton
Mon Sep 8 1930,Oldham Athletic,2-1,Southampton
Mon Sep 8 1930,Swansea City,1-1,Charlton Athletic
Wed Sep 10 1930,Plymouth Argyle,4-0,Barnsley
Wed Sep 10 1930,Bury,6-0,Bristol City
Sat Sep 13 1930,West Bromwich Albion,1-2,Everton
Sat Sep 13 1930,Preston North End,5-4,Wolverhampton Wanderers
Sat Sep 13 1930,Nottingham Forest,3-0,Stoke City
Sat Sep 13 1930,Bradford City,1-1,Bristol City
Sat Sep 13 1930,Port Vale,2-0,Cardiff City
Sat Sep 13 1930,Burnley,8-1,Reading
Sat Sep 13 1930,Oldham Athletic,3-1,Millwall
Sat Sep 13 1930,Swansea City,5-2,Bury
Sat Sep 13 1930,Tottenham Hotspur,3-2,Bradford Park Avenue
Sat Sep 13 1930,Charlton Athletic,1-1,Barnsley
Sat Sep 13 1930,Plymouth Argyle,2-3,Southampton
Mon Sep 15 1930,Southampton,1-0,Oldham Athletic
Mon Sep 15 1930,Stoke City,1-2,Wolverhampton Wanderers
Mon Sep 15 1930,Tottenham Hotspur,0-0,Preston North End
Mon Sep 15 1930,Charlton Athletic,3-0,Swansea City
Wed Sep 17 1930,Bradford City,2-3,West Bromwich Albion
Wed Sep 17 1930,Reading,2-1,Millwall
Wed Sep 17 1930,Nottingham Forest,3-3,Burnley
Wed Sep 17 1930,Bristol City,4-2,Bury
Wed Sep 17 1930,Everton,1-1,Cardiff City
Sat Sep 20 1930,Reading,1-1,Southampton
Sat Sep 20 1930,Plymouth Argyle,0-0,Swansea City
Sat Sep 20 1930,Wolverhampton Wanderers,2-4,Burnley
Sat Sep 20 1930,Bradford Park Avenue,2-2,Preston North End
Sat Sep 20 1930,Everton,2-3,Port Vale
Sat Sep 20 1930,Bristol City,3-0,Charlton Athletic
