Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 3 Aug 2002 (30),Celtic FC (1),2-1,1-0,Dunfermline Athletic (1)
?,(Sat) 3 Aug 2002 (30),Dundee FC (1),1-1,0-1,Heart of Midlothian FC (1)
?,(Sat) 3 Aug 2002 (30),Hibernian FC (1),1-2,1-0,Aberdeen FC (1)
?,(Sat) 3 Aug 2002 (30),Kilmarnock FC (1),1-1,0-1,Rangers FC (1)
?,(Sat) 3 Aug 2002 (30),Livingston FC (1),3-2,2-0,Motherwell FC (1)
?,(Sat) 3 Aug 2002 (30),Partick Thistle (1),0-0,0-0,Dundee United (1)
?,(Sat) 10 Aug 2002 (31),Aberdeen FC (2),0-4,0-2,Celtic FC (2)
?,(Sat) 10 Aug 2002 (31),Dundee United (2),1-2,0-0,Kilmarnock FC (2)
?,(Sat) 10 Aug 2002 (31),Dunfermline Athletic (2),2-1,1-0,Livingston FC (2)
?,(Sat) 10 Aug 2002 (31),Motherwell FC (2),1-1,0-0,Partick Thistle (2)
?,(Sat) 10 Aug 2002 (31),Rangers FC (2),3-0,1-0,Dundee FC (2)
?,(Sun) 11 Aug 2002 (31),Heart of Midlothian FC (2),5-1,2-0,Hibernian FC (2)
?,(Sat) 17 Aug 2002 (32),Celtic FC (3),5-0,3-0,Dundee United (3)
?,(Sat) 17 Aug 2002 (32),Dunfermline Athletic (3),4-2,1-1,Dundee FC (3)
?,(Sat) 17 Aug 2002 (32),Kilmarnock FC (3),0-3,0-0,Motherwell FC (3)
?,(Sat) 17 Aug 2002 (32),Partick Thistle (3),2-2,1-1,Livingston FC (3)
?,(Sun) 18 Aug 2002 (32),Aberdeen FC (3),1-1,0-0,Heart of Midlothian FC (3)
?,(Sun) 18 Aug 2002 (32),Hibernian FC (3),2-4,1-2,Rangers FC (3)
?,(Sat) 24 Aug 2002 (33),Dundee FC (4),2-1,0-1,Hibernian FC (4)
?,(Sat) 24 Aug 2002 (33),Heart of Midlothian FC (4),2-0,0-0,Dunfermline Athletic (4)
?,(Sat) 24 Aug 2002 (33),Partick Thistle (4),0-1,0-0,Celtic FC (4)
?,(Sun) 25 Aug 2002 (33),Dundee United (4),1-1,0-1,Motherwell FC (4)
?,(Sun) 25 Aug 2002 (33),Livingston FC (4),0-1,0-1,Kilmarnock FC (4)
?,(Sun) 25 Aug 2002 (33),Rangers FC (4),2-0,1-0,Aberdeen FC (4)
?,(Sat) 31 Aug 2002 (34),Dundee United (5),0-0,0-0,Dundee FC (5)
?,(Sat) 31 Aug 2002 (34),Heart of Midlothian FC (5),1-1,1-1,Kilmarnock FC (5)
?,(Sat) 31 Aug 2002 (34),Motherwell FC (5),0-2,0-1,Hibernian FC (5)
?,(Sun) 1 Sep 2002 (34),Aberdeen FC (5),0-1,0-1,Partick Thistle (5)
?,(Sun) 1 Sep 2002 (34),Celtic FC (5),2-0,2-0,Livingston FC (5)
?,(Sun) 1 Sep 2002 (34),Dunfermline Athletic (5),0-6,0-3,Rangers FC (5)
?,(Tue) 10 Sep 2002 (36),Motherwell FC (6),2-1,0-0,Celtic FC (6)
?,(Wed) 11 Sep 2002 (36),Aberdeen FC (6),1-2,1-2,Dundee United (6)
?,(Wed) 11 Sep 2002 (36),Dundee FC (6),2-1,0-1,Livingston FC (6)
?,(Wed) 11 Sep 2002 (36),Hibernian FC (6),1-4,1-3,Dunfermline Athletic (6)
?,(Wed) 11 Sep 2002 (36),Kilmarnock FC (6),1-0,1-0,Partick Thistle (6)
?,(Wed) 11 Sep 2002 (36),Rangers FC (6),2-0,1-0,Heart of Midlothian FC (6)
?,(Sat) 14 Sep 2002 (36),Celtic FC (7),1-0,1-0,Hibernian FC (7)
?,(Sat) 14 Sep 2002 (36),Dundee United (7),1-2,0-2,Dunfermline Athletic (7)
?,(Sat) 14 Sep 2002 (36),Kilmarnock FC (7),2-2,0-0,Aberdeen FC (7)
?,(Sat) 14 Sep 2002 (36),Livingston FC (7),0-2,0-0,Rangers FC (7)
?,(Sat) 14 Sep 2002 (36),Partick Thistle (7),1-1,1-0,Dundee FC (7)
?,(Sun) 15 Sep 2002 (36),Heart of Midlothian FC (7),4-2,1-2,Motherwell FC (7)
?,(Sat) 21 Sep 2002 (37),Dunfermline Athletic (8),1-0,0-0,Motherwell FC (8)
?,(Sat) 21 Sep 2002 (37),Heart of Midlothian FC (8),2-0,1-0,Dundee United (8)
?,(Sat) 21 Sep 2002 (37),Hibernian FC (8),2-0,2-0,Kilmarnock FC (8)
?,(Sat) 21 Sep 2002 (37),Rangers FC (8),3-0,2-0,Partick Thistle (8)
?,(Sun) 22 Sep 2002 (37),Dundee FC (8),0-1,0-1,Celtic FC (8)
?,(Sun) 22 Sep 2002 (37),Livingston FC (8),1-2,0-1,Aberdeen FC (8)
?,(Sat) 28 Sep 2002 (38),Aberdeen FC (9),3-1,1-1,Dunfermline Athletic (9)
?,(Sat) 28 Sep 2002 (38),Celtic FC (9),5-0,3-0,Kilmarnock FC (9)
?,(Sat) 28 Sep 2002 (38),Dundee United (9),0-3,0-2,Rangers FC (9)
?,(Sat) 28 Sep 2002 (38),Hibernian FC (9),1-0,1-0,Livingston FC (9)
?,(Sat) 28 Sep 2002 (38),Motherwell FC (9),1-1,0-1,Dundee FC (9)
?,(Sat) 28 Sep 2002 (38),Partick Thistle (9),2-2,1-1,Heart of Midlothian FC (9)
?,(Sat) 5 Oct 2002 (39),Dundee FC (10),2-1,0-0,Kilmarnock FC (10)
?,(Sat) 5 Oct 2002 (39),Dunfermline Athletic (10),4-1,1-0,Partick Thistle (10)
?,(Sat) 5 Oct 2002 (39),Hibernian FC (10),2-1,1-0,Dundee United (10)
?,(Sat) 5 Oct 2002 (39),Motherwell FC (10),1-2,1-0,Aberdeen FC (10)
?,(Sun) 6 Oct 2002 (39),Celtic FC (10),3-3,1-1,Rangers FC (10)
?,(Sun) 6 Oct 2002 (39),Livingston FC (10),1-1,1-0,Heart of Midlothian FC (10)
?,(Sat) 19 Oct 2002 (41),Aberdeen FC (11),0-0,0-0,Dundee FC (11)
?,(Sat) 19 Oct 2002 (41),Dundee United (11),2-3,1-0,Livingston FC (11)
?,(Sat) 19 Oct 2002 (41),Kilmarnock FC (11),2-2,0-1,Dunfermline Athletic (11)
?,(Sat) 19 Oct 2002 (41),Partick Thistle (11),0-3,0-1,Hibernian FC (11)
?,(Sat) 19 Oct 2002 (41),Rangers FC (11),3-0,1-0,Motherwell FC (11)
?,(Sun) 20 Oct 2002 (41),Heart of Midlothian FC (11),1-4,0-4,Celtic FC (11)
?,(Sat) 26 Oct 2002 (42),Dundee United (12),1-1,1-0,Partick Thistle (12)
?,(Sat) 26 Oct 2002 (42),Heart of Midlothian FC (12),1-2,0-1,Dundee FC (12)
?,(Sat) 26 Oct 2002 (42),Motherwell FC (12),1-5,0-1,Livingston FC (12)
?,(Sun) 27 Oct 2002 (42),Aberdeen FC (12),0-1,0-0,Hibernian FC (12)
?,(Sun) 27 Oct 2002 (42),Dunfermline Athletic (12),1-4,0-2,Celtic FC (12)
?,(Sun) 27 Oct 2002 (42),Rangers FC (12),6-1,4-1,Kilmarnock FC (12)
?,(Sat) 2 Nov 2002 (43),Dundee FC (13),0-3,0-1,Rangers FC (13)
?,(Sat) 2 Nov 2002 (43),Kilmarnock FC (13),1-2,1-1,Dundee United (13)
?,(Sat) 2 Nov 2002 (43),Livingston FC (13),1-1,0-0,Dunfermline Athletic (13)
?,(Sat) 2 Nov 2002 (43),Partick Thistle (13),2-0,1-0,Motherwell FC (13)
?,(Sun) 3 Nov 2002 (43),Celtic FC (13),7-0,3-0,Aberdeen FC (13)
?,(Sun) 3 Nov 2002 (43),Hibernian FC (13),1-2,1-0,Heart of Midlothian FC (13)
?,(Sat) 9 Nov 2002 (44),Heart of Midlothian FC (14),0-0,0-0,Aberdeen FC (14)
?,(Sat) 9 Nov 2002 (44),Livingston FC (14),3-0,0-0,Partick Thistle (14)
?,(Sat) 9 Nov 2002 (44),Motherwell FC (14),0-1,0-0,Kilmarnock FC (14)
?,(Sun) 10 Nov 2002 (44),Dundee United (14),0-2,0-1,Celtic FC (14)
?,(Sun) 10 Nov 2002 (44),Rangers FC (14),2-1,2-1,Hibernian FC (14)
?,(Tue) 12 Nov 2002 (45),Dundee FC (14),2-3,2-1,Dunfermline Athletic (14)
?,(Sat) 16 Nov 2002 (45),Aberdeen FC (15),2-2,0-1,Rangers FC (15)
?,(Sat) 16 Nov 2002 (45),Hibernian FC (15),2-1,1-0,Dundee FC (15)
?,(Sat) 16 Nov 2002 (45),Kilmarnock FC (15),2-0,0-0,Livingston FC (15)
?,(Sat) 16 Nov 2002 (45),Motherwell FC (15),1-2,0-2,Dundee United (15)
?,(Sun) 17 Nov 2002 (45),Celtic FC (15),4-0,2-0,Partick Thistle (15)
?,(Sun) 17 Nov 2002 (45),Dunfermline Athletic (15),3-1,0-0,Heart of Midlothian FC (15)
?,(Sat) 23 Nov 2002 (46),Dundee FC (16),3-2,2-0,Dundee United (16)
?,(Sat) 23 Nov 2002 (46),Hibernian FC (16),3-1,0-0,Motherwell FC (16)
?,(Sat) 23 Nov 2002 (46),Kilmarnock FC (16),0-1,0-0,Heart of Midlothian FC (16)
?,(Sat) 23 Nov 2002 (46),Partick Thistle (16),2-1,1-0,Aberdeen FC (16)
?,(Sat) 23 Nov 2002 (46),Rangers FC (16),3-0,0-0,Dunfermline Athletic (16)
?,(Sun) 24 Nov 2002 (46),Livingston FC (16),0-2,0-1,Celtic FC (16)
?,(Sat) 30 Nov 2002 (47),Dundee United (17),1-1,1-1,Aberdeen FC (17)
?,(Sat) 30 Nov 2002 (47),Dunfermline Athletic (17),1-1,0-0,Hibernian FC (17)
?,(Sat) 30 Nov 2002 (47),Livingston FC (17),1-1,1-0,Dundee FC (17)
?,(Sat) 30 Nov 2002 (47),Partick Thistle (17),3-0,0-0,Kilmarnock FC (17)
?,(Sun) 1 Dec 2002 (47),Celtic FC (17),3-1,0-0,Motherwell FC (17)
?,(Sun) 1 Dec 2002 (47),Heart of Midlothian FC (17),0-4,0-0,Rangers FC (17)
?,(Tue) 3 Dec 2002 (48),Aberdeen FC (18),0-1,0-0,Kilmarnock FC (18)
?,(Wed) 4 Dec 2002 (48),Dundee FC (18),4-1,1-0,Partick Thistle (18)
?,(Wed) 4 Dec 2002 (48),Dunfermline Athletic (18),4-1,3-0,Dundee United (18)
?,(Wed) 4 Dec 2002 (48),Hibernian FC (18),0-1,0-0,Celtic FC (18)
?,(Wed) 4 Dec 2002 (48),Motherwell FC (18),6-1,4-0,Heart of Midlothian FC (18)
?,(Wed) 4 Dec 2002 (48),Rangers FC (18),4-3,3-0,Livingston FC (18)
?,(Sat) 7 Dec 2002 (48),Aberdeen FC (19),1-1,1-0,Motherwell FC (19)
?,(Sat) 7 Dec 2002 (48),Dundee United (19),1-1,1-1,Hibernian FC (19)
?,(Sat) 7 Dec 2002 (48),Heart of Midlothian FC (19),2-1,1-0,Livingston FC (19)
