Date,Team 1,Team 2,FT,HT
2002-08-03,Arbroath,Ross County,0-3,0-1
2002-08-03,Ayr,Falkirk,1-3,0-2
2002-08-03,Inverness C,Alloa,0-0,0-0
2002-08-03,Queen of Sth,Clyde,2-1,1-0
2002-08-03,St Mirren,St Johnstone,0-2,0-1
2002-08-10,Alloa,Arbroath,0-3,0-1
2002-08-10,Clyde,Ayr,1-0,0-0
2002-08-10,Falkirk,St Mirren,2-0,2-0
2002-08-10,Ross County,Queen of Sth,2-0,1-0
2002-08-10,St Johnstone,Inverness C,1-0,0-0
2002-08-17,Arbroath,Clyde,1-1,0-1
2002-08-17,Ayr,Ross County,2-1,2-0
2002-08-17,Inverness C,Falkirk,1-2,1-0
2002-08-17,Queen of Sth,St Johnstone,0-0,0-0
2002-08-17,St Mirren,Alloa,3-1,1-1
2002-08-24,Alloa,Falkirk,1-6,1-2
2002-08-24,Arbroath,St Johnstone,0-1,0-1
2002-08-24,Clyde,St Mirren,2-3,0-2
2002-08-24,Inverness C,Ross County,2-0,2-0
2002-08-24,Queen of Sth,Ayr,1-2,0-1
2002-08-31,Ayr,Arbroath,1-0,1-0
2002-08-31,Falkirk,Queen of Sth,3-0,1-0
2002-08-31,Ross County,Clyde,1-1,0-0
2002-08-31,St Johnstone,Alloa,2-0,2-0
2002-08-31,St Mirren,Inverness C,0-4,0-3
2002-09-14,Arbroath,St Mirren,2-2,1-1
2002-09-14,Ayr,St Johnstone,0-0,0-0
2002-09-14,Clyde,Alloa,0-0,0-0
2002-09-14,Queen of Sth,Inverness C,1-3,0-2
2002-09-14,Ross County,Falkirk,1-1,0-0
2002-09-21,Alloa,Ayr,0-1,0-0
2002-09-21,Falkirk,Clyde,2-1,0-0
2002-09-21,Inverness C,Arbroath,5-0,1-0
2002-09-21,St Johnstone,Ross County,1-1,1-0
2002-09-21,St Mirren,Queen of Sth,2-1,1-1
2002-09-28,Ayr,St Mirren,1-1,1-0
2002-09-28,Clyde,Inverness C,3-0,2-0
2002-09-28,Falkirk,St Johnstone,1-0,0-0
2002-09-28,Queen of Sth,Arbroath,2-2,1-1
2002-09-28,Ross County,Alloa,0-1,0-0
2002-10-05,Alloa,Queen of Sth,0-1,0-1
2002-10-05,Arbroath,Falkirk,2-0,0-0
2002-10-05,Inverness C,Ayr,2-0,1-0
2002-10-05,St Johnstone,Clyde,0-1,0-1
2002-10-05,St Mirren,Ross County,1-1,1-1
2002-10-12,Clyde,Queen of Sth,2-1,0-1
2002-10-19,Alloa,Inverness C,0-6,0-4
2002-10-19,Falkirk,Ayr,3-0,0-0
2002-10-19,Ross County,Arbroath,4-0,3-0
2002-10-19,St Johnstone,St Mirren,2-0,2-0
2002-10-26,Arbroath,Alloa,0-1,0-0
2002-10-26,Ayr,Clyde,1-1,1-1
2002-10-26,Inverness C,St Johnstone,2-1,1-0
2002-10-26,Queen of Sth,Ross County,2-0,1-0
2002-10-26,St Mirren,Falkirk,4-4,0-3
2002-11-02,Alloa,St Johnstone,1-3,1-1
2002-11-02,Clyde,Ross County,2-1,2-1
2002-11-02,Inverness C,St Mirren,4-1,2-0
2002-11-02,Queen of Sth,Falkirk,1-1,1-0
2002-11-05,Arbroath,Ayr,1-1,0-1
2002-11-09,Ayr,Queen of Sth,0-1,0-0
2002-11-09,Falkirk,Alloa,3-0,1-0
2002-11-09,Ross County,Inverness C,0-2,0-2
2002-11-09,St Johnstone,Arbroath,2-0,1-0
2002-11-09,St Mirren,Clyde,1-4,1-0
2002-11-16,Alloa,Clyde,1-4,1-2
2002-11-16,Falkirk,Ross County,2-0,1-0
2002-11-16,Inverness C,Queen of Sth,5-3,2-1
2002-11-16,St Johnstone,Ayr,0-2,0-1
2002-11-16,St Mirren,Arbroath,2-0,2-0
2002-11-23,Arbroath,Inverness C,1-2,0-1
2002-11-23,Ayr,Alloa,3-1,1-0
2002-11-23,Clyde,Falkirk,2-0,2-0
2002-11-23,Queen of Sth,St Mirren,3-0,2-0
2002-11-23,Ross County,St Johnstone,0-0,0-0
2002-11-30,Alloa,Ross County,1-1,0-1
2002-11-30,Arbroath,Queen of Sth,1-2,0-1
2002-11-30,Inverness C,Clyde,1-0,0-0
2002-11-30,St Johnstone,Falkirk,0-1,0-0
2002-11-30,St Mirren,Ayr,1-0,1-0
2002-12-07,Ayr,Inverness C,3-3,1-0
2002-12-07,Clyde,St Johnstone,1-2,0-1
2002-12-07,Falkirk,Arbroath,2-1,1-0
2002-12-07,Queen of Sth,Alloa,1-1,0-1
2002-12-07,Ross County,St Mirren,4-0,1-0
