Date,Team 1,Team 2,FT,HT
2002-08-03,Airdrie Utd,Forfar,1-0,0-0
2002-08-03,Brechin,Berwick,2-4,2-2
2002-08-03,Cowdenbeath,Hamilton,1-3,1-1
2002-08-03,Raith Rvs,Stranraer,1-1,1-0
2002-08-03,Stenhousemuir,Dumbarton,2-2,0-0
2002-08-10,Berwick,Raith Rvs,1-1,1-1
2002-08-10,Dumbarton,Brechin,1-0,1-0
2002-08-10,Forfar,Stenhousemuir,1-0,0-0
2002-08-10,Hamilton,Airdrie Utd,1-0,0-0
2002-08-10,Stranraer,Cowdenbeath,2-3,1-2
2002-08-17,Airdrie Utd,Stranraer,2-1,0-1
2002-08-17,Brechin,Hamilton,1-0,1-0
2002-08-17,Cowdenbeath,Forfar,1-1,1-0
2002-08-17,Raith Rvs,Dumbarton,1-0,0-0
2002-08-17,Stenhousemuir,Berwick,2-0,1-0
2002-08-24,Brechin,Forfar,1-0,0-0
2002-08-24,Cowdenbeath,Raith Rvs,3-1,2-1
2002-08-24,Dumbarton,Airdrie Utd,3-1,1-0
2002-08-24,Hamilton,Berwick,1-2,1-1
2002-08-24,Stenhousemuir,Stranraer,2-0,1-0
2002-08-31,Airdrie Utd,Cowdenbeath,0-0,0-0
2002-08-31,Berwick,Dumbarton,1-2,0-2
2002-08-31,Forfar,Hamilton,1-1,1-1
2002-08-31,Raith Rvs,Stenhousemuir,1-0,0-0
2002-08-31,Stranraer,Brechin,3-1,1-0
2002-09-14,Berwick,Stranraer,3-4,2-3
2002-09-14,Brechin,Cowdenbeath,0-0,0-0
2002-09-14,Dumbarton,Forfar,1-2,1-0
2002-09-14,Raith Rvs,Airdrie Utd,0-0,0-0
2002-09-14,Stenhousemuir,Hamilton,1-2,1-1
2002-09-21,Airdrie Utd,Brechin,2-4,1-2
2002-09-21,Cowdenbeath,Stenhousemuir,1-0,1-0
2002-09-21,Forfar,Berwick,0-2,0-2
2002-09-21,Hamilton,Raith Rvs,0-4,0-2
2002-09-21,Stranraer,Dumbarton,1-0,1-0
2002-09-28,Berwick,Cowdenbeath,2-1,1-1
2002-09-28,Dumbarton,Hamilton,1-1,1-1
2002-09-28,Raith Rvs,Brechin,3-1,0-0
2002-09-28,Stenhousemuir,Airdrie Utd,4-3,3-0
2002-09-28,Stranraer,Forfar,2-0,1-0
2002-10-05,Airdrie Utd,Berwick,2-1,1-1
2002-10-05,Brechin,Stenhousemuir,1-0,1-0
2002-10-05,Cowdenbeath,Dumbarton,3-1,1-1
2002-10-05,Forfar,Raith Rvs,1-2,1-1
2002-10-05,Hamilton,Stranraer,1-5,0-3
2002-10-19,Airdrie Utd,Hamilton,0-0,0-0
2002-10-19,Cowdenbeath,Stranraer,0-1,0-0
2002-10-19,Raith Rvs,Berwick,1-2,0-0
2002-10-19,Stenhousemuir,Forfar,2-1,1-1
2002-10-26,Berwick,Brechin,0-3,0-3
2002-10-26,Dumbarton,Stenhousemuir,0-0,0-0
2002-10-26,Forfar,Airdrie Utd,5-1,1-0
2002-10-26,Hamilton,Cowdenbeath,1-0,0-0
2002-10-26,Stranraer,Raith Rvs,2-2,2-2
2002-10-29,Brechin,Dumbarton,1-1,0-1
2002-11-02,Brechin,Stranraer,3-1,2-0
2002-11-02,Cowdenbeath,Airdrie Utd,0-1,0-0
2002-11-02,Dumbarton,Berwick,1-2,1-0
2002-11-02,Hamilton,Forfar,1-2,0-0
2002-11-02,Stenhousemuir,Raith Rvs,0-1,0-0
2002-11-09,Airdrie Utd,Dumbarton,0-1,0-0
2002-11-09,Berwick,Hamilton,2-1,1-0
2002-11-09,Forfar,Brechin,2-1,1-0
2002-11-09,Raith Rvs,Cowdenbeath,4-1,1-0
2002-11-09,Stranraer,Stenhousemuir,2-1,2-1
2002-11-16,Airdrie Utd,Raith Rvs,0-0,0-0
2002-11-16,Cowdenbeath,Brechin,0-1,0-1
2002-11-16,Forfar,Dumbarton,2-0,0-0
2002-11-16,Hamilton,Stenhousemuir,2-3,2-1
2002-11-16,Stranraer,Berwick,1-0,1-0
2002-11-23,Berwick,Forfar,2-1,1-1
2002-11-23,Brechin,Airdrie Utd,1-5,0-2
2002-11-23,Dumbarton,Stranraer,3-0,1-0
2002-11-23,Raith Rvs,Hamilton,1-1,0-1
2002-11-23,Stenhousemuir,Cowdenbeath,4-1,1-1
2002-11-30,Berwick,Airdrie Utd,2-2,0-2
2002-11-30,Dumbarton,Cowdenbeath,1-1,1-1
2002-11-30,Raith Rvs,Forfar,5-1,3-1
2002-11-30,Stenhousemuir,Brechin,1-1,0-0
2002-11-30,Stranraer,Hamilton,1-2,1-1
2002-12-14,Airdrie Utd,Stenhousemuir,2-0,0-0
2002-12-14,Brechin,Raith Rvs,1-2,0-2
2002-12-14,Cowdenbeath,Berwick,1-2,1-1
2002-12-14,Hamilton,Dumbarton,1-0,1-0
2002-12-28,Berwick,Stenhousemuir,2-2,0-0
2002-12-28,Dumbarton,Raith Rvs,0-3,0-1
2002-12-28,Forfar,Cowdenbeath,2-1,0-1
2002-12-28,Hamilton,Brechin,1-2,1-1
2002-12-28,Stranraer,Airdrie Utd,2-0,2-0
2003-01-01,Brechin,Forfar,3-4,1-1
2003-01-01,Cowdenbeath,Raith Rvs,1-1,0-1
2003-01-01,Dumbarton,Airdrie Utd,2-1,2-0
2003-01-01,Stenhousemuir,Stranraer,1-0,0-0
2003-01-11,Berwick,Dumbarton,0-1,0-0
2003-01-18,Berwick,Stranraer,1-0,0-0
2003-01-18,Brechin,Cowdenbeath,5-7,2-2
2003-01-18,Dumbarton,Forfar,1-2,1-1
2003-01-18,Raith Rvs,Airdrie Utd,1-0,0-0
2003-01-18,Stenhousemuir,Hamilton,2-2,1-1
2003-01-25,Brechin,Berwick,2-2,0-2
2003-01-25,Stenhousemuir,Dumbarton,2-1,1-0
2003-02-01,Airdrie Utd,Brechin,3-0,1-0
2003-02-01,Hamilton,Raith Rvs,0-0,0-0
2003-02-01,Stranraer,Dumbarton,1-2,1-1
2003-02-08,Berwick,Cowdenbeath,1-2,0-0
2003-02-08,Dumbarton,Hamilton,3-1,0-1
2003-02-08,Raith Rvs,Brechin,1-2,1-0
2003-02-08,Stenhousemuir,Airdrie Utd,3-3,2-2
2003-02-08,Stranraer,Forfar,3-2,2-1
2003-02-11,Airdrie Utd,Cowdenbeath,1-1,0-1
2003-02-22,Berwick,Raith Rvs,1-1,1-1
2003-02-22,Forfar,Stenhousemuir,3-3,1-1
2003-02-25,Airdrie Utd,Forfar,0-0,0-0
2003-02-25,Cowdenbeath,Stenhousemuir,3-3,0-1
2003-02-25,Hamilton,Berwick,3-0,1-0
2003-02-25,Stranraer,Brechin,2-3,1-3
2003-03-01,Airdrie Utd,Stranraer,3-3,1-1
2003-03-01,Brechin,Hamilton,4-1,3-0
2003-03-01,Cowdenbeath,Forfar,2-2,1-0
2003-03-01,Raith Rvs,Dumbarton,2-1,2-0
2003-03-01,Stenhousemuir,Berwick,1-0,0-0
2003-03-04,Cowdenbeath,Hamilton,0-1,0-0
2003-03-04,Forfar,Berwick,2-2,1-1
2003-03-04,Raith Rvs,Stranraer,3-0,0-0
2003-03-08,Airdrie Utd,Dumbarton,2-1,2-0
2003-03-08,Berwick,Hamilton,1-0,0-0
2003-03-08,Forfar,Brechin,1-5,1-2
2003-03-08,Raith Rvs,Cowdenbeath,2-1,2-1
2003-03-11,Dumbarton,Brechin,1-3,1-1
2003-03-11,Forfar,Raith Rvs,4-2,2-1
2003-03-11,Hamilton,Airdrie Utd,2-1,1-1
2003-03-11,Stranraer,Cowdenbeath,4-4,2-2
2003-03-15,Brechin,Stranraer,3-1,1-0
2003-03-15,Cowdenbeath,Airdrie Utd,1-2,0-1
2003-03-15,Dumbarton,Berwick,2-2,1-0
2003-03-15,Hamilton,Forfar,2-0,1-0
2003-03-15,Stenhousemuir,Raith Rvs,1-3,1-2
2003-03-18,Cowdenbeath,Dumbarton,2-0,1-0
2003-03-18,Hamilton,Stranraer,1-2,1-2
2003-03-22,Berwick,Forfar,0-0,0-0
2003-03-22,Brechin,Airdrie Utd,0-1,0-0
2003-03-22,Raith Rvs,Hamilton,1-1,1-0
2003-03-22,Stenhousemuir,Cowdenbeath,1-1,0-0
2003-03-25,Forfar,Hamilton,0-1,0-0
2003-03-26,Raith Rvs,Stenhousemuir,0-1,0-1
2003-03-28,Airdrie Utd,Berwick,2-0,0-0
2003-03-29,Brechin,Stenhousemuir,2-1,2-0
2003-03-30,Forfar,Stranraer,2-1,1-0
2003-04-01,Dumbarton,Stranraer,1-1,0-1
2003-04-05,Airdrie Utd,Raith Rvs,1-1,1-1
2003-04-05,Cowdenbeath,Brechin,1-0,0-0
2003-04-05,Forfar,Dumbarton,0-1,0-1
2003-04-05,Hamilton,Stenhousemuir,0-1,0-0
2003-04-05,Stranraer,Berwick,0-0,0-0
2003-04-08,Stranraer,Stenhousemuir,0-1,0-0
2003-04-12,Berwick,Airdrie Utd,0-3,0-0
2003-04-12,Dumbarton,Cowdenbeath,3-1,2-0
2003-04-12,Raith Rvs,Forfar,0-1,0-1
2003-04-12,Stenhousemuir,Brechin,2-2,1-0
2003-04-12,Stranraer,Hamilton,0-0,0-0
2003-04-19,Airdrie Utd,Stenhousemuir,1-0,0-0
2003-04-19,Brechin,Raith Rvs,1-0,1-0
2003-04-19,Cowdenbeath,Berwick,0-1,0-1
2003-04-19,Forfar,Stranraer,4-0,0-0
2003-04-19,Hamilton,Dumbarton,2-2,1-0
2003-04-26,Berwick,Brechin,2-0,1-0
2003-04-26,Dumbarton,Stenhousemuir,3-1,2-1
2003-04-26,Forfar,Airdrie Utd,1-1,1-1
2003-04-26,Hamilton,Cowdenbeath,2-0,2-0
2003-04-26,Stranraer,Raith Rvs,1-0,0-0
2003-05-03,Airdrie Utd,Hamilton,2-2,1-1
2003-05-03,Brechin,Dumbarton,1-1,1-1
2003-05-03,Cowdenbeath,Stranraer,0-0,0-0
2003-05-03,Raith Rvs,Berwick,1-0,0-0
2003-05-03,Stenhousemuir,Forfar,1-4,0-2
2003-05-10,Berwick,Stenhousemuir,0-0,0-0
2003-05-10,Dumbarton,Raith Rvs,4-1,3-1
2003-05-10,Forfar,Cowdenbeath,1-1,0-0
2003-05-10,Hamilton,Brechin,2-2,0-0
2003-05-10,Stranraer,Airdrie Utd,1-2,1-1
