Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 3 Aug 2002 (W31),Arbroath (1),0-3,0-1,Ross County (1)
?,(Sat) 3 Aug 2002 (W31),Ayr United (1),1-3,0-2,Falkirk (1)
?,(Sat) 3 Aug 2002 (W31),Inverness Caledonian Thistle (1),0-0,0-0,Alloa Athletic (1)
?,(Sat) 3 Aug 2002 (W31),Queen of the South (1),2-1,1-0,Clyde (1)
?,(Sat) 3 Aug 2002 (W31),Saint Mirren FC (1),0-2,0-1,St Johnstone FC (1)
?,(Sat) 10 Aug 2002 (W32),Alloa Athletic (2),0-3,0-1,Arbroath (2)
?,(Sat) 10 Aug 2002 (W32),Clyde (2),1-0,0-0,Ayr United (2)
?,(Sat) 10 Aug 2002 (W32),Falkirk (2),2-0,2-0,Saint Mirren FC (2)
?,(Sat) 10 Aug 2002 (W32),Ross County (2),2-0,1-0,Queen of the South (2)
?,(Sat) 10 Aug 2002 (W32),St Johnstone FC (2),1-0,0-0,Inverness Caledonian Thistle (2)
?,(Sat) 17 Aug 2002 (W33),Arbroath (3),1-1,0-1,Clyde (3)
?,(Sat) 17 Aug 2002 (W33),Ayr United (3),2-1,2-0,Ross County (3)
?,(Sat) 17 Aug 2002 (W33),Inverness Caledonian Thistle (3),1-2,1-0,Falkirk (3)
?,(Sat) 17 Aug 2002 (W33),Queen of the South (3),0-0,0-0,St Johnstone FC (3)
?,(Sat) 17 Aug 2002 (W33),Saint Mirren FC (3),3-1,1-1,Alloa Athletic (3)
?,(Sat) 24 Aug 2002 (W34),Alloa Athletic (4),1-6,1-2,Falkirk (4)
?,(Sat) 24 Aug 2002 (W34),Arbroath (4),0-1,0-1,St Johnstone FC (4)
?,(Sat) 24 Aug 2002 (W34),Clyde (4),2-3,0-2,Saint Mirren FC (4)
?,(Sat) 24 Aug 2002 (W34),Inverness Caledonian Thistle (4),2-0,2-0,Ross County (4)
?,(Sat) 24 Aug 2002 (W34),Queen of the South (4),1-2,0-1,Ayr United (4)
?,(Sat) 31 Aug 2002 (W35),Ayr United (5),1-0,1-0,Arbroath (5)
?,(Sat) 31 Aug 2002 (W35),Falkirk (5),3-0,1-0,Queen of the South (5)
?,(Sat) 31 Aug 2002 (W35),Ross County (5),1-1,0-0,Clyde (5)
?,(Sat) 31 Aug 2002 (W35),St Johnstone FC (5),2-0,2-0,Alloa Athletic (5)
?,(Sat) 31 Aug 2002 (W35),Saint Mirren FC (5),0-4,0-3,Inverness Caledonian Thistle (5)
?,(Sat) 14 Sep 2002 (W37),Arbroath (6),2-2,1-1,Saint Mirren FC (6)
?,(Sat) 14 Sep 2002 (W37),Ayr United (6),0-0,0-0,St Johnstone FC (6)
?,(Sat) 14 Sep 2002 (W37),Clyde (6),0-0,0-0,Alloa Athletic (6)
?,(Sat) 14 Sep 2002 (W37),Queen of the South (6),1-3,0-2,Inverness Caledonian Thistle (6)
?,(Sat) 14 Sep 2002 (W37),Ross County (6),1-1,0-0,Falkirk (6)
?,(Sat) 21 Sep 2002 (W38),Alloa Athletic (7),0-1,0-0,Ayr United (7)
?,(Sat) 21 Sep 2002 (W38),Falkirk (7),2-1,0-0,Clyde (7)
?,(Sat) 21 Sep 2002 (W38),Inverness Caledonian Thistle (7),5-0,1-0,Arbroath (7)
?,(Sat) 21 Sep 2002 (W38),St Johnstone FC (7),1-1,1-0,Ross County (7)
?,(Sat) 21 Sep 2002 (W38),Saint Mirren FC (7),2-1,1-1,Queen of the South (7)
?,(Sat) 28 Sep 2002 (W39),Ayr United (8),1-1,1-0,Saint Mirren FC (8)
?,(Sat) 28 Sep 2002 (W39),Clyde (8),3-0,2-0,Inverness Caledonian Thistle (8)
?,(Sat) 28 Sep 2002 (W39),Falkirk (8),1-0,0-0,St Johnstone FC (8)
?,(Sat) 28 Sep 2002 (W39),Queen of the South (8),2-2,1-1,Arbroath (8)
?,(Sat) 28 Sep 2002 (W39),Ross County (8),0-1,0-0,Alloa Athletic (8)
?,(Sat) 5 Oct 2002 (W40),Alloa Athletic (9),0-1,0-1,Queen of the South (9)
?,(Sat) 5 Oct 2002 (W40),Arbroath (9),2-0,0-0,Falkirk (9)
?,(Sat) 5 Oct 2002 (W40),Inverness Caledonian Thistle (9),2-0,1-0,Ayr United (9)
?,(Sat) 5 Oct 2002 (W40),St Johnstone FC (9),0-1,0-1,Clyde (9)
?,(Sat) 5 Oct 2002 (W40),Saint Mirren FC (9),1-1,1-1,Ross County (9)
?,(Sat) 12 Oct 2002 (W41),Clyde (10),2-1,0-1,Queen of the South (10)
?,(Sat) 19 Oct 2002 (W42),Alloa Athletic (10),0-6,0-4,Inverness Caledonian Thistle (10)
?,(Sat) 19 Oct 2002 (W42),Falkirk (10),3-0,0-0,Ayr United (10)
?,(Sat) 19 Oct 2002 (W42),Ross County (10),4-0,3-0,Arbroath (10)
?,(Sat) 19 Oct 2002 (W42),St Johnstone FC (10),2-0,2-0,Saint Mirren FC (10)
?,(Sat) 26 Oct 2002 (W43),Arbroath (11),0-1,0-0,Alloa Athletic (11)
?,(Sat) 26 Oct 2002 (W43),Ayr United (11),1-1,1-1,Clyde (11)
