Date,Team 1,Team 2,FT,HT
2002-08-03,East Stirling,Montrose,1-1,1-1
2002-08-03,Gretna,Morton,1-1,1-1
2002-08-03,Peterhead,East Fife,0-2,0-1
2002-08-03,Queens Park,Elgin,1-2,0-1
2002-08-03,Stirling,Albion Rvs,0-1,0-1
2002-08-10,Albion Rvs,Peterhead,3-0,1-0
2002-08-10,East Fife,East Stirling,4-1,3-1
2002-08-10,Elgin,Gretna,0-2,0-2
2002-08-10,Montrose,Queens Park,1-0,1-0
2002-08-10,Morton,Stirling,5-1,3-1
2002-08-17,East Stirling,Albion Rvs,0-3,0-0
2002-08-17,Gretna,Montrose,4-1,2-1
2002-08-17,Peterhead,Morton,4-2,4-0
2002-08-17,Queens Park,East Fife,0-0,0-0
2002-08-17,Stirling,Elgin,1-1,1-1
2002-08-24,East Fife,Montrose,2-0,0-0
2002-08-24,Elgin,Peterhead,3-0,1-0
2002-08-24,Gretna,Albion Rvs,2-0,0-0
2002-08-24,Morton,Queens Park,3-0,3-0
2002-08-24,Stirling,East Stirling,3-0,0-0
2002-08-31,Albion Rvs,East Fife,1-5,1-2
2002-08-31,East Stirling,Morton,1-1,0-1
2002-08-31,Montrose,Elgin,1-0,1-0
2002-08-31,Peterhead,Stirling,1-0,0-0
2002-08-31,Queens Park,Gretna,1-0,1-0
2002-09-14,Elgin,East Fife,1-1,0-0
2002-09-14,Gretna,Peterhead,1-4,0-1
2002-09-14,Morton,Albion Rvs,0-1,0-1
2002-09-14,Queens Park,East Stirling,0-2,0-1
2002-09-14,Stirling,Montrose,1-1,0-0
2002-09-21,Albion Rvs,Elgin,1-1,0-0
2002-09-21,East Fife,Stirling,1-1,0-1
2002-09-21,East Stirling,Gretna,0-4,0-0
2002-09-21,Montrose,Morton,2-5,1-2
2002-09-21,Peterhead,Queens Park,3-0,1-0
2002-09-28,East Stirling,Elgin,1-2,1-1
2002-09-28,Gretna,Stirling,0-2,0-2
2002-09-28,Montrose,Peterhead,0-3,0-1
2002-09-28,Morton,East Fife,2-1,2-0
2002-09-28,Queens Park,Albion Rvs,2-4,0-2
2002-10-05,Albion Rvs,Montrose,1-1,0-0
2002-10-05,East Fife,Gretna,3-2,1-2
2002-10-05,Elgin,Morton,0-1,0-0
2002-10-05,Peterhead,East Stirling,5-0,1-0
2002-10-05,Stirling,Queens Park,1-0,1-0
2002-10-19,East Stirling,East Fife,1-4,1-1
2002-10-19,Gretna,Elgin,0-0,0-0
2002-10-19,Peterhead,Albion Rvs,2-0,0-0
2002-10-19,Queens Park,Montrose,0-1,0-1
2002-10-19,Stirling,Morton,2-0,0-0
2002-10-26,Albion Rvs,Stirling,1-3,1-1
2002-10-26,East Fife,Peterhead,3-3,1-0
2002-10-26,Elgin,Queens Park,2-2,2-1
2002-10-26,Montrose,East Stirling,2-2,0-0
2002-10-26,Morton,Gretna,2-2,1-0
2002-11-02,East Fife,Albion Rvs,0-4,0-2
2002-11-02,Elgin,Montrose,0-0,0-0
2002-11-02,Gretna,Queens Park,2-2,1-1
2002-11-02,Morton,East Stirling,4-1,2-0
2002-11-02,Stirling,Peterhead,1-0,1-0
2002-11-09,Albion Rvs,Gretna,2-1,0-0
2002-11-09,East Stirling,Stirling,1-1,0-0
2002-11-09,Montrose,East Fife,0-5,0-0
2002-11-09,Peterhead,Elgin,2-2,1-2
2002-11-09,Queens Park,Morton,1-1,0-0
2002-11-16,Albion Rvs,Morton,2-1,0-1
2002-11-16,East Fife,Elgin,4-0,2-0
2002-11-16,East Stirling,Queens Park,0-4,0-2
2002-11-16,Montrose,Stirling,1-1,1-1
2002-11-16,Peterhead,Gretna,1-1,1-1
2002-11-23,Albion Rvs,Elgin,1-1,0-0
2002-11-23,Gretna,East Stirling,2-2,2-0
2002-11-23,Morton,Montrose,4-2,2-0
2002-11-23,Queens Park,Peterhead,2-0,1-0
2002-11-23,Stirling,East Fife,0-0,0-0
2002-11-30,East Stirling,Peterhead,1-4,1-2
2002-11-30,Gretna,East Fife,2-3,0-0
2002-11-30,Montrose,Albion Rvs,0-1,0-0
2002-11-30,Morton,Elgin,4-0,3-0
2002-11-30,Queens Park,Stirling,0-1,0-1
2002-12-07,Elgin,Peterhead,0-4,0-2
2002-12-07,Gretna,Albion Rvs,1-2,1-0
2002-12-07,Morton,Queens Park,1-1,0-0
2002-12-14,Albion Rvs,Queens Park,0-2,0-2
2002-12-14,East Fife,Morton,1-4,0-2
2002-12-14,Peterhead,Montrose,4-2,0-2
2002-12-14,Stirling,Gretna,0-1,0-1
2002-12-17,Elgin,East Stirling,3-1,0-1
2002-12-21,Peterhead,East Fife,2-2,2-0
2002-12-21,Queens Park,Elgin,3-2,1-1
2002-12-28,Albion Rvs,East Stirling,6-0,3-0
2002-12-28,East Fife,Queens Park,1-1,0-0
2002-12-28,Elgin,Stirling,0-3,0-2
2002-12-28,Montrose,Gretna,0-2,0-1
2002-12-28,Morton,Peterhead,1-0,1-0
2003-01-01,East Fife,Montrose,2-0,0-0
