Date,Team 1,FT,Team 2
Sat Aug 30 1924,New Brighton,0-0,Bradford Park Avenue
Sat Aug 30 1924,Doncaster Rovers,0-0,Barrow
Sat Aug 30 1924,Southport,1-0,Nelson
Sat Aug 30 1924,Accrington Stanley,2-0,Rotherham County
Sat Aug 30 1924,Halifax Town,3-1,Wrexham
Sat Aug 30 1924,Crewe Alexandra,0-2,Tranmere Rovers
Sat Aug 30 1924,Grimsby Town,0-2,Darlington
Sat Aug 30 1924,Ashington,2-1,Chesterfield
Sat Aug 30 1924,Wigan Borough,0-0,Walsall
Sat Aug 30 1924,Hartlepool United,1-1,Rochdale
Mon Sep 1 1924,Barrow,2-0,Crewe Alexandra
Mon Sep 1 1924,Bradford Park Avenue,3-0,Accrington Stanley
Mon Sep 1 1924,Rotherham County,2-0,Tranmere Rovers
Mon Sep 1 1924,Grimsby Town,2-1,Hartlepool United
Mon Sep 1 1924,Lincoln City,1-0,Wigan Borough
Mon Sep 1 1924,Ashington,2-0,Doncaster Rovers
Wed Sep 3 1924,Durham City,0-0,Ashington
Wed Sep 3 1924,Darlington,3-1,New Brighton
Sat Sep 6 1924,Lincoln City,2-0,Doncaster Rovers
Sat Sep 6 1924,Barrow,1-0,Southport
Sat Sep 6 1924,Nelson,4-0,Ashington
Sat Sep 6 1924,Darlington,2-0,Hartlepool United
Sat Sep 6 1924,Wrexham,0-0,New Brighton
Sat Sep 6 1924,Tranmere Rovers,1-1,Durham City
Sat Sep 6 1924,Bradford Park Avenue,0-1,Grimsby Town
Sat Sep 6 1924,Walsall,0-0,Crewe Alexandra
Sat Sep 6 1924,Rotherham County,0-0,Halifax Town
Sat Sep 6 1924,Chesterfield,1-0,Accrington Stanley
Sat Sep 6 1924,Rochdale,3-2,Wigan Borough
Mon Sep 8 1924,Accrington Stanley,2-2,Bradford Park Avenue
Mon Sep 8 1924,Chesterfield,1-0,Walsall
Mon Sep 8 1924,Doncaster Rovers,7-3,Ashington
Mon Sep 8 1924,Wigan Borough,4-0,Lincoln City
Tue Sep 9 1924,Southport,2-0,Rotherham County
Tue Sep 9 1924,Nelson,3-0,Doncaster Rovers
Wed Sep 10 1924,Hartlepool United,2-1,Grimsby Town
Wed Sep 10 1924,Crewe Alexandra,3-1,Barrow
Sat Sep 13 1924,Halifax Town,1-0,Chesterfield
Sat Sep 13 1924,Durham City,0-2,Walsall
Sat Sep 13 1924,Rochdale,2-1,Darlington
Sat Sep 13 1924,Ashington,5-2,Barrow
Sat Sep 13 1924,Grimsby Town,0-1,Wrexham
Sat Sep 13 1924,Crewe Alexandra,1-1,Wigan Borough
Sat Sep 13 1924,Accrington Stanley,2-0,Nelson
Sat Sep 13 1924,New Brighton,3-1,Rotherham County
Sat Sep 13 1924,Doncaster Rovers,2-0,Tranmere Rovers
Sat Sep 13 1924,Hartlepool United,2-2,Bradford Park Avenue
Sat Sep 13 1924,Southport,4-0,Lincoln City
Mon Sep 15 1924,Barrow,2-0,Durham City
Tue Sep 16 1924,Southport,3-0,Ashington
Tue Sep 16 1924,Nelson,7-1,Durham City
Wed Sep 17 1924,Wrexham,0-0,Chesterfield
Wed Sep 17 1924,New Brighton,5-0,Rochdale
Wed Sep 17 1924,Accrington Stanley,3-1,Wigan Borough
Wed Sep 17 1924,Crewe Alexandra,1-1,Lincoln City
Sat Sep 20 1924,Lincoln City,5-0,Ashington
Sat Sep 20 1924,Rotherham County,3-0,Grimsby Town
Sat Sep 20 1924,Wrexham,3-1,Hartlepool United
Sat Sep 20 1924,Chesterfield,3-0,New Brighton
Sat Sep 20 1924,Accrington Stanley,2-0,Halifax Town
Sat Sep 20 1924,Barrow,3-0,Nelson
Sat Sep 20 1924,Walsall,4-0,Doncaster Rovers
Sat Sep 20 1924,Bradford Park Avenue,0-0,Rochdale
Sat Sep 20 1924,Darlington,5-1,Crewe Alexandra
Sat Sep 20 1924,Tranmere Rovers,1-0,Southport
Sat Sep 20 1924,Wigan Borough,0-0,Durham City
Wed Sep 24 1924,Wrexham,1-0,Accrington Stanley
Sat Sep 27 1924,Durham City,4-1,Crewe Alexandra
Sat Sep 27 1924,Grimsby Town,0-0,Chesterfield
Sat Sep 27 1924,Rochdale,3-1,Wrexham
Sat Sep 27 1924,Doncaster Rovers,5-0,Wigan Borough
Sat Sep 27 1924,New Brighton,4-0,Accrington Stanley
Sat Sep 27 1924,Hartlepool United,0-0,Rotherham County
Sat Sep 27 1924,Darlington,2-1,Bradford Park Avenue
Sat Sep 27 1924,Southport,1-0,Walsall
Sat Sep 27 1924,Ashington,1-0,Tranmere Rovers
Sat Sep 27 1924,Halifax Town,2-0,Barrow
Sat Sep 27 1924,Nelson,1-0,Lincoln City
Tue Sep 30 1924,Accrington Stanley,1-2,Barrow
Wed Oct 1 1924,Wrexham,0-1,Lincoln City
Wed Oct 1 1924,Hartlepool United,1-2,Southport
Thu Oct 2 1924,Tranmere Rovers,0-1,Walsall
Sat Oct 4 1924,Southport,0-1,Wigan Borough
Sat Oct 4 1924,Accrington Stanley,0-3,Grimsby Town
Sat Oct 4 1924,Tranmere Rovers,2-0,Nelson
Sat Oct 4 1924,Bradford Park Avenue,4-1,Durham City
Sat Oct 4 1924,Lincoln City,2-1,Barrow
Sat Oct 4 1924,Wrexham,0-2,Darlington
Sat Oct 4 1924,Rotherham County,1-3,Rochdale
Sat Oct 4 1924,Crewe Alexandra,1-1,Doncaster Rovers
