Date,Team 1,FT,Team 2
Sat Aug 17 1996,Gillingham,3-2,Bristol City
Sat Aug 17 1996,Bury,1-1,Brentford
Sat Aug 17 1996,Millwall,1-1,Wrexham
Sat Aug 17 1996,Blackpool,0-1,Chesterfield
Sat Aug 17 1996,Walsall,1-1,Rotherham United
Sat Aug 17 1996,Crewe Alexandra,1-0,Stockport County
Sat Aug 17 1996,Bristol Rovers,1-0,Peterborough United
Sat Aug 17 1996,Luton Town,1-2,Burnley
Sat Aug 17 1996,Plymouth Argyle,2-1,York City
Sat Aug 17 1996,Notts County,2-1,Preston North End
Sat Aug 17 1996,AFC Bournemouth,1-2,Watford
Sun Aug 18 1996,Shrewsbury Town,1-1,Wycombe Wanderers
Sat Aug 24 1996,Rotherham United,1-2,Shrewsbury Town
Sat Aug 24 1996,Bristol City,0-1,Blackpool
Sat Aug 24 1996,Wycombe Wanderers,1-1,Gillingham
Sat Aug 24 1996,Chesterfield,1-2,Bury
Sat Aug 24 1996,Stockport County,0-0,Notts County
Sat Aug 24 1996,York City,1-2,AFC Bournemouth
Sat Aug 24 1996,Brentford,3-2,Luton Town
Sat Aug 24 1996,Wrexham,4-4,Plymouth Argyle
Sat Aug 24 1996,Peterborough United,2-2,Crewe Alexandra
Sat Aug 24 1996,Watford,0-2,Millwall
Sat Aug 24 1996,Preston North End,0-0,Bristol Rovers
Sat Aug 24 1996,Burnley,2-1,Walsall
Tue Aug 27 1996,Wycombe Wanderers,0-1,Bury
Tue Aug 27 1996,Preston North End,2-1,Crewe Alexandra
Tue Aug 27 1996,York City,3-2,Millwall
Tue Aug 27 1996,Rotherham United,1-2,Blackpool
Tue Aug 27 1996,Watford,0-2,Plymouth Argyle
Tue Aug 27 1996,Chesterfield,1-0,Walsall
Tue Aug 27 1996,Bristol City,5-0,Luton Town
Tue Aug 27 1996,Brentford,2-0,Gillingham
Tue Aug 27 1996,Burnley,1-3,Shrewsbury Town
Tue Aug 27 1996,Stockport County,0-1,AFC Bournemouth
Fri Aug 30 1996,Plymouth Argyle,2-1,Preston North End
Sat Aug 31 1996,Shrewsbury Town,0-3,Brentford
Sat Aug 31 1996,Bury,4-0,Bristol City
Sat Aug 31 1996,Gillingham,0-1,Chesterfield
Sat Aug 31 1996,Bristol Rovers,1-1,Stockport County
Sat Aug 31 1996,Notts County,0-1,York City
Sat Aug 31 1996,AFC Bournemouth,1-2,Peterborough United
Sat Aug 31 1996,Crewe Alexandra,0-2,Watford
Sat Aug 31 1996,Millwall,2-1,Burnley
Sat Aug 31 1996,Blackpool,0-0,Wycombe Wanderers
Sat Aug 31 1996,Luton Town,1-0,Rotherham United
Sat Sep 7 1996,Blackpool,2-1,Walsall
Sat Sep 7 1996,Wrexham,1-1,Peterborough United
Sat Sep 7 1996,Bristol City,2-1,Preston North End
Sat Sep 7 1996,AFC Bournemouth,0-1,Crewe Alexandra
Sat Sep 7 1996,Millwall,2-0,Bristol Rovers
Sat Sep 7 1996,Chesterfield,0-2,Brentford
Sat Sep 7 1996,Wycombe Wanderers,0-1,Luton Town
Sat Sep 7 1996,Watford,1-0,Stockport County
Sat Sep 7 1996,York City,0-0,Shrewsbury Town
Sat Sep 7 1996,Bury,3-1,Rotherham United
Sat Sep 7 1996,Plymouth Argyle,0-0,Notts County
Sat Sep 7 1996,Gillingham,1-0,Burnley
Tue Sep 10 1996,Burnley,2-0,Blackpool
Tue Sep 10 1996,Preston North End,1-0,York City
Tue Sep 10 1996,Brentford,3-2,Plymouth Argyle
Tue Sep 10 1996,Luton Town,2-1,Gillingham
Tue Sep 10 1996,Rotherham United,0-1,Chesterfield
Tue Sep 10 1996,Crewe Alexandra,2-0,Bury
Tue Sep 10 1996,Bristol Rovers,3-2,AFC Bournemouth
Tue Sep 10 1996,Walsall,2-2,Wycombe Wanderers
Tue Sep 10 1996,Peterborough United,3-3,Millwall
Tue Sep 10 1996,Shrewsbury Town,1-0,Bristol City
Tue Sep 10 1996,Notts County,2-3,Watford
Tue Sep 10 1996,Stockport County,0-2,Wrexham
Sat Sep 14 1996,Notts County,1-2,Millwall
Sat Sep 14 1996,Crewe Alexandra,3-1,Wrexham
Sat Sep 14 1996,Rotherham United,2-2,Bristol City
Sat Sep 14 1996,Preston North End,0-1,AFC Bournemouth
Sat Sep 14 1996,Bristol Rovers,0-1,Watford
Sat Sep 14 1996,Shrewsbury Town,1-1,Bury
Sat Sep 14 1996,Burnley,2-1,Wycombe Wanderers
Sat Sep 14 1996,Stockport County,3-1,Plymouth Argyle
Sat Sep 14 1996,Luton Town,0-1,Chesterfield
Sat Sep 14 1996,Peterborough United,2-2,York City
Sat Sep 14 1996,Walsall,1-0,Gillingham
Sat Sep 14 1996,Brentford,1-1,Blackpool
Tue Sep 17 1996,Wrexham,1-0,Bristol Rovers
Sat Sep 21 1996,Bristol City,4-1,Walsall
Sat Sep 21 1996,Wrexham,1-0,Preston North End
Sat Sep 21 1996,Millwall,2-0,Crewe Alexandra
Sat Sep 21 1996,Blackpool,1-1,Shrewsbury Town
Sat Sep 21 1996,Gillingham,3-1,Rotherham United
Sat Sep 21 1996,Wycombe Wanderers,0-1,Brentford
Sat Sep 21 1996,Bury,0-0,Luton Town
Sat Sep 21 1996,Watford,0-0,Peterborough United
Sat Sep 21 1996,Plymouth Argyle,0-1,Bristol Rovers
Sat Sep 21 1996,York City,1-2,Stockport County
Sat Sep 21 1996,Chesterfield,0-0,Burnley
Sat Sep 21 1996,AFC Bournemouth,0-1,Notts County
Tue Sep 24 1996,Walsall,0-1,Wrexham
Sat Sep 28 1996,Crewe Alexandra,3-0,Plymouth Argyle
Sat Sep 28 1996,Stockport County,2-1,Gillingham
Sat Sep 28 1996,Preston North End,2-1,Millwall
Sat Sep 28 1996,Bristol Rovers,2-0,Chesterfield
Sat Sep 28 1996,Walsall,3-1,Bury
Sat Sep 28 1996,Peterborough United,6-3,Wycombe Wanderers
Sat Sep 28 1996,Luton Town,1-0,Blackpool
Sat Sep 28 1996,Burnley,2-3,Bristol City
Sat Sep 28 1996,Shrewsbury Town,1-0,Watford
Sat Sep 28 1996,Brentford,3-3,York City
Sat Sep 28 1996,Rotherham United,1-0,AFC Bournemouth
Sat Sep 28 1996,Notts County,0-0,Wrexham
Tue Oct 1 1996,Watford,1-0,Preston North End
Tue Oct 1 1996,Chesterfield,2-1,Shrewsbury Town
Tue Oct 1 1996,Bristol City,1-2,Brentford
Tue Oct 1 1996,Wycombe Wanderers,4-2,Rotherham United
Tue Oct 1 1996,Bury,1-0,Burnley
Tue Oct 1 1996,AFC Bournemouth,0-1,Walsall
Tue Oct 1 1996,Plymouth Argyle,1-1,Peterborough United
Tue Oct 1 1996,York City,2-2,Bristol Rovers
Tue Oct 1 1996,Crewe Alexandra,3-2,Blackpool
Tue Oct 1 1996,Gillingham,1-0,Notts County
Wed Oct 2 1996,Millwall,3-4,Stockport County
Fri Oct 4 1996,Bristol Rovers,2-0,Crewe Alexandra
Sat Oct 5 1996,Gillingham,1-1,AFC Bournemouth
Sat Oct 5 1996,Brentford,4-2,Rotherham United
Sat Oct 5 1996,Wycombe Wanderers,1-0,Notts County
Sat Oct 5 1996,Plymouth Argyle,0-0,Millwall
Sat Oct 5 1996,York City,1-2,Watford
Sat Oct 5 1996,Bury,1-0,Blackpool
Sat Oct 5 1996,Luton Town,3-1,Walsall
Sat Oct 5 1996,Chesterfield,1-1,Bristol City
Sat Oct 5 1996,Preston North End,3-4,Peterborough United
Sat Oct 5 1996,Burnley,5-2,Stockport County
Tue Oct 8 1996,Wrexham,2-1,Shrewsbury Town
Tue Oct 8 1996,Peterborough United,1-3,Notts County
Fri Oct 11 1996,Bristol City,2-0,York City
Sat Oct 12 1996,AFC Bournemouth,2-1,Wycombe Wanderers
Sat Oct 12 1996,Blackpool,2-0,Gillingham
Sat Oct 12 1996,Shrewsbury Town,0-3,Luton Town
Sat Oct 12 1996,Watford,1-1,Wrexham
Sat Oct 12 1996,Notts County,1-1,Bristol Rovers
Sat Oct 12 1996,Crewe Alexandra,2-0,Brentford
Sat Oct 12 1996,Peterborough United,1-2,Bury
Sat Oct 12 1996,Stockport County,1-0,Preston North End
Sat Oct 12 1996,Millwall,2-1,Chesterfield
Sat Oct 12 1996,Walsall,0-1,Plymouth Argyle
Sat Oct 12 1996,Rotherham United,1-0,Burnley
Tue Oct 15 1996,Blackpool,3-3,Wrexham
Tue Oct 15 1996,Rotherham United,0-0,Bristol Rovers
Tue Oct 15 1996,Walsall,1-0,Preston North End
Tue Oct 15 1996,Stockport County,1-1,Luton Town
Tue Oct 15 1996,Peterborough United,0-1,Brentford
Tue Oct 15 1996,Watford,2-2,Burnley
Tue Oct 15 1996,AFC Bournemouth,1-0,Plymouth Argyle
Tue Oct 15 1996,Notts County,0-0,Chesterfield
Tue Oct 15 1996,Crewe Alexandra,0-1,York City
Tue Oct 15 1996,Shrewsbury Town,1-2,Gillingham
Tue Oct 15 1996,Bristol City,3-0,Wycombe Wanderers
Wed Oct 16 1996,Millwall,1-0,Bury
Sat Oct 19 1996,Brentford,1-1,Walsall
Sat Oct 19 1996,Wycombe Wanderers,0-2,Stockport County
Sat Oct 19 1996,Bury,1-1,Watford
Sat Oct 19 1996,York City,2-1,Rotherham United
Sat Oct 19 1996,Chesterfield,1-0,Crewe Alexandra
Sat Oct 19 1996,Burnley,1-0,Notts County
Sat Oct 19 1996,Gillingham,2-3,Millwall
Sat Oct 19 1996,Luton Town,3-0,Peterborough United
Sat Oct 19 1996,Bristol Rovers,0-0,Blackpool
Sat Oct 19 1996,Preston North End,2-1,Shrewsbury Town
Sat Oct 19 1996,Wrexham,2-0,AFC Bournemouth
Sat Oct 19 1996,Plymouth Argyle,0-0,Bristol City
Sat Oct 26 1996,Gillingham,1-1,Preston North End
Sat Oct 26 1996,Shrewsbury Town,0-1,Crewe Alexandra
Sat Oct 26 1996,Rotherham United,2-0,Peterborough United
Sat Oct 26 1996,Bury,2-1,Bristol Rovers
Sat Oct 26 1996,Wycombe Wanderers,0-0,Wrexham
Sat Oct 26 1996,Walsall,1-1,Stockport County
Sat Oct 26 1996,Bristol City,4-0,Notts County
Sat Oct 26 1996,Chesterfield,2-0,York City
Sat Oct 26 1996,Brentford,0-0,Millwall
Sat Oct 26 1996,Burnley,2-1,Plymouth Argyle
Sat Oct 26 1996,Luton Town,2-0,AFC Bournemouth
Sat Oct 26 1996,Blackpool,1-1,Watford
Tue Oct 29 1996,Crewe Alexandra,1-0,Rotherham United
Tue Oct 29 1996,Wrexham,1-1,Bury
Tue Oct 29 1996,Stockport County,1-0,Chesterfield
Tue Oct 29 1996,Watford,1-1,Luton Town
Tue Oct 29 1996,Notts County,2-0,Walsall
Tue Oct 29 1996,Peterborough United,2-2,Shrewsbury Town
Tue Oct 29 1996,Bristol Rovers,2-1,Brentford
Tue Oct 29 1996,Preston North End,1-1,Burnley
Tue Oct 29 1996,AFC Bournemouth,0-2,Bristol City
