Date,Team 1,FT,Team 2
Sat Aug 17 1996,Mansfield Town,0-1,Exeter City
Sat Aug 17 1996,Scarborough,0-0,Cardiff City
Sat Aug 17 1996,Wigan Athletic,2-1,Northampton Town
Sat Aug 17 1996,Cambridge United,1-0,Barnet
Sat Aug 17 1996,Swansea City,2-1,Rochdale
Sat Aug 17 1996,Hull City,3-2,Darlington
Sat Aug 17 1996,Doncaster Rovers,0-1,Carlisle United
Sat Aug 17 1996,Torquay United,2-1,Lincoln City
Sat Aug 17 1996,Leyton Orient,0-1,Scunthorpe United
Sat Aug 17 1996,Fulham,1-0,Hereford United
Sat Aug 17 1996,Brighton & Hove Albion,2-1,Chester
Sat Aug 17 1996,Colchester United,0-2,Hartlepool United
Sat Aug 24 1996,Scunthorpe United,1-0,Torquay United
Sat Aug 24 1996,Hereford United,1-0,Doncaster Rovers
Sat Aug 24 1996,Rochdale,0-0,Colchester United
Sat Aug 24 1996,Northampton Town,3-0,Mansfield Town
Sat Aug 24 1996,Chester,1-1,Cambridge United
Sat Aug 24 1996,Hartlepool United,2-1,Fulham
Sat Aug 24 1996,Carlisle United,0-0,Hull City
Sat Aug 24 1996,Lincoln City,1-1,Leyton Orient
Sat Aug 24 1996,Darlington,4-1,Swansea City
Sat Aug 24 1996,Cardiff City,1-0,Brighton & Hove Albion
Sat Aug 24 1996,Barnet,1-1,Wigan Athletic
Sat Aug 24 1996,Exeter City,2-2,Scarborough
Tue Aug 27 1996,Chester,2-0,Swansea City
Tue Aug 27 1996,Carlisle United,1-0,Leyton Orient
Tue Aug 27 1996,Rochdale,1-2,Fulham
Tue Aug 27 1996,Exeter City,1-1,Doncaster Rovers
Tue Aug 27 1996,Hereford United,0-1,Hull City
Tue Aug 27 1996,Cardiff City,0-2,Wigan Athletic
Tue Aug 27 1996,Scunthorpe United,0-2,Scarborough
Tue Aug 27 1996,Northampton Town,1-1,Torquay United
Tue Aug 27 1996,Lincoln City,1-1,Cambridge United
Tue Aug 27 1996,Hartlepool United,2-2,Mansfield Town
Tue Aug 27 1996,Darlington,1-1,Colchester United
Tue Aug 27 1996,Barnet,3-0,Brighton & Hove Albion
Fri Aug 30 1996,Swansea City,1-2,Lincoln City
Sat Aug 31 1996,Wigan Athletic,4-2,Chester
Sat Aug 31 1996,Leyton Orient,2-0,Hartlepool United
Sat Aug 31 1996,Scarborough,1-1,Northampton Town
Sat Aug 31 1996,Doncaster Rovers,3-2,Darlington
Sat Aug 31 1996,Torquay United,2-0,Exeter City
Sat Aug 31 1996,Brighton & Hove Albion,1-1,Scunthorpe United
Sat Aug 31 1996,Mansfield Town,0-0,Rochdale
Sat Aug 31 1996,Colchester United,1-1,Hereford United
Sat Aug 31 1996,Hull City,0-0,Barnet
Sat Aug 31 1996,Fulham,1-0,Carlisle United
Sat Aug 31 1996,Cambridge United,0-2,Cardiff City
Sat Sep 7 1996,Fulham,3-1,Colchester United
Sat Sep 7 1996,Cambridge United,2-1,Torquay United
Sat Sep 7 1996,Carlisle United,4-1,Swansea City
Sat Sep 7 1996,Wigan Athletic,3-0,Scunthorpe United
Sat Sep 7 1996,Barnet,1-1,Northampton Town
Sat Sep 7 1996,Brighton & Hove Albion,3-2,Scarborough
Sat Sep 7 1996,Leyton Orient,0-0,Darlington
Sat Sep 7 1996,Chester,4-1,Lincoln City
Sat Sep 7 1996,Hereford United,0-1,Hartlepool United
Sat Sep 7 1996,Doncaster Rovers,0-0,Mansfield Town
Sat Sep 7 1996,Cardiff City,2-1,Exeter City
