Date,Team 1,FT,Team 2
Sat Sep 3 1892,Walsall,1-2,Darwen
Sat Sep 3 1892,Sheffield United,4-2,Lincoln City
Sat Sep 3 1892,Burton Swifts,7-1,Crewe Alexandra
Sat Sep 3 1892,Grimsby Town,2-1,Northwich Victoria
Sat Sep 3 1892,Manchester City,7-0,Bootle
Sat Sep 3 1892,Birmingham City,5-1,Port Vale
Sat Sep 10 1892,Darwen,2-3,Burton Swifts
Sat Sep 10 1892,Northwich Victoria,0-3,Manchester City
Sat Sep 10 1892,Crewe Alexandra,1-0,Grimsby Town
Sat Sep 10 1892,Bootle,2-0,Sheffield United
Sat Sep 10 1892,Walsall,1-3,Birmingham City
Mon Sep 12 1892,Manchester City,2-0,Port Vale
Sat Sep 17 1892,Crewe Alexandra,4-2,Northwich Victoria
Sat Sep 17 1892,Grimsby Town,0-1,Darwen
Sat Sep 17 1892,Bootle,1-1,Port Vale
Sat Sep 17 1892,Sheffield United,2-0,Birmingham City
Sat Sep 17 1892,Walsall,2-4,Manchester City
Sat Sep 24 1892,Burton Swifts,2-1,Bootle
Sat Sep 24 1892,Port Vale,4-1,Crewe Alexandra
Sat Sep 24 1892,Birmingham City,4-1,Lincoln City
Sat Sep 24 1892,Darwen,5-0,Walsall
Sat Sep 24 1892,Manchester City,1-1,Northwich Victoria
Tue Sep 27 1892,Sheffield United,2-0,Grimsby Town
Sat Oct 1 1892,Port Vale,2-4,Darwen
Sat Oct 1 1892,Manchester City,2-0,Walsall
Sat Oct 1 1892,Crewe Alexandra,2-4,Burton Swifts
Sat Oct 1 1892,Grimsby Town,3-2,Birmingham City
Sat Oct 1 1892,Northwich Victoria,3-2,Bootle
Sat Oct 1 1892,Lincoln City,1-0,Sheffield United
Mon Oct 3 1892,Burton Swifts,2-3,Birmingham City
Sat Oct 8 1892,Walsall,2-1,Lincoln City
Sat Oct 8 1892,Port Vale,1-0,Burton Swifts
Sat Oct 8 1892,Darwen,3-1,Manchester City
Sat Oct 8 1892,Birmingham City,6-0,Crewe Alexandra
Sat Oct 8 1892,Grimsby Town,3-0,Bootle
