Date,Team 1,FT,Team 2
Sat Aug 24 1963,Middlesbrough,5-0,Plymouth Argyle
Sat Aug 24 1963,Southampton,6-1,Charlton Athletic
Sat Aug 24 1963,Newcastle United,3-1,Derby County
Sat Aug 24 1963,Manchester City,0-2,Portsmouth
Sat Aug 24 1963,Swansea City,1-1,Grimsby Town
Sat Aug 24 1963,Leyton Orient,2-2,Preston North End
Sat Aug 24 1963,Huddersfield Town,0-2,Sunderland
Sat Aug 24 1963,Cardiff City,3-1,Norwich City
Sat Aug 24 1963,Swindon Town,3-0,Scunthorpe United
Sat Aug 24 1963,Bury,4-2,Rotherham United
Mon Aug 26 1963,Middlesbrough,3-0,Newcastle United
Tue Aug 27 1963,Preston North End,3-1,Charlton Athletic
Tue Aug 27 1963,Scunthorpe United,1-2,Northampton Town
Wed Aug 28 1963,Norwich City,0-1,Bury
Wed Aug 28 1963,Southampton,1-1,Huddersfield Town
Wed Aug 28 1963,Cardiff City,2-2,Manchester City
Wed Aug 28 1963,Grimsby Town,1-2,Swindon Town
Wed Aug 28 1963,Leeds United,1-0,Rotherham United
Wed Aug 28 1963,Derby County,3-0,Swansea City
Wed Aug 28 1963,Sunderland,3-0,Portsmouth
Wed Aug 28 1963,Plymouth Argyle,2-2,Leyton Orient
Fri Aug 30 1963,Scunthorpe United,1-2,Cardiff City
Sat Aug 31 1963,Portsmouth,1-4,Swindon Town
Sat Aug 31 1963,Norwich City,1-2,Leyton Orient
Sat Aug 31 1963,Sunderland,0-2,Northampton Town
Sat Aug 31 1963,Derby County,2-0,Huddersfield Town
Sat Aug 31 1963,Charlton Athletic,2-4,Middlesbrough
Sat Aug 31 1963,Rotherham United,1-2,Manchester City
Sat Aug 31 1963,Preston North End,3-3,Swansea City
Sat Aug 31 1963,Leeds United,3-0,Bury
Sat Aug 31 1963,Plymouth Argyle,3-4,Newcastle United
Sat Aug 31 1963,Grimsby Town,2-2,Southampton
Tue Sep 3 1963,Charlton Athletic,3-0,Preston North End
Tue Sep 3 1963,Bury,4-2,Norwich City
Tue Sep 3 1963,Swansea City,2-1,Derby County
Tue Sep 3 1963,Swindon Town,2-1,Grimsby Town
Tue Sep 3 1963,Leyton Orient,1-0,Plymouth Argyle
Tue Sep 3 1963,Northampton Town,2-0,Scunthorpe United
Tue Sep 3 1963,Rotherham United,2-2,Leeds United
Tue Sep 3 1963,Huddersfield Town,4-0,Southampton
Wed Sep 4 1963,Newcastle United,2-0,Middlesbrough
Wed Sep 4 1963,Manchester City,4-0,Cardiff City
Wed Sep 4 1963,Portsmouth,2-4,Sunderland
Sat Sep 7 1963,Newcastle United,5-0,Charlton Athletic
Sat Sep 7 1963,Swansea City,1-0,Leyton Orient
Sat Sep 7 1963,Middlesbrough,6-0,Grimsby Town
Sat Sep 7 1963,Northampton Town,0-1,Derby County
Sat Sep 7 1963,Norwich City,2-1,Scunthorpe United
Sat Sep 7 1963,Bury,0-1,Sunderland
Sat Sep 7 1963,Cardiff City,1-2,Portsmouth
Sat Sep 7 1963,Manchester City,3-2,Leeds United
Sat Sep 7 1963,Huddersfield Town,4-3,Plymouth Argyle
Sat Sep 7 1963,Southampton,4-5,Preston North End
Sat Sep 7 1963,Swindon Town,3-1,Rotherham United
Mon Sep 9 1963,Preston North End,0-0,Plymouth Argyle
Mon Sep 9 1963,Scunthorpe United,1-1,Sunderland
Mon Sep 9 1963,Middlesbrough,2-2,Rotherham United
Tue Sep 10 1963,Swindon Town,3-0,Manchester City
Tue Sep 10 1963,Huddersfield Town,1-0,Swansea City
Tue Sep 10 1963,Grimsby Town,0-2,Charlton Athletic
Wed Sep 11 1963,Norwich City,3-3,Northampton Town
Wed Sep 11 1963,Leeds United,3-1,Portsmouth
Wed Sep 11 1963,Derby County,1-0,Leyton Orient
Wed Sep 11 1963,Newcastle United,2-2,Southampton
Wed Sep 11 1963,Cardiff City,2-1,Bury
Thu Sep 12 1963,Scunthorpe United,2-2,Swansea City
Fri Sep 13 1963,Rotherham United,1-0,Cardiff City
Fri Sep 13 1963,Northampton Town,1-2,Bury
Sat Sep 14 1963,Grimsby Town,2-1,Newcastle United
Sat Sep 14 1963,Preston North End,2-2,Middlesbrough
Sat Sep 14 1963,Charlton Athletic,5-2,Huddersfield Town
Sat Sep 14 1963,Leeds United,0-0,Swindon Town
Sat Sep 14 1963,Leyton Orient,1-0,Southampton
Sat Sep 14 1963,Sunderland,2-0,Manchester City
Sat Sep 14 1963,Portsmouth,1-1,Norwich City
Sat Sep 14 1963,Plymouth Argyle,0-0,Derby County
Mon Sep 16 1963,Northampton Town,3-2,Norwich City
Tue Sep 17 1963,Rotherham United,2-1,Middlesbrough
Tue Sep 17 1963,Swansea City,1-2,Huddersfield Town
Tue Sep 17 1963,Charlton Athletic,2-1,Grimsby Town
Tue Sep 17 1963,Bury,4-1,Cardiff City
Wed Sep 18 1963,Leyton Orient,3-0,Derby County
Wed Sep 18 1963,Plymouth Argyle,0-2,Preston North End
Wed Sep 18 1963,Southampton,2-0,Newcastle United
Wed Sep 18 1963,Manchester City,0-0,Swindon Town
Wed Sep 18 1963,Sunderland,1-0,Scunthorpe United
Wed Sep 18 1963,Portsmouth,1-1,Leeds United
Sat Sep 21 1963,Scunthorpe United,1-1,Portsmouth
Sat Sep 21 1963,Manchester City,3-0,Northampton Town
Sat Sep 21 1963,Newcastle United,2-4,Preston North End
Sat Sep 21 1963,Derby County,1-1,Charlton Athletic
Sat Sep 21 1963,Huddersfield Town,1-2,Grimsby Town
Sat Sep 21 1963,Southampton,4-0,Swansea City
Sat Sep 21 1963,Cardiff City,0-0,Leeds United
Sat Sep 21 1963,Middlesbrough,2-0,Leyton Orient
Sat Sep 21 1963,Swindon Town,1-0,Sunderland
Sat Sep 21 1963,Bury,2-2,Plymouth Argyle
Sat Sep 21 1963,Norwich City,2-2,Rotherham United
Sat Sep 28 1963,Portsmouth,2-0,Southampton
Sat Sep 28 1963,Sunderland,3-3,Cardiff City
Sat Sep 28 1963,Charlton Athletic,1-0,Plymouth Argyle
Sat Sep 28 1963,Leeds United,4-2,Norwich City
Sat Sep 28 1963,Grimsby Town,1-3,Derby County
Sat Sep 28 1963,Rotherham United,2-1,Scunthorpe United
Sat Sep 28 1963,Leyton Orient,1-0,Newcastle United
Sat Sep 28 1963,Preston North End,2-1,Huddersfield Town
Sat Sep 28 1963,Swansea City,2-1,Middlesbrough
Sat Sep 28 1963,Northampton Town,4-0,Swindon Town
Sat Sep 28 1963,Bury,1-1,Manchester City
Tue Oct 1 1963,Scunthorpe United,0-0,Leyton Orient
Tue Oct 1 1963,Rotherham United,2-3,Southampton
Tue Oct 1 1963,Swindon Town,2-2,Charlton Athletic
Tue Oct 1 1963,Northampton Town,0-3,Leeds United
Wed Oct 2 1963,Newcastle United,1-0,Portsmouth
Wed Oct 2 1963,Norwich City,2-1,Preston North End
Wed Oct 2 1963,Plymouth Argyle,1-1,Sunderland
Wed Oct 2 1963,Cardiff City,0-0,Grimsby Town
Sat Oct 5 1963,Norwich City,2-3,Sunderland
Sat Oct 5 1963,Manchester City,1-3,Charlton Athletic
Sat Oct 5 1963,Portsmouth,2-1,Rotherham United
Sat Oct 5 1963,Middlesbrough,1-0,Southampton
Sat Oct 5 1963,Swindon Town,2-1,Bury
Sat Oct 5 1963,Scunthorpe United,0-1,Leeds United
Sat Oct 5 1963,Newcastle United,4-1,Swansea City
Sat Oct 5 1963,Plymouth Argyle,3-2,Grimsby Town
Sat Oct 5 1963,Huddersfield Town,2-1,Leyton Orient
Sat Oct 5 1963,Derby County,1-2,Preston North End
Sat Oct 5 1963,Cardiff City,1-0,Northampton Town
Tue Oct 8 1963,Bury,1-2,Derby County
Tue Oct 8 1963,Northampton Town,1-0,Huddersfield Town
Wed Oct 9 1963,Leeds United,2-0,Middlesbrough
Wed Oct 9 1963,Portsmouth,0-0,Swansea City
Wed Oct 9 1963,Manchester City,1-1,Plymouth Argyle
Wed Oct 9 1963,Sunderland,2-1,Newcastle United
Sat Oct 12 1963,Charlton Athletic,3-0,Bury
Sat Oct 12 1963,Grimsby Town,1-1,Manchester City
Sat Oct 12 1963,Middlesbrough,3-1,Portsmouth
Sat Oct 12 1963,Huddersfield Town,0-2,Leeds United
Sat Oct 12 1963,Preston North End,1-0,Swindon Town
Sat Oct 12 1963,Plymouth Argyle,0-3,Northampton Town
Tue Oct 15 1963,Swansea City,3-1,Norwich City
Wed Oct 16 1963,Derby County,0-3,Sunderland
Sat Oct 19 1963,Leeds United,2-2,Derby County
Sat Oct 19 1963,Bury,1-1,Grimsby Town
Sat Oct 19 1963,Northampton Town,1-2,Charlton Athletic
Sat Oct 19 1963,Sunderland,1-0,Plymouth Argyle
Sat Oct 19 1963,Swindon Town,5-0,Leyton Orient
Sat Oct 19 1963,Manchester City,2-3,Preston North End
Sat Oct 19 1963,Norwich City,1-1,Southampton
Sat Oct 19 1963,Scunthorpe United,1-0,Middlesbrough
Sat Oct 19 1963,Portsmouth,5-2,Newcastle United
Sat Oct 19 1963,Rotherham United,3-1,Huddersfield Town
Sat Oct 19 1963,Cardiff City,1-1,Swansea City
Sat Oct 26 1963,Huddersfield Town,2-1,Bury
Sat Oct 26 1963,Derby County,1-3,Manchester City
Sat Oct 26 1963,Swansea City,4-2,Rotherham United
Sat Oct 26 1963,Plymouth Argyle,2-4,Swindon Town
Sat Oct 26 1963,Charlton Athletic,5-2,Cardiff City
Sat Oct 26 1963,Preston North End,1-0,Scunthorpe United
Sat Oct 26 1963,Grimsby Town,3-1,Norwich City
Sat Oct 26 1963,Leyton Orient,3-6,Portsmouth
Sat Oct 26 1963,Middlesbrough,2-0,Sunderland
Sat Oct 26 1963,Newcastle United,2-3,Northampton Town
Sat Oct 26 1963,Southampton,1-4,Leeds United
Sat Nov 2 1963,Leeds United,1-1,Charlton Athletic
Sat Nov 2 1963,Rotherham United,3-1,Plymouth Argyle
Sat Nov 2 1963,Portsmouth,1-1,Derby County
Sat Nov 2 1963,Bury,1-2,Leyton Orient
Sat Nov 2 1963,Manchester City,1-0,Swansea City
Sat Nov 2 1963,Northampton Town,0-3,Preston North End
Sat Nov 2 1963,Swindon Town,1-2,Southampton
Sat Nov 2 1963,Norwich City,3-1,Newcastle United
Sat Nov 2 1963,Scunthorpe United,1-0,Huddersfield Town
Sat Nov 2 1963,Sunderland,3-0,Grimsby Town
Sat Nov 2 1963,Cardiff City,1-1,Middlesbrough
Sat Nov 9 1963,Leyton Orient,0-0,Northampton Town
Sat Nov 9 1963,Swansea City,0-2,Bury
Sat Nov 9 1963,Huddersfield Town,1-1,Norwich City
Sat Nov 9 1963,Plymouth Argyle,0-4,Portsmouth
Sat Nov 9 1963,Grimsby Town,0-2,Leeds United
Sat Nov 9 1963,Charlton Athletic,4-3,Rotherham United
Sat Nov 9 1963,Southampton,4-2,Manchester City
Sat Nov 9 1963,Newcastle United,0-4,Cardiff City
Sat Nov 9 1963,Preston North End,1-1,Sunderland
Sat Nov 9 1963,Middlesbrough,1-1,Swindon Town
Sat Nov 16 1963,Sunderland,4-1,Leyton Orient
Sat Nov 16 1963,Swindon Town,0-0,Newcastle United
Sat Nov 16 1963,Portsmouth,4-1,Charlton Athletic
Sat Nov 16 1963,Northampton Town,2-3,Swansea City
Sat Nov 16 1963,Rotherham United,1-0,Grimsby Town
Sat Nov 16 1963,Scunthorpe United,1-0,Plymouth Argyle
Sat Nov 16 1963,Norwich City,3-0,Derby County
Sat Nov 16 1963,Cardiff City,2-1,Huddersfield Town
Sat Nov 16 1963,Leeds United,1-1,Preston North End
Sat Nov 23 1963,Newcastle United,3-1,Manchester City
Sat Nov 23 1963,Middlesbrough,2-0,Bury
Sat Nov 23 1963,Derby County,2-1,Cardiff City
Sat Nov 23 1963,Leyton Orient,0-2,Leeds United
Sat Nov 23 1963,Swansea City,1-2,Sunderland
Sat Nov 23 1963,Plymouth Argyle,1-2,Norwich City
Sat Nov 23 1963,Preston North End,2-2,Rotherham United
Sat Nov 23 1963,Grimsby Town,0-3,Portsmouth
Sat Nov 23 1963,Charlton Athletic,0-1,Scunthorpe United
Sat Nov 23 1963,Huddersfield Town,2-0,Swindon Town
Sat Nov 23 1963,Southampton,3-1,Northampton Town
Sat Nov 30 1963,Rotherham United,2-4,Leyton Orient
Sat Nov 30 1963,Bury,1-2,Newcastle United
Sat Nov 30 1963,Manchester City,5-2,Huddersfield Town
Sat Nov 30 1963,Portsmouth,1-2,Preston North End
Sat Nov 30 1963,Northampton Town,3-2,Middlesbrough
Sat Nov 30 1963,Norwich City,1-3,Charlton Athletic
Sat Nov 30 1963,Cardiff City,3-1,Plymouth Argyle
Sat Nov 30 1963,Swindon Town,0-0,Derby County
Sat Nov 30 1963,Scunthorpe United,2-2,Grimsby Town
Sat Nov 30 1963,Sunderland,1-2,Southampton
Sat Nov 30 1963,Leeds United,2-1,Swansea City
Sat Dec 7 1963,Huddersfield Town,1-1,Portsmouth
Sat Dec 7 1963,Preston North End,3-0,Bury
Sat Dec 7 1963,Middlesbrough,0-1,Norwich City
Sat Dec 7 1963,Swansea City,3-0,Swindon Town
Sat Dec 7 1963,Charlton Athletic,0-0,Sunderland
Sat Dec 7 1963,Newcastle United,3-1,Scunthorpe United
Sat Dec 7 1963,Southampton,3-2,Cardiff City
Sat Dec 7 1963,Grimsby Town,4-1,Northampton Town
Sat Dec 7 1963,Derby County,1-4,Rotherham United
Sat Dec 7 1963,Leyton Orient,0-2,Manchester City
Sat Dec 7 1963,Plymouth Argyle,0-1,Leeds United
Fri Dec 13 1963,Grimsby Town,1-1,Swansea City
