Date,Team 1,FT,Team 2
Sat Aug 24 1963,Luton Town,1-0,Walsall
Sat Aug 24 1963,Millwall,2-0,Reading
Sat Aug 24 1963,Mansfield Town,2-1,Crewe Alexandra
Sat Aug 24 1963,Colchester United,4-1,Barnsley
Sat Aug 24 1963,Oldham Athletic,2-1,Queens Park Rangers
Sat Aug 24 1963,Shrewsbury Town,1-0,Port Vale
Sat Aug 24 1963,Peterborough United,5-2,Wrexham
Sat Aug 24 1963,Watford,3-3,Hull City
Sat Aug 24 1963,Bristol City,3-0,Bristol Rovers
Sat Aug 24 1963,Southend United,1-1,AFC Bournemouth
Sat Aug 24 1963,Coventry City,5-1,Crystal Palace
Sat Aug 24 1963,Brentford,4-1,Notts County
Mon Aug 26 1963,Shrewsbury Town,1-2,Queens Park Rangers
Mon Aug 26 1963,Millwall,0-3,Watford
Mon Aug 26 1963,Port Vale,1-0,Mansfield Town
Tue Aug 27 1963,Bristol Rovers,1-1,Wrexham
Tue Aug 27 1963,Walsall,1-1,Colchester United
Tue Aug 27 1963,Barnsley,0-1,Southend United
Tue Aug 27 1963,Brentford,1-2,Bristol City
Wed Aug 28 1963,AFC Bournemouth,1-0,Oldham Athletic
Wed Aug 28 1963,Reading,0-0,Crystal Palace
Wed Aug 28 1963,Hull City,0-0,Peterborough United
Wed Aug 28 1963,Crewe Alexandra,1-0,Luton Town
Thu Aug 29 1963,Notts County,0-3,Coventry City
Sat Aug 31 1963,Notts County,0-1,Shrewsbury Town
Sat Aug 31 1963,AFC Bournemouth,2-0,Watford
Sat Aug 31 1963,Crewe Alexandra,1-1,Brentford
Sat Aug 31 1963,Walsall,0-3,Coventry City
Sat Aug 31 1963,Crystal Palace,3-1,Mansfield Town
Sat Aug 31 1963,Reading,1-1,Luton Town
Sat Aug 31 1963,Wrexham,1-3,Southend United
Sat Aug 31 1963,Hull City,0-0,Colchester United
Sat Aug 31 1963,Queens Park Rangers,3-0,Peterborough United
Sat Aug 31 1963,Bristol Rovers,0-1,Oldham Athletic
Sat Aug 31 1963,Barnsley,1-1,Millwall
Sat Aug 31 1963,Port Vale,4-1,Bristol City
Fri Sep 6 1963,Barnsley,3-1,Luton Town
Sat Sep 7 1963,Watford,4-2,Wrexham
Sat Sep 7 1963,Oldham Athletic,1-0,Port Vale
Sat Sep 7 1963,Shrewsbury Town,3-0,Crewe Alexandra
Sat Sep 7 1963,Peterborough United,2-2,Bristol Rovers
Sat Sep 7 1963,Bristol City,2-0,Notts County
Sat Sep 7 1963,Millwall,0-1,Hull City
Sat Sep 7 1963,Mansfield Town,2-1,Walsall
Sat Sep 7 1963,Coventry City,0-0,Reading
Sat Sep 7 1963,Brentford,2-1,Crystal Palace
Sat Sep 7 1963,Colchester United,1-2,AFC Bournemouth
Sat Sep 7 1963,Southend United,1-3,Queens Park Rangers
Mon Sep 9 1963,Peterborough United,5-1,Hull City
Mon Sep 9 1963,Southend United,4-1,Barnsley
Mon Sep 9 1963,Mansfield Town,1-1,Port Vale
Mon Sep 9 1963,Colchester United,0-0,Walsall
Mon Sep 9 1963,Queens Park Rangers,3-4,Shrewsbury Town
Tue Sep 10 1963,Coventry City,2-0,Notts County
Tue Sep 10 1963,Bristol City,3-3,Brentford
Tue Sep 10 1963,Watford,2-2,Millwall
Wed Sep 11 1963,Luton Town,3-3,Crewe Alexandra
Wed Sep 11 1963,Crystal Palace,4-1,Reading
Wed Sep 11 1963,Oldham Athletic,2-4,AFC Bournemouth
Wed Sep 11 1963,Wrexham,1-2,Bristol Rovers
Sat Sep 14 1963,Crystal Palace,3-0,Shrewsbury Town
Sat Sep 14 1963,Crewe Alexandra,2-0,Bristol City
Sat Sep 14 1963,Reading,4-3,Mansfield Town
Sat Sep 14 1963,Wrexham,5-4,Colchester United
Sat Sep 14 1963,AFC Bournemouth,4-0,Millwall
Sat Sep 14 1963,Notts County,2-0,Port Vale
Sat Sep 14 1963,Walsall,2-2,Brentford
Sat Sep 14 1963,Luton Town,1-3,Coventry City
Sat Sep 14 1963,Hull City,2-2,Barnsley
Sat Sep 14 1963,Queens Park Rangers,1-0,Watford
Sat Sep 14 1963,Bristol Rovers,3-1,Southend United
Sat Sep 14 1963,Oldham Athletic,4-2,Peterborough United
Mon Sep 16 1963,Southend United,1-1,Hull City
Mon Sep 16 1963,Port Vale,3-0,Brentford
Mon Sep 16 1963,Millwall,0-1,Colchester United
Mon Sep 16 1963,Mansfield Town,4-0,Notts County
Tue Sep 17 1963,Barnsley,0-0,Watford
Tue Sep 17 1963,Coventry City,5-1,Crewe Alexandra
Tue Sep 17 1963,Bristol Rovers,0-0,Queens Park Rangers
Wed Sep 18 1963,Shrewsbury Town,2-0,Bristol City
Wed Sep 18 1963,Wrexham,0-4,Oldham Athletic
Wed Sep 18 1963,Luton Town,0-4,Crystal Palace
Wed Sep 18 1963,Reading,0-1,Walsall
Wed Sep 18 1963,AFC Bournemouth,3-0,Peterborough United
Sat Sep 21 1963,Mansfield Town,1-1,Luton Town
Sat Sep 21 1963,Watford,3-2,Bristol Rovers
Sat Sep 21 1963,Southend United,2-2,Oldham Athletic
Sat Sep 21 1963,Brentford,4-2,Reading
Sat Sep 21 1963,Bristol City,1-1,Crystal Palace
Sat Sep 21 1963,Millwall,1-4,Wrexham
Sat Sep 21 1963,Shrewsbury Town,2-1,Walsall
Sat Sep 21 1963,Colchester United,2-0,Queens Park Rangers
